gram,counts,date
covid 19,197597,2020-06-08
new zealand,11293,2020-06-08
coronavirus covid19,7622,2020-06-08
coronavirus pandemic,7258,2020-06-08
19 pandemic,7235,2020-06-08
19 cases,7164,2020-06-08
covid19 coronavirus,6558,2020-06-08
coronavirus cases,6382,2020-06-08
new cases,5416,2020-06-08
social distancing,4060,2020-06-08
new york,3677,2020-06-08
casos covid,3530,2020-06-08
da covid,3436,2020-06-08
covid19 pandemic,3395,2020-06-08
spread coronavirus,3273,2020-06-08
due covid,3035,2020-06-08
death toll,2939,2020-06-08
covid19 cases,2734,2020-06-08
active cases,2713,2020-06-08
asymptomatic spread,2639,2020-06-08
nuevos casos,2592,2020-06-08
19 crisis,2569,2020-06-08
coronavirus covid,2548,2020-06-08
new covid,2548,2020-06-08
da saúde,2510,2020-06-08
positive covid,2445,2020-06-08
casos coronavirus,2371,2020-06-08
pandemi covid,2323,2020-06-08
24 horas,2312,2020-06-08
june 2020,2270,2020-06-08
public health,2188,2020-06-08
casos confirmados,2164,2020-06-08
coronavirus lockdown,2160,2020-06-08
new coronavirus,2159,2020-06-08
nueva zelanda,2083,2020-06-08
due covid19,2071,2020-06-08
tested positive,2061,2020-06-08
cases covid,2018,2020-06-08
george floyd,2006,2020-06-08
19 patients,1942,2020-06-08
coronavirus deaths,1927,2020-06-08
coronavirus crisis,1923,2020-06-08
meaning behind,1893,2020-06-08
ministério da,1871,2020-06-08
pandemia coronavirus,1866,2020-06-08
positive coronavirus,1859,2020-06-08
due coronavirus,1858,2020-06-08
coronavirus outbreak,1818,2020-06-08
new normal,1792,2020-06-08
casos covid19,1746,2020-06-08
via youtube,1738,2020-06-08
19 via,1726,2020-06-08
positivo covid,1725,2020-06-08
tests positive,1720,2020-06-08
news coronavirus,1671,2020-06-08
lives matter,1647,2020-06-08
stay home,1631,2020-06-08
rare says,1610,2020-06-08
black lives,1606,2020-06-08
confirmed cases,1598,2020-06-08
últimas 24,1588,2020-06-08
pandemia covid,1585,2020-06-08
19 deaths,1582,2020-06-08
casos positivos,1581,2020-06-08
good news,1576,2020-06-08
bbc news,1554,2020-06-08
cashless society,1552,2020-06-08
second wave,1473,2020-06-08
prime minister,1457,2020-06-08
coronavirus infections,1457,2020-06-08
pandemia covid19,1449,2020-06-08
impact covid,1438,2020-06-08
united states,1437,2020-06-08
19 di,1417,2020-06-08
100 000,1412,2020-06-08
amid covid,1410,2020-06-08
jacinda ardern,1397,2020-06-08
19 restrictions,1391,2020-06-08
24 hours,1380,2020-06-08
coronavirus covid_19,1380,2020-06-08
gt gt,1376,2020-06-08
new deaths,1368,2020-06-08
400 000,1363,2020-06-08
live updates,1351,2020-06-08
very rare,1349,2020-06-08
mortes covid,1345,2020-06-08
two weeks,1334,2020-06-08
cases coronavirus,1321,2020-06-08
must read,1318,2020-06-08
zoé robledo,1316,2020-06-08
amid coronavirus,1309,2020-06-08
get tested,1302,2020-06-08
08 06,1299,2020-06-08
test positive,1291,2020-06-08
hidden meaning,1289,2020-06-08
19 vaccine,1263,2020-06-08
19 outbreak,1259,2020-06-08
coronavirus via,1257,2020-06-08
rfid microchip,1256,2020-06-08
corona virus,1244,2020-06-08
mark beast,1236,2020-06-08
microchip mark,1230,2020-06-08
19 test,1227,2020-06-08
stay safe,1226,2020-06-08
coronavirus live,1221,2020-06-08
coronavirus restrictions,1220,2020-06-08
many people,1218,2020-06-08
sars cov,1210,2020-06-08
wear mask,1209,2020-06-08
19 testing,1206,2020-06-08
post covid,1192,2020-06-08
gon na,1189,2020-06-08
well done,1183,2020-06-08
lopezobrador_ ssalud_mx,1179,2020-06-08
10 000,1174,2020-06-08
saling menghormati,1173,2020-06-08
06 2020,1170,2020-06-08
novel coronavirus,1169,2020-06-08
first time,1159,2020-06-08
du coronavirus,1157,2020-06-08
dados da,1150,2020-06-08
post covid19,1120,2020-06-08
19 death,1117,2020-06-08
arvind kejriwal,1112,2020-06-08
coronavirus patients,1111,2020-06-08
looks like,1107,2020-06-08
york times,1105,2020-06-08
coronavirus very,1104,2020-06-08
last week,1098,2020-06-08
porn usa,1096,2020-06-08
spread covid19,1092,2020-06-08
19 em,1087,2020-06-08
60 million,1079,2020-06-08
thearieair tjhinfar21,1072,2020-06-08
jaga persatuan,1063,2020-06-08
spread covid,1062,2020-06-08
mental health,1055,2020-06-08
