gram,counts,date
covid 19,190989,2020-06-26
coronavirus cases,12945,2020-06-26
19 cases,11629,2020-06-26
coronavirus pandemic,7008,2020-06-26
new cases,6852,2020-06-26
19 pandemic,6794,2020-06-26
coronavirus covid19,6396,2020-06-26
wear mask,5247,2020-06-26
covid19 coronavirus,5158,2020-06-26
new coronavirus,4380,2020-06-26
social distancing,3916,2020-06-26
task force,3907,2020-06-26
covid19 pandemic,3847,2020-06-26
new covid,3666,2020-06-26
covid19 cases,3658,2020-06-26
positive covid,3464,2020-06-26
casos covid,3270,2020-06-26
white house,3142,2020-06-26
19 deaths,3104,2020-06-26
single day,3014,2020-06-26
nuevos casos,2972,2020-06-26
new york,2948,2020-06-26
tested positive,2843,2020-06-26
due covid,2746,2020-06-26
united states,2631,2020-06-26
wearing mask,2621,2020-06-26
public health,2585,2020-06-26
casos coronavirus,2568,2020-06-26
stay home,2436,2020-06-26
positive coronavirus,2420,2020-06-26
young people,2390,2020-06-26
test positive,2323,2020-06-26
wear masks,2310,2020-06-26
donald trump,2235,2020-06-26
coronavirus task,2183,2020-06-26
coronavirus covid,2171,2020-06-26
120 million,2168,2020-06-26
trump administration,2167,2020-06-26
gon na,2154,2020-06-26
coronavirus crisis,2054,2020-06-26
joe biden,2051,2020-06-26
wearing masks,1940,2020-06-26
june 26,1922,2020-06-26
health care,1914,2020-06-26
via youtube,1912,2020-06-26
cases covid,1890,2020-06-26
second wave,1878,2020-06-26
19 crisis,1875,2020-06-26
19 patients,1855,2020-06-26
000 new,1843,2020-06-26
one day,1811,2020-06-26
many people,1801,2020-06-26
confirmed cases,1797,2020-06-26
million americans,1792,2020-06-26
due covid19,1773,2020-06-26
19 testing,1768,2020-06-26
coronavirus deaths,1757,2020-06-26
nursing homes,1749,2020-06-26
casos confirmados,1734,2020-06-26
people died,1701,2020-06-26
24 horas,1678,2020-06-26
news coronavirus,1673,2020-06-26
death rate,1669,2020-06-26
death toll,1654,2020-06-26
bill gates,1649,2020-06-26
19 vaccine,1642,2020-06-26
bbc news,1635,2020-06-26
face masks,1597,2020-06-26
due coronavirus,1591,2020-06-26
tests positive,1588,2020-06-26
died covid,1587,2020-06-26
24 hours,1505,2020-06-26
supreme court,1488,2020-06-26
cases rise,1481,2020-06-26
casos positivos,1456,2020-06-26
live updates,1446,2020-06-26
amid covid,1420,2020-06-26
coronavirus outbreak,1415,2020-06-26
gt gt,1408,2020-06-26
da covid,1401,2020-06-26
million people,1391,2020-06-26
amid coronavirus,1386,2020-06-26
mortality rate,1384,2020-06-26
corona virus,1377,2020-06-26
10 times,1371,2020-06-26
pandemia coronavirus,1359,2020-06-26
cases coronavirus,1355,2020-06-26
looks like,1354,2020-06-26
cases surge,1351,2020-06-26
spread covid,1316,2020-06-26
positive cases,1312,2020-06-26
impact covid,1310,2020-06-26
26 2020,1299,2020-06-26
stay safe,1288,2020-06-26
texas florida,1285,2020-06-26
40 000,1279,2020-06-26
coronavirus live,1275,2020-06-26
19 di,1273,2020-06-26
19 via,1271,2020-06-26
spread coronavirus,1269,2020-06-26
spread covid19,1267,2020-06-26
day record,1249,2020-06-26
new covid19,1248,2020-06-26
get sick,1241,2020-06-26
sars cov,1236,2020-06-26
últimas 24,1215,2020-06-26
cases reported,1205,2020-06-26
americans died,1203,2020-06-26
face mask,1202,2020-06-26
long term,1194,2020-06-26
mike pence,1176,2020-06-26
contact tracing,1172,2020-06-26
coronavirus vaccine,1170,2020-06-26
covid19 covid,1167,2020-06-26
