gram,counts,date
covid 19,202333,2020-06-25
19 cases,12727,2020-06-25
coronavirus cases,12418,2020-06-25
19 pandemic,7725,2020-06-25
coronavirus pandemic,7125,2020-06-25
new cases,6890,2020-06-25
coronavirus covid19,6849,2020-06-25
covid19 coronavirus,5695,2020-06-25
wear mask,5230,2020-06-25
new covid,4350,2020-06-25
new york,4163,2020-06-25
positive covid,3931,2020-06-25
single day,3882,2020-06-25
new coronavirus,3865,2020-06-25
covid19 cases,3762,2020-06-25
social distancing,3611,2020-06-25
covid19 pandemic,3576,2020-06-25
casos covid,3491,2020-06-25
nuevos casos,3282,2020-06-25
due covid,3281,2020-06-25
tested positive,3011,2020-06-25
casos coronavirus,2947,2020-06-25
impact covid,2894,2020-06-25
19 testing,2822,2020-06-25
wear masks,2797,2020-06-25
test positive,2791,2020-06-25
public health,2771,2020-06-25
dead people,2565,2020-06-25
united states,2457,2020-06-25
second wave,2437,2020-06-25
coronavirus covid,2412,2020-06-25
wearing mask,2409,2020-06-25
white house,2373,2020-06-25
testing sites,2294,2020-06-25
positive coronavirus,2236,2020-06-25
stay home,2223,2020-06-25
19 crisis,2199,2020-06-25
19 deaths,2117,2020-06-25
wearing masks,2048,2020-06-25
19 patients,2007,2020-06-25
gon na,2001,2020-06-25
donald trump,1984,2020-06-25
amid covid,1923,2020-06-25
24 horas,1917,2020-06-25
june 25,1908,2020-06-25
nursing homes,1896,2020-06-25
gt gt,1878,2020-06-25
due coronavirus,1875,2020-06-25
24 hours,1832,2020-06-25
casos confirmados,1827,2020-06-25
pandemia coronavirus,1807,2020-06-25
due covid19,1781,2020-06-25
19 vaccine,1766,2020-06-25
confirmed cases,1741,2020-06-25
news coronavirus,1739,2020-06-25
real estate,1736,2020-06-25
death toll,1705,2020-06-25
19 real,1698,2020-06-25
via youtube,1687,2020-06-25
number new,1681,2020-06-25
bbc news,1672,2020-06-25
coronavirus crisis,1665,2020-06-25
secret service,1663,2020-06-25
cases covid,1642,2020-06-25
many people,1642,2020-06-25
coronavirus testing,1623,2020-06-25
highest number,1609,2020-06-25
coronavirus outbreak,1603,2020-06-25
trump administration,1597,2020-06-25
lives matter,1559,2020-06-25
positive cases,1532,2020-06-25
10 times,1527,2020-06-25
black lives,1506,2020-06-25
face masks,1504,2020-06-25
19 outbreak,1484,2020-06-25
19 di,1477,2020-06-25
da covid,1472,2020-06-25
cases single,1472,2020-06-25
19 via,1466,2020-06-25
casos positivos,1437,2020-06-25
últimas 24,1433,2020-06-25
amid coronavirus,1413,2020-06-25
reveals impact,1401,2020-06-25
cases coronavirus,1397,2020-06-25
index reveals,1396,2020-06-25
live updates,1373,2020-06-25
coronavirus vaccine,1364,2020-06-25
new index,1357,2020-06-25
one day,1352,2020-06-25
pandemia covid19,1347,2020-06-25
highest single,1345,2020-06-25
19 response,1343,2020-06-25
stay safe,1335,2020-06-25
new normal,1327,2020-06-25
long term,1325,2020-06-25
25 2020,1320,2020-06-25
health care,1313,2020-06-25
looks like,1296,2020-06-25
corona virus,1290,2020-06-25
new jersey,1272,2020-06-25
spread coronavirus,1266,2020-06-25
coronavirus stimulus,1263,2020-06-25
new covid19,1255,2020-06-25
new deaths,1250,2020-06-25
