gram,counts,date
covid 19,198055,2020-07-13
coronavirus cases,10142,2020-07-13
19 cases,9492,2020-07-13
19 pandemic,6803,2020-07-13
coronavirus covid19,6256,2020-07-13
coronavirus pandemic,6204,2020-07-13
new cases,5398,2020-07-13
dr fauci,4941,2020-07-13
covid19 coronavirus,4881,2020-07-13
new york,4753,2020-07-13
hong kong,4512,2020-07-13
wear mask,4332,2020-07-13
positive covid,4291,2020-07-13
white house,3839,2020-07-13
tested positive,3709,2020-07-13
19 vaccine,3306,2020-07-13
casos covid,3183,2020-07-13
new coronavirus,3053,2020-07-13
new covid,3050,2020-07-13
social distancing,2894,2020-07-13
covid19 pandemic,2834,2020-07-13
covid19 cases,2806,2020-07-13
nuevos casos,2797,2020-07-13
due covid,2693,2020-07-13
19 patients,2630,2020-07-13
coronavirus deaths,2507,2020-07-13
casos coronavirus,2491,2020-07-13
covid_19 covid19,2417,2020-07-13
positive coronavirus,2406,2020-07-13
19 deaths,2377,2020-07-13
covid_19 coronavirus,2363,2020-07-13
coronavirus vaccine,2345,2020-07-13
july 13,2323,2020-07-13
via youtube,2252,2020-07-13
donald trump,2244,2020-07-13
public health,2234,2020-07-13
herd immunity,2089,2020-07-13
face masks,2069,2020-07-13
gon na,2006,2020-07-13
bbc news,1973,2020-07-13
coronavirus covid,1944,2020-07-13
wearing mask,1940,2020-07-13
news coronavirus,1930,2020-07-13
tests positive,1916,2020-07-13
united states,1916,2020-07-13
coronavirus outbreak,1857,2020-07-13
stay home,1850,2020-07-13
wear masks,1844,2020-07-13
coronavirus crisis,1838,2020-07-13
russell westbrook,1803,2020-07-13
coronavirus covid_19,1797,2020-07-13
cover up,1778,2020-07-13
face coverings,1764,2020-07-13
cases covid,1752,2020-07-13
nursing homes,1752,2020-07-13
19 crisis,1744,2020-07-13
amid coronavirus,1727,2020-07-13
24 horas,1707,2020-07-13
19 testing,1702,2020-07-13
test positive,1690,2020-07-13
19 could,1654,2020-07-13
death toll,1598,2020-07-13
13 2020,1585,2020-07-13
live updates,1572,2020-07-13
worse worse,1561,2020-07-13
coronavirus cover,1547,2020-07-13
13 julio,1537,2020-07-13
first time,1530,2020-07-13
south africa,1523,2020-07-13
19 via,1502,2020-07-13
casos confirmados,1489,2020-07-13
due coronavirus,1474,2020-07-13
casos positivos,1465,2020-07-13
death rate,1461,2020-07-13
gt gt,1445,2020-07-13
year old,1444,2020-07-13
go back,1440,2020-07-13
due covid19,1437,2020-07-13
wearing masks,1425,2020-07-13
many people,1424,2020-07-13
higher taxes,1424,2020-07-13
back school,1422,2020-07-13
single day,1402,2020-07-13
spread covid,1396,2020-07-13
anthony fauci,1395,2020-07-13
amid covid,1392,2020-07-13
19 recovery,1388,2020-07-13
24 hours,1387,2020-07-13
cases rise,1381,2020-07-13
da covid,1365,2020-07-13
justice_for_rjvt justice_for_rjvt,1363,2020-07-13
spread covid19,1361,2020-07-13
confirmed cases,1361,2020-07-13
spread coronavirus,1358,2020-07-13
19 test,1352,2020-07-13
long term,1340,2020-07-13
coronavirus response,1314,2020-07-13
covid19 covid_19,1290,2020-07-13
novel coronavirus,1264,2020-07-13
trump administration,1262,2020-07-13
immunity covid,1250,2020-07-13
super rich,1235,2020-07-13
pandemia coronavirus,1234,2020-07-13
face mask,1233,2020-07-13
19 di,1231,2020-07-13
19 outbreak,1226,2020-07-13
13 07,1224,2020-07-13
positivo covid,1215,2020-07-13
active cases,1207,2020-07-13
study suggests,1203,2020-07-13
sars cov,1187,2020-07-13
19 response,1184,2020-07-13
coronavirus testing,1184,2020-07-13
call higher,1180,2020-07-13
coronavirus live,1170,2020-07-13
corona virus,1168,2020-07-13
chuck woolery,1157,2020-07-13
chinese virologist,1153,2020-07-13
positivo coronavirus,1149,2020-07-13
looks like,1147,2020-07-13
second wave,1139,2020-07-13
india mitega,1139,2020-07-13
mitega india,1137,2020-07-13
07 2020,1135,2020-07-13
últimas 24,1131,2020-07-13
disney world,1129,2020-07-13
pandemia covid,1129,2020-07-13
health care,1127,2020-07-13
stay safe,1125,2020-07-13
last week,1124,2020-07-13
dr anthony,1112,2020-07-13
president trump,1110,2020-07-13
accuses beijing,1110,2020-07-13
impact covid,1095,2020-07-13
rich call,1092,2020-07-13
new deaths,1088,2020-07-13
pandemia covid19,1088,2020-07-13
york city,1074,2020-07-13
cases surge,1074,2020-07-13
game show,1073,2020-07-13
pay covid,1068,2020-07-13
flees hong,1064,2020-07-13
coronavirus via,1061,2020-07-13
15 000,1059,2020-07-13
000 new,1057,2020-07-13
