gram,counts,date
covid 19,156742,2020-10-03
positive covid,14381,2020-10-03
donald trump,13014,2020-10-03
white house,12334,2020-10-03
tested positive,11574,2020-10-03
president trump,10793,2020-10-03
positive coronavirus,10243,2020-10-03
tests positive,8414,2020-10-03
trump covid,6971,2020-10-03
19 diagnosis,5348,2020-10-03
trump coronavirus,5259,2020-10-03
chris christie,4802,2020-10-03
walter reed,4701,2020-10-03
test positive,4634,2020-10-03
wear mask,4471,2020-10-03
trump campaign,3801,2020-10-03
covid19 coronavirus,3752,2020-10-03
coronavirus covid19,3744,2020-10-03
19 cases,3692,2020-10-03
protokol kesehatan,3460,2020-10-03
testing positive,3393,2020-10-03
first lady,3373,2020-10-03
19 test,3150,2020-10-03
trump covid19,3097,2020-10-03
ron johnson,3048,2020-10-03
supreme court,2998,2020-10-03
coronavirus cases,2895,2020-10-03
campaign manager,2890,2020-10-03
positive covid19,2812,2020-10-03
rose garden,2726,2020-10-03
19 pandemic,2668,2020-10-03
president donald,2650,2020-10-03
coronavirus diagnosis,2616,2020-10-03
coronavirus pandemic,2581,2020-10-03
kellyanne conway,2568,2020-10-03
new cases,2473,2020-10-03
cam newton,2467,2020-10-03
social distancing,2463,2020-10-03
super spreader,2417,2020-10-03
wearing mask,2384,2020-10-03
joe biden,2357,2020-10-03
professional mask,2261,2020-10-03
trump first,2202,2020-10-03
19 via,2158,2020-10-03
menerapkan protokol,2068,2020-10-03
coney barrett,2003,2020-10-03
amy coney,1965,2020-10-03
200 000,1906,2020-10-03
jaga jarak,1866,2020-10-03
wear masks,1862,2020-10-03
via youtube,1862,2020-10-03
many people,1841,2020-10-03
pandemi covid,1820,2020-10-03
gon na,1817,2020-10-03
penyebaran covid,1809,2020-10-03
google search,1805,2020-10-03
stay safe,1775,2020-10-03
safe social,1768,2020-10-03
search ushoparea,1764,2020-10-03
united states,1763,2020-10-03
realdonaldtrump flotus,1763,2020-10-03
speedy recovery,1756,2020-10-03
coronavirus test,1726,2020-10-03
100 000,1711,2020-10-03
wearing masks,1670,2020-10-03
sen ron,1623,2020-10-03
new covid,1617,2020-10-03
nuevos casos,1577,2020-10-03
public health,1559,2020-10-03
fox news,1543,2020-10-03
new york,1538,2020-10-03
virus defeated,1519,2020-10-03
hoping virus,1516,2020-10-03
channel hoping,1515,2020-10-03
new coronavirus,1515,2020-10-03
looks like,1508,2020-10-03
lady tested,1496,2020-10-03
american people,1492,2020-10-03
untuk mencegah,1458,2020-10-03
hope hicks,1455,2020-10-03
19 treatment,1426,2020-10-03
penularan covid,1423,2020-10-03
positivo covid,1414,2020-10-03
dari bahaya,1410,2020-10-03
comfortable wear,1403,2020-10-03
coronavirus covid,1401,2020-10-03
get covid,1390,2020-10-03
wash hands,1389,2020-10-03
recommend professional,1387,2020-10-03
bill stepien,1383,2020-10-03
bahaya covid,1380,2020-10-03
cegah penyebaran,1372,2020-10-03
christie tests,1363,2020-10-03
24 hours,1358,2020-10-03
19 vaccine,1350,2020-10-03
fake news,1340,2020-10-03
death toll,1335,2020-10-03
casos covid,1335,2020-10-03
000 americans,1326,2020-10-03
mencegah penularan,1313,2020-10-03
coronavirus trump,1272,2020-10-03
19 positive,1259,2020-10-03
19 patients,1243,2020-10-03
get well,1238,2020-10-03
manager tests,1236,2020-10-03
masa pandemi,1228,2020-10-03
trump positive,1221,2020-10-03
hospital covid,1220,2020-10-03
got covid,1216,2020-10-03
kesehatan untuk,1210,2020-10-03
covid19 cases,1207,2020-10-03
19 prokesuntukkitasemua,1203,2020-10-03
anak indonesia,1196,2020-10-03
boris johnson,1195,2020-10-03
trump amp,1195,2020-10-03
indonesia disiplin,1189,2020-10-03
via gatewaypundit,1185,2020-10-03
chris wallace,1180,2020-10-03
covid19 pandemic,1169,2020-10-03
19 hoax,1163,2020-10-03
due covid,1162,2020-10-03
coronavirus via,1161,2020-10-03
us president,1149,2020-10-03
covid19 trump,1146,2020-10-03
19 selama,1129,2020-10-03
getting covid,1125,2020-10-03
tengah pandemi,1124,2020-10-03
stay away,1124,2020-10-03
selama masa,1121,2020-10-03
pastormarkburns realdonaldtrump,1110,2020-10-03
tested negative,1109,2020-10-03
cases covid,1108,2020-10-03
covid19 infections,1102,2020-10-03
china virus,1090,2020-10-03
new jersey,1080,2020-10-03
covid cases,1071,2020-10-03
48 hours,1068,2020-10-03
penyebaran covid19,1065,2020-10-03
dan taati,1064,2020-10-03
military hospital,1064,2020-10-03
prokesuntukkitasemuapatuhi dan,1062,2020-10-03
taati cegah,1060,2020-10-03
test results,1055,2020-10-03
positivo coronavirus,1048,2020-10-03
number covid19,1041,2020-10-03
19 infection,1034,2020-10-03
keep safe,1031,2020-10-03
19 tests,1027,2020-10-03
19 deaths,1023,2020-10-03
trump getting,1016,2020-10-03
mr president,1006,2020-10-03
19 virus,1003,2020-10-03
reed hospital,996,2020-10-03
trump tests,996,2020-10-03
melania trump,993,2020-10-03
trump white,993,2020-10-03
positive test,986,2020-10-03
lawan covid,984,2020-10-03
19 infections,984,2020-10-03
trump knew,976,2020-10-03
infections deaths,974,2020-10-03
people died,970,2020-10-03
19 di,969,2020-10-03
19 ini,965,2020-10-03
kesehatan guna,962,2020-10-03
presidential debate,960,2020-10-03
manager bill,957,2020-10-03
recommends professional,955,2020-10-03
purchase channel,955,2020-10-03
spreader event,954,2020-10-03
19 outbreak,954,2020-10-03
mask wash,952,2020-10-03
deaths rise,950,2020-10-03
bangsa dari,949,2020-10-03
doctor team,948,2020-10-03
live updates,945,2020-10-03
team recommends,941,2020-10-03
defeated stay,941,2020-10-03
social stay,941,2020-10-03
viruses google,941,2020-10-03
rise doctor,937,2020-10-03
