gram,counts,date
covid 19,140231,2020-09-11
19 pandemic,5917,2020-09-11
19 cases,5174,2020-09-11
coronavirus cases,4724,2020-09-11
coronavirus pandemic,4186,2020-09-11
coronavirus covid19,3938,2020-09-11
new cases,3778,2020-09-11
covid19 coronavirus,3211,2020-09-11
19 vaccine,3203,2020-09-11
donald trump,2540,2020-09-11
200 000,2384,2020-09-11
covid19 pandemic,2305,2020-09-11
nuevos casos,2238,2020-09-11
due covid,2137,2020-09-11
positive covid,2102,2020-09-11
new covid,2065,2020-09-11
protokol kesehatan,2025,2020-09-11
public health,1966,2020-09-11
tested positive,1924,2020-09-11
new york,1837,2020-09-11
casos covid,1813,2020-09-11
people died,1780,2020-09-11
19 deaths,1760,2020-09-11
american people,1720,2020-09-11
new coronavirus,1696,2020-09-11
covid19 cases,1689,2020-09-11
coronavirus outbreak,1639,2020-09-11
000 americans,1634,2020-09-11
died covid,1607,2020-09-11
united states,1571,2020-09-11
casos coronavirus,1565,2020-09-11
social distancing,1563,2020-09-11
coronavirus vaccine,1504,2020-09-11
trump knew,1502,2020-09-11
via youtube,1474,2020-09-11
coronavirus deaths,1407,2020-09-11
24 horas,1384,2020-09-11
death toll,1371,2020-09-11
september 11,1346,2020-09-11
president trump,1307,2020-09-11
19 via,1303,2020-09-11
coronavirus covid,1279,2020-09-11
11 2020,1260,2020-09-11
190 000,1251,2020-09-11
11 09,1237,2020-09-11
bob woodward,1224,2020-09-11
due covid19,1212,2020-09-11
wear mask,1207,2020-09-11
19 di,1207,2020-09-11
cases covid,1174,2020-09-11
19 test,1170,2020-09-11
trump coronavirus,1164,2020-09-11
000 people,1148,2020-09-11
19 response,1145,2020-09-11
agents protests,1144,2020-09-11
coronavirus relief,1143,2020-09-11
positive coronavirus,1131,2020-09-11
penyebaran covid,1107,2020-09-11
americans died,1103,2020-09-11
últimas 24,1100,2020-09-11
11 septiembre,1098,2020-09-11
fauci says,1094,2020-09-11
24 hours,1079,2020-09-11
pandemia covid19,1056,2020-09-11
19 testing,1049,2020-09-11
never forget,1039,2020-09-11
active cases,1037,2020-09-11
dr fauci,1032,2020-09-11
many people,1029,2020-09-11
contact tracing,1025,2020-09-11
pandemia coronavirus,1021,2020-09-11
bbc news,1017,2020-09-11
us coronavirus,1015,2020-09-11
covid19 covid_19,1006,2020-09-11
news coronavirus,995,2020-09-11
casos positivos,987,2020-09-11
flew detainees,985,2020-09-11
ice flew,978,2020-09-11
gon na,976,2020-09-11
every day,971,2020-09-11
september 2020,968,2020-09-11
000 dead,951,2020-09-11
joe biden,949,2020-09-11
sign petition,922,2020-09-11
09 2020,910,2020-09-11
mental health,909,2020-09-11
confirmed cases,902,2020-09-11
detainees virginia,902,2020-09-11
amid covid,894,2020-09-11
trump covid,883,2020-09-11
oct 24,879,2020-09-11
19 patients,876,2020-09-11
planes could,875,2020-09-11
transport agents,870,2020-09-11
192 000,869,2020-09-11
young people,868,2020-09-11
could transport,864,2020-09-11
sars cov,862,2020-09-11
virginia planes,861,2020-09-11
coronavirus death,860,2020-09-11
gt gt,858,2020-09-11
huge coronavirus,857,2020-09-11
protests huge,852,2020-09-11
casos confirmados,851,2020-09-11
cdc reports,848,2020-09-11
due coronavirus,847,2020-09-11
spread covid,843,2020-09-11
outbreak followed,840,2020-09-11
19 crisis,838,2020-09-11
spread coronavirus,830,2020-09-11
100 000,829,2020-09-11
white house,820,2020-09-11
new deaths,820,2020-09-11
lives lost,818,2020-09-11
coronavirus update,792,2020-09-11
long term,790,2020-09-11
positivo covid,780,2020-09-11
covid19 deaths,770,2020-09-11
19 outbreak,768,2020-09-11
coronavirus response,761,2020-09-11
people still,758,2020-09-11
pandemia covid,755,2020-09-11
pilkada serentak,753,2020-09-11
died covid19,750,2020-09-11
amid coronavirus,750,2020-09-11
spread covid19,749,2020-09-11
positivo coronavirus,739,2020-09-11
10 000,737,2020-09-11
000 deaths,734,2020-09-11
claims coronavirus,730,2020-09-11
impact covid,725,2020-09-11
stay safe,723,2020-09-11
test positive,723,2020-09-11
da covid,723,2020-09-11
19 relief,720,2020-09-11
died coronavirus,718,2020-09-11
tests positive,717,2020-09-11
death rate,713,2020-09-11
19 update,708,2020-09-11
total cases,704,2020-09-11
loved ones,701,2020-09-11
nuevos contagios,698,2020-09-11
twice likely,698,2020-09-11
memakai masker,697,2020-09-11
people die,696,2020-09-11
wear masks,695,2020-09-11
realdonaldtrump trump,693,2020-09-11
cases rise,693,2020-09-11
second wave,693,2020-09-11
relief bill,691,2020-09-11
mencuci tangan,687,2020-09-11
covid19 dan,679,2020-09-11
novel coronavirus,678,2020-09-11
chinese virologist,678,2020-09-11
positif covid,671,2020-09-11
coronavirus via,670,2020-09-11
officials interfered,664,2020-09-11
live updates,655,2020-09-11
trump officials,655,2020-09-11
menjaga jarak,653,2020-09-11
new covid19,653,2020-09-11
wearing mask,650,2020-09-11
virologist claims,640,2020-09-11
six months,639,2020-09-11
