gram,counts,date
covid 19 pandemic,8397,2020-05-13
penyebaran covid 19,5964,2020-05-13
memutus mata rantai,5269,2020-05-13
rantai penyebaran covid,4981,2020-05-13
mata rantai penyebaran,4957,2020-05-13
pandemi covid 19,4897,2020-05-13
guna memutus mata,4800,2020-05-13
covid 19 cases,4538,2020-05-13
covid 19 atau,4526,2020-05-13
hari raya idul,4500,2020-05-13
19 atau virus,4500,2020-05-13
raya idul fitri,4499,2020-05-13
atau virus corona,4498,2020-05-13
idul fitri 1441,4495,2020-05-13
saat hari raya,4492,2020-05-13
1441 guna memutus,4490,2020-05-13
polri dan pns,4489,2020-05-13
fitri 1441 guna,4489,2020-05-13
dan pns polri,4489,2020-05-13
mudik saat hari,4489,2020-05-13
dilarang mudik saat,4488,2020-05-13
anggota polri dan,4487,2020-05-13
polri dilarang mudik,4486,2020-05-13
pns polri dilarang,4486,2020-05-13
untuk anggota polri,4481,2020-05-13
mudik untuk anggota,4479,2020-05-13
larangan mudik untuk,4445,2020-05-13
href rel nofollow,4427,2020-05-13
virus corona stopmudikcegahcovid19,4410,2020-05-13
true href rel,4357,2020-05-13
rel nofollow twitter,3514,2020-05-13
covid 19 stopmudikcegahcovid19,3309,2020-05-13
covid 19 crisis,3251,2020-05-13
due covid 19,2843,2020-05-13
coronavirus covid 19,2566,2020-05-13
nofollow twitter web,2490,2020-05-13
di tengah pandemi,2348,2020-05-13
tengah pandemi covid,2293,2020-05-13
casos covid 19,2180,2020-05-13
twitter web app,2126,2020-05-13
new covid 19,2036,2020-05-13
covid 19 via,2023,2020-05-13
covid 19 deaths,2003,2020-05-13
never go away,1988,2020-05-13
covid 19 patients,1969,2020-05-13
masyarakat tidak mudik,1926,2020-05-13
pastikan masyarakat tidak,1926,2020-05-13
cek gerbang tol,1922,2020-05-13
merak pastikan masyarakat,1921,2020-05-13
gerbang tol merak,1921,2020-05-13
tol merak pastikan,1921,2020-05-13
tidak mudik di,1918,2020-05-13
polri cek gerbang,1918,2020-05-13
mudik di tengah,1918,2020-05-13
may never go,1912,2020-05-13
covid 19 vaccine,1768,2020-05-13
stay at home,1719,2020-05-13
covid 19 response,1702,2020-05-13
fight covid 19,1559,2020-05-13
amid covid 19,1557,2020-05-13
covid 19 testing,1527,2020-05-13
covid 19 outbreak,1521,2020-05-13
bbc news coronavirus,1484,2020-05-13
covid 19 segera,1450,2020-05-13
pandemia covid 19,1426,2020-05-13
new coronavirus cases,1425,2020-05-13
go back work,1418,2020-05-13
agar pandemi covid,1388,2020-05-13
19 segera berlalu,1388,2020-05-13
mudik tidak piknik,1386,2020-05-13
covid 19 lockdown,1384,2020-05-13
tidak mudik tidak,1381,2020-05-13
dan dirumah aja,1380,2020-05-13
kita tetap patuh,1379,2020-05-13
tidak piknik dan,1379,2020-05-13
patuh tidak mudik,1379,2020-05-13
tetap patuh tidak,1379,2020-05-13
piknik dan dirumah,1379,2020-05-13
aja agar pandemi,1377,2020-05-13
dirumah aja agar,1377,2020-05-13
positive covid 19,1333,2020-05-13
covid 19 di,1322,2020-05-13
da covid 19,1291,2020-05-13
paul manafort released,1290,2020-05-13
covid 19 relief,1287,2020-05-13
impact covid 19,1286,2020-05-13
covid 19 death,1269,2020-05-13
cases covid 19,1238,2020-05-13
at home order,1226,2020-05-13
response covid 19,1208,2020-05-13
covid 19 coronavirus,1122,2020-05-13
wisconsin supreme court,1094,2020-05-13
ayo kita tetap,1056,2020-05-13
pule_polsek ayo kita,1047,2020-05-13
may 13 2020,1030,2020-05-13
covid 19 test,1002,2020-05-13
últimas 24 horas,1000,2020-05-13
du covid 19,997,2020-05-13
post covid 19,985,2020-05-13
covid 19 virus,965,2020-05-13
spread covid 19,962,2020-05-13
covid 19 update,952,2020-05-13
new york times,952,2020-05-13
amid coronavirus pandemic,928,2020-05-13
coronavirus death toll,911,2020-05-13
coronavirus may never,906,2020-05-13
terdampak covid 19,881,2020-05-13
nofollow twitter android,841,2020-05-13
died covid 19,814,2020-05-13
coronavirus relief bill,798,2020-05-13
covid 19 vía,773,2020-05-13
world health organization,771,2020-05-13
covid 19 impact,756,2020-05-13
covid 19 em,755,2020-05-13
positif covid 19,734,2020-05-13
13 mayo 2020,726,2020-05-13
positivo covid 19,725,2020-05-13
manafort released prison,725,2020-05-13
segera berlalu stopmudikcegahcovid19,722,2020-05-13
virus may never,703,2020-05-13
fbi serves warrant,697,2020-05-13
13 05 2020,692,2020-05-13
covid 19 related,692,2020-05-13
stock sales linked,681,2020-05-13
crisis covid 19,646,2020-05-13
work home forever,645,2020-05-13
covid 19 baksosbersamatnipolri,640,2020-05-13
covid 19 dengan,635,2020-05-13
covid 19 restrictions,632,2020-05-13
wabah covid 19,632,2020-05-13
trillion coronavirus relief,628,2020-05-13
covid 19 may,622,2020-05-13
released home confinement,617,2020-05-13
covid 19 ini,612,2020-05-13
former trump campaign,604,2020-05-13
trump campaign chairman,601,2020-05-13
supreme court strikes,598,2020-05-13
coronavirus live updates,594,2020-05-13
long term care,587,2020-05-13
virus covid 19,582,2020-05-13
big tech plans,580,2020-05-13
sales linked coronavirus,578,2020-05-13
investigation stock sales,577,2020-05-13
covid 19 tests,577,2020-05-13
penyebaran covid19 stopmudikcegahcovid19,577,2020-05-13
tech plans profit,576,2020-05-13
covid 19 patient,575,2020-05-13
home confinement amid,571,2020-05-13
nuevos casos coronavirus,570,2020-05-13
plans profit pandemic,561,2020-05-13
com covid 19,559,2020-05-13
serves warrant senator,553,2020-05-13
manafort released home,553,2020-05-13
covid 19 case,552,2020-05-13
confinement amid coronavirus,551,2020-05-13
die covid 19,548,2020-05-13
contagios covid 19,543,2020-05-13
covid 19 positive,542,2020-05-13
covid 19 amp,540,2020-05-13
putus penyebaran covid19,537,2020-05-13
winter modern history,536,2020-05-13
senator investigation stock,533,2020-05-13
covid 19 symptoms,532,2020-05-13
ayo putus penyebaran,530,2020-05-13
klein big tech,530,2020-05-13
us covid 19,530,2020-05-13
warrant senator investigation,530,2020-05-13
naomi klein big,529,2020-05-13
chairman paul manafort,528,2020-05-13
campaign chairman paul,527,2020-05-13
darkest winter modern,526,2020-05-13
gt gt gt,526,2020-05-13
this virus may,520,2020-05-13
covid 19 situation,520,2020-05-13
sign petition via,518,2020-05-13
case covid 19,515,2020-05-13
new cases covid,514,2020-05-13
tested positive covid,512,2020-05-13
13 may 2020,512,2020-05-13
pacientes covid 19,508,2020-05-13
jangan mudik dulu,507,2020-05-13
nuevos casos covid,489,2020-05-13
miércoles 13 mayo,489,2020-05-13
muertes covid 19,481,2020-05-13
get covid 19,477,2020-05-13
last 24 hours,475,2020-05-13
cegah covid 19,473,2020-05-13
dr anthony fauci,472,2020-05-13
get back work,472,2020-05-13
covid 19 spread,471,2020-05-13
due coronavirus pandemic,464,2020-05-13
covid 19 infection,459,2020-05-13
coronavirus hotspots appear,456,2020-05-13
coronavirus vaccine found,455,2020-05-13
covid 19 research,455,2020-05-13
warga terdampak covid,455,2020-05-13
hotspots appear republican,454,2020-05-13
us coronavirus hotspots,454,2020-05-13
amid coronavirus crisis,451,2020-05-13
appear republican heartlands,450,2020-05-13
covid 19 could,450,2020-05-13
risk covid 19,449,2020-05-13
new us coronavirus,447,2020-05-13
found famotidine trial,444,2020-05-13
famotidine trial underway,444,2020-05-13
trial underway nyc,444,2020-05-13
vaccine found famotidine,444,2020-05-13
dies covid 19,443,2020-05-13
mortes covid 19,443,2020-05-13
covid 19 stimulus,441,2020-05-13
warns this virus,440,2020-05-13
use public transport,438,2020-05-13
20 lakh crore,433,2020-05-13
19 death toll,432,2020-05-13
expert coronavirus panel,428,2020-05-13
deaths covid 19,427,2020-05-13
confirmed covid 19,424,2020-05-13
covid 19 us,424,2020-05-13
13 mei 2020,424,2020-05-13
new york city,419,2020-05-13
amid coronavirus concerns,418,2020-05-13
positivos covid 19,417,2020-05-13
number covid 19,417,2020-05-13
coronavirus task force,414,2020-05-13
first covid 19,413,2020-05-13
tested positive coronavirus,411,2020-05-13
go away coronavirus,406,2020-05-13
caso covid 19,404,2020-05-13
time covid 19,400,2020-05-13
covid 19 covid19,398,2020-05-13
fighting covid 19,391,2020-05-13
handling covid 19,389,2020-05-13
penanganan covid 19,389,2020-05-13
jokowi halimiskandarnu anwsanusi,389,2020-05-13
coronavirus warns this,389,2020-05-13
covid 19 infections,388,2020-05-13
covid 19 na,386,2020-05-13
untuk cegah covid,382,2020-05-13
avoid public transport,379,2020-05-13
satgasnusantara satgasnusantarakepri poldakepri,378,2020-05-13
new cases coronavirus,375,2020-05-13
frente covid 19,374,2020-05-13
go away world,372,2020-05-13
anwsanusi imansyukri malik_haramain,372,2020-05-13
mu untuk cegah,372,2020-05-13
poldakepricegahcovid19 polripromoter polrihumanis,372,2020-05-13
mudik mu untuk,372,2020-05-13
patients nursing homes,372,2020-05-13
polripromoter polrihumanis polri,372,2020-05-13
coronavirus virus dirumahaja,371,2020-05-13
covid 19 news,370,2020-05-13
imansyukri malik_haramain taufikmadjid71,370,2020-05-13
19 benar benar,370,2020-05-13
care home death,370,2020-05-13
covid 19 benar,370,2020-05-13
satgasnusantarakepri poldakepri ramadhan2020,369,2020-05-13
ramadhan2020 poldakepricegahcovid19 polripromoter,369,2020-05-13
poldakepri ramadhan2020 poldakepricegahcovid19,369,2020-05-13
kita lawan bersama,369,2020-05-13
sama sampai rantai,368,2020-05-13
lawan bersama sama,368,2020-05-13
benar benar putus,368,2020-05-13
sampai rantai penyebaran,368,2020-05-13
benar putus stopmudikcegahcovid19,368,2020-05-13
bersama sama sampai,368,2020-05-13
away world health,365,2020-05-13
rfid microchip mark,365,2020-05-13
uk economy shrinks,365,2020-05-13
latest covid 19,365,2020-05-13
microchip mark beast,365,2020-05-13
twitter web client,365,2020-05-13
epoch times app,362,2020-05-13
jangan mudik sayangi,362,2020-05-13
double official figure,361,2020-05-13
home death toll,360,2020-05-13
tunda mudik mu,360,2020-05-13
test covid 19,360,2020-05-13
exclusive coronavirus coverage,360,2020-05-13
halimiskandarnu anwsanusi imansyukri,360,2020-05-13
times app see,359,2020-05-13
app see exclusive,359,2020-05-13
vacuna covid 19,358,2020-05-13
au covid 19,358,2020-05-13
coverage daily updates,358,2020-05-13
coronavirus coverage daily,358,2020-05-13
see exclusive coronavirus,358,2020-05-13
affected covid 19,353,2020-05-13
covid 19 respiratory,352,2020-05-13
polri stopmudikcegahcovid19 coronavirus,351,2020-05-13
official figure study,351,2020-05-13
stopmudikcegahcovid19 coronavirus virus,351,2020-05-13
polrihumanis polri stopmudikcegahcovid19,351,2020-05-13
real care home,350,2020-05-13
demi memutus mata,350,2020-05-13
penyebaran wabah covid,350,2020-05-13
at home orders,350,2020-05-13
covid 19 treatment,349,2020-05-13
rantai penyebaran wabah,349,2020-05-13
covid 19 tunda,349,2020-05-13
19 tunda jangan,348,2020-05-13
says covid 19,348,2020-05-13
covid 19 fight,348,2020-05-13
crise du coronavirus,347,2020-05-13
dari bahaya virus,347,2020-05-13
democrats trillion coronavirus,347,2020-05-13
mudik sayangi keluarga,346,2020-05-13
covid 19 brasil,346,2020-05-13
keluarga dikampung halaman,346,2020-05-13
tunda jangan mudik,346,2020-05-13
bahaya virus corona,346,2020-05-13
halaman dari bahaya,345,2020-05-13
dikampung halaman dari,345,2020-05-13
corona lebih aman,344,2020-05-13
dirumah corona pasti,344,2020-05-13
virus corona lebih,344,2020-05-13
corona pasti berlalu,344,2020-05-13
aman dirumah corona,344,2020-05-13
lebih aman dirumah,344,2020-05-13
lawan covid 19,343,2020-05-13
sayangi keluarga dikampung,343,2020-05-13
respiratory disease hits,342,2020-05-13
19 respiratory disease,342,2020-05-13
disease hits whole,342,2020-05-13
hits whole body,341,2020-05-13
like covid 19,340,2020-05-13
update covid 19,339,2020-05-13
figure study says,338,2020-05-13
melawan covid 19,338,2020-05-13
covid 19 recovery,337,2020-05-13
dari covid 19,337,2020-05-13
death toll double,335,2020-05-13
first case covid,333,2020-05-13
contre covid 19,333,2020-05-13
staff work home,332,2020-05-13
toll double official,332,2020-05-13
113 year old,332,2020-05-13
coronavirus real care,332,2020-05-13
confirmados covid 19,332,2020-05-13
health organization warns,331,2020-05-13
using covid 19,330,2020-05-13
infected covid 19,329,2020-05-13
coronavirus disease 2019,326,2020-05-13
coronavirus relief package,326,2020-05-13
jalanan terjal dan,324,2020-05-13
menuju rumah warga,324,2020-05-13
berbatu tni polri,324,2020-05-13
paket sembako menuju,324,2020-05-13
dan berbatu tni,324,2020-05-13
polri gotong paket,324,2020-05-13
sembako menuju rumah,324,2020-05-13
rumah warga terdampak,324,2020-05-13
tni polri gotong,324,2020-05-13
gotong paket sembako,324,2020-05-13
terjal dan berbatu,324,2020-05-13
bbc news mundo,323,2020-05-13
coronavirus pandemic via,322,2020-05-13
pasti berlalu stopmudikcegahcovid19,322,2020-05-13
covid 19 world,321,2020-05-13
dirumahaja lawancovid19 lawancorona,320,2020-05-13
virus dirumahaja lawancovid19,320,2020-05-13
duty boris johnson,318,2020-05-13
rs 20 lakh,318,2020-05-13
17 nuevos casos,318,2020-05-13
civic duty boris,318,2020-05-13
boris johnson thank,317,2020-05-13
covid 19 méxico,317,2020-05-13
tetap di rumah,316,2020-05-13
people covid 19,316,2020-05-13
linked covid 19,316,2020-05-13
lessons civic duty,315,2020-05-13
told go back,315,2020-05-13
sayangi keluarga di,313,2020-05-13
casos positivos covid,311,2020-05-13
people go back,311,2020-05-13
casos confirmados covid,308,2020-05-13
test 11 million,308,2020-05-13
combate covid 19,308,2020-05-13
malik_haramain taufikmadjid71 fachrilabalado,305,2020-05-13
causa covid 19,305,2020-05-13
covid 19 new,305,2020-05-13
muertos covid 19,304,2020-05-13
since covid 19,303,2020-05-13
student debt cancellation,302,2020-05-13
heroesact covid 19,302,2020-05-13
wake covid 19,301,2020-05-13
19 stimulus studentdebtstimulus,299,2020-05-13
president donald trump,299,2020-05-13
used white house,298,2020-05-13
pelosi coronavirus plan,298,2020-05-13
two weeks later,298,2020-05-13
confirmed cases covid19,298,2020-05-13
covid 19 data,296,2020-05-13
tested positive covid19,296,2020-05-13
covid 19 país,293,2020-05-13
home covid 19,292,2020-05-13
covid 19 et,292,2020-05-13
tiempos covid 19,291,2020-05-13
forced back work,291,2020-05-13
cnn expert coronavirus,289,2020-05-13
covid 19 mundo,287,2020-05-13
penularan covid 19,287,2020-05-13
आत मन भर,287,2020-05-13
article amp reuters,287,2020-05-13
dengan tidak mudik,286,2020-05-13
new cases covid19,286,2020-05-13
tested covid 19,286,2020-05-13
coronavirus covid19 sarscov2,285,2020-05-13
tidak usah mudik,285,2020-05-13
covid 19 lockdowns,285,2020-05-13
tetap dirumah aja,285,2020-05-13
usah mudik dulu,284,2020-05-13
white house report,284,2020-05-13
coronavirus rates spiking,283,2020-05-13
nursing homes accept,283,2020-05-13
aja guna memutus,282,2020-05-13
000 covid 19,282,2020-05-13
mudik dulu tetap,282,2020-05-13
dulu tetap dirumah,282,2020-05-13
health care workers,282,2020-05-13
dirumah aja guna,282,2020-05-13
weeks later china,281,2020-05-13
228 travel gelap,280,2020-05-13
effects covid 19,280,2020-05-13
year old woman,280,2020-05-13
amankan 228 travel,279,2020-05-13
2019 covid 19,279,2020-05-13
us treated remdesivir,279,2020-05-13
polri amankan 228,279,2020-05-13
covid19 used cover,279,2020-05-13
later china mass,279,2020-05-13
used cover up,278,2020-05-13
treated remdesivir late,278,2020-05-13
china mass producing,278,2020-05-13
meaning behind calculating,278,2020-05-13
bargain power deep,277,2020-05-13
inflammation effect human,277,2020-05-13
due alleged withholding,277,2020-05-13
undermines immune system,277,2020-05-13
cover up 5g,277,2020-05-13
cell undermines immune,277,2020-05-13
stay home order,277,2020-05-13
up 5g 60ghz,277,2020-05-13
power deep state,277,2020-05-13
60ghz inflammation effect,277,2020-05-13
human cell undermines,277,2020-05-13
5g 60ghz inflammation,277,2020-05-13
19 us treated,277,2020-05-13
ccp push 5g,277,2020-05-13
dissolution due alleged,277,2020-05-13
ccp dissolution due,277,2020-05-13
remdesivir late january,277,2020-05-13
effect human cell,277,2020-05-13
wednesday may 13,277,2020-05-13
000 student debt,277,2020-05-13
alleged withholding data,277,2020-05-13
home confinement due,276,2020-05-13
cancellation heroesact covid,276,2020-05-13
deep state funds,276,2020-05-13
immune system act,276,2020-05-13
state funds ccp,276,2020-05-13
funds ccp push,276,2020-05-13
term covid19 used,276,2020-05-13
future ccp dissolution,276,2020-05-13
cost future ccp,276,2020-05-13
vaccine cost future,276,2020-05-13
firm gilead sciences,276,2020-05-13
debt cancellation heroesact,276,2020-05-13
patients covid 19,276,2020-05-13
5g vaccine cost,276,2020-05-13
mass producing drug,276,2020-05-13
second wave coronavirus,276,2020-05-13
system act bargain,276,2020-05-13
withholding data planned,276,2020-05-13
act bargain power,276,2020-05-13
push 5g vaccine,276,2020-05-13
covid 19 numbers,275,2020-05-13
beat covid 19,275,2020-05-13
late january two,275,2020-05-13
january two weeks,275,2020-05-13
speakerpelosi housedemocrats including,274,2020-05-13
polda metro jaya,274,2020-05-13
thank speakerpelosi housedemocrats,274,2020-05-13
hidden meaning behind,273,2020-05-13
2020 05 13,272,2020-05-13
gilead sciences dr,272,2020-05-13
sciences dr fauci,272,2020-05-13
dr fauci middle,272,2020-05-13
20 000 student,271,2020-05-13
know covid 19,271,2020-05-13
may 12 2020,271,2020-05-13
amp covid 19,270,2020-05-13
untuk memutus penyebaran,270,2020-05-13
including 20 000,270,2020-05-13
housedemocrats including 20,269,2020-05-13
producing drug firm,269,2020-05-13
drug firm gilead,269,2020-05-13
unreleased white house,269,2020-05-13
13 05 20,268,2020-05-13
от covid 19,268,2020-05-13
despite covid 19,267,2020-05-13
covid 19 help,267,2020-05-13
obamagate obamagate obamagate,267,2020-05-13
