gram,counts,date
19 em,614,2020-07-16
coronavirus covid_19,612,2020-07-16
du masque,610,2020-07-16
covid19 sarscov2,609,2020-07-16
india mitega,607,2020-07-16
via nytimes,606,2020-07-16
covid deaths,606,2020-07-16
mitega india,605,2020-07-16
vaccine development,605,2020-07-16
number cases,603,2020-07-16
cdc website,602,2020-07-16
one third,601,2020-07-16
positif covid,596,2020-07-16
19 numbers,596,2020-07-16
chinese virologist,594,2020-07-16
vaccine trials,592,2020-07-16
sign petition,588,2020-07-16
top story,588,2020-07-16
get back,585,2020-07-16
cover up,585,2020-07-16
red zone,584,2020-07-16
hospitals send,583,2020-07-16
covid19 positive,583,2020-07-16
need know,583,2020-07-16
abc news,582,2020-07-16
covered coronavirus,581,2020-07-16
covid__19 coronavirus,579,2020-07-16
despite covid,579,2020-07-16
prevent spread,579,2020-07-16
nuevos contagios,579,2020-07-16
covid19 testing,578,2020-07-16
pandemic covid19,576,2020-07-16
million people,575,2020-07-16
months ago,575,2020-07-16
trump admin,573,2020-07-16
died coronavirus,573,2020-07-16
people like,568,2020-07-16
health minister,566,2020-07-16
back work,565,2020-07-16
small businesses,565,2020-07-16
vaccine developers,564,2020-07-16
hackers behind,564,2020-07-16
common cold,563,2020-07-16
crisis coronavirus,562,2020-07-16
port du,562,2020-07-16
da positivo,561,2020-07-16
accuses beijing,560,2020-07-16
cases india,559,2020-07-16
steal information,559,2020-07-16
please help,558,2020-07-16
oxford vaccine,556,2020-07-16
mask order,556,2020-07-16
testing positive,555,2020-07-16
cases today,555,2020-07-16
spies target,555,2020-07-16
number covid,552,2020-07-16
response covid19,551,2020-07-16
economic impact,551,2020-07-16
russian state,551,2020-07-16
arizona texas,550,2020-07-16
virologist accuses,550,2020-07-16
gov cuomo,548,2020-07-16
republican governor,547,2020-07-16
coronavirus relief,546,2020-07-16
spread virus,546,2020-07-16
coronavirus surge,545,2020-07-16
covid__19 covid19,544,2020-07-16
health workers,542,2020-07-16
10 000,542,2020-07-16
via nbcnews,542,2020-07-16
died covid19,541,2020-07-16
coronavirus disease,541,2020-07-16
positivity rate,540,2020-07-16
in the,539,2020-07-16
new death,538,2020-07-16
vaccine researchers,537,2020-07-16
19 spread,536,2020-07-16
know treat,536,2020-07-16
coronavirus case,535,2020-07-16
kong know,535,2020-07-16
per day,533,2020-07-16
treat whistleblowers,533,2020-07-16
every single,532,2020-07-16
got ta,530,2020-07-16
take care,530,2020-07-16
even though,529,2020-07-16
masks work,529,2020-07-16
counties requiring,529,2020-07-16
covid19 test,528,2020-07-16
data disappeared,528,2020-07-16
front line,527,2020-07-16
truth virus,527,2020-07-16
masks coronavirus,526,2020-07-16
opening schools,525,2020-07-16
jueves 16,524,2020-07-16
infected covid,524,2020-07-16
19 través,524,2020-07-16
across country,523,2020-07-16
atlanta mayor,522,2020-07-16
rising coronavirus,522,2020-07-16
covid19 corona,520,2020-07-16
people get,519,2020-07-16
sounds like,518,2020-07-16
coronavirus surges,517,2020-07-16
boris johnson,517,2020-07-16
2020 07,517,2020-07-16
world truth,517,2020-07-16
since march,516,2020-07-16
75 000,516,2020-07-16
social distance,515,2020-07-16
could get,514,2020-07-16
300 000,514,2020-07-16
corona covid19,514,2020-07-16
casos activos,513,2020-07-16
confirmed covid,513,2020-07-16
uk covid,513,2020-07-16
million covid,513,2020-07-16
realdonaldtrump napopolice,511,2020-07-16
face covering,511,2020-07-16
positivos covid,511,2020-07-16
beijing covered,510,2020-07-16
coronavirus fleeing,510,2020-07-16
fleeing hong,510,2020-07-16
whistleblowers telling,510,2020-07-16
common sense,509,2020-07-16
masks public,509,2020-07-16
649 000,509,2020-07-16
new study,506,2020-07-16
nursing home,506,2020-07-16
feel like,505,2020-07-16
mandating masks,505,2020-07-16
19 risk,503,2020-07-16
bans cities,501,2020-07-16
coronavirus patients,500,2020-07-16
seems like,499,2020-07-16
us covid,498,2020-07-16
covid19 lockdown,498,2020-07-16
information covid,497,2020-07-16
people need,497,2020-07-16
state sponsored,497,2020-07-16
immune system,495,2020-07-16
handling coronavirus,495,2020-07-16
19 restrictions,494,2020-07-16
schools reopen,493,2020-07-16
total deaths,492,2020-07-16
coronavirus corona,491,2020-07-16
right thing,491,2020-07-16
19 hospital,490,2020-07-16
trump amp,489,2020-07-16
32 695,489,2020-07-16
daily thanks,488,2020-07-16
coronavirus uk,488,2020-07-16
mortality rate,485,2020-07-16
coronavirus covid__19,485,2020-07-16
let us,485,2020-07-16
reported today,484,2020-07-16
coronavirus hospital,482,2020-07-16
uk coronavirus,482,2020-07-16
16 july,481,2020-07-16
19 related,481,2020-07-16
fatality rate,481,2020-07-16
000 casos,480,2020-07-16
víctor víctor,480,2020-07-16
mil casos,479,2020-07-16
experts say,479,2020-07-16
cases confirmed,479,2020-07-16
high school,479,2020-07-16
working home,478,2020-07-16
one thing,478,2020-07-16
entire world,478,2020-07-16
com covid,478,2020-07-16
op ed,476,2020-07-16
30 000,476,2020-07-16
canada accuse,476,2020-07-16
notmychild notmychild,476,2020-07-16
bypass cdc,475,2020-07-16
handling covid,475,2020-07-16
19 infection,474,2020-07-16
du covid,474,2020-07-16
child care,474,2020-07-16
mask orders,473,2020-07-16
emergency operations,473,2020-07-16
000 cases,472,2020-07-16
florida coronavirus,472,2020-07-16
sues atlanta,472,2020-07-16
sponsored hackers,471,2020-07-16
fallecidos covid,470,2020-07-16
19 hoax,470,2020-07-16
hit hard,469,2020-07-16
mortes covid,469,2020-07-16
disease control,468,2020-07-16
deaths covid,467,2020-07-16
kids back,467,2020-07-16
92 700,467,2020-07-16
breaking news,466,2020-07-16
local mask,466,2020-07-16
coronavirus news,465,2020-07-16
07 16,461,2020-07-16
get covid19,461,2020-07-16
high risk,460,2020-07-16
cdc trump,459,2020-07-16
19 covid19,458,2020-07-16
dar positivo,456,2020-07-16
operations center,456,2020-07-16
millones casos,455,2020-07-16
coronavirus related,455,2020-07-16
everyone lying,455,2020-07-16
highest single,454,2020-07-16
wearing face,454,2020-07-16
cyber attacks,454,2020-07-16
day spike,453,2020-07-16
covid19 numbers,453,2020-07-16
penyebaran covid,452,2020-07-16
study finds,452,2020-07-16
case count,452,2020-07-16
schools open,452,2020-07-16
last days,451,2020-07-16
johns hopkins,451,2020-07-16
data collection,451,2020-07-16
deaths total,451,2020-07-16
of the,450,2020-07-16
138 000,449,2020-07-16
family members,449,2020-07-16
morgues fill,449,2020-07-16
14 days,448,2020-07-16
via usatoday,447,2020-07-16
lives matter,447,2020-07-16
trump covid,447,2020-07-16
cdc hhs,447,2020-07-16
send kids,444,2020-07-16
public schools,443,2020-07-16
muertos coronavirus,442,2020-07-16
population coronavirus,441,2020-07-16
san antonio,440,2020-07-16
covid19 covid__19,440,2020-07-16
russia hacking,440,2020-07-16
india coronavirus,439,2020-07-16
70 000,439,2020-07-16
going back,439,2020-07-16
uk government,439,2020-07-16
daily cases,438,2020-07-16
covid19 virus,437,2020-07-16
great job,437,2020-07-16
tell us,437,2020-07-16
surge coronavirus,437,2020-07-16
hoy 16,437,2020-07-16
contagios covid19,436,2020-07-16
infected coronavirus,436,2020-07-16
juli 2020,436,2020-07-16
physical distancing,436,2020-07-16
dans lieux,436,2020-07-16
income countries,436,2020-07-16
attempting steal,436,2020-07-16
re going,435,2020-07-16
nouveaux cas,434,2020-07-16
hackers targeting,434,2020-07-16
re election,433,2020-07-16
trump left,433,2020-07-16
research canada,433,2020-07-16
test covid,432,2020-07-16
instead cdc,431,2020-07-16
million cases,430,2020-07-16
trump wants,430,2020-07-16
since covid,429,2020-07-16
human trials,429,2020-07-16
aumento casos,429,2020-07-16
britain canada,429,2020-07-16
oklahoma governor,428,2020-07-16
petition via,428,2020-07-16
related covid,427,2020-07-16
resultados prometedores,427,2020-07-16
climate change,427,2020-07-16
vaccine coronavirus,426,2020-07-16
sarscov2 forecast,425,2020-07-16
trying kill,425,2020-07-16
000 jobs,425,2020-07-16
joe biden,424,2020-07-16
via googlenews,424,2020-07-16
save us,424,2020-07-16
county health,423,2020-07-16
19 could,422,2020-07-16
vaccine trial,422,2020-07-16
cases amp,421,2020-07-16
lieux publics,421,2020-07-16
trump refuses,421,2020-07-16
health safety,420,2020-07-16
coronavirus trump,420,2020-07-16
19 treatment,419,2020-07-16
health amp,419,2020-07-16
second time,419,2020-07-16
โคว ด19,418,2020-07-16
da saúde,418,2020-07-16
dies coronavirus,418,2020-07-16
states coronavirus,418,2020-07-16
000 000,417,2020-07-16
send coronavirus,417,2020-07-16
stayhome staysafe,416,2020-07-16
virus covid,416,2020-07-16
healthcare workers,415,2020-07-16
accuse russia,415,2020-07-16
school year,414,2020-07-16
19 real,413,2020-07-16
covid data,413,2020-07-16
new zealand,413,2020-07-16
lead america,413,2020-07-16
19 recovery,412,2020-07-16
death population,412,2020-07-16
15 julio,411,2020-07-16
nuevo coronavirus,411,2020-07-16
case numbers,411,2020-07-16
well done,410,2020-07-16
executive order,410,2020-07-16
probable cases,409,2020-07-16
du covid19,409,2020-07-16
gov kemp,409,2020-07-16
trucks morgues,409,2020-07-16
russia accused,409,2020-07-16
flu season,408,2020-07-16
refuses lead,408,2020-07-16
428 new,408,2020-07-16
mandate masks,407,2020-07-16
china coronavirus,407,2020-07-16
makes sense,406,2020-07-16
last year,405,2020-07-16
america tries,405,2020-07-16
updates georgia,405,2020-07-16
covid_19 covid19,404,2020-07-16
lost health,404,2020-07-16
tries save,404,2020-07-16
south korea,404,2020-07-16
tax cut,404,2020-07-16
recovery rate,403,2020-07-16
puerto rico,403,2020-07-16
people covid,403,2020-07-16
trumpfailedamerica covid19,402,2020-07-16
lying coronavirus,401,2020-07-16
pm et,401,2020-07-16
health crisis,399,2020-07-16
people still,399,2020-07-16
700 visones,399,2020-07-16
anyone else,398,2020-07-16
total covid,398,2020-07-16
oval office,398,2020-07-16
cause death,398,2020-07-16
jobs lockdown,398,2020-07-16
data sent,397,2020-07-16
send covid,397,2020-07-16
click link,396,2020-07-16
bad news,396,2020-07-16
governor kemp,396,2020-07-16
must read,395,2020-07-16
19 disiplinbersamapolri,394,2020-07-16
negative covid,393,2020-07-16
qu il,393,2020-07-16
crisis covid19,392,2020-07-16
publics clos,392,2020-07-16
confirmed coronavirus,391,2020-07-16
kill us,391,2020-07-16
robar información,391,2020-07-16
jair bolsonaro,390,2020-07-16
need help,389,2020-07-16
coronavirus mask,389,2020-07-16
cdc data,387,2020-07-16
crisis covid,387,2020-07-16
15 2020,387,2020-07-16
weeks ago,386,2020-07-16
makes clear,386,2020-07-16
going get,385,2020-07-16
oxford covid,385,2020-07-16
come back,385,2020-07-16
ll see,385,2020-07-16
prime minister,385,2020-07-16
schools reopening,385,2020-07-16
muertos covid,384,2020-07-16
19 symptoms,384,2020-07-16
new confirmed,384,2020-07-16
immune response,383,2020-07-16
keep safe,382,2020-07-16
relief bill,382,2020-07-16
10 million,382,2020-07-16
the coronavirus,382,2020-07-16
cases new,381,2020-07-16
cada vez,381,2020-07-16
control covid,380,2020-07-16
hospital owner,380,2020-07-16
coronavirus outbreaks,380,2020-07-16
infection rate,380,2020-07-16
virus covid19,379,2020-07-16
human rights,379,2020-07-16
die covid19,378,2020-07-16
us covid19,378,2020-07-16
dead amp,378,2020-07-16
positivos coronavirus,378,2020-07-16
coronavirus españa,378,2020-07-16
canada claim,378,2020-07-16
dr anthony,377,2020-07-16
coronavirus infection,377,2020-07-16
fernando simón,377,2020-07-16
want know,376,2020-07-16
coronavirus spread,376,2020-07-16
poses beans,376,2020-07-16
bring refrigerated,376,2020-07-16
looking forward,375,2020-07-16
coronavirus drug,375,2020-07-16
coronavirus india,375,2020-07-16
black lives,375,2020-07-16
bill rights,375,2020-07-16
positivo covid19,374,2020-07-16
kids school,373,2020-07-16
back normal,373,2020-07-16
god save,371,2020-07-16
california state,371,2020-07-16
penanganan covid,370,2020-07-16
от covid,370,2020-07-16
families covid19,370,2020-07-16
state senators,370,2020-07-16
16 juli,369,2020-07-16
american public,369,2020-07-16
likely die,369,2020-07-16
accused trying,369,2020-07-16
texas counties,368,2020-07-16
please take,367,2020-07-16
kasus covid,367,2020-07-16
killing people,367,2020-07-16
mask covid19,367,2020-07-16
good job,367,2020-07-16
americans died,367,2020-07-16
est pas,366,2020-07-16
deaths covid19,365,2020-07-16
co uk,365,2020-07-16
trump poses,365,2020-07-16
coronavirus impact,365,2020-07-16
clear need,365,2020-07-16
coronavirus indiafightscorona,364,2020-07-16
coronavirus task,364,2020-07-16
américa latina,364,2020-07-16
care homes,363,2020-07-16
players tested,363,2020-07-16
coronavirus coronavirus,363,2020-07-16
coronavirus través,363,2020-07-16
crisis makes,362,2020-07-16
please wear,361,2020-07-16
one another,361,2020-07-16
cases 13,361,2020-07-16
semaine prochaine,361,2020-07-16
pass student,361,2020-07-16
make us,360,2020-07-16
china economy,360,2020-07-16
get infected,360,2020-07-16
coronavirus tests,360,2020-07-16
coronavirus cover,360,2020-07-16
americans dead,360,2020-07-16
icu beds,359,2020-07-16
19 surge,359,2020-07-16
amp deaths,359,2020-07-16
disinformation campaign,359,2020-07-16
cozy bear,358,2020-07-16
student borrower,358,2020-07-16
borrower bill,358,2020-07-16
rights ab376,358,2020-07-16
pruebas covid,357,2020-07-16
portantino toniatkins,357,2020-07-16
sign covid,356,2020-07-16
covid19 wearamask,356,2020-07-16
thank god,356,2020-07-16
senators portantino,356,2020-07-16
covid19 death,355,2020-07-16
urge california,355,2020-07-16
others pass,355,2020-07-16
ab376 economic,355,2020-07-16
people want,354,2020-07-16
coronavirus front,354,2020-07-16
need protectborrowers,354,2020-07-16
rinde homenaje,353,2020-07-16
protectborrowers ever,353,2020-07-16
study shows,352,2020-07-16
toniatkins others,352,2020-07-16
get rid,351,2020-07-16
work home,351,2020-07-16
mas não,351,2020-07-16
data wh,351,2020-07-16
19 vía,350,2020-07-16
il coronavirus,350,2020-07-16
real madrid,350,2020-07-16
world health,349,2020-07-16
nuevas muertes,349,2020-07-16
fallecidos coronavirus,349,2020-07-16
million americans,349,2020-07-16
second coronavirus,349,2020-07-16
straight week,349,2020-07-16
covid19 quédateencasa,348,2020-07-16
number coronavirus,348,2020-07-16
hand sanitizer,347,2020-07-16
post coronavirus,346,2020-07-16
news covid,346,2020-07-16
corona coronavirus,346,2020-07-16
woolery twitter,346,2020-07-16
pandemic via,346,2020-07-16
nfl players,346,2020-07-16
make sense,345,2020-07-16
16 20,345,2020-07-16
like coronavirus,344,2020-07-16
got covid,344,2020-07-16
universidad oxford,344,2020-07-16
new daily,344,2020-07-16
talk us,344,2020-07-16
states rising,344,2020-07-16
florida emergency,344,2020-07-16
north carolina,343,2020-07-16
related deaths,343,2020-07-16
contagio covid,343,2020-07-16
watch live,342,2020-07-16
people tested,342,2020-07-16
10 lakh,342,2020-07-16
daily coronavirus,342,2020-07-16
cdc covid,341,2020-07-16
next year,341,2020-07-16
let get,341,2020-07-16
trump gop,341,2020-07-16
masque obligatoire,341,2020-07-16
17th straight,341,2020-07-16
this is,341,2020-07-16
cdc director,340,2020-07-16
good luck,340,2020-07-16
cases increase,340,2020-07-16
comes coronavirus,340,2020-07-16
clinical trial,340,2020-07-16
new jersey,340,2020-07-16
bringing total,340,2020-07-16
wh cdc,340,2020-07-16
hogan trump,340,2020-07-16
cases spike,339,2020-07-16
much time,339,2020-07-16
coronavirus vaccines,339,2020-07-16
puede ser,339,2020-07-16
hard coronavirus,339,2020-07-16
one person,337,2020-07-16
refused wear,336,2020-07-16
florida covid,336,2020-07-16
safety measures,336,2020-07-16
july 17,336,2020-07-16
covid19 trump,335,2020-07-16
quintana roo,335,2020-07-16
week 1m,335,2020-07-16
like covid,334,2020-07-16
increase covid,334,2020-07-16
data covid,334,2020-07-16
since coronavirus,333,2020-07-16
37 mil,333,2020-07-16
poliedro caracas,333,2020-07-16
take look,333,2020-07-16
slams trump,333,2020-07-16
da pandemia,332,2020-07-16
dopeydon thursday,332,2020-07-16
thursday crisis,332,2020-07-16
crisis running,332,2020-07-16
running disinformation,332,2020-07-16
campaign 17th,332,2020-07-16
1m jobless,332,2020-07-16
jobless claims5,332,2020-07-16
claims5 4m,332,2020-07-16
4m lost,332,2020-07-16
health insurance39,332,2020-07-16
insurance39 states,332,2020-07-16
infecteddemands hospitals,332,2020-07-16
dealing coronavirus,331,2020-07-16
know covid,331,2020-07-16
entertain empower,331,2020-07-16
empower educate,331,2020-07-16
educate talk,331,2020-07-16
0208 090,331,2020-07-16
090 2121,331,2020-07-16
2121 hello,331,2020-07-16
hello fantasticradio,331,2020-07-16
fantasticradio co,331,2020-07-16
uk fantasticradiouk,331,2020-07-16
fantasticradiouk homeofpossibilities,331,2020-07-16
homeofpossibilities believeyourpossibilities,331,2020-07-16
believeyourpossibilities stayhomesafelives,331,2020-07-16
não tem,331,2020-07-16
rest world,331,2020-07-16
july 10,331,2020-07-16
numbers covid_19,331,2020-07-16
july 20,330,2020-07-16
buy song,330,2020-07-16
coronavirus restrictions,330,2020-07-16
death rates,330,2020-07-16
via nyt,330,2020-07-16
secretaría salud,329,2020-07-16
stayhomesafelives buy,329,2020-07-16
stop trump,329,2020-07-16
re opening,329,2020-07-16
confirmados covid,329,2020-07-16
covid19 update,329,2020-07-16
hackers rusos,329,2020-07-16
record high,328,2020-07-16
dying covid,328,2020-07-16
account disappears,328,2020-07-16
masks covid19,328,2020-07-16
vulnerable pandemic,328,2020-07-16
northeastmatters assamfloods,328,2020-07-16
19 may,327,2020-07-16
mask public,327,2020-07-16
dies covid,327,2020-07-16
says coronavirus,327,2020-07-16
ccp virus,327,2020-07-16
attempted steal,327,2020-07-16
effects covid,326,2020-07-16
long time,326,2020-07-16
140k dead,326,2020-07-16
trying hack,326,2020-07-16
number people,325,2020-07-16
know covid19,325,2020-07-16
testing sites,325,2020-07-16
thursday july,325,2020-07-16
data directly,325,2020-07-16
kemp sues,325,2020-07-16
us 0208,324,2020-07-16
