gram,counts,date
covid 19 pandemic,5903,2020-04-06
href rel nofollow,3550,2020-04-06
true href rel,3461,2020-04-06
covid 19 crisis,3061,2020-04-06
rel nofollow twitter,2969,2020-04-06
coronavirus covid 19,2852,2020-04-06
covid 19 cases,2761,2020-04-06
moved intensive care,2673,2020-04-06
boris johnson moved,2651,2020-04-06
covid 19 patients,2600,2020-04-06
johnson moved intensive,2378,2020-04-06
positive covid 19,2357,2020-04-06
due covid 19,2059,2020-04-06
bbc news coronavirus,2040,2020-04-06
nofollow twitter web,1993,2020-04-06
coronavirus boris johnson,1893,2020-04-06
prime minister boris,1866,2020-04-06
fight covid 19,1861,2020-04-06
minister boris johnson,1850,2020-04-06
covid 19 via,1778,2020-04-06
twitter web app,1739,2020-04-06
covid 19 outbreak,1688,2020-04-06
tests positive coronavirus,1621,2020-04-06
amid covid 19,1601,2020-04-06
covid 19 coronavirus,1330,2020-04-06
zoo tests positive,1222,2020-04-06
tiger bronx zoo,1203,2020-04-06
coronavirus task force,1169,2020-04-06
covid 19 lockdown,1150,2020-04-06
spread covid 19,1144,2020-04-06
tested positive coronavirus,1096,2020-04-06
casos covid 19,1086,2020-04-06
covid 19 response,1075,2020-04-06
get well soon,1068,2020-04-06
coronavirus death toll,1054,2020-04-06
bronx zoo tests,1054,2020-04-06
intensive care coronavirus,1042,2020-04-06
tests positive covid,1035,2020-04-06
covid 19 virus,1018,2020-04-06
covid 19 deaths,1015,2020-04-06
amid coronavirus pandemic,999,2020-04-06
new york times,981,2020-04-06
new york city,943,2020-04-06
cases covid 19,939,2020-04-06
06 04 2020,916,2020-04-06
response covid 19,895,2020-04-06
covid 19 di,893,2020-04-06
uk prime minister,871,2020-04-06
pm boris johnson,853,2020-04-06
pandemia covid 19,836,2020-04-06
fight covid19 please,804,2020-04-06
new coronavirus cases,797,2020-04-06
covid 19 testing,783,2020-04-06
nofollow twitter android,781,2020-04-06
covid19 please download,781,2020-04-06
covid cdtv covid_19,780,2020-04-06
covid_19 prior jorge,780,2020-04-06
jorge babu manu,780,2020-04-06
cdtv covid_19 prior,780,2020-04-06
prior jorge babu,780,2020-04-06
coronavirus symptoms worsen,779,2020-04-06
share using link,779,2020-04-06
app fight covid19,777,2020-04-06
download share using,777,2020-04-06
please download share,772,2020-04-06
new covid 19,770,2020-04-06
sign petition via,767,2020-04-06
intensive care symptoms,764,2020-04-06
du covid 19,756,2020-04-06
care symptoms worsen,745,2020-04-06
aarogya setu app,743,2020-04-06
covid 19 update,734,2020-04-06
treat covid 19,727,2020-04-06
stay at home,723,2020-04-06
coronavirus live updates,718,2020-04-06
johnson intensive care,714,2020-04-06
setu app fight,711,2020-04-06
recommend aarogya setu,710,2020-04-06
boris johnson admitted,702,2020-04-06
covid 19 symptoms,700,2020-04-06
covid 19 death,693,2020-04-06
tiger tests positive,691,2020-04-06
taken intensive care,687,2020-04-06
health care workers,681,2020-04-06
intensive care unit,678,2020-04-06
british prime minister,676,2020-04-06
