gram,counts,date
deliver copy officials,3743,2020-03-29
officials last delivered,3742,2020-03-29
copy officials last,3742,2020-03-29
act deliver copy,3680,2020-03-29
must act deliver,3680,2020-03-29
signing must act,3680,2020-03-29
covid 19 pandemic,3493,2020-03-29
coronavirus covid 19,2413,2020-03-29
covid 19 cases,2395,2020-03-29
href rel nofollow,2168,2020-03-29
true href rel,2123,2020-03-29
rel nofollow twitter,1908,2020-03-29
positive covid 19,1416,2020-03-29
covid 19 crisis,1413,2020-03-29
fight covid 19,1380,2020-03-29
covid 19 patients,1309,2020-03-29
due covid 19,1305,2020-03-29
covid 19 outbreak,1235,2020-03-29
covid 19 via,1127,2020-03-29
nofollow twitter web,1114,2020-03-29
covid 19 coronavirus,1055,2020-03-29
sign petition via,1035,2020-03-29
tests positive coronavirus,1014,2020-03-29
coronavirus death toll,1000,2020-03-29
covid 19 virus,992,2020-03-29
twitter web app,948,2020-03-29
coronavirus task force,913,2020-03-29
new york times,902,2020-03-29
cases covid 19,878,2020-03-29
covid 19 di,841,2020-03-29
du covid 19,819,2020-03-29
amid covid 19,818,2020-03-29
29 03 2020,792,2020-03-29
tested positive coronavirus,788,2020-03-29
spread covid 19,780,2020-03-29
bbc news coronavirus,776,2020-03-29
casos covid 19,761,2020-03-29
covid 19 test,758,2020-03-29
social distancing guidelines,748,2020-03-29
covid 19 lockdown,733,2020-03-29
covid 19 symptoms,708,2020-03-29
dr anthony fauci,690,2020-03-29
last delivered governortomwolf,690,2020-03-29
delivered governortomwolf representative,683,2020-03-29
covid 19 deaths,681,2020-03-29
nofollow twitter android,673,2020-03-29
amid coronavirus pandemic,673,2020-03-29
000 200 000,662,2020-03-29
100 000 200,660,2020-03-29
fiddles people dying,642,2020-03-29
virus covid 19,612,2020-03-29
health care workers,601,2020-03-29
new coronavirus cases,578,2020-03-29
covid 19 death,574,2020-03-29
sayfie flapol covid19,566,2020-03-29
president fiddles people,566,2020-03-29
new york city,556,2020-03-29
guidelines april 30,551,2020-03-29
coronavirus live updates,548,2020-03-29
missing six weeks,522,2020-03-29
last delivered rondesantisfl,521,2020-03-29
failed biggest test,512,2020-03-29
covid 19 response,509,2020-03-29
biggest test life,508,2020-03-29
covid 19 testing,507,2020-03-29
last delivered govkemp,503,2020-03-29
trump failed biggest,502,2020-03-29
weeks trump failed,500,2020-03-29
last delivered governorva,499,2020-03-29
