gram,counts,date
href rel nofollow,2630,2020-03-24
true href rel,2586,2020-03-24
covid 19 pandemic,2483,2020-03-24
coronavirus covid 19,2237,2020-03-24
rel nofollow twitter,2211,2020-03-24
covid 19 cases,1717,2020-03-24
nofollow twitter web,1450,2020-03-24
due covid 19,1268,2020-03-24
covid 19 outbreak,1265,2020-03-24
twitter web app,1253,2020-03-24
covid 19 crisis,1228,2020-03-24
positive covid 19,1040,2020-03-24
covid 19 via,1039,2020-03-24
covid 19 coronavirus,1008,2020-03-24
sign petition via,925,2020-03-24
amid covid 19,915,2020-03-24
fish tank cleaner,835,2020-03-24
bbc news coronavirus,810,2020-03-24
tests positive coronavirus,809,2020-03-24
fight covid 19,770,2020-03-24
du covid 19,725,2020-03-24
covid 19 update,707,2020-03-24
amid coronavirus pandemic,703,2020-03-24
casos covid 19,698,2020-03-24
tested positive coronavirus,664,2020-03-24
cases covid 19,662,2020-03-24
covid 19 virus,660,2020-03-24
amid coronavirus outbreak,648,2020-03-24
petition via change,643,2020-03-24
nofollow twitter android,621,2020-03-24
spread covid 19,604,2020-03-24
coronavirus stimulus bill,577,2020-03-24
new york times,573,2020-03-24
covid 19 response,545,2020-03-24
coronavirus task force,540,2020-03-24
stay home stay,536,2020-03-24
covid 19 patients,529,2020-03-24
new covid 19,521,2020-03-24
covid 19 relief,520,2020-03-24
covid 19 testing,519,2020-03-24
covid 19 test,518,2020-03-24
manu dibango est,515,2020-03-24
stay at home,514,2020-03-24
coronavirus live updates,501,2020-03-24
american moneyforthepeople covid19,490,2020-03-24
every american moneyforthepeople,490,2020-03-24
give 2000 month,490,2020-03-24
month every american,486,2020-03-24
2000 month every,486,2020-03-24
gt gt gt,485,2020-03-24
new york city,484,2020-03-24
trying times share,481,2020-03-24
times share support,481,2020-03-24
support italian friends,480,2020-03-24
share support italian,480,2020-03-24
italy trying times,479,2020-03-24
coronavirus relief bill,479,2020-03-24
stand italy trying,479,2020-03-24
italian friends colleagues,474,2020-03-24
covid19 sign petition,473,2020-03-24
covid 19 di,470,2020-03-24
virus covid 19,462,2020-03-24
response covid 19,453,2020-03-24
nuevos casos coronavirus,453,2020-03-24
moneyforthepeople covid19 sign,450,2020-03-24
test covid 19,438,2020-03-24
test positive coronavirus,434,2020-03-24
man dies taking,425,2020-03-24
help slow spread,423,2020-03-24
slow spread covid19,422,2020-03-24
dibango est mort,420,2020-03-24
dari penularan covid,413,2020-03-24
statutory self employed,407,2020-03-24
self employed pay,406,2020-03-24
masyarakat dari penularan,405,2020-03-24
new cases coronavirus,404,2020-03-24
due coronavirus pandemic,398,2020-03-24
new coronavirus cases,395,2020-03-24
home stay safe,393,2020-03-24
coronavirus death toll,391,2020-03-24
des suites du,389,2020-03-24
arizona man dies,387,2020-03-24
