gram,counts,date
covid 19 siagalawancovid19,21262,2020-05-12
penyebaran covid 19,17676,2020-05-12
salah satu cara,12765,2020-05-12
turut andil dalam,12760,2020-05-12
membantu memerangi covid,12457,2020-05-12
dalam membantu memerangi,12439,2020-05-12
cara masyarakat turut,12435,2020-05-12
satu cara masyarakat,12434,2020-05-12
memerangi covid 19,12365,2020-05-12
andil dalam membantu,12343,2020-05-12
masyarakat turut andil,12342,2020-05-12
adalah salah satu,12278,2020-05-12
himbauan pemerintah adalah,12273,2020-05-12
pemerintah adalah salah,12272,2020-05-12
mematuhi himbauan pemerintah,11217,2020-05-12
covid 19 dengan,8682,2020-05-12
mencegah penyebaran covid,8333,2020-05-12
19 dengan tetap,8253,2020-05-12
tetap dirumah saja,8106,2020-05-12
stay safe stay,8090,2020-05-12
dengan tetap dirumah,8061,2020-05-12
safe stay home,8008,2020-05-12
dirumah saja dan,7957,2020-05-12
saja dan menunda,7952,2020-05-12
dan menunda mudik,7952,2020-05-12
berpartisipasi mencegah penyebaran,7838,2020-05-12
covid 19 pandemic,7836,2020-05-12
menunda mudik stay,7803,2020-05-12
mudik stay safe,7803,2020-05-12
stay home siagalawancovid19,7740,2020-05-12
ayo berpartisipasi mencegah,7730,2020-05-12
memutuskan penyebaran covid,5472,2020-05-12
membantu memutuskan penyebaran,5411,2020-05-12
pemerintah adalah partisipasi,5407,2020-05-12
menjalankan kebijakan pemerintah,5407,2020-05-12
kebijakan pemerintah adalah,5406,2020-05-12
dalam menjalankan kebijakan,5395,2020-05-12
partisipasi besar kita,5370,2020-05-12
adalah partisipasi besar,5368,2020-05-12
besar kita dalam,5363,2020-05-12
dalam membantu memutuskan,5360,2020-05-12
disiplin dalam menjalankan,5359,2020-05-12
kita dalam membantu,5359,2020-05-12
covid 19 cases,4663,2020-05-12
di rumah kita,3922,2020-05-12
href rel nofollow,3706,2020-05-12
true href rel,3649,2020-05-12
rel nofollow twitter,3038,2020-05-12
covid 19 crisis,2915,2020-05-12
memutus rantai penyebaran,2847,2020-05-12
due covid 19,2843,2020-05-12
coronavirus covid 19,2612,2020-05-12
covid 19 patients,2411,2020-05-12
bersama kita bisa,2342,2020-05-12
kita bisa lawan,2251,2020-05-12
covid 19 deaths,2246,2020-05-12
nofollow twitter web,2190,2020-05-12
di rumah saja,2186,2020-05-12
lawan covid 19,2160,2020-05-12
penyebaran virus corona,2152,2020-05-12
rumah saja dan,2140,2020-05-12
rantai penyebaran virus,2117,2020-05-12
pandemi covid 19,2105,2020-05-12
covid 19 akan,2085,2020-05-12
atau covid 19,2080,2020-05-12
pencegahan penyebaran covid,2078,2020-05-12
virus corona atau,2061,2020-05-12
corona atau covid,2060,2020-05-12
19 akan memutus,2034,2020-05-12
akan memutus rantai,2026,2020-05-12
saja dan mematuhi,2025,2020-05-12
dan mematuhi protokol,2017,2020-05-12
mematuhi protokol pencegahan,2003,2020-05-12
protokol pencegahan penyebaran,2000,2020-05-12
kita sehat di,1962,2020-05-12
rumah kita sehat,1960,2020-05-12
sehat di rumah,1958,2020-05-12
rumah kita selamat,1922,2020-05-12
new covid 19,1899,2020-05-12
dirumahajaberada di rumah,1870,2020-05-12
selamat dirumahajaberada di,1870,2020-05-12
kita selamat dirumahajaberada,1868,2020-05-12
casos covid 19,1866,2020-05-12
twitter web app,1856,2020-05-12
anjuran pemerintah bersama,1821,2020-05-12
patuhi anjuran pemerintah,1818,2020-05-12
bisa lawan covid,1802,2020-05-12
tetap patuhi anjuran,1800,2020-05-12
ditsamaptapmj tetap patuhi,1800,2020-05-12
pemerintah bersama kita,1800,2020-05-12
coronavirus death toll,1770,2020-05-12
covid 19 vaccine,1683,2020-05-12
covid 19 via,1676,2020-05-12
covid 19 testing,1636,2020-05-12
bbc news coronavirus,1617,2020-05-12
covid 19 response,1603,2020-05-12
warga yang terdampak,1578,2020-05-12
towards cashless society,1559,2020-05-12
fight covid 19,1548,2020-05-12
covid 19 outbreak,1504,2020-05-12
new coronavirus cases,1501,2020-05-12
amid covid 19,1469,2020-05-12
stay at home,1410,2020-05-12
covid 19 death,1402,2020-05-12
positive covid 19,1373,2020-05-12
terdampak covid 19,1358,2020-05-12
covid 19 lockdown,1350,2020-05-12
cashless society know,1340,2020-05-12
international nurses day,1332,2020-05-12
covid 19 di,1276,2020-05-12
pandemia covid 19,1274,2020-05-12
dr anthony fauci,1261,2020-05-12
da covid 19,1192,2020-05-12
needless suffering death,1152,2020-05-12
impact covid 19,1106,2020-05-12
sister died coronavirus,1083,2020-05-12
covid 19 coronavirus,1081,2020-05-12
response covid 19,1076,2020-05-12
cases covid 19,1074,2020-05-12
rantai penyebaran covid,1055,2020-05-12
covid 19 test,1052,2020-05-12
spread covid 19,1041,2020-05-12
may 12 2020,1020,2020-05-12
covid 19 poldajatimpeduli,995,2020-05-12
peduli covid 19,967,2020-05-12
needed care life,960,2020-05-12
coronavirus needed care,956,2020-05-12
died coronavirus needed,955,2020-05-12
care life disposable,955,2020-05-12
covid 19 relief,953,2020-05-12
coronavirus live updates,952,2020-05-12
coronavirus relief bill,946,2020-05-12
covid 19 update,926,2020-05-12
bantuan sosial untuk,924,2020-05-12
sosial untuk warga,922,2020-05-12
polwan polda jatim,921,2020-05-12
new york times,910,2020-05-12
19 polwan polda,905,2020-05-12
covid 19 polwan,905,2020-05-12
memberikan bantuan sosial,904,2020-05-12
untuk warga yang,903,2020-05-12
bersama sama memberikan,901,2020-05-12
polda jatim bersama,901,2020-05-12
jatim bersama sama,901,2020-05-12
sama memberikan bantuan,901,2020-05-12
yang terdampak poldajatimpeduli,895,2020-05-12
du covid 19,891,2020-05-12
yang terdampak covid,875,2020-05-12
white house report,845,2020-05-12
amid coronavirus pandemic,839,2020-05-12
últimas 24 horas,838,2020-05-12
covid 19 virus,836,2020-05-12
bantuan bagi warga,834,2020-05-12
memberikan bantuan bagi,833,2020-05-12
covid 19 covert,827,2020-05-12
future cashless society,826,2020-05-12
society did know,826,2020-05-12
id heading towards,826,2020-05-12
cashless society did,826,2020-05-12
19 covert id,826,2020-05-12
towards future cashless,826,2020-05-12
covert id heading,826,2020-05-12
heading towards future,826,2020-05-12
coronavirus rates spiking,825,2020-05-12
post covid 19,822,2020-05-12
test 11 million,814,2020-05-12
covid 19 ini,800,2020-05-12
rates spiking heartland,797,2020-05-12
at home orders,791,2020-05-12
know bible spoke,768,2020-05-12
know jesus spoke,758,2020-05-12
died covid 19,758,2020-05-12
11 million residents,753,2020-05-12
unreleased white house,750,2020-05-12
polda jatim peduli,746,2020-05-12
peduli memberikan bantuan,732,2020-05-12
jatim peduli memberikan,730,2020-05-12
virus covid 19,729,2020-05-12
dies covid 19,727,2020-05-12
job retention scheme,696,2020-05-12
nofollow twitter android,695,2020-05-12
jaga jarak jaga,693,2020-05-12
society know bible,689,2020-05-12
jarak jaga kebersihan,686,2020-05-12
jaga kebersihan dan,686,2020-05-12
covid 19 vía,684,2020-05-12
covid 19 tests,680,2020-05-12
life disposable rory,676,2020-05-12
disposable rory kinnear,674,2020-05-12
