gram,counts,date
covid 19 pandemic,4438,2020-04-04
covid 19 coronabisadisembuhkan,4287,2020-04-04
korban covid 19,2811,2020-04-04
covid 19 dapat,2774,2020-04-04
covid 19 cases,2765,2020-04-04
tetap disiplin ikuti,2757,2020-04-04
ingat tetap disiplin,2756,2020-04-04
menyebutkan bahwa korban,2756,2020-04-04
bahwa korban covid,2756,2020-04-04
pemberitaan menyebutkan bahwa,2756,2020-04-04
pemerintah untuk melakukan,2756,2020-04-04
banyak pemberitaan menyebutkan,2756,2020-04-04
disiplin ikuti ajakan,2755,2020-04-04
ikuti ajakan pemerintah,2755,2020-04-04
ajakan pemerintah untuk,2754,2020-04-04
untuk melakukan upaya,2752,2020-04-04
bahagia banyak pemberitaan,2721,2020-04-04
href rel nofollow,2719,2020-04-04
berita bahagia banyak,2716,2020-04-04
sembuhnamun ingat tetap,2690,2020-04-04
dapat sembuhnamun ingat,2690,2020-04-04
19 dapat sembuhnamun,2690,2020-04-04
true href rel,2668,2020-04-04
coronavirus covid 19,2472,2020-04-04
rel nofollow twitter,2400,2020-04-04
kita pasti bisa,2318,2020-04-04
melakukan upaya pencegahan,2318,2020-04-04
upaya pencegahan coronabisadisembuhkan,2310,2020-04-04
pasti bisa putuskan,2303,2020-04-04
bisa putuskan covid,2264,2020-04-04
bersatu dan bersinergi,2264,2020-04-04
dan bersinergi kita,2263,2020-04-04
bersinergi kita pasti,2262,2020-04-04
putuskan covid 19,2260,2020-04-04
dengan bersatu dan,2253,2020-04-04
covid 19 crisis,1977,2020-04-04
covid 19 patients,1953,2020-04-04
pandemi covid 19,1740,2020-04-04
fight covid 19,1704,2020-04-04
due covid 19,1602,2020-04-04
sign petition via,1574,2020-04-04
covid 19 outbreak,1542,2020-04-04
covid 19 via,1495,2020-04-04
nofollow twitter web,1440,2020-04-04
positive covid 19,1291,2020-04-04
bbc news coronavirus,1281,2020-04-04
twitter web app,1227,2020-04-04
covid 19 yang,1189,2020-04-04
amid covid 19,1116,2020-04-04
covid 19 coronavirus,1105,2020-04-04
new york times,1098,2020-04-04
coronavirus task force,1094,2020-04-04
casos covid 19,1059,2020-04-04
covid 19 virus,1041,2020-04-04
covid 19 di,1036,2020-04-04
tested positive coronavirus,1029,2020-04-04
signez pétition via,1024,2020-04-04
new york city,1002,2020-04-04
04 04 2020,979,2020-04-04
du covid 19,950,2020-04-04
petition via ukchange,937,2020-04-04
covid 19 lockdown,932,2020-04-04
pétition via changefrance,922,2020-04-04
ne perdons plus,914,2020-04-04
perdons plus temps,910,2020-04-04
covid19 ne perdons,900,2020-04-04
traitement covid19 ne,897,2020-04-04
ephilippepm traitement covid19,894,2020-04-04
plus temps neperdonsplusdetemps,894,2020-04-04
cases covid 19,888,2020-04-04
coronavirus death toll,869,2020-04-04
covid 19 deaths,848,2020-04-04
spread covid 19,835,2020-04-04
coronavirus 48 horas,823,2020-04-04
menghadapi pandemi covid,822,2020-04-04
dalam menghadapi pandemi,817,2020-04-04
neperdonsplusdetemps signez pétition,797,2020-04-04
temps neperdonsplusdetemps signez,794,2020-04-04
dan kebijakan pemerintah,794,2020-04-04
hati hati cepat,793,2020-04-04
strategis dan terukur,792,2020-04-04
pemerintah yang dibuat,792,2020-04-04
dibuat dengan sangat,792,2020-04-04
yang dibuat dengan,792,2020-04-04
hati cepat strategis,792,2020-04-04
dan terukur tentunya,792,2020-04-04
sangat hati hati,792,2020-04-04
dengan sangat hati,792,2020-04-04
kita dalam menghadapi,792,2020-04-04
akan semakin menguatkan,792,2020-04-04
cepat strategis dan,792,2020-04-04
menguatkan kita dalam,792,2020-04-04
terukur tentunya akan,792,2020-04-04
kebijakan pemerintah yang,792,2020-04-04
tentunya akan semakin,792,2020-04-04
semakin menguatkan kita,792,2020-04-04
langkah dan kebijakan,790,2020-04-04
nofollow twitter android,787,2020-04-04
stay at home,785,2020-04-04
amid coronavirus pandemic,758,2020-04-04
covid 19 vaccine,708,2020-04-04
new covid 19,707,2020-04-04
virus covid 19,701,2020-04-04
pasien covid 19,689,2020-04-04
covid 19 response,671,2020-04-04
pandemia covid 19,665,2020-04-04
died covid 19,662,2020-04-04
covid 19 patient,658,2020-04-04
response covid 19,654,2020-04-04
saving cancer treatment,632,2020-04-04
coronavirus live updates,632,2020-04-04
life saving cancer,632,2020-04-04
blocked year old,630,2020-04-04
old denny plans,630,2020-04-04
coronavirus blocked year,630,2020-04-04
year old denny,630,2020-04-04
denny plans life,630,2020-04-04
plans life saving,630,2020-04-04
matt hancock coronavirus,621,2020-04-04
hancock coronavirus blocked,620,2020-04-04
covid 19 death,588,2020-04-04
covid 19 relief,586,2020-04-04
covid 19 testing,578,2020-04-04
kita harus optimis,574,2020-04-04
430 000 people,562,2020-04-04
treatment please help,560,2020-04-04
cancer treatment please,559,2020-04-04
harus optimis bahwa,557,2020-04-04
yang saat ini,557,2020-04-04
tested positive covid,556,2020-04-04
indonesia dapat kita,555,2020-04-04
ini mendera indonesia,555,2020-04-04
saat ini mendera,555,2020-04-04
dapat kita ditaklukkan,555,2020-04-04
19 yang saat,555,2020-04-04
mendera indonesia dapat,555,2020-04-04
kita ditaklukkan coronabisadisembuhkan,554,2020-04-04
gt gt gt,554,2020-04-04
please help sign,552,2020-04-04
health care workers,552,2020-04-04
optimis bahwa pandemi,552,2020-04-04
bahwa pandemi covid,552,2020-04-04
help sign petition,550,2020-04-04
new coronavirus cases,541,2020-04-04
covid 19 test,540,2020-04-04
fight covid19 please,534,2020-04-04
covid 19 update,520,2020-04-04
aarogya setu app,517,2020-04-04
covid19 please download,516,2020-04-04
coronavirus via youtube,514,2020-04-04
