gram,counts,date
covid 19,153314,2020-09-23
200 000,8712,2020-09-23
19 pandemic,5401,2020-09-23
19 cases,5239,2020-09-23
19 vaccine,4494,2020-09-23
coronavirus covid19,3985,2020-09-23
coronavirus cases,3847,2020-09-23
covid19 coronavirus,3819,2020-09-23
coronavirus pandemic,3613,2020-09-23
new cases,3513,2020-09-23
coronavirus vaccine,3407,2020-09-23
amp johnson,3154,2020-09-23
johnson amp,3151,2020-09-23
positive covid,2913,2020-09-23
rand paul,2889,2020-09-23
covid19 pandemic,2553,2020-09-23
tested positive,2508,2020-09-23
dr fauci,2496,2020-09-23
new covid,2401,2020-09-23
penyebaran covid,2376,2020-09-23
nuevos casos,2309,2020-09-23
death toll,2304,2020-09-23
herd immunity,2219,2020-09-23
due covid,2206,2020-09-23
casos covid,2177,2020-09-23
19 deaths,2139,2020-09-23
donald trump,2135,2020-09-23
coronavirus deaths,2115,2020-09-23
new coronavirus,2042,2020-09-23
public health,1914,2020-09-23
protokol kesehatan,1769,2020-09-23
boris johnson,1722,2020-09-23
second wave,1696,2020-09-23
000 americans,1680,2020-09-23
1trenggalek tjhinfar21,1672,2020-09-23
tjhinfar21 wiwikherma,1650,2020-09-23
wiwikherma raninggalek,1639,2020-09-23
via youtube,1630,2020-09-23
wear mask,1605,2020-09-23
19 testing,1569,2020-09-23
000 people,1492,2020-09-23
coronavirus covid,1477,2020-09-23
new york,1458,2020-09-23
social distancing,1451,2020-09-23
19 di,1451,2020-09-23
due covid19,1448,2020-09-23
positive coronavirus,1438,2020-09-23
covid19 cases,1423,2020-09-23
casos coronavirus,1414,2020-09-23
united states,1405,2020-09-23
test positive,1374,2020-09-23
19 test,1350,2020-09-23
tests positive,1349,2020-09-23
died covid,1306,2020-09-23
white house,1298,2020-09-23
byekayleigh byekayleigh,1296,2020-09-23
24 horas,1293,2020-09-23
virtually nobody,1286,2020-09-23
many people,1275,2020-09-23
09 2020,1272,2020-09-23
people died,1260,2020-09-23
23 09,1260,2020-09-23
sars cov,1233,2020-09-23
