date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-09-01,3646,2242,23937,1369,,5224,118977,154133,101754,17520,2006,4376,,1489,1587,4727,1182,1329,1683,,2491,4755,18934,12585
