date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-26,3483,1602,32809,1652,,6512,157382,148892,94212,17099,3469,3883,,1738,2204,7195,1026,,1716,1172,1526,3750,21524,18843
2020-06-23,6802,2304,48306,2606,,10148,249043,221034,169169,18307,4739,5666,,2848,1816,9848,3339,3628,3550,2572,2159,2691,37520,22152
