date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-04-17,8226,2595,27792,2422,,11662,325440,188075,180968,22142,5103,8163,1609,3182,2019,5633,3863,2582,2209,,2060,2079,36117,27456
2020-04-09,7067,2588,24954,3054,,11185,321240,186855,156135,18032,4819,6443,1555,4156,1670,5095,,,1979,,1683,,30414,23901
