date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-27,5863,2010,38709,2896,,8271,196127,224870,158638,18292,3254,4719,,2334,3133,8830,2435,1725,2317,1494,1884,6936,32141,21932
2020-05-17,6208,2887,36230,2378,,11366,278230,194643,173540,23760,4401,7265,,3704,4110,6472,4004,4370,2509,,3092,4100,38141,25744
2020-07-29,6559,2134,36562,3218,,8794,207070,230944,163781,23944,2987,5273,,2762,2567,11161,2315,1961,2628,1552,1929,6652,32938,22002
