date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-06-15,7589,2120,45547,2520,,9411,223328,210797,175800,16563,4980,6229,,2247,2071,9033,3663,3778,3592,1990,1983,2677,23228,18477
2020-08-09,2820,1778,32969,1498,,6128,138782,147797,112802,15277,2176,3495,,1752,1237,6497,1038,,1639,,1262,5634,27703,14775
