date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-10,5948,2185,49294,2886,,7750,221399,219880,147067,20415,2980,4897,,2738,2032,12926,3515,3496,3998,2064,2365,9017,30096,23454
