date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-13,6693,2158,47953,4649,1586,8340,210317,218255,150628,21681,3609,5358,,2246,4498,13114,3297,3929,4461,2061,2239,9447,35196,24616
