term,amount,date
old,3586,2020-07-03
fucking,3583,2020-07-03
youtube,3580,2020-07-03
julio,3569,2020-07-03
someone,3566,2020-07-03
making,3559,2020-07-03
city,3557,2020-07-03
taking,3556,2020-07-03
4th,3553,2020-07-03
save,3553,2020-07-03
start,3538,2020-07-03
businesses,3537,2020-07-03
across,3526,2020-07-03
national,3517,2020-07-03
full,3516,2020-07-03
party,3514,2020-07-03
hit,3512,2020-07-03
might,3512,2020-07-03
shows,3511,2020-07-03
needs,3507,2020-07-03
positivo,3504,2020-07-03
england,3504,2020-07-03
protests,3501,2020-07-03
infection,3497,2020-07-03
soon,3490,2020-07-03
research,3488,2020-07-03
est,3480,2020-07-03
symptoms,3479,2020-07-03
community,3474,2020-07-03
of,3470,2020-07-03
top,3465,2020-07-03
um,3460,2020-07-03
ang,3460,2020-07-03
friday,3459,2020-07-03
pacientes,3449,2020-07-03
remdesivir,3445,2020-07-03
single,3422,2020-07-03
flu,3403,2020-07-03
system,3392,2020-07-03
safety,3382,2020-07-03
actually,3380,2020-07-03
lost,3377,2020-07-03
gente,3373,2020-07-03
coming,3369,2020-07-03
trying,3368,2020-07-03
second,3366,2020-07-03
caso,3356,2020-07-03
human,3346,2020-07-03
least,3342,2020-07-03
south,3329,2020-07-03
june,3319,2020-07-03
gobierno,3313,2020-07-03
recovered,3285,2020-07-03
spreading,3265,2020-07-03
children,3256,2020-07-03
hours,3245,2020-07-03
normal,3233,2020-07-03
change,3230,2020-07-03
12,3224,2020-07-03
enough,3222,2020-07-03
continue,3217,2020-07-03
medidas,3213,2020-07-03
ng,3209,2020-07-03
gov,3205,2020-07-03
hospitals,3204,2020-07-03
results,3196,2020-07-03
40,3192,2020-07-03
information,3187,2020-07-03
méxico,3186,2020-07-03
mayor,3183,2020-07-03
maybe,3155,2020-07-03
cause,3151,2020-07-03
truth,3138,2020-07-03
california,3103,2020-07-03
remember,3097,2020-07-03
call,3097,2020-07-03
ll,3092,2020-07-03
we,3091,2020-07-03
anti,3089,2020-07-03
always,3086,2020-07-03
less,3077,2020-07-03
everything,3059,2020-07-03
contact,3049,2020-07-03
horas,3029,2020-07-03
través,3029,2020-07-03
14,3025,2020-07-03
pour,3015,2020-07-03
together,3013,2020-07-03
experts,3012,2020-07-03
market,3010,2020-07-03
rising,3005,2020-07-03
early,2998,2020-07-03
active,2991,2020-07-03
hard,2988,2020-07-03
18,2987,2020-07-03
place,2987,2020-07-03
finds,2984,2020-07-03
situation,2984,2020-07-03
lot,2961,2020-07-03
25,2960,2020-07-03
ahora,2955,2020-07-03
helped,2955,2020-07-03
03,2946,2020-07-03
pence,2946,2020-07-03
fallecidos,2942,2020-07-03
no,2939,2020-07-03
reopening,2935,2020-07-03
hands,2933,2020-07-03
solo,2921,2020-07-03
this,2916,2020-07-03
fake,2914,2020-07-03
team,2907,2020-07-03
mas,2903,2020-07-03
pay,2902,2020-07-03
ago,2895,2020-07-03
uma,2895,2020-07-03
va,2881,2020-07-03
el,2881,2020-07-03
bill,2877,2020-07-03
potus,2872,2020-07-03
feel,2870,2020-07-03
wait,2864,2020-07-03
au,2860,2020-07-03
sign,2859,2020-07-03
you,2856,2020-07-03
pm,2845,2020-07-03
closed,2837,2020-07-03
rt,2836,2020-07-03
true,2833,2020-07-03
la,2827,2020-07-03
anything,2820,2020-07-03
plus,2800,2020-07-03
minister,2798,2020-07-03
told,2796,2020-07-03
thought,2796,2020-07-03
nation,2787,2020-07-03
link,2786,2020-07-03
close,2785,2020-07-03
nuevo,2778,2020-07-03
point,2777,2020-07-03
economic,2775,2020-07-03
dying,2750,2020-07-03
visit,2748,2020-07-03
fact,2747,2020-07-03
thread,2745,2020-07-03
officials,2727,2020-07-03
coronavírus,2727,2020-07-03
learn,2719,2020-07-03
leadership,2718,2020-07-03
including,2714,2020-07-03
une,2709,2020-07-03
political,2707,2020-07-03
air,2699,2020-07-03
gets,2689,2020-07-03
problem,2689,2020-07-03
en,2685,2020-07-03
canada,2684,2020-07-03
is,2681,2020-07-03
kill,2680,2020-07-03
casa,2675,2020-07-03
donald,2674,2020-07-03
07,2669,2020-07-03
different,2669,2020-07-03
black,2651,2020-07-03
vote,2649,2020-07-03
used,2648,2020-07-03
list,2642,2020-07-03
johnson,2641,2020-07-03
positivos,2641,2020-07-03
mean,2640,2020-07-03
así,2632,2020-07-03
friends,2632,2020-07-03
population,2628,2020-07-03
pubs,2628,2020-07-03
month,2627,2020-07-03
future,2627,2020-07-03
patient,2617,2020-07-03
días,2607,2020-07-03
60,2602,2020-07-03
yesterday,2602,2020-07-03
thousands,2599,2020-07-03
share,2595,2020-07-03
almost,2595,2020-07-03
doctors,2591,2020-07-03
little,2590,2020-07-03
using,2586,2020-07-03
doctor,2585,2020-07-03
despite,2583,2020-07-03
united,2561,2020-07-03
set,2556,2020-07-03
listen,2555,2020-07-03
march,2551,2020-07-03
kids,2542,2020-07-03
cuarentena,2541,2020-07-03
sur,2540,2020-07-03
worse,2538,2020-07-03
van,2536,2020-07-03
measures,2533,2020-07-03
govt,2532,2020-07-03
surprising,2530,2020-07-03
low,2522,2020-07-03
bbc,2521,2020-07-03
found,2512,2020-07-03
lol,2511,2020-07-03
app,2500,2020-07-03
for,2500,2020-07-03
according,2494,2020-07-03
lies,2486,2020-07-03
all,2485,2020-07-03
highest,2484,2020-07-03
twitter,2479,2020-07-03
talk,2475,2020-07-03
looking,2473,2020-07-03
young,2456,2020-07-03
makes,2453,2020-07-03
fear,2450,2020-07-03
wow,2443,2020-07-03
mexico,2439,2020-07-03
vía,2435,2020-07-03
called,2433,2020-07-03
worst,2423,2020-07-03
healthcare,2420,2020-07-03
food,2419,2020-07-03
tweet,2411,2020-07-03
hospitalized,2409,2020-07-03
understand,2408,2020-07-03
wave,2401,2020-07-03
schools,2399,2020-07-03
mass,2399,2020-07-03
confirmados,2396,2020-07-03
ahead,2391,2020-07-03
hear,2383,2020-07-03
instead,2383,2020-07-03
whole,2382,2020-07-03
join,2381,2020-07-03
issues,2376,2020-07-03
based,2373,2020-07-03
following,2371,2020-07-03
joebiden,2370,2020-07-03
self,2366,2020-07-03
families,2366,2020-07-03
left,2365,2020-07-03
possible,2364,2020-07-03
federal,2363,2020-07-03
13,2361,2020-07-03
past,2352,2020-07-03
york,2349,2020-07-03
law,2348,2020-07-03
emergency,2341,2020-07-03
tomorrow,2340,2020-07-03
fall,2338,2020-07-03
muertos,2336,2020-07-03
seriously,2333,2020-07-03
restrictions,2328,2020-07-03
san,2317,2020-07-03
matter,2316,2020-07-03
rushmore,2315,2020-07-03
seen,2310,2020-07-03
shut,2308,2020-07-03
likely,2298,2020-07-03
hey,2296,2020-07-03
sad,2293,2020-07-03
learning,2286,2020-07-03
august,2283,2020-07-03
holiday,2273,2020-07-03
damn,2271,2020-07-03
act,2261,2020-07-03
puede,2258,2020-07-03
happy,2254,2020-07-03
works,2251,2020-07-03
rest,2249,2020-07-03
foxnews,2248,2020-07-03
behind,2246,2020-07-03
three,2246,2020-07-03
rally,2245,2020-07-03
hoax,2237,2020-07-03
etc,2237,2020-07-03
university,2236,2020-07-03
alabama,2236,2020-07-03
nhs,2232,2020-07-03
group,2224,2020-07-03
homes,2223,2020-07-03
finally,2219,2020-07-03
personal,2215,2020-07-03
message,2213,2020-07-03
current,2212,2020-07-03
info,2212,2020-07-03
sense,2211,2020-07-03
become,2204,2020-07-03
reason,2192,2020-07-03
wo,2175,2020-07-03
means,2168,2020-07-03
africa,2167,2020-07-03
available,2164,2020-07-03
imagine,2164,2020-07-03
rules,2159,2020-07-03
seems,2159,2020-07-03
17,2157,2020-07-03
reopen,2156,2020-07-03
sir,2155,2020-07-03
office,2154,2020-07-03
campaign,2153,2020-07-03
curve,2149,2020-07-03
industry,2149,2020-07-03
guidelines,2148,2020-07-03
related,2148,2020-07-03
prevent,2147,2020-07-03
police,2146,2020-07-03
pas,2144,2020-07-03
survive,2143,2020-07-03
contagio,2142,2020-07-03
venezuela,2140,2020-07-03
chinese,2140,2020-07-03
course,2139,2020-07-03
thursday,2138,2020-07-03
00,2137,2020-07-03
menos,2136,2020-07-03
500,2134,2020-07-03
pruebas,2130,2020-07-03
toll,2128,2020-07-03
records,2127,2020-07-03
reporting,2127,2020-07-03
secret,2121,2020-07-03
gon,2119,2020-07-03
summer,2115,2020-07-03
hold,2112,2020-07-03
given,2107,2020-07-03
hace,2107,2020-07-03
cain,2096,2020-07-03
washington,2095,2020-07-03
education,2093,2020-07-03
else,2091,2020-07-03
try,2089,2020-07-03
common,2087,2020-07-03
killing,2087,2020-07-03
che,2087,2020-07-03
dies,2084,2020-07-03
biden,2079,2020-07-03
on,2078,2020-07-03
action,2076,2020-07-03
among,2074,2020-07-03
residents,2072,2020-07-03
fourth,2068,2020-07-03
went,2067,2020-07-03
interesting,2065,2020-07-03
últimas,2064,2020-07-03
leaders,2063,2020-07-03
presidente,2058,2020-07-03
govabbott,2046,2020-07-03
general,2046,2020-07-03
bien,2042,2020-07-03
pa,2039,2020-07-03
small,2034,2020-07-03
killed,2032,2020-07-03
probably,2030,2020-07-03
tras,2030,2020-07-03
talking,2024,2020-07-03
play,2024,2020-07-03
wants,2023,2020-07-03
2019,2018,2020-07-03
able,2016,2020-07-03
guys,2015,2020-07-03
argentina,2010,2020-07-03
distance,2006,2020-07-03
border,2004,2020-07-03
opening,2004,2020-07-03
employees,2003,2020-07-03
vida,2002,2020-07-03
nearly,2000,2020-07-03
wearamask,1996,2020-07-03
lying,1996,2020-07-03
sars,1994,2020-07-03
cure,1990,2020-07-03
caused,1986,2020-07-03
der,1982,2020-07-03
plans,1982,2020-07-03
ford,1980,2020-07-03
ok,1979,2020-07-03
europe,1979,2020-07-03
कर,1975,2020-07-03
administration,1973,2020-07-03
29,1967,2020-07-03
deal,1966,2020-07-03
ver,1964,2020-07-03
trip,1962,2020-07-03
herman,1961,2020-07-03
hacer,1960,2020-07-03
wonder,1957,2020-07-03
living,1956,2020-07-03
services,1956,2020-07-03
55,1955,2020-07-03
número,1954,2020-07-03
looks,1950,2020-07-03
evidence,1949,2020-07-03
parties,1948,2020-07-03
primer,1948,2020-07-03
mga,1947,2020-07-03
das,1945,2020-07-03
hell,1945,2020-07-03
france,1944,2020-07-03
higher,1940,2020-07-03
cómo,1938,2020-07-03
advice,1936,2020-07-03
hate,1936,2020-07-03
event,1934,2020-07-03
late,1933,2020-07-03
level,1933,2020-07-03
citizens,1928,2020-07-03
members,1924,2020-07-03
idiot,1923,2020-07-03
handling,1922,2020-07-03
ask,1920,2020-07-03
huge,1919,2020-07-03
icmr,1918,2020-07-03
tem,1916,2020-07-03
hcq,1913,2020-07-03
election,1913,2020-07-03
guess,1913,2020-07-03
knew,1911,2020-07-03
negative,1911,2020-07-03
democrats,1902,2020-07-03
immunity,1902,2020-07-03
aquí,1899,2020-07-03
trials,1890,2020-07-03
idea,1890,2020-07-03
north,1882,2020-07-03
nueva,1881,2020-07-03
half,1878,2020-07-03
father,1877,2020-07-03
que,1874,2020-07-03
henry,1873,2020-07-03
vp,1873,2020-07-03
though,1873,2020-07-03
españa,1864,2020-07-03
run,1862,2020-07-03
yang,1862,2020-07-03
goes,1861,2020-07-03
dans,1861,2020-07-03
poor,1861,2020-07-03
agents,1861,2020-07-03
force,1854,2020-07-03
relief,1849,2020-07-03
issue,1846,2020-07-03
effective,1843,2020-07-03
massive,1842,2020-07-03
blm,1841,2020-07-03
failed,1840,2020-07-03
oms,1829,2020-07-03
along,1828,2020-07-03
demand,1825,2020-07-03
registra,1824,2020-07-03
scientists,1821,2020-07-03
mr,1821,2020-07-03
leader,1821,2020-07-03
return,1810,2020-07-03
comes,1808,2020-07-03
millones,1803,2020-07-03
especially,1802,2020-07-03
mejor,1797,2020-07-03
msnbc,1794,2020-07-03
maga,1792,2020-07-03
sector,1789,2020-07-03
ne,1789,2020-07-03
vez,1781,2020-07-03
took,1781,2020-07-03
super,1781,2020-07-03
rates,1778,2020-07-03
that,1778,2020-07-03
happen,1777,2020-07-03
ones,1775,2020-07-03
question,1774,2020-07-03
sorry,1773,2020-07-03
came,1772,2020-07-03
serious,1766,2020-07-03
blame,1763,2020-07-03
uso,1763,2020-07-03
age,1758,2020-07-03
unemployment,1758,2020-07-03
season,1757,2020-07-03
lead,1756,2020-07-03
yeah,1754,2020-07-03
yung,1752,2020-07-03
players,1749,2020-07-03
failure,1748,2020-07-03
evitar,1747,2020-07-03
cada,1746,2020-07-03
taken,1743,2020-07-03
politics,1742,2020-07-03
casi,1741,2020-07-03
21,1740,2020-07-03
orders,1738,2020-07-03
international,1737,2020-07-03
continues,1736,2020-07-03
term,1733,2020-07-03
policy,1732,2020-07-03
dangerous,1730,2020-07-03
infectious,1729,2020-07-03
healthy,1726,2020-07-03
31,1722,2020-07-03
coronaviruspandemic,1721,2020-07-03
gone,1718,2020-07-03
key,1716,2020-07-03
und,1714,2020-07-03
affected,1711,2020-07-03
nytimes,1710,2020-07-03
result,1709,2020-07-03
guy,1708,2020-07-03
biggest,1707,2020-07-03
responsible,1707,2020-07-03
par,1698,2020-07-03
trial,1696,2020-07-03
staysafe,1696,2020-07-03
department,1691,2020-07-03
studies,1688,2020-07-03
lie,1684,2020-07-03
años,1683,2020-07-03
16,1681,2020-07-03
vacuna,1679,2020-07-03
society,1672,2020-07-03
27,1672,2020-07-03
qui,1670,2020-07-03
cut,1668,2020-07-03
reuters,1668,2020-07-03
worth,1668,2020-07-03
nigeria,1666,2020-07-03
un,1666,2020-07-03
ai,1665,2020-07-03
area,1663,2020-07-03
faster,1663,2020-07-03
ass,1661,2020-07-03
digital,1660,2020-07-03
gracias,1660,2020-07-03
published,1659,2020-07-03
mortes,1654,2020-07-03
spreads,1651,2020-07-03
claims,1649,2020-07-03
hi,1647,2020-07-03
whitehouse,1646,2020-07-03
started,1644,2020-07-03
recent,1642,2020-07-03
college,1640,2020-07-03
je,1640,2020-07-03
ready,1640,2020-07-03
semana,1639,2020-07-03
women,1638,2020-07-03
leave,1638,2020-07-03
either,1633,2020-07-03
blood,1629,2020-07-03
chief,1627,2020-07-03
facts,1622,2020-07-03
wearadamnmask,1620,2020-07-03
giving,1616,2020-07-03
potential,1615,2020-07-03
bars,1615,2020-07-03
atención,1615,2020-07-03
proud,1614,2020-07-03
fireworks,1612,2020-07-03
red,1611,2020-07-03
ppl,1608,2020-07-03
boris,1608,2020-07-03
needed,1602,2020-07-03
head,1600,2020-07-03
brazil,1600,2020-07-03
tres,1598,2020-07-03
actual,1596,2020-07-03
happening,1595,2020-07-03
pra,1594,2020-07-03
within,1593,2020-07-03
viernes,1587,2020-07-03
noticias,1584,2020-07-03
restaurants,1584,2020-07-03
literally,1581,2020-07-03
hand,1581,2020-07-03
stayhome,1580,2020-07-03
wake,1574,2020-07-03
ini,1572,2020-07-03
announced,1570,2020-07-03
at,1566,2020-07-03
name,1564,2020-07-03
rights,1560,2020-07-03
información,1558,2020-07-03
pakistan,1554,2020-07-03
clear,1552,2020-07-03
mark,1550,2020-07-03
millions,1548,2020-07-03
trust,1547,2020-07-03
war,1546,2020-07-03
line,1545,2020-07-03
loudobbs,1545,2020-07-03
large,1542,2020-07-03
republicans,1541,2020-07-03
pmoindia,1540,2020-07-03
power,1538,2020-07-03
niyo,1538,2020-07-03
vs,1537,2020-07-03
200,1535,2020-07-03
russia,1534,2020-07-03
entire,1534,2020-07-03
cas,1531,2020-07-03
version,1529,2020-07-03
heart,1528,2020-07-03
thinking,1525,2020-07-03
morning,1523,2020-07-03
co,1521,2020-07-03
official,1521,2020-07-03
allowed,1520,2020-07-03
importante,1517,2020-07-03
released,1513,2020-07-03
fridaymorning,1513,2020-07-03
clinical,1511,2020-07-03
seeing,1509,2020-07-03
april,1501,2020-07-03
effects,1501,2020-07-03
complete,1500,2020-07-03
vulnerable,1499,2020-07-03
financial,1499,2020-07-03
02,1493,2020-07-03
slow,1491,2020-07-03
mind,1491,2020-07-03
claim,1490,2020-07-03
quédateencasa,1489,2020-07-03
australia,1486,2020-07-03
winning,1486,2020-07-03
asymptomatic,1486,2020-07-03
webinar,1480,2020-07-03
with,1480,2020-07-03
mount,1479,2020-07-03
datos,1477,2020-07-03
source,1477,2020-07-03
avoid,1476,2020-07-03
cov,1474,2020-07-03
takes,1474,2020-07-03
analysis,1473,2020-07-03
tv,1470,2020-07-03
gavinnewsom,1470,2020-07-03
later,1470,2020-07-03
happened,1469,2020-07-03
provide,1469,2020-07-03
concerns,1469,2020-07-03
deadly,1469,2020-07-03
lack,1467,2020-07-03
socialdistancing,1466,2020-07-03
fighting,1465,2020-07-03
ao,1464,2020-07-03
launch,1462,2020-07-03
130,1462,2020-07-03
पर,1461,2020-07-03
wuhan,1460,2020-07-03
game,1460,2020-07-03
bring,1456,2020-07-03
company,1455,2020-07-03
sigue,1454,2020-07-03
major,1452,2020-07-03
director,1452,2020-07-03
ways,1452,2020-07-03
virtual,1451,2020-07-03
companies,1451,2020-07-03
zero,1451,2020-07-03
parents,1451,2020-07-03
recorded,1451,2020-07-03
situación,1448,2020-07-03
attending,1446,2020-07-03
inside,1444,2020-07-03
absolutely,1443,2020-07-03
security,1442,2020-07-03
borisjohnson,1442,2020-07-03
heard,1440,2020-07-03
parte,1437,2020-07-03
folks,1437,2020-07-03
pass,1436,2020-07-03
win,1434,2020-07-03
petition,1433,2020-07-03
up,1432,2020-07-03
después,1430,2020-07-03
novel,1430,2020-07-03
turn,1429,2020-07-03
november,1428,2020-07-03
details,1427,2020-07-03
move,1426,2020-07-03
are,1426,2020-07-03
longer,1425,2020-07-03
mental,1425,2020-07-03
cost,1424,2020-07-03
ppe,1423,2020-07-03
decision,1422,2020-07-03
im,1420,2020-07-03
disappear,1420,2020-07-03
kim,1419,2020-07-03
putting,1418,2020-07-03
increased,1418,2020-07-03
private,1417,2020-07-03
transmission,1412,2020-07-03
covid,202421,2020-10-07
19,179382,2020-10-07
coronavirus,159071,2020-10-07
covid19,132536,2020-10-07
trump,84156,2020-10-07
people,35731,2020-10-07
amp,35501,2020-10-07
new,30195,2020-10-07
realdonaldtrump,28487,2020-10-07
cases,27096,2020-10-07
pandemic,23523,2020-10-07
via,22892,2020-10-07
us,22113,2020-10-07
like,19945,2020-10-07
virus,18977,2020-10-07
pence,18695,2020-10-07
get,18649,2020-10-07
positive,18591,2020-10-07
president,18086,2020-10-07
one,17842,2020-10-07
house,16817,2020-10-07
white,16260,2020-10-07
health,16187,2020-10-07
would,15742,2020-10-07
000,15030,2020-10-07
news,14645,2020-10-07
deaths,14284,2020-10-07
says,13511,2020-10-07
2020,12993,2020-10-07
time,12266,2020-10-07
world,11782,2020-10-07
test,11779,2020-10-07
americans,11774,2020-10-07
debate,11762,2020-10-07
know,11628,2020-10-07
still,11303,2020-10-07
could,11237,2020-10-07
10,11165,2020-10-07
need,11127,2020-10-07
help,11111,2020-10-07
mask,11052,2020-10-07
casos,10640,2020-10-07
biden,10193,2020-10-07
many,10177,2020-10-07
china,9953,2020-10-07
even,9902,2020-10-07
di,9753,2020-10-07
see,9346,2020-10-07
donald,9260,2020-10-07
tested,9241,2020-10-07
said,9238,2020-10-07
vaccine,9194,2020-10-07
tests,9120,2020-10-07
care,9090,2020-10-07
take,8844,2020-10-07
going,8827,2020-10-07
go,8739,2020-10-07
flu,8727,2020-10-07
back,8679,2020-10-07
response,8658,2020-10-07
the,8630,2020-10-07
die,8600,2020-10-07
think,8495,2020-10-07
today,8484,2020-10-07
day,8467,2020-10-07
vote,8431,2020-10-07
good,8387,2020-10-07
vpdebate,8337,2020-10-07
may,8189,2020-10-07
covid_19,8187,2020-10-07
also,8020,2020-10-07
days,8013,2020-10-07
due,7991,2020-10-07
well,7983,2020-10-07
say,7934,2020-10-07
government,7896,2020-10-07
want,7871,2020-10-07
vp,7810,2020-10-07
let,7754,2020-10-07
work,7697,2020-10-07
right,7688,2020-10-07
et,7648,2020-10-07
last,7554,2020-10-07
god,7542,2020-10-07
death,7533,2020-10-07
re,7513,2020-10-07
please,7430,2020-10-07
