date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-17,5269,3451,49330,2686,,7992,208217,217091,159373,22301,3231,5106,,3126,2296,14515,2706,4358,3011,2717,2394,9753,32742,22123
2020-06-17,7542,2285,43821,3237,,8901,236027,224189,177848,18944,4282,6151,,2252,2101,10584,2455,4858,3539,2133,2083,3425,26820,19893
2020-04-23,9640,2732,28716,2736,,13042,348535,212241,219698,18965,4971,7468,,4121,,5568,3295,2298,1997,,1918,,43329,28094
2020-04-10,5897,2858,28048,2632,,12337,340655,172071,157764,21571,5183,6536,1652,3900,1702,5109,,,2025,,1959,,32491,26641
