date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-06-11,7858,2706,49626,2621,,9948,243917,230501,188044,19108,5060,8249,,2441,2811,8472,3530,4940,4257,2773,1897,2838,23869,19629
2020-05-03,6588,2501,39189,3020,,12559,328383,203800,167520,30309,5059,8135,,3757,3365,5667,3924,3094,3237,,2063,2473,35641,28311
2020-07-07,6814,2504,45357,4401,,10185,226598,238524,157613,21827,3954,5424,,3032,2165,12184,3869,3566,3728,2114,1652,9401,36571,25818
