date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-05-09,6337,2382,38305,3472,,12618,311265,236785,174322,23882,5263,7780,,3462,2308,6911,3446,3855,2274,,2866,1745,39072,28497
