term,amount,date
recovered,2458,2020-09-21
measures,2458,2020-09-21
website,2442,2020-09-21
story,2440,2020-09-21
youtube,2437,2020-09-21
masker,2434,2020-09-21
país,2434,2020-09-21
weeks,2432,2020-09-21
14,2431,2020-09-21
start,2426,2020-09-21
bill,2423,2020-09-21
18,2423,2020-09-21
it,2417,2020-09-21
tell,2417,2020-09-21
infection,2411,2020-09-21
house,2408,2020-09-21
non,2395,2020-09-21
gobierno,2393,2020-09-21
big,2378,2020-09-21
things,2377,2020-09-21
error,2377,2020-09-21
full,2366,2020-09-21
across,2365,2020-09-21
research,2364,2020-09-21
der,2357,2020-09-21
thank,2348,2020-09-21
of,2343,2020-09-21
contact,2329,2020-09-21
experts,2329,2020-09-21
bad,2324,2020-09-21
god,2320,2020-09-21
together,2319,2020-09-21
national,2317,2020-09-21
healthcare,2317,2020-09-21
follow,2315,2020-09-21
normal,2313,2020-09-21
cnn,2312,2020-09-21
learn,2304,2020-09-21
countries,2299,2020-09-21
dari,2297,2020-09-21
enough,2294,2020-09-21
une,2292,2020-09-21
old,2286,2020-09-21
yes,2282,2020-09-21
wearing,2281,2020-09-21
van,2276,2020-09-21
31,2267,2020-09-21
study,2267,2020-09-21
aman,2260,2020-09-21
sur,2254,2020-09-21
info,2251,2020-09-21
increase,2248,2020-09-21
safety,2246,2020-09-21
lies,2244,2020-09-21
ll,2241,2020-09-21
toll,2236,2020-09-21
trust,2233,2020-09-21
sept,2224,2020-09-21
vacuna,2221,2020-09-21
early,2218,2020-09-21
trying,2216,2020-09-21
boris,2211,2020-09-21
someone,2209,2020-09-21
workers,2209,2020-09-21
proud,2208,2020-09-21
taking,2206,2020-09-21
act,2201,2020-09-21
likely,2199,2020-09-21
rules,2199,2020-09-21
vez,2192,2020-09-21
hit,2188,2020-09-21
active,2185,2020-09-21
coming,2184,2020-09-21
alert,2182,2020-09-21
contagio,2181,2020-09-21
market,2181,2020-09-21
shows,2180,2020-09-21
economic,2171,2020-09-21
septiembre,2165,2020-09-21
scientists,2153,2020-09-21
kesehatan,2150,2020-09-21
save,2149,2020-09-21
través,2144,2020-09-21
13,2140,2020-09-21
something,2123,2020-09-21
others,2121,2020-09-21
place,2120,2020-09-21
um,2116,2020-09-21
political,2103,2020-09-21
current,2099,2020-09-21
sep,2096,2020-09-21
told,2088,2020-09-21
pada,2085,2020-09-21
possible,2081,2020-09-21
including,2064,2020-09-21
ne,2064,2020-09-21
je,2063,2020-09-21
less,2062,2020-09-21
joe,2061,2020-09-21
positivos,2060,2020-09-21
actually,2060,2020-09-21
va,2060,2020-09-21
chinese,2053,2020-09-21
future,2048,2020-09-21
distancing,2047,2020-09-21
kids,2045,2020-09-21
breaking,2036,2020-09-21
truth,2034,2020-09-21
march,2028,2020-09-21
fallecidos,2026,2020-09-21
gente,2023,2020-09-21
pm,2021,2020-09-21
making,2017,2020-09-21
close,2015,2020-09-21
semana,2014,2020-09-21
infected,2013,2020-09-21
españa,2011,2020-09-21
anything,2010,2020-09-21
cause,2010,2020-09-21
johnson,2010,2020-09-21
wearamask,2004,2020-09-21
het,2004,2020-09-21
fuck,2001,2020-09-21
no,1999,2020-09-21
im,1996,2020-09-21
etc,1987,2020-09-21
govt,1984,2020-09-21
human,1981,2020-09-21
always,1981,2020-09-21
sars,1975,2020-09-21
action,1972,2020-09-21
october,1972,2020-09-21
shit,1969,2020-09-21
businesses,1967,2020-09-21
protokol,1962,2020-09-21
party,1961,2020-09-21
share,1959,2020-09-21
hours,1958,2020-09-21
updated,1950,2020-09-21
así,1947,2020-09-21
fall,1946,2020-09-21
vía,1939,2020-09-21
staff,1933,2020-09-21
fact,1929,2020-09-21
cdcgov,1928,2020-09-21
power,1928,2020-09-21
this,1927,2020-09-21
might,1922,2020-09-21
hard,1917,2020-09-21
penyebaran,1912,2020-09-21
positivo,1909,2020-09-21
feel,1897,2020-09-21
app,1893,2020-09-21
court,1887,2020-09-21
und,1879,2020-09-21
friends,1878,2020-09-21
rt,1877,2020-09-21
vaccines,1874,2020-09-21
pacientes,1871,2020-09-21
yg,1870,2020-09-21
situation,1862,2020-09-21
everything,1862,2020-09-21
qui,1855,2020-09-21
kita,1852,2020-09-21
donald,1852,2020-09-21
play,1844,2020-09-21
education,1842,2020-09-21
sick,1840,2020-09-21
system,1839,2020-09-21
remember,1836,2020-09-21
europe,1834,2020-09-21
on,1833,2020-09-21
immunity,1832,2020-09-21
chief,1830,2020-09-21
17,1828,2020-09-21
23,1822,2020-09-21
kill,1818,2020-09-21
spreading,1815,2020-09-21
knew,1815,2020-09-21
pcr,1815,2020-09-21
solo,1814,2020-09-21
available,1812,2020-09-21
united,1810,2020-09-21
das,1806,2020-09-21
six,1802,2020-09-21
link,1800,2020-09-21
canada,1799,2020-09-21
whitty,1798,2020-09-21
minister,1797,2020-09-21
pay,1797,2020-09-21
talk,1788,2020-09-21
puede,1781,2020-09-21
families,1779,2020-09-21
2021,1779,2020-09-21
wait,1779,2020-09-21
dengan,1774,2020-09-21
food,1770,2020-09-21
bts_twt,1770,2020-09-21
lot,1768,2020-09-21
fucking,1767,2020-09-21
self,1766,2020-09-21
left,1763,2020-09-21
ahora,1758,2020-09-21
despite,1758,2020-09-21
sigue,1758,2020-09-21
dies,1757,2020-09-21
beyond,1756,2020-09-21
administration,1755,2020-09-21
uma,1752,2020-09-21
critical,1752,2020-09-21
quarantine,1750,2020-09-21
hands,1748,2020-09-21
mari,1747,2020-09-21
10pm,1747,2020-09-21
services,1746,2020-09-21
mas,1743,2020-09-21
month,1737,2020-09-21
brasil,1734,2020-09-21
00,1733,2020-09-21
called,1730,2020-09-21
mean,1724,2020-09-21
team,1719,2020-09-21
low,1713,2020-09-21
failed,1713,2020-09-21
small,1711,2020-09-21
least,1710,2020-09-21
general,1708,2020-09-21
tomorrow,1706,2020-09-21
used,1705,2020-09-21
positif,1702,2020-09-21
millions,1702,2020-09-21
south,1701,2020-09-21
cas,1699,2020-09-21
related,1698,2020-09-21
based,1693,2020-09-21
evidence,1685,2020-09-21
de,1685,2020-09-21
means,1674,2020-09-21
thread,1673,2020-09-21
thought,1667,2020-09-21
using,1666,2020-09-21
ce,1665,2020-09-21
par,1659,2020-09-21
nation,1657,2020-09-21
21sep,1657,2020-09-21
england,1656,2020-09-21
nhs,1655,2020-09-21
behind,1653,2020-09-21
horas,1650,2020-09-21
leaders,1649,2020-09-21
true,1648,2020-09-21
group,1646,2020-09-21
is,1645,2020-09-21
looking,1642,2020-09-21
rising,1640,2020-09-21
personal,1636,2020-09-21
killed,1635,2020-09-21
three,1635,2020-09-21
gov,1632,2020-09-21
feet,1625,2020-09-21
maybe,1621,2020-09-21
able,1619,2020-09-21
according,1618,2020-09-21
aerosols,1617,2020-09-21
france,1615,2020-09-21
results,1613,2020-09-21
pubs,1612,2020-09-21
hoax,1610,2020-09-21
soon,1610,2020-09-21
law,1607,2020-09-21
season,1604,2020-09-21
ago,1602,2020-09-21
fear,1601,2020-09-21
jarak,1593,2020-09-21
bts,1593,2020-09-21
reporting,1584,2020-09-21
ai,1584,2020-09-21
25,1582,2020-09-21
morning,1581,2020-09-21
university,1580,2020-09-21
masa,1576,2020-09-21
bien,1575,2020-09-21
we,1572,2020-09-21
16,1572,2020-09-21
heart,1571,2020-09-21
visit,1566,2020-09-21
doctors,1564,2020-09-21
twitter,1563,2020-09-21
doctor,1559,2020-09-21
official,1557,2020-09-21
días,1554,2020-09-21
young,1554,2020-09-21
dying,1554,2020-09-21
surge,1552,2020-09-21
lunes,1550,2020-09-21
past,1545,2020-09-21
justice,1544,2020-09-21
anti,1539,2020-09-21
white,1539,2020-09-21
nuevo,1537,2020-09-21
hear,1534,2020-09-21
following,1534,2020-09-21
makes,1530,2020-09-21
women,1529,2020-09-21
virtual,1528,2020-09-21
pass,1526,2020-09-21
fake,1526,2020-09-21
lying,1525,2020-09-21
almost,1525,2020-09-21
rates,1524,2020-09-21
cara,1523,2020-09-21
cómo,1518,2020-09-21
fauci,1518,2020-09-21
méxico,1516,2020-09-21
international,1515,2020-09-21
democrats,1514,2020-09-21
deadly,1504,2020-09-21
issues,1504,2020-09-21
ahead,1501,2020-09-21
borisjohnson,1500,2020-09-21
former,1495,2020-09-21
office,1492,2020-09-21
you,1492,2020-09-21
gets,1491,2020-09-21
argentina,1490,2020-09-21
officials,1481,2020-09-21
venezuela,1480,2020-09-21
parents,1473,2020-09-21
false,1469,2020-09-21
common,1468,2020-09-21
learning,1464,2020-09-21
little,1463,2020-09-21
comes,1463,2020-09-21
thousands,1463,2020-09-21
tangan,1461,2020-09-21
peace,1459,2020-09-21
removes,1459,2020-09-21
hacer,1458,2020-09-21
set,1457,2020-09-21
else,1447,2020-09-21
muertos,1446,2020-09-21
segunda,1445,2020-09-21
caused,1444,2020-09-21
found,1440,2020-09-21
australia,1440,2020-09-21
jaga,1439,2020-09-21
mayor,1438,2020-09-21
menos,1438,2020-09-21
among,1438,2020-09-21
pre,1432,2020-09-21
responsible,1431,2020-09-21
changes,1431,2020-09-21
já,1429,2020-09-21
given,1428,2020-09-21
ayuso,1427,2020-09-21
seems,1424,2020-09-21
listen,1423,2020-09-21
become,1422,2020-09-21
provide,1420,2020-09-21
worse,1419,2020-09-21
industry,1417,2020-09-21
sense,1414,2020-09-21
pakai,1412,2020-09-21
black,1411,2020-09-21
technology,1409,2020-09-21
taken,1406,2020-09-21
different,1403,2020-09-21
restaurants,1401,2020-09-21
tras,1393,2020-09-21
digital,1387,2020-09-21
for,1387,2020-09-21
co,1386,2020-09-21
continues,1384,2020-09-21
en,1384,2020-09-21
wo,1381,2020-09-21
republican,1380,2020-09-21
28,1380,2020-09-21
emergency,1375,2020-09-21
game,1374,2020-09-21
understand,1374,2020-09-21
trumplied200kamericansdied,1374,2020-09-21
seen,1372,2020-09-21
cover,1372,2020-09-21
pra,1371,2020-09-21
killing,1371,2020-09-21
scientific,1370,2020-09-21
question,1369,2020-09-21
tips,1368,2020-09-21
problem,1368,2020-09-21
speech,1366,2020-09-21
jobs,1366,2020-09-21
bisa,1360,2020-09-21
serious,1360,2020-09-21
prevent,1355,2020-09-21
nearly,1355,2020-09-21
homes,1355,2020-09-21
order,1353,2020-09-21
event,1349,2020-09-21
la,1348,2020-09-21
especially,1346,2020-09-21
ng,1343,2020-09-21
analysis,1342,2020-09-21
age,1340,2020-09-21
leadership,1340,2020-09-21
nobody,1340,2020-09-21
lab,1339,2020-09-21
effects,1336,2020-09-21
demi,1336,2020-09-21
ok,1335,2020-09-21
longer,1332,2020-09-21
term,1332,2020-09-21
40,1331,2020-09-21
service,1330,2020-09-21
presidente,1328,2020-09-21
foxnews,1327,2020-09-21
federal,1327,2020-09-21
evitar,1327,2020-09-21
potus,1326,2020-09-21
confirmados,1326,2020-09-21
whole,1324,2020-09-21
casi,1323,2020-09-21
affected,1323,2020-09-21
últimas,1323,2020-09-21
child,1322,2020-09-21
204,1318,2020-09-21
wow,1318,2020-09-21
course,1318,2020-09-21
200k,1316,2020-09-21
up,1315,2020-09-21
99,1314,2020-09-21
interesting,1313,2020-09-21
shut,1309,2020-09-21
return,1306,2020-09-21
política,1306,2020-09-21
sir,1303,2020-09-21
closed,1303,2020-09-21
ask,1301,2020-09-21
vallance,1301,2020-09-21
warn,1300,2020-09-21
ones,1298,2020-09-21
london,1298,2020-09-21
instead,1297,2020-09-21
deal,1297,2020-09-21
citizens,1296,2020-09-21
seriously,1294,2020-09-21
vida,1293,2020-09-21
serentak,1290,2020-09-21
list,1290,2020-09-21
hi,1290,2020-09-21
situación,1290,2020-09-21
record,1289,2020-09-21
war,1287,2020-09-21
though,1287,2020-09-21
gon,1286,2020-09-21
zero,1286,2020-09-21
cada,1285,2020-09-21
60,1285,2020-09-21
aquí,1282,2020-09-21
oms,1282,2020-09-21
happen,1278,2020-09-21
87,1278,2020-09-21
lockdowns,1278,2020-09-21
within,1277,2020-09-21
players,1275,2020-09-21
lie,1272,2020-09-21
released,1271,2020-09-21
briefing,1270,2020-09-21
cold,1268,2020-09-21
highest,1267,2020-09-21
cuci,1266,2020-09-21
sehat,1263,2020-09-21
tweet,1263,2020-09-21
webinar,1259,2020-09-21
mental,1256,2020-09-21
casa,1256,2020-09-21
reason,1256,2020-09-21
warns,1255,2020-09-21
department,1251,2020-09-21
ver,1251,2020-09-21
hace,1250,2020-09-21
strategy,1249,2020-09-21
society,1249,2020-09-21
el,1249,2020-09-21
mark,1248,2020-09-21
san,1248,2020-09-21
treatment,1248,2020-09-21
republicans,1247,2020-09-21
trabajar,1247,2020-09-21
created,1246,2020-09-21
wonder,1244,2020-09-21
vs,1243,2020-09-21
sign,1242,2020-09-21
all,1242,2020-09-21
handling,1240,2020-09-21
politics,1239,2020-09-21
caso,1238,2020-09-21
details,1238,2020-09-21
mid,1238,2020-09-21
campaign,1235,2020-09-21
california,1234,2020-09-21
published,1233,2020-09-21
stupid,1232,2020-09-21
cov,1230,2020-09-21
fears,1228,2020-09-21
vulnerable,1228,2020-09-21
fin,1227,2020-09-21
años,1225,2020-09-21
policy,1225,2020-09-21
register,1225,2020-09-21
florida,1223,2020-09-21
wants,1223,2020-09-21
sad,1222,2020-09-21
needed,1222,2020-09-21
force,1222,2020-09-21
that,1221,2020-09-21
कर,1220,2020-09-21
run,1219,2020-09-21
probably,1217,2020-09-21
questions,1215,2020-09-21
announced,1213,2020-09-21
college,1212,2020-09-21
four,1211,2020-09-21
weekend,1210,2020-09-21
kasus,1209,2020-09-21
living,1209,2020-09-21
members,1207,2020-09-21
challenges,1206,2020-09-21
vous,1205,2020-09-21
key,1201,2020-09-21
lol,1200,2020-09-21
omg,1199,2020-09-21
half,1199,2020-09-21
winter,1199,2020-09-21
actual,1198,2020-09-21
avec,1198,2020-09-21
idea,1197,2020-09-21
ou,1196,2020-09-21
sector,1195,2020-09-21
mondaymotivation,1195,2020-09-21
dangerous,1194,2020-09-21
rights,1194,2020-09-21
masyarakat,1193,2020-09-21
tidak,1193,2020-09-21
issue,1193,2020-09-21
move,1191,2020-09-21
ontario,1190,2020-09-21
lied,1189,2020-09-21
took,1189,2020-09-21
droplets,1189,2020-09-21
coronaviruspandemic,1188,2020-09-21
ist,1187,2020-09-21
chris,1186,2020-09-21
pro,1186,2020-09-21
coronavírus,1184,2020-09-21
clear,1184,2020-09-21
bu,1182,2020-09-21
talking,1181,2020-09-21
ang,1181,2020-09-21
een,1180,2020-09-21
police,1179,2020-09-21
senate,1177,2020-09-21
hukum,1176,2020-09-21
conditions,1176,2020-09-21
500,1176,2020-09-21
rest,1174,2020-09-21
potential,1172,2020-09-21
along,1171,2020-09-21
tem,1171,2020-09-21
respiratory,1168,2020-09-21
communities,1168,2020-09-21
result,1166,2020-09-21
er,1165,2020-09-21
bbc,1164,2020-09-21
congress,1164,2020-09-21
terrible,1163,2020-09-21
matter,1162,2020-09-21
2019,1160,2020-09-21
hey,1158,2020-09-21
sunday,1158,2020-09-21
registra,1158,2020-09-21
bir,1156,2020-09-21
climate,1156,2020-09-21
meses,1155,2020-09-21
flamengo,1155,2020-09-21
qu,1155,2020-09-21
saat,1153,2020-09-21
advice,1152,2020-09-21
garantizamoslapaz,1152,2020-09-21
supreme,1150,2020-09-21
número,1148,2020-09-21
ada,1148,2020-09-21
gates,1147,2020-09-21
sont,1147,2020-09-21
hospitals,1146,2020-09-21
york,1139,2020-09-21
effective,1134,2020-09-21
frente,1130,2020-09-21
sarscov2,1127,2020-09-21
facts,1126,2020-09-21
puebla,1125,2020-09-21
aerosol,1123,2020-09-21
changed,1118,2020-09-21
cuarentena,1118,2020-09-21
access,1117,2020-09-21
allowed,1115,2020-09-21
ready,1114,2020-09-21
wake,1113,2020-09-21
focus,1113,2020-09-21
meeting,1112,2020-09-21
try,1111,2020-09-21
indonesia,1110,2020-09-21
director,1109,2020-09-21
single,1104,2020-09-21
message,1104,2020-09-21
ola,1102,2020-09-21
happy,1101,2020-09-21
reverses,1100,2020-09-21
berlangsungnya,1096,2020-09-21
bajar,1094,2020-09-21
ways,1092,2020-09-21
he,1091,2020-09-21
spike,1090,2020-09-21
healthy,1088,2020-09-21
finally,1088,2020-09-21
forced,1087,2020-09-21
source,1086,2020-09-21
fox,1086,2020-09-21
atención,1085,2020-09-21
dalam,1083,2020-09-21
pruebas,1083,2020-09-21
herd,1082,2020-09-21
met,1080,2020-09-21
tv,1079,2020-09-21
90,1079,2020-09-21
stocks,1078,2020-09-21
hell,1077,2020-09-21
blood,1076,2020-09-21
trumpvirus,1076,2020-09-21
higher,1076,2020-09-21
africa,1076,2020-09-21
buy,1075,2020-09-21
financial,1074,2020-09-21
dia,1074,2020-09-21
yesterday,1074,2020-09-21
remain,1074,2020-09-21
program,1073,2020-09-21
scotus,1073,2020-09-21
particles,1072,2020-09-21
statement,1071,2020-09-21
covid19uk,1069,2020-09-21
guess,1068,2020-09-21
create,1068,2020-09-21
line,1067,2020-09-21
hold,1065,2020-09-21
worst,1064,2020-09-21
covidー19,1064,2020-09-21
failure,1063,2020-09-21
oct,1063,2020-09-21
mal,1062,2020-09-21
warning,1062,2020-09-21
started,1062,2020-09-21
lead,1062,2020-09-21
goes,1061,2020-09-21
loss,1059,2020-09-21
washington,1058,2020-09-21
gone,1058,2020-09-21
looks,1056,2020-09-21
millones,1056,2020-09-21
speakerpelosi,1056,2020-09-21
abruptly,1056,2020-09-21
friday,1054,2020-09-21
hand,1052,2020-09-21
was,1052,2020-09-21
moving,1051,2020-09-21
senatemajldr,1048,2020-09-21
interview,1048,2020-09-21
night,1047,2020-09-21
parte,1046,2020-09-21
happening,1042,2020-09-21
short,1042,2020-09-21
nous,1042,2020-09-21
fda,1041,2020-09-21
45,1039,2020-09-21
emmys,1038,2020-09-21
datos,1038,2020-09-21
not,1038,2020-09-21
elderly,1037,2020-09-21
agar,1036,2020-09-21
nicht,1034,2020-09-21
covid,221031,2020-07-28
19,202254,2020-07-28
coronavirus,194956,2020-07-28
covid19,176502,2020-07-28
trump,40359,2020-07-28
amp,39480,2020-07-28
people,37950,2020-07-28
new,33037,2020-07-28
cases,32784,2020-07-28
pandemic,29031,2020-07-28
via,27705,2020-07-28
us,23188,2020-07-28
virus,20041,2020-07-28
twitter,19844,2020-07-28
get,19697,2020-07-28
like,18939,2020-07-28
doctors,18866,2020-07-28
one,18836,2020-07-28
video,18595,2020-07-28
news,18074,2020-07-28
hydroxychloroquine,17866,2020-07-28
deaths,17751,2020-07-28
health,17581,2020-07-28
realdonaldtrump,17225,2020-07-28
casos,16075,2020-07-28
need,15486,2020-07-28
2020,15481,2020-07-28
vaccine,14521,2020-07-28
time,14462,2020-07-28
000,14449,2020-07-28
would,13679,2020-07-28
help,12951,2020-07-28
know,12905,2020-07-28
positive,12878,2020-07-28
says,11640,2020-07-28
world,11482,2020-07-28
please,11338,2020-07-28
see,11217,2020-07-28
back,11162,2020-07-28
patients,11103,2020-07-28
could,10985,2020-07-28
cure,10971,2020-07-28
work,10943,2020-07-28
youtube,10863,2020-07-28
da,10849,2020-07-28
dr,10818,2020-07-28
go,10801,2020-07-28
many,10771,2020-07-28
due,10636,2020-07-28
test,10570,2020-07-28
still,10474,2020-07-28
di,10441,2020-07-28
28,10372,2020-07-28
day,10287,2020-07-28
today,10265,2020-07-28
si,10253,2020-07-28
na,10210,2020-07-28
death,10173,2020-07-28
mask,10073,2020-07-28
pandemia,10025,2020-07-28
take,10012,2020-07-28
even,9995,2020-07-28
going,9802,2020-07-28
bill,9765,2020-07-28
want,9697,2020-07-28
right,9494,2020-07-28
good,9420,2020-07-28
the,9353,2020-07-28
care,9198,2020-07-28
corona,9190,2020-07-28
crisis,9187,2020-07-28
make,9170,2020-07-28
die,9127,2020-07-28
facebook,9091,2020-07-28
first,9010,2020-07-28
doctor,8954,2020-07-28
gop,8912,2020-07-28
state,8878,2020-07-28
think,8829,2020-07-28
total,8816,2020-07-28
said,8809,2020-07-28
10,8678,2020-07-28
