date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-05-01,7262,2091,25768,2181,,9842,248820,169041,150314,18216,3368,5315,,2371,,4309,2964,2542,1758,,1670,1928,27331,19146
