date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-09,6338,2843,48285,3225,,8753,217651,223908,150000,21754,3113,5182,,2296,1676,11128,4062,4192,3881,1949,2540,11259,31078,22582
2020-06-04,8267,2017,34019,2106,,9977,236812,218070,166229,17350,4736,6237,,2624,1670,5034,2387,2989,2651,,2145,2564,14031,18209
