date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-06,6421,2459,45527,3677,,10247,208812,214526,140162,22175,3258,4964,1417,2535,3049,9567,2236,2467,3705,1949,1683,4039,33407,24624
2020-07-20,5822,2298,40598,2725,,8191,216048,219258,153180,17511,2882,5397,,2238,1776,12842,2634,2821,2569,1675,1980,6872,36213,24950
