term,amount,date
dan,3954,2020-06-13
rally,3953,2020-06-13
mil,3952,2020-06-13
protests,3934,2020-06-13
30,3931,2020-06-13
100,3918,2020-06-13
america,3916,2020-06-13
man,3915,2020-06-13
usa,3896,2020-06-13
amid,3896,2020-06-13
spike,3889,2020-06-13
bill,3880,2020-06-13
reported,3854,2020-06-13
ve,3833,2020-06-13
dr,3826,2020-06-13
gente,3825,2020-06-13
muertes,3797,2020-06-13
never,3792,2020-06-13
wear,3789,2020-06-13
case,3767,2020-06-13
police,3750,2020-06-13
15,3694,2020-06-13
every,3689,2020-06-13
non,3658,2020-06-13
nuevo,3644,2020-06-13
made,3618,2020-06-13
black,3612,2020-06-13
reports,3604,2020-06-13
hoy,3603,2020-06-13
allah,3598,2020-06-13
next,3596,2020-06-13
ahora,3596,2020-06-13
video,3574,2020-06-13
article,3543,2020-06-13
high,3540,2020-06-13
día,3533,2020-06-13
muertos,3525,2020-06-13
pakistan,3524,2020-06-13
around,3513,2020-06-13
pour,3512,2020-06-13
cuarentena,3509,2020-06-13
use,3505,2020-06-13
president,3494,2020-06-13
dos,3455,2020-06-13
online,3451,2020-06-13
pm,3424,2020-06-13
impact,3415,2020-06-13
numbers,3415,2020-06-13
rate,3376,2020-06-13
food,3376,2020-06-13
getting,3368,2020-06-13
study,3365,2020-06-13
toll,3364,2020-06-13
updates,3347,2020-06-13
done,3346,2020-06-13
workers,3343,2020-06-13
medical,3343,2020-06-13
family,3337,2020-06-13
love,3333,2020-06-13
better,3333,2020-06-13
best,3326,2020-06-13
distancing,3289,2020-06-13
far,3289,2020-06-13
long,3286,2020-06-13
fight,3279,2020-06-13
govt,3279,2020-06-13
sign,3278,2020-06-13
media,3271,2020-06-13
died,3261,2020-06-13
hit,3244,2020-06-13
chile,3244,2020-06-13
open,3242,2020-06-13
recovered,3241,2020-06-13
money,3238,2020-06-13
control,3238,2020-06-13
wearing,3236,2020-06-13
thanks,3234,2020-06-13
eu,3230,2020-06-13
lala,3209,2020-06-13
away,3199,2020-06-13
countries,3197,2020-06-13
va,3196,2020-06-13
méxico,3195,2020-06-13
um,3181,2020-06-13
to,3179,2020-06-13
solo,3167,2020-06-13
americans,3149,2020-06-13
give,3137,2020-06-13
end,3130,2020-06-13
youtube,3125,2020-06-13
situation,3097,2020-06-13
ca,3097,2020-06-13
au,3085,2020-06-13
weeks,3082,2020-06-13
put,3073,2020-06-13
plan,3068,2020-06-13
afridi,3066,2020-06-13
city,3024,2020-06-13
presidente,3016,2020-06-13
50,3011,2020-06-13
cdc,3008,2020-06-13
shahidafridi,2983,2020-06-13
without,2982,2020-06-13
thing,2970,2020-06-13
check,2961,2020-06-13
community,2957,2020-06-13
yet,2923,2020-06-13
hospitals,2909,2020-06-13
infection,2909,2020-06-13
brazil,2908,2020-06-13
junio,2901,2020-06-13
normal,2897,2020-06-13
county,2887,2020-06-13
rise,2883,2020-06-13
mas,2876,2020-06-13
follow,2871,2020-06-13
14,2865,2020-06-13
thank,2864,2020-06-13
minister,2863,2020-06-13
así,2859,2020-06-13
días,2828,2020-06-13
symptoms,2822,2020-06-13
ne,2804,2020-06-13
believe,2800,2020-06-13
part,2795,2020-06-13
watch,2789,2020-06-13
16,2785,2020-06-13
fallecidos,2779,2020-06-13
contact,2763,2020-06-13
increase,2761,2020-06-13
infections,2759,2020-06-13
en,2744,2020-06-13
no,2741,2020-06-13
call,2737,2020-06-13
disease,2737,2020-06-13
behind,2733,2020-06-13
el,2724,2020-06-13
06,2724,2020-06-13
coming,2717,2020-06-13
in,2715,2020-06-13
van,2710,2020-06-13
bu,2703,2020-06-13
bien,2699,2020-06-13
years,2693,2020-06-13
ever,2692,2020-06-13
rt,2689,2020-06-13
quarantine,2689,2020-06-13
big,2680,2020-06-13
blm,2671,2020-06-13
une,2669,2020-06-13
doctors,2669,2020-06-13
shahid,2661,2020-06-13
highest,2659,2020-06-13
infected,2650,2020-06-13
पर,2646,2020-06-13
blacklivesmatter,2642,2020-06-13
protect,2638,2020-06-13
la,2636,2020-06-13
che,2633,2020-06-13
already,2627,2020-06-13
person,2624,2020-06-13
través,2611,2020-06-13
god,2597,2020-06-13
coronavírus,2591,2020-06-13
pas,2565,2020-06-13
casa,2564,2020-06-13
reopening,2559,2020-06-13
treatment,2558,2020-06-13
argentina,2552,2020-06-13
find,2545,2020-06-13
anyone,2544,2020-06-13
show,2536,2020-06-13
healthcare,2530,2020-06-13
sure,2521,2020-06-13
american,2510,2020-06-13
yes,2505,2020-06-13
nothing,2501,2020-06-13
positivo,2493,2020-06-13
record,2485,2020-06-13
order,2484,2020-06-13
things,2481,2020-06-13
top,2478,2020-06-13
start,2471,2020-06-13
york,2469,2020-06-13
economic,2453,2020-06-13
ministro,2449,2020-06-13
रह,2449,2020-06-13
miley,2446,2020-06-13
taking,2444,2020-06-13
medidas,2442,2020-06-13
saturday,2439,2020-06-13
full,2437,2020-06-13
plus,2431,2020-06-13
point,2429,2020-06-13
important,2427,2020-06-13
racism,2423,2020-06-13
tras,2422,2020-06-13
oh,2421,2020-06-13
twitter,2417,2020-06-13
working,2415,2020-06-13
others,2409,2020-06-13
ver,2404,2020-06-13
children,2399,2020-06-13
confirmados,2394,2020-06-13
matter,2393,2020-06-13
place,2387,2020-06-13
future,2385,2020-06-13
share,2379,2020-06-13
old,2373,2020-06-13
system,2367,2020-06-13
something,2365,2020-06-13
and,2359,2020-06-13
yang,2356,2020-06-13
white,2349,2020-06-13
job,2345,2020-06-13
hace,2331,2020-06-13
vida,2329,2020-06-13
local,2328,2020-06-13
bad,2325,2020-06-13
national,2317,2020-06-13
continue,2310,2020-06-13
change,2306,2020-06-13
dead,2299,2020-06-13
sa,2297,2020-06-13
might,2296,2020-06-13
needs,2292,2020-06-13
team,2286,2020-06-13
और,2285,2020-06-13
dans,2284,2020-06-13
mayor,2281,2020-06-13
society,2276,2020-06-13
join,2270,2020-06-13
hours,2269,2020-06-13
covidー19,2268,2020-06-13
across,2257,2020-06-13
vía,2255,2020-06-13
pacientes,2241,2020-06-13
cnn,2241,2020-06-13
emergency,2238,2020-06-13
school,2236,2020-06-13
sur,2233,2020-06-13
stayhome,2228,2020-06-13
safety,2224,2020-06-13
mark,2215,2020-06-13
information,2215,2020-06-13
puede,2213,2020-06-13
caso,2212,2020-06-13
someone,2207,2020-06-13
vez,2201,2020-06-13
pay,2194,2020-06-13
17,2192,2020-06-13
mortes,2190,2020-06-13
sir,2186,2020-06-13
always,2181,2020-06-13
25,2179,2020-06-13
horas,2174,2020-06-13
hacer,2172,2020-06-13
everything,2170,2020-06-13
40,2166,2020-06-13
restrictions,2153,2020-06-13
population,2137,2020-06-13
story,2131,2020-06-13
que,2124,2020-06-13
shit,2117,2020-06-13
businesses,2116,2020-06-13
tem,2115,2020-06-13
fauci,2114,2020-06-13
españa,2111,2020-06-13
oms,2108,2020-06-13
protest,2104,2020-06-13
travel,2100,2020-06-13
narendramodi,2100,2020-06-13
safridiofficial,2098,2020-06-13
including,2092,2020-06-13
breaking,2085,2020-06-13
thousands,2084,2020-06-13
mejor,2081,2020-06-13
making,2079,2020-06-13
lot,2076,2020-06-13
menos,2071,2020-06-13
cómo,2067,2020-06-13
enough,2062,2020-06-13
gracias,2059,2020-06-13
single,2059,2020-06-13
tell,2049,2020-06-13
research,2048,2020-06-13
uma,2039,2020-06-13
positivos,2037,2020-06-13
air,2036,2020-06-13
sick,2035,2020-06-13
ll,2028,2020-06-13
bir,2017,2020-06-13
hard,2016,2020-06-13
fear,2015,2020-06-13
trying,2006,2020-06-13
feel,1996,2020-06-13
venezuela,1995,2020-06-13
save,1991,2020-06-13
00,1988,2020-06-13
experts,1984,2020-06-13
of,1984,2020-06-13
texas,1971,2020-06-13
hands,1970,2020-06-13
fuck,1967,2020-06-13
it,1957,2020-06-13
18,1948,2020-06-13
using,1946,2020-06-13
active,1943,2020-06-13
gets,1943,2020-06-13
house,1938,2020-06-13
least,1938,2020-06-13
officials,1935,2020-06-13
meaning,1928,2020-06-13
kill,1928,2020-06-13
qui,1923,2020-06-13
hoax,1921,2020-06-13
link,1919,2020-06-13
cause,1919,2020-06-13
worst,1916,2020-06-13
worse,1908,2020-06-13
students,1907,2020-06-13
das,1904,2020-06-13
left,1904,2020-06-13
vacuna,1897,2020-06-13
coronaviruspandemic,1896,2020-06-13
hai,1895,2020-06-13
less,1885,2020-06-13
staff,1885,2020-06-13
campaign,1883,2020-06-13
lost,1882,2020-06-13
looking,1882,2020-06-13
transmission,1877,2020-06-13
early,1874,2020-06-13
together,1871,2020-06-13
cada,1863,2020-06-13
measures,1855,2020-06-13
flu,1849,2020-06-13
rallies,1845,2020-06-13
san,1843,2020-06-13
países,1839,2020-06-13
500,1839,2020-06-13
etc,1835,2020-06-13
month,1826,2020-06-13
spreading,1824,2020-06-13
reopen,1823,2020-06-13
france,1817,2020-06-13
nation,1817,2020-06-13
anything,1816,2020-06-13
hi,1813,2020-06-13
bolsonaro,1813,2020-06-13
aquí,1808,2020-06-13
chinese,1808,2020-06-13
truth,1807,2020-06-13
pmoindia,1805,2020-06-13
21,1800,2020-06-13
women,1799,2020-06-13
south,1798,2020-06-13
cas,1798,2020-06-13
patient,1793,2020-06-13
canada,1789,2020-06-13
41,1778,2020-06-13
fake,1777,2020-06-13
three,1773,2020-06-13
par,1772,2020-06-13
nhs,1771,2020-06-13
ini,1770,2020-06-13
pra,1769,2020-06-13
casi,1767,2020-06-13
tweet,1766,2020-06-13
human,1766,2020-06-13
shows,1765,2020-06-13
possible,1764,2020-06-13
ce,1759,2020-06-13
thought,1758,2020-06-13
found,1753,2020-06-13
friends,1753,2020-06-13
shut,1753,2020-06-13
ki,1753,2020-06-13
used,1752,2020-06-13
talk,1751,2020-06-13
almost,1751,2020-06-13
saying,1748,2020-06-13
gov,1747,2020-06-13
party,1747,2020-06-13
guidelines,1741,2020-06-13
número,1738,2020-06-13
400,1738,2020-06-13
bbc,1734,2020-06-13
maybe,1734,2020-06-13
past,1733,2020-06-13
wrong,1727,2020-06-13
nueva,1722,2020-06-13
actually,1716,2020-06-13
deal,1712,2020-06-13
años,1711,2020-06-13
friday,1710,2020-06-13
jun,1697,2020-06-13
africa,1695,2020-06-13
remember,1694,2020-06-13
wants,1693,2020-06-13
political,1691,2020-06-13
this,1690,2020-06-13
science,1686,2020-06-13
pass,1684,2020-06-13
vaka,1684,2020-06-13
quedateencasa,1682,2020-06-13
racist,1681,2020-06-13
der,1681,2020-06-13
true,1673,2020-06-13
maharashtra,1673,2020-06-13
fucking,1671,2020-06-13
staysafe,1671,2020-06-13
likely,1665,2020-06-13
personal,1664,2020-06-13
makes,1659,2020-06-13
últimas,1653,2020-06-13
learn,1653,2020-06-13
seattle,1652,2020-06-13
education,1646,2020-06-13
hear,1643,2020-06-13
homes,1643,2020-06-13
je,1642,2020-06-13
contagio,1639,2020-06-13
former,1638,2020-06-13
2nd,1635,2020-06-13
मर,1635,2020-06-13
small,1629,2020-06-13
kids,1629,2020-06-13
speedy,1629,2020-06-13
22,1628,2020-06-13
dio,1627,2020-06-13
pedro,1625,2020-06-13
united,1625,2020-06-13
interesting,1622,2020-06-13
petition,1621,2020-06-13
exposebillgates,1616,2020-06-13
seen,1613,2020-06-13
despite,1612,2020-06-13
march,1611,2020-06-13
fact,1604,2020-06-13
mal,1604,2020-06-13
app,1599,2020-06-13
mean,1596,2020-06-13
gop,1593,2020-06-13
district,1593,2020-06-13
little,1591,2020-06-13
semana,1588,2020-06-13
wo,1585,2020-06-13
doctor,1584,2020-06-13
tan,1580,2020-06-13
issues,1575,2020-06-13
close,1572,2020-06-13
wait,1571,2020-06-13
segundo,1570,2020-06-13
whole,1570,2020-06-13
nigeria,1566,2020-06-13
started,1566,2020-06-13
towards,1564,2020-06-13
prayers,1564,2020-06-13
favor,1558,2020-06-13
fighting,1558,2020-06-13
return,1556,2020-06-13
trabajo,1556,2020-06-13
mercado,1555,2020-06-13
salir,1550,2020-06-13
parte,1550,2020-06-13
meses,1549,2020-06-13
hold,1548,2020-06-13
gates,1548,2020-06-13
closed,1546,2020-06-13
45,1541,2020-06-13
johnson,1541,2020-06-13
play,1540,2020-06-13
wonder,1539,2020-06-13
signed,1534,2020-06-13
all,1530,2020-06-13
ai,1529,2020-06-13
seems,1526,2020-06-13
nursing,1526,2020-06-13
fired,1526,2020-06-13
ago,1524,2020-06-13
west,1522,2020-06-13
bleach,1518,2020-06-13
current,1516,2020-06-13
related,1514,2020-06-13
bame,1513,2020-06-13
info,1512,2020-06-13
millones,1511,2020-06-13
2019,1511,2020-06-13
thread,1508,2020-06-13
200,1507,2020-06-13
become,1507,2020-06-13
ke,1506,2020-06-13
capital,1504,2020-06-13
ok,1498,2020-06-13
italia,1498,2020-06-13
among,1497,2020-06-13
problem,1496,2020-06-13
yesterday,1493,2020-06-13
is,1491,2020-06-13
leaders,1488,2020-06-13
cuba,1486,2020-06-13
año,1486,2020-06-13
después,1479,2020-06-13
tulsa,1477,2020-06-13
self,1477,2020-06-13
lol,1474,2020-06-13
blame,1473,2020-06-13
pruebas,1473,2020-06-13
leadership,1469,2020-06-13
spray,1469,2020-06-13
rising,1464,2020-06-13
dice,1464,2020-06-13
modi,1464,2020-06-13
vote,1463,2020-06-13
you,1463,2020-06-13
different,1459,2020-06-13
são,1457,2020-06-13
por,1455,2020-06-13
brexit,1454,2020-06-13
europe,1450,2020-06-13
und,1450,2020-06-13
told,1449,2020-06-13
கள,1444,2020-06-13
scientist,1442,2020-06-13
यरस,1442,2020-06-13
stupid,1439,2020-06-13
industry,1438,2020-06-13
vamos,1438,2020-06-13
visit,1438,2020-06-13
se,1435,2020-06-13
lockdowns,1435,2020-06-13
affected,1434,2020-06-13
records,1434,2020-06-13
cure,1431,2020-06-13
dying,1428,2020-06-13
governor,1428,2020-06-13
dia,1426,2020-06-13
set,1425,2020-06-13
coronavirusindia,1424,2020-06-13
protesters,1423,2020-06-13
we,1423,2020-06-13
sars,1423,2020-06-13
colombia,1422,2020-06-13
un,1421,2020-06-13
corovyl,1418,2020-06-13
ask,1416,2020-06-13
नह,1413,2020-06-13
australia,1411,2020-06-13
रत,1411,2020-06-13
mexico,1410,2020-06-13
happen,1407,2020-06-13
war,1406,2020-06-13
understand,1405,2020-06-13
verdad,1402,2020-06-13
relief,1401,2020-06-13
indian,1401,2020-06-13
anti,1400,2020-06-13
ou,1397,2020-06-13
sigue,1396,2020-06-13
nacional,1396,2020-06-13
especially,1396,2020-06-13
critical,1395,2020-06-13
arizona,1394,2020-06-13
181,1394,2020-06-13
ao,1392,2020-06-13
finally,1392,2020-06-13
borisjohnson,1390,2020-06-13
goes,1389,2020-06-13
try,1388,2020-06-13
70,1387,2020-06-13
pekín,1381,2020-06-13
vai,1380,2020-06-13
for,1380,2020-06-13
300,1379,2020-06-13
healthy,1378,2020-06-13
sábado,1377,2020-06-13
else,1376,2020-06-13
tener,1376,2020-06-13
private,1375,2020-06-13
living,1375,2020-06-13
ko,1374,2020-06-13
citizens,1373,2020-06-13
prevent,1373,2020-06-13
vous,1372,2020-06-13
available,1366,2020-06-13
arvindkejriwal,1365,2020-06-13
means,1361,2020-06-13
called,1358,2020-06-13
access,1358,2020-06-13
based,1357,2020-06-13
low,1357,2020-06-13
untuk,1355,2020-06-13
waiver,1355,2020-06-13
official,1354,2020-06-13
riots,1353,2020-06-13
schools,1352,2020-06-13
page,1351,2020-06-13
zero,1350,2020-06-13
listen,1350,2020-06-13
datos,1348,2020-06-13
given,1348,2020-06-13
able,1347,2020-06-13
issue,1346,2020-06-13
killed,1346,2020-06-13
gone,1344,2020-06-13
fresh,1344,2020-06-13
on,1344,2020-06-13
along,1341,2020-06-13
click,1341,2020-06-13
families,1340,2020-06-13
needed,1338,2020-06-13
noticias,1336,2020-06-13
momento,1335,2020-06-13
course,1335,2020-06-13
according,1335,2020-06-13
reason,1334,2020-06-13
hand,1332,2020-06-13
revealed,1332,2020-06-13
já,1330,2020-06-13
lakh,1330,2020-06-13
अपन,1330,2020-06-13
service,1328,2020-06-13
group,1324,2020-06-13
sad,1324,2020-06-13
brote,1324,2020-06-13
hey,1323,2020-06-13
summer,1321,2020-06-13
mumbai,1321,2020-06-13
spain,1318,2020-06-13
administration,1317,2020-06-13
loss,1316,2020-06-13
vaccines,1312,2020-06-13
poor,1310,2020-06-13
millions,1309,2020-06-13
cyrus,1309,2020-06-13
het,1307,2020-06-13
mass,1305,2020-06-13
source,1304,2020-06-13
bring,1303,2020-06-13
ir,1302,2020-06-13
services,1294,2020-06-13
cluster,1294,2020-06-13
plans,1293,2020-06-13
registra,1289,2020-06-13
employees,1287,2020-06-13
six,1285,2020-06-13
información,1284,2020-06-13
60,1283,2020-06-13
reality,1282,2020-06-13
season,1281,2020-06-13
distance,1281,2020-06-13
looks,1278,2020-06-13
london,1276,2020-06-13
action,1275,2020-06-13
nunca,1275,2020-06-13
rules,1275,2020-06-13
gon,1274,2020-06-13
27,1272,2020-06-13
ministry,1271,2020-06-13
ready,1269,2020-06-13
yg,1269,2020-06-13
list,1268,2020-06-13
happy,1267,2020-06-13
comes,1266,2020-06-13
covid19india,1262,2020-06-13
reuters,1261,2020-06-13
date,1260,2020-06-13
sector,1259,2020-06-13
line,1259,2020-06-13
jobs,1256,2020-06-13
billion,1255,2020-06-13
taken,1255,2020-06-13
russia,1254,2020-06-13
following,1253,2020-06-13
vs,1253,2020-06-13
guys,1252,2020-06-13
policy,1251,2020-06-13
immunity,1248,2020-06-13
lack,1247,2020-06-13
though,1247,2020-06-13
blood,1247,2020-06-13
situación,1246,2020-06-13
fin,1245,2020-06-13
digital,1244,2020-06-13
pandemi,1240,2020-06-13
instead,1240,2020-06-13
office,1238,2020-06-13
coronavirusinpakistan,1237,2020-06-13
siempre,1235,2020-06-13
pray,1235,2020-06-13
area,1235,2020-06-13
companies,1234,2020-06-13
tracing,1233,2020-06-13
opening,1233,2020-06-13
rest,1231,2020-06-13
astrazeneca,1230,2020-06-13
criminal,1229,2020-06-13
results,1229,2020-06-13
california,1229,2020-06-13
seeing,1228,2020-06-13
major,1225,2020-06-13
avec,1222,2020-06-13
italy,1222,2020-06-13
federal,1220,2020-06-13
surge,1217,2020-06-13
result,1215,2020-06-13
act,1214,2020-06-13
टर,1214,2020-06-13
force,1213,2020-06-13
vulnerable,1212,2020-06-13
gran,1212,2020-06-13
idea,1211,2020-06-13
evitar,1210,2020-06-13
caused,1209,2020-06-13
weekend,1209,2020-06-13
13jun,1209,2020-06-13
toda,1208,2020-06-13
mundial,1207,2020-06-13
fears,1206,2020-06-13
23,1205,2020-06-13
ones,1203,2020-06-13
democrats,1201,2020-06-13
tv,1198,2020-06-13
question,1198,2020-06-13
wow,1196,2020-06-13
contagiados,1194,2020-06-13
negative,1193,2020-06-13
fine,1192,2020-06-13
england,1192,2020-06-13
co,1191,2020-06-13
primer,1191,2020-06-13
moment,1190,2020-06-13
infectados,1189,2020-06-13
outside,1187,2020-06-13
dar,1187,2020-06-13
ada,1187,2020-06-13
freedom,1185,2020-06-13
según,1184,2020-06-13
went,1183,2020-06-13
cashless,1182,2020-06-13
atención,1180,2020-06-13
general,1178,2020-06-13
socialdistancing,1177,2020-06-13
pelo,1177,2020-06-13
killing,1175,2020-06-13
drug,1175,2020-06-13
wartime,1175,2020-06-13
july,1173,2020-06-13
कह,1172,2020-06-13
80,1171,2020-06-13
forget,1171,2020-06-13
provide,1171,2020-06-13
parents,1170,2020-06-13
cuenta,1170,2020-06-13
nous,1170,2020-06-13
sido,1169,2020-06-13
मल,1168,2020-06-13
ng,1168,2020-06-13
jesus,1167,2020-06-13
department,1167,2020-06-13
cifras,1167,2020-06-13
event,1166,2020-06-13
helping,1165,2020-06-13
happening,1164,2020-06-13
frente,1163,2020-06-13
communities,1162,2020-06-13
higher,1161,2020-06-13
allowed,1160,2020-06-13
ka,1159,2020-06-13
indiafightscorona,1157,2020-06-13
potus,1157,2020-06-13
large,1156,2020-06-13
scientists,1156,2020-06-13
level,1154,2020-06-13
increasing,1154,2020-06-13
tally,1153,2020-06-13
dios,1152,2020-06-13
pueblo,1152,2020-06-13
rates,1151,2020-06-13
mañalich,1151,2020-06-13
came,1150,2020-06-13
hidden,1149,2020-06-13
sue,1148,2020-06-13
calling,1148,2020-06-13
simulación,1147,2020-06-13
young,1147,2020-06-13
donald,1145,2020-06-13
ppe,1145,2020-06-13
hate,1145,2020-06-13
demand,1144,2020-06-13
sense,1142,2020-06-13
quédateencasa,1141,2020-06-13
novel,1141,2020-06-13
happened,1140,2020-06-13
parece,1137,2020-06-13
peor,1134,2020-06-13
creo,1134,2020-06-13
move,1134,2020-06-13
riesgo,1133,2020-06-13
facts,1133,2020-06-13
hospitalizations,1131,2020-06-13
street,1131,2020-06-13
كورونا,1130,2020-06-13
mismo,1130,2020-06-13
talking,1128,2020-06-13
probably,1127,2020-06-13
isso,1127,2020-06-13
ministerio,1127,2020-06-13
recuperados,1126,2020-06-13
falta,1123,2020-06-13
90,1121,2020-06-13
cities,1121,2020-06-13
todas,1118,2020-06-13
residents,1117,2020-06-13
boris,1117,2020-06-13
रक,1117,2020-06-13
wish,1115,2020-06-13
agree,1114,2020-06-13
woman,1114,2020-06-13
tres,1113,2020-06-13
एक,1113,2020-06-13
foxnews,1110,2020-06-13
law,1109,2020-06-13
leader,1108,2020-06-13
maga,1107,2020-06-13
coronavirus,271273,2020-05-23
covid,194693,2020-05-23
19,184729,2020-05-23
covid19,157412,2020-05-23
people,43537,2020-05-23
amp,39169,2020-05-23
nan,37952,2020-05-23
new,34940,2020-05-23
cases,34566,2020-05-23
trump,32928,2020-05-23
via,30171,2020-05-23
pandemic,29570,2020-05-23
us,27605,2020-05-23
one,24169,2020-05-23
lockdown,23404,2020-05-23
virus,23009,2020-05-23
deaths,22417,2020-05-23
news,22219,2020-05-23
like,20895,2020-05-23
get,20271,2020-05-23
home,19560,2020-05-23
casos,19147,2020-05-23
time,19039,2020-05-23
may,18504,2020-05-23
000,18070,2020-05-23
cummings,17847,2020-05-23
would,16977,2020-05-23
know,16335,2020-05-23
health,16325,2020-05-23
2020,15509,2020-05-23
realdonaldtrump,15191,2020-05-23
death,15191,2020-05-23
could,14768,2020-05-23
china,14626,2020-05-23
world,14468,2020-05-23
government,14459,2020-05-23
go,14219,2020-05-23
di,14133,2020-05-23
day,13831,2020-05-23
need,13661,2020-05-23
si,13624,2020-05-23
patients,13085,2020-05-23
help,12833,2020-05-23
covidー19,12807,2020-05-23
see,12789,2020-05-23
many,12315,2020-05-23
still,12304,2020-05-23
crisis,12196,2020-05-23
state,12053,2020-05-23
da,11706,2020-05-23
says,11515,2020-05-23
think,11274,2020-05-23
total,11221,2020-05-23
100,11217,2020-05-23
even,11169,2020-05-23
vaccine,11117,2020-05-23
today,11058,2020-05-23
positive,11025,2020-05-23
10,10973,2020-05-23
right,10854,2020-05-23
take,10790,2020-05-23
good,10782,2020-05-23
please,10735,2020-05-23
going,10677,2020-05-23
country,10670,2020-05-23
et,10597,2020-05-23
pandemia,10394,2020-05-23
first,10331,2020-05-23
back,10328,2020-05-23
work,10141,2020-05-23
care,10063,2020-05-23
well,10039,2020-05-23
corona,9976,2020-05-23
spread,9904,2020-05-23
stay,9882,2020-05-23
23,9845,2020-05-23
due,9741,2020-05-23
il,9635,2020-05-23
make,9558,2020-05-23
say,9552,2020-05-23
