date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-09-22,4736,2560,29186,2595,,7222,149588,185099,125675,26545,1931,3822,,1672,1672,6122,,,2726,1407,3560,4345,38836,17976
2020-05-04,9454,3606,37350,2886,,12370,348112,227738,207761,28971,5946,9064,,3555,2180,6501,4934,4290,3224,,2910,2322,41564,27854
