date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-04-27,9602,2592,34994,3033,,13319,349448,219733,225215,23491,5067,8916,,3747,2173,5126,4931,3173,2811,,2245,2460,35189,25345
2020-05-28,7912,2136,33997,2392,,9249,260478,226260,193765,33645,3954,6592,,3059,1672,6453,3501,3792,2189,,4199,3305,27039,20732
