date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-04,4202,2563,42806,2793,,7524,189310,164436,119676,15528,3940,3590,,2422,3311,10225,1980,1519,3541,1692,1900,1368,42682,20250
2020-04-02,6169,2250,25396,2399,,12445,319227,146368,148204,13519,4060,3815,1588,2841,2230,7422,,,1728,,,,31067,23899
