date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-04-03,6940,3200,23587,2667,,13519,325964,148479,165227,13698,4546,4509,1604,2863,1984,10686,,,1832,,1569,,32004,24467
2020-08-28,4043,2226,29656,1839,,6732,132315,172023,137040,13651,3206,4146,,1320,1207,5854,1329,1525,2111,,2004,4886,25505,13874
2020-05-12,7917,2714,30822,2457,,14437,288947,243658,190167,22537,4286,8612,,2885,,6109,4472,5086,2538,,2328,2642,31670,25900
