date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-08-20,4343,1363,27251,1579,,6452,131090,156585,105711,12785,1956,3509,,1267,1198,4540,1143,1093,1802,,1451,4465,13657,13578
2020-07-24,5342,2439,39602,2645,,8585,190856,204673,139822,18611,4397,5135,,1693,2283,11823,3080,2719,2849,1379,2237,9369,26646,23345
