date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-10-01,4011,2221,24226,4169,,5096,124210,166386,125381,12332,1917,3787,,1478,2739,5654,,1025,2037,1141,3261,3864,43436,17792
