date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-10-10,2344,2006,26988,1439,,5745,107782,133576,88995,11447,1975,2180,,1546,1208,6903,,,2117,887,1538,1634,46758,14399
