date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-06-30,6037,2798,45973,5179,,9112,197864,203613,155813,15852,3614,6222,,2146,2078,12515,2591,4321,3887,2017,2165,3620,22697,23085
2020-07-18,3371,2702,39332,2220,,7755,174944,163477,118591,18669,2681,3641,,2238,1839,12996,1503,1938,2238,1785,1566,5825,29114,22273
