date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-05-22,8437,2682,34540,3868,,10183,301676,241074,170628,22952,4408,7264,,3135,1881,6284,4698,4500,2316,,3519,3996,37817,23111
2020-03-28,4257,2124,26648,2315,,12607,297595,116419,143953,11694,4350,2746,1489,3483,1819,8333,,,1595,,,,28278,23853
2020-04-08,7113,2490,25943,2607,,12146,345955,176088,192994,20703,4766,5504,2013,3823,1762,6619,,,2178,,1903,,37390,24890
