term,amount,date
right,6152,2020-06-07
país,6149,2020-06-07
et,6092,2020-06-07
last,6000,2020-06-07
well,5989,2020-06-07
first,5887,2020-06-07
since,5860,2020-06-07
usa,5820,2020-06-07
economy,5757,2020-06-07
make,5748,2020-06-07
live,5733,2020-06-07
re,5722,2020-06-07
toll,5720,2020-06-07
days,5719,2020-06-07
mask,5679,2020-06-07
public,5668,2020-06-07
nuevos,5631,2020-06-07
the,5627,2020-06-07
say,5573,2020-06-07
want,5566,2020-06-07
delhi,5544,2020-06-07
police,5529,2020-06-07
risk,5514,2020-06-07
times,5497,2020-06-07
mais,5443,2020-06-07
let,5442,2020-06-07
mundo,5413,2020-06-07
way,5407,2020-06-07
daily,5386,2020-06-07
hospital,5322,2020-06-07
said,5308,2020-06-07
masks,5301,2020-06-07
much,5266,2020-06-07
vaccine,5261,2020-06-07
stay,5253,2020-06-07
support,5248,2020-06-07
testing,5234,2020-06-07
des,5225,2020-06-07
dos,5186,2020-06-07
mil,5174,2020-06-07
protest,5166,2020-06-07
must,5145,2020-06-07
gente,5120,2020-06-07
ser,5111,2020-06-07
salud,5100,2020-06-07
du,5083,2020-06-07
brazil,5001,2020-06-07
100,4997,2020-06-07
safe,4892,2020-06-07
um,4888,2020-06-07
muertes,4886,2020-06-07
gobierno,4802,2020-06-07
personas,4788,2020-06-07
bolsonaro,4729,2020-06-07
20,4713,2020-06-07
covid_19,4690,2020-06-07
keep,4686,2020-06-07
really,4673,2020-06-07
everyone,4672,2020-06-07
latest,4633,2020-06-07
life,4598,2020-06-07
made,4554,2020-06-07
great,4526,2020-06-07
blacklivesmatter,4525,2020-06-07
de,4517,2020-06-07
two,4501,2020-06-07
stop,4439,2020-06-07
est,4418,2020-06-07
covidー19,4414,2020-06-07
report,4414,2020-06-07
update,4403,2020-06-07
come,4380,2020-06-07
govt,4339,2020-06-07
400,4292,2020-06-07
कर,4284,2020-06-07
months,4278,2020-06-07
confirmed,4257,2020-06-07
video,4232,2020-06-07
week,4221,2020-06-07
06,4220,2020-06-07
response,4220,2020-06-07
year,4216,2020-06-07
case,4216,2020-06-07
face,4211,2020-06-07
mas,4202,2020-06-07
every,4196,2020-06-07
hope,4186,2020-06-07
non,4176,2020-06-07
real,4166,2020-06-07
muertos,4163,2020-06-07
tests,4138,2020-06-07
fight,4107,2020-06-07
uma,4097,2020-06-07
updates,4096,2020-06-07
died,4079,2020-06-07
distancing,4073,2020-06-07
eu,4071,2020-06-07
reported,4064,2020-06-07
million,4056,2020-06-07
look,4040,2020-06-07
got,4037,2020-06-07
mortes,4019,2020-06-07
hoy,3973,2020-06-07
outbreak,3972,2020-06-07
dados,3960,2020-06-07
open,3959,2020-06-07
never,3943,2020-06-07
tested,3935,2020-06-07
reports,3933,2020-06-07
post,3925,2020-06-07
dan,3919,2020-06-07
america,3905,2020-06-07
gt,3886,2020-06-07
fallecidos,3876,2020-06-07
weeks,3864,2020-06-07
business,3841,2020-06-07
second,3825,2020-06-07
man,3821,2020-06-07
free,3801,2020-06-07
solo,3782,2020-06-07
racism,3746,2020-06-07
family,3737,2020-06-07
around,3735,2020-06-07
media,3733,2020-06-07
pour,3720,2020-06-07
article,3687,2020-06-07
floyd,3681,2020-06-07
venezuela,3663,2020-06-07
amid,3641,2020-06-07
president,3590,2020-06-07
next,3584,2020-06-07
numbers,3573,2020-06-07
dr,3571,2020-06-07
workers,3566,2020-06-07
states,3561,2020-06-07
another,3555,2020-06-07
contagios,3546,2020-06-07
control,3539,2020-06-07
ve,3524,2020-06-07
done,3524,2020-06-07
end,3488,2020-06-07
ahora,3488,2020-06-07
día,3485,2020-06-07
americans,3482,2020-06-07
30,3481,2020-06-07
matter,3469,2020-06-07
without,3438,2020-06-07
15,3432,2020-06-07
rate,3426,2020-06-07
wave,3426,2020-06-07
top,3402,2020-06-07
así,3401,2020-06-07
13,3377,2020-06-07
cuarentena,3370,2020-06-07
better,3366,2020-06-07
use,3359,2020-06-07
thanks,3351,2020-06-07
youtube,3349,2020-06-07
blm,3341,2020-06-07
casa,3324,2020-06-07
12,3323,2020-06-07
junio,3312,2020-06-07
medical,3304,2020-06-07
hospitals,3299,2020-06-07
hit,3291,2020-06-07
yet,3287,2020-06-07
george,3254,2020-06-07
getting,3245,2020-06-07
governo,3235,2020-06-07
check,3233,2020-06-07
protesters,3218,2020-06-07
give,3201,2020-06-07
long,3188,2020-06-07
au,3182,2020-06-07
ca,3162,2020-06-07
5g,3160,2020-06-07
sunday,3137,2020-06-07
recovered,3135,2020-06-07
van,3131,2020-06-07
away,3130,2020-06-07
believe,3114,2020-06-07
countries,3109,2020-06-07
thing,3108,2020-06-07
50,3104,2020-06-07
va,3096,2020-06-07
online,3095,2020-06-07
to,3086,2020-06-07
wear,3057,2020-06-07
hours,3053,2020-06-07
une,3052,2020-06-07
11,3045,2020-06-07
white,3041,2020-06-07
impact,3037,2020-06-07
españa,3035,2020-06-07
14,3018,2020-06-07
things,3000,2020-06-07
money,2976,2020-06-07
behind,2967,2020-06-07
presidente,2950,2020-06-07
normal,2949,2020-06-07
través,2944,2020-06-07
high,2943,2020-06-07
días,2934,2020-06-07
no,2916,2020-06-07
love,2907,2020-06-07
pra,2904,2020-06-07
das,2902,2020-06-07
पर,2901,2020-06-07
big,2898,2020-06-07
tem,2886,2020-06-07
méxico,2884,2020-06-07
far,2876,2020-06-07
in,2863,2020-06-07
important,2862,2020-06-07
thank,2862,2020-06-07
everything,2851,2020-06-07
ever,2851,2020-06-07
lot,2847,2020-06-07
best,2827,2020-06-07
el,2823,2020-06-07
07,2821,2020-06-07
horas,2817,2020-06-07
change,2807,2020-06-07
already,2807,2020-06-07
spike,2806,2020-06-07
follow,2805,2020-06-07
che,2799,2020-06-07
plan,2798,2020-06-07
anyone,2794,2020-06-07
dead,2792,2020-06-07
coronavírus,2776,2020-06-07
situation,2764,2020-06-07
40,2761,2020-06-07
and,2758,2020-06-07
ne,2758,2020-06-07
cause,2740,2020-06-07
pacientes,2738,2020-06-07
quarantine,2733,2020-06-07
food,2722,2020-06-07
job,2720,2020-06-07
la,2717,2020-06-07
bien,2714,2020-06-07
god,2705,2020-06-07
pas,2703,2020-06-07
ver,2701,2020-06-07
lost,2700,2020-06-07
symptoms,2697,2020-06-07
put,2697,2020-06-07
nothing,2695,2020-06-07
rt,2683,2020-06-07
saúde,2683,2020-06-07
community,2680,2020-06-07
watch,2677,2020-06-07
city,2672,2020-06-07
minister,2668,2020-06-07
disease,2660,2020-06-07
jobs,2656,2020-06-07
confirmados,2653,2020-06-07
blacklivesmattters,2652,2020-06-07
plus,2640,2020-06-07
start,2636,2020-06-07
medidas,2633,2020-06-07
show,2628,2020-06-07
person,2623,2020-06-07
increase,2616,2020-06-07
thousands,2616,2020-06-07
en,2615,2020-06-07
vía,2613,2020-06-07
protesting,2608,2020-06-07
contact,2600,2020-06-07
working,2589,2020-06-07
sure,2588,2020-06-07
market,2588,2020-06-07
infections,2578,2020-06-07
16,2576,2020-06-07
future,2561,2020-06-07
app,2559,2020-06-07
yes,2547,2020-06-07
part,2542,2020-06-07
old,2541,2020-06-07
pm,2539,2020-06-07
students,2535,2020-06-07
arvindkejriwal,2530,2020-06-07
रह,2529,2020-06-07
hard,2524,2020-06-07
place,2516,2020-06-07
número,2512,2020-06-07
infection,2510,2020-06-07
bbc,2506,2020-06-07
bad,2491,2020-06-07
find,2490,2020-06-07
full,2488,2020-06-07
positivos,2486,2020-06-07
share,2468,2020-06-07
ao,2466,2020-06-07
menos,2465,2020-06-07
infected,2462,2020-06-07
sa,2456,2020-06-07
nuevo,2453,2020-06-07
puede,2446,2020-06-07
years,2445,2020-06-07
something,2443,2020-06-07
york,2436,2020-06-07
coming,2409,2020-06-07
tweet,2408,2020-06-07
society,2408,2020-06-07
taking,2408,2020-06-07
और,2406,2020-06-07
der,2395,2020-06-07
sur,2390,2020-06-07
riots,2388,2020-06-07
18,2388,2020-06-07
soon,2386,2020-06-07
across,2382,2020-06-07
breaking,2372,2020-06-07
protect,2368,2020-06-07
vida,2366,2020-06-07
treatment,2359,2020-06-07
travel,2355,2020-06-07
tell,2355,2020-06-07
call,2355,2020-06-07
national,2351,2020-06-07
others,2344,2020-06-07
information,2343,2020-06-07
spreading,2329,2020-06-07
single,2319,2020-06-07
fake,2319,2020-06-07
always,2309,2020-06-07
continue,2308,2020-06-07
caso,2301,2020-06-07
might,2300,2020-06-07
feel,2297,2020-06-07
science,2286,2020-06-07
isso,2282,2020-06-07
vai,2281,2020-06-07
yang,2279,2020-06-07
sir,2278,2020-06-07
school,2276,2020-06-07
wrong,2273,2020-06-07
three,2273,2020-06-07
fuck,2272,2020-06-07
trying,2271,2020-06-07
economic,2266,2020-06-07
local,2263,2020-06-07
doctors,2262,2020-06-07
county,2258,2020-06-07
recovery,2258,2020-06-07
hacer,2254,2020-06-07
air,2237,2020-06-07
mundial,2236,2020-06-07
safety,2230,2020-06-07
नह,2230,2020-06-07
population,2227,2020-06-07
system,2225,2020-06-07
etc,2223,2020-06-07
florida,2221,2020-06-07
só,2220,2020-06-07
making,2219,2020-06-07
shit,2214,2020-06-07
less,2212,2020-06-07
wearing,2211,2020-06-07
oh,2211,2020-06-07
march,2210,2020-06-07
of,2207,2020-06-07
qui,2202,2020-06-07
dans,2198,2020-06-07
datos,2197,2020-06-07
restrictions,2189,2020-06-07
businesses,2184,2020-06-07
worst,2175,2020-06-07
needs,2174,2020-06-07
it,2164,2020-06-07
hace,2158,2020-06-07
pakistan,2154,2020-06-07
saying,2144,2020-06-07
together,2138,2020-06-07
und,2130,2020-06-07
reopening,2126,2020-06-07
porn,2123,2020-06-07
link,2121,2020-06-07
save,2110,2020-06-07
american,2108,2020-06-07
close,2101,2020-06-07
children,2101,2020-06-07
someone,2101,2020-06-07
using,2100,2020-06-07
rules,2095,2020-06-07
anti,2089,2020-06-07
borisjohnson,2082,2020-06-07
रत,2082,2020-06-07
que,2074,2020-06-07
remember,2073,2020-06-07
cómo,2071,2020-06-07
millones,2071,2020-06-07
blame,2065,2020-06-07
00,2064,2020-06-07
study,2056,2020-06-07
point,2054,2020-06-07
enough,2053,2020-06-07
chinese,2050,2020-06-07
ou,2047,2020-06-07
cada,2043,2020-06-07
affected,2038,2020-06-07
schools,2038,2020-06-07
últimas,2036,2020-06-07
past,2036,2020-06-07
je,2032,2020-06-07
já,2031,2020-06-07
human,2027,2020-06-07
mass,2026,2020-06-07
experts,2018,2020-06-07
highest,2011,2020-06-07
left,2007,2020-06-07
par,2006,2020-06-07
aquí,1995,2020-06-07
thought,1992,2020-06-07
bill,1988,2020-06-07
contagio,1982,2020-06-07
nation,1979,2020-06-07
twitter,1977,2020-06-07
boris,1967,2020-06-07
ll,1962,2020-06-07
homes,1956,2020-06-07
números,1955,2020-06-07
coronaviruspandemic,1949,2020-06-07
mark,1939,2020-06-07
research,1936,2020-06-07
related,1936,2020-06-07
true,1933,2020-06-07
self,1932,2020-06-07
domingo,1926,2020-06-07
active,1924,2020-06-07
ce,1924,2020-06-07
whole,1924,2020-06-07
nhs,1922,2020-06-07
22,1920,2020-06-07
killed,1918,2020-06-07
são,1912,2020-06-07
meaning,1908,2020-06-07
story,1905,2020-06-07
pay,1897,2020-06-07
sundayvibes,1892,2020-06-07
chile,1890,2020-06-07
swabs,1887,2020-06-07
rise,1887,2020-06-07
month,1886,2020-06-07
anything,1886,2020-06-07
problem,1884,2020-06-07
het,1882,2020-06-07
bu,1881,2020-06-07
order,1879,2020-06-07
dia,1877,2020-06-07
cuba,1873,2020-06-07
wo,1870,2020-06-07
casi,1862,2020-06-07
including,1857,2020-06-07
set,1856,2020-06-07
ini,1855,2020-06-07
gracias,1854,2020-06-07
vez,1852,2020-06-07
colombia,1850,2020-06-07
thread,1848,2020-06-07
worse,1845,2020-06-07
johnson,1845,2020-06-07
ago,1844,2020-06-07
hai,1843,2020-06-07
rising,1839,2020-06-07
wait,1839,2020-06-07
cost,1835,2020-06-07
least,1834,2020-06-07
quedateencasa,1831,2020-06-07
cnn,1830,2020-06-07
oms,1827,2020-06-07
reopen,1826,2020-06-07
argentina,1825,2020-06-07
años,1824,2020-06-07
stayhome,1817,2020-06-07
positivo,1810,2020-06-07
seen,1810,2020-06-07
used,1802,2020-06-07
you,1801,2020-06-07
21,1798,2020-06-07
early,1796,2020-06-07
fauci,1796,2020-06-07
staff,1795,2020-06-07
mal,1793,2020-06-07
fighting,1789,2020-06-07
truth,1788,2020-06-07
possible,1784,2020-06-07
healthcare,1784,2020-06-07
united,1783,2020-06-07
flu,1780,2020-06-07
jun,1774,2020-06-07
record,1769,2020-06-07
narendramodi,1768,2020-06-07
gone,1765,2020-06-07
despite,1765,2020-06-07
found,1763,2020-06-07
patient,1763,2020-06-07
this,1755,2020-06-07
yesterday,1752,2020-06-07
told,1752,2020-06-07
fucking,1752,2020-06-07
racist,1750,2020-06-07
shows,1750,2020-06-07
ai,1747,2020-06-07
interesting,1745,2020-06-07
registra,1743,2020-06-07
semana,1742,2020-06-07
parte,1741,2020-06-07
families,1736,2020-06-07
join,1733,2020-06-07
team,1732,2020-06-07
france,1731,2020-06-07
pelo,1729,2020-06-07
likely,1729,2020-06-07
actually,1729,2020-06-07
cdc,1723,2020-06-07
law,1721,2020-06-07
maybe,1720,2020-06-07
little,1717,2020-06-07
31,1713,2020-06-07
momento,1712,2020-06-07
hi,1706,2020-06-07
situación,1704,2020-06-07
vamos,1703,2020-06-07
sem,1701,2020-06-07
tras,1697,2020-06-07
friends,1696,2020-06-07
dying,1690,2020-06-07
mayor,1687,2020-06-07
hoax,1683,2020-06-07
sign,1682,2020-06-07
tally,1682,2020-06-07
handling,1679,2020-06-07
sars,1678,2020-06-07
political,1678,2020-06-07
vote,1673,2020-06-07
mean,1669,2020-06-07
25,1669,2020-06-07
different,1668,2020-06-07
staysafe,1665,2020-06-07
factory,1664,2020-06-07
27,1664,2020-06-07
kill,1658,2020-06-07
stupid,1657,2020-06-07
sick,1656,2020-06-07
jesus,1654,2020-06-07
visit,1652,2020-06-07
dice,1651,2020-06-07
países,1649,2020-06-07
pmoindia,1649,2020-06-07
fact,1647,2020-06-07
measures,1647,2020-06-07
officials,1646,2020-06-07
hands,1645,2020-06-07
leadership,1642,2020-06-07
se,1642,2020-06-07
south,1641,2020-06-07
failed,1639,2020-06-07
went,1639,2020-06-07
towards,1638,2020-06-07
understand,1638,2020-06-07
become,1637,2020-06-07
esse,1636,2020-06-07
mortos,1636,2020-06-07
17,1634,2020-06-07
started,1634,2020-06-07
seems,1632,2020-06-07
bir,1631,2020-06-07
mejor,1624,2020-06-07
fear,1623,2020-06-07
ok,1621,2020-06-07
meses,1619,2020-06-07
race,1617,2020-06-07
reporting,1616,2020-06-07
italia,1606,2020-06-07
small,1605,2020-06-07
nigeria,1603,2020-06-07
learn,1601,2020-06-07
house,1601,2020-06-07
pela,1601,2020-06-07
reuters,1599,2020-06-07
cuomo,1598,2020-06-07
spain,1598,2020-06-07
prevent,1586,2020-06-07
citizens,1584,2020-06-07
according,1583,2020-06-07
info,1581,2020-06-07
talk,1579,2020-06-07
africa,1579,2020-06-07
personal,1578,2020-06-07
tan,1576,2020-06-07
worldwide,1576,2020-06-07
ke,1575,2020-06-07
pruebas,1573,2020-06-07
cure,1573,2020-06-07
vacuna,1570,2020-06-07
killing,1569,2020-06-07
kids,1569,2020-06-07
april,1564,2020-06-07
forabolsonaro,1558,2020-06-07
almost,1558,2020-06-07
doctor,1553,2020-06-07
cas,1551,2020-06-07
low,1546,2020-06-07
we,1544,2020-06-07
looking,1540,2020-06-07
sigue,1536,2020-06-07
based,1535,2020-06-07
reason,1535,2020-06-07
información,1519,2020-06-07
war,1518,2020-06-07
agora,1517,2020-06-07
கள,1516,2020-06-07
según,1510,2020-06-07
san,1509,2020-06-07
nunca,1508,2020-06-07
infectados,1505,2020-06-07
try,1504,2020-06-07
tres,1501,2020-06-07
happened,1496,2020-06-07
private,1495,2020-06-07
called,1493,2020-06-07
issue,1493,2020-06-07
women,1493,2020-06-07
following,1491,2020-06-07
group,1489,2020-06-07
makes,1488,2020-06-07
georgefloyd,1488,2020-06-07
federal,1487,2020-06-07
guidelines,1484,2020-06-07
current,1479,2020-06-07
foi,1478,2020-06-07
education,1478,2020-06-07
gov,1477,2020-06-07
tener,1477,2020-06-07
favor,1471,2020-06-07
millions,1471,2020-06-07
500,1467,2020-06-07
ready,1462,2020-06-07
2019,1462,2020-06-07
services,1453,2020-06-07
pass,1451,2020-06-07
jairbolsonaro,1450,2020-06-07
toda,1446,2020-06-07
university,1445,2020-06-07
pandemi,1444,2020-06-07
pessoas,1444,2020-06-07
quem,1441,2020-06-07
cifras,1438,2020-06-07
scotland,1438,2020-06-07
allowed,1437,2020-06-07
caused,1434,2020-06-07
por,1433,2020-06-07
madrid,1433,2020-06-07
perú,1432,2020-06-07
unemployment,1432,2020-06-07
available,1432,2020-06-07
zero,1432,2020-06-07
play,1432,2020-06-07
gates,1431,2020-06-07
increased,1429,2020-06-07
line,1429,2020-06-07
पत,1429,2020-06-07
hear,1429,2020-06-07
else,1426,2020-06-07
taken,1426,2020-06-07
60,1423,2020-06-07
instead,1423,2020-06-07
action,1421,2020-06-07
sido,1421,2020-06-07
happen,1420,2020-06-07
along,1418,2020-06-07
brexit,1418,2020-06-07
recuperados,1416,2020-06-07
closed,1415,2020-06-07
is,1413,2020-06-07
service,1412,2020-06-07
especially,1411,2020-06-07
on,1410,2020-06-07
given,1409,2020-06-07
industry,1409,2020-06-07
parece,1408,2020-06-07
finally,1407,2020-06-07
causa,1406,2020-06-07
35,1405,2020-06-07
among,1403,2020-06-07
सरक,1401,2020-06-07
opening,1396,2020-06-07
return,1396,2020-06-07
fase,1395,2020-06-07
general,1394,2020-06-07
80,1394,2020-06-07
hand,1389,2020-06-07
maharashtra,1383,2020-06-07
ki,1381,2020-06-07
demand,1381,2020-06-07
up,1380,2020-06-07
112,1379,2020-06-07
party,1378,2020-06-07
nacional,1377,2020-06-07
كورونا,1377,2020-06-07
médicos,1374,2020-06-07
forget,1373,2020-06-07
contagiados,1368,2020-06-07
living,1368,2020-06-07
ir,1366,2020-06-07
estão,1366,2020-06-07
half,1365,2020-06-07
bame,1364,2020-06-07
all,1363,2020-06-07
takes,1363,2020-06-07
provide,1362,2020-06-07
mumbai,1362,2020-06-07
paper,1361,2020-06-07
official,1358,2020-06-07
bleach,1357,2020-06-07
gran,1356,2020-06-07
deal,1354,2020-06-07
110,1354,2020-06-07
falta,1350,2020-06-07
wonder,1350,2020-06-07
act,1347,2020-06-07
australia,1347,2020-06-07
ppl,1347,2020-06-07
london,1346,2020-06-07
able,1345,2020-06-07
yg,1343,2020-06-07
nearly,1341,2020-06-07
history,1341,2020-06-07
nueva,1339,2020-06-07
cities,1338,2020-06-07
idea,1336,2020-06-07
places,1335,2020-06-07
viral,1334,2020-06-07
serious,1332,2020-06-07
issues,1330,2020-06-07
power,1330,2020-06-07
después,1326,2020-06-07
distance,1326,2020-06-07
production,1326,2020-06-07
2nd,1325,2020-06-07
huge,1324,2020-06-07
vous,1318,2020-06-07
revealed,1314,2020-06-07
vs,1313,2020-06-07
near,1313,2020-06-07
verdad,1311,2020-06-07
immunity,1310,2020-06-07
ministro,1310,2020-06-07
needed,1309,2020-06-07
lol,1307,2020-06-07
communities,1306,2020-06-07
looks,1304,2020-06-07
hey,1304,2020-06-07
course,1303,2020-06-07
frente,1302,2020-06-07
canada,1302,2020-06-07
todas,1300,2020-06-07
essa,1299,2020-06-07
ele,1299,2020-06-07
cifra,1296,2020-06-07
vulnerable,1296,2020-06-07
ist,1295,2020-06-07
shut,1292,2020-06-07
though,1289,2020-06-07
positif,1289,2020-06-07
within,1288,2020-06-07
level,1287,2020-06-07
poor,1286,2020-06-07
evitar,1283,2020-06-07
source,1282,2020-06-07
scientists,1282,2020-06-07
noticias,1280,2020-06-07
ministério,1280,2020-06-07
untuk,1280,2020-06-07
agree,1279,2020-06-07
socialdistancing,1277,2020-06-07
drug,1276,2020-06-07
sense,1276,2020-06-07
run,1275,2020-06-07
results,1271,2020-06-07
riesgo,1269,2020-06-07
front,1264,2020-06-07
italy,1263,2020-06-07
happy,1263,2020-06-07
tá,1262,2020-06-07
probably,1261,2020-06-07
buy,1258,2020-06-07
في,1258,2020-06-07
den,1256,2020-06-07
protestors,1256,2020-06-07
for,1256,2020-06-07
co,1255,2020-06-07
facts,1255,2020-06-07
nadie,1255,2020-06-07
site,1253,2020-06-07
came,1253,2020-06-07
mismo,1253,2020-06-07
aqui,1252,2020-06-07
gatherings,1251,2020-06-07
church,1251,2020-06-07
covid19india,1251,2020-06-07
im,1246,2020-06-07
happening,1246,2020-06-07
question,1245,2020-06-07
means,1245,2020-06-07
ask,1244,2020-06-07
rights,1242,2020-06-07
elderly,1241,2020-06-07
guess,1239,2020-06-07
key,1239,2020-06-07
ones,1237,2020-06-07
kita,1234,2020-06-07
qu,1233,2020-06-07
governor,1233,2020-06-07
area,1232,2020-06-07
sad,1231,2020-06-07
poder,1230,2020-06-07
70,1230,2020-06-07
lead,1229,2020-06-07
records,1228,2020-06-07
hidden,1227,2020-06-07
siempre,1227,2020-06-07
increasing,1226,2020-06-07
threat,1225,2020-06-07
large,1224,2020-06-07
della,1223,2020-06-07
nytimes,1222,2020-06-07
took,1222,2020-06-07
exams,1221,2020-06-07
biggest,1220,2020-06-07
virtual,1218,2020-06-07
england,1218,2020-06-07
23,1217,2020-06-07
higher,1216,2020-06-07
recorded,1216,2020-06-07
stand,1215,2020-06-07
wuhan,1215,2020-06-07
trabajo,1212,2020-06-07
pcr,1211,2020-06-07
entire,1207,2020-06-07
weekend,1206,2020-06-07
een,1206,2020-06-07
view,1205,2020-06-07
blood,1205,2020-06-07
meu,1204,2020-06-07
sábado,1201,2020-06-07
mientras,1200,2020-06-07
dangerous,1200,2020-06-07
result,1199,2020-06-07
एक,1198,2020-06-07
responsible,1198,2020-06-07
critical,1198,2020-06-07
indiafightscorona,1198,2020-06-07
till,1197,2020-06-07
relief,1197,2020-06-07
saturday,1195,2020-06-07
lab,1194,2020-06-07
advice,1194,2020-06-07
tiempo,1193,2020-06-07
ka,1190,2020-06-07
podemos,1187,2020-06-07
listen,1186,2020-06-07
maine,1184,2020-06-07
late,1183,2020-06-07
morning,1183,2020-06-07
cm,1182,2020-06-07
comes,1179,2020-06-07
emergency,1179,2020-06-07
cashless,1179,2020-06-07
ny,1178,2020-06-07
mental,1176,2020-06-07
summer,1176,2020-06-07
talking,1175,2020-06-07
cuenta,1173,2020-06-07
36,1172,2020-06-07
age,1170,2020-06-07
exclusive,1168,2020-06-07
atención,1167,2020-06-07
seeing,1165,2020-06-07
mr,1164,2020-06-07
op,1163,2020-06-07
un,1163,2020-06-07
ho,1162,2020-06-07
decir,1161,2020-06-07
leaders,1161,2020-06-07
click,1161,2020-06-07
até,1160,2020-06-07
ppe,1159,2020-06-07
existe,1157,2020-06-07
department,1156,2020-06-07
guardian,1155,2020-06-07
guys,1155,2020-06-07
outside,1155,2020-06-07
rest,1154,2020-06-07
cover,1153,2020-06-07
bring,1153,2020-06-07
evidence,1152,2020-06-07
mind,1150,2020-06-07
200,1150,2020-06-07
democrats,1149,2020-06-07
avec,1149,2020-06-07
tomorrow,1148,2020-06-07
ada,1148,2020-06-07
gets,1147,2020-06-07
quando,1146,2020-06-07
cara,1146,2020-06-07
move,1146,2020-06-07
lies,1145,2020-06-07
wants,1145,2020-06-07
crise,1144,2020-06-07
coronavirus,310632,2020-04-11
covid,153534,2020-04-11
19,149204,2020-04-11
covid19,140027,2020-04-11
nan,82179,2020-04-11
people,41483,2020-04-11
amp,36564,2020-04-11
via,33966,2020-04-11
us,31087,2020-04-11
trump,29288,2020-04-11
new,27849,2020-04-11
cases,26536,2020-04-11
virus,26414,2020-04-11
pandemic,25889,2020-04-11
deaths,24679,2020-04-11
news,21685,2020-04-11
china,21560,2020-04-11
lockdown,19939,2020-04-11
like,19731,2020-04-11
world,19041,2020-04-11
one,18897,2020-04-11
get,18859,2020-04-11
time,16917,2020-04-11
000,16820,2020-04-11
home,15640,2020-04-11
health,15485,2020-04-11
si,15327,2020-04-11
death,15227,2020-04-11
crisis,15061,2020-04-11
help,14962,2020-04-11
et,14916,2020-04-11
realdonaldtrump,14734,2020-04-11
di,14657,2020-04-11
need,14279,2020-04-11
would,13985,2020-04-11
covidー19,13598,2020-04-11
please,13508,2020-04-11
know,13048,2020-04-11
des,12579,2020-04-11
il,12504,2020-04-11
government,12411,2020-04-11
2020,12161,2020-04-11
see,12096,2020-04-11
could,11980,2020-04-11
country,11973,2020-04-11
patients,11851,2020-04-11
many,11582,2020-04-11
day,11538,2020-04-11
good,11523,2020-04-11
corona,11327,2020-04-11
go,11003,2020-04-11
stay,10974,2020-04-11
du,10872,2020-04-11
casos,10725,2020-04-11
10,10698,2020-04-11
est,10609,2020-04-11
state,10398,2020-04-11
even,10355,2020-04-11
da,10348,2020-04-11
die,10245,2020-04-11
11,10197,2020-04-11
first,10061,2020-04-11
going,9947,2020-04-11
still,9824,2020-04-11
per,9798,2020-04-11
says,9767,2020-04-11
pour,9747,2020-04-11
india,9648,2020-04-11
the,9522,2020-04-11
uk,9514,2020-04-11
spread,9508,2020-04-11
na,9440,2020-04-11
think,9402,2020-04-11
positive,9367,2020-04-11
work,9332,2020-04-11
total,9327,2020-04-11
due,9317,2020-04-11
take,9210,2020-04-11
right,9197,2020-04-11
fight,9123,2020-04-11
may,9103,2020-04-11
make,9036,2020-04-11
hospital,9001,2020-04-11
care,8811,2020-04-11
well,8756,2020-04-11
back,8739,2020-04-11
testing,8706,2020-04-11
let,8692,2020-04-11
test,8577,2020-04-11
easter,8568,2020-04-11
today,8500,2020-04-11
also,8471,2020-04-11
social,8419,2020-04-11
workers,8254,2020-04-11
20,8211,2020-04-11
re,8206,2020-04-11
live,8149,2020-04-11
way,8146,2020-04-11
stop,7943,2020-04-11
want,7925,2020-04-11
times,7881,2020-04-11
support,7822,2020-04-11
say,7790,2020-04-11
response,7749,2020-04-11
covid_19,7741,2020-04-11
said,7741,2020-04-11
read,7721,2020-04-11
really,7603,2020-04-11
pas,7541,2020-04-11
pandemia,7527,2020-04-11
much,7427,2020-04-11
died,7420,2020-04-11
april,7237,2020-04-11
outbreak,7152,2020-04-11
every,7120,2020-04-11
great,7077,2020-04-11
lives,7024,2020-04-11
america,6985,2020-04-11
york,6985,2020-04-11
em,6912,2020-04-11
number,6905,2020-04-11
stayhome,6869,2020-04-11
daily,6866,2020-04-11
life,6806,2020-04-11
youtube,6803,2020-04-11
au,6778,2020-04-11
mundo,6748,2020-04-11
thank,6746,2020-04-11
public,6723,2020-04-11
video,6718,2020-04-11
non,6707,2020-04-11
keep,6680,2020-04-11
must,6679,2020-04-11
usa,6640,2020-04-11
last,6475,2020-04-11
toll,6417,2020-04-11
come,6412,2020-04-11
nhs,6369,2020-04-11
got,6318,2020-04-11
100,6247,2020-04-11
everyone,6240,2020-04-11
hope,6211,2020-04-11
true,6204,2020-04-11
man,6178,2020-04-11
president,6168,2020-04-11
states,6146,2020-04-11
god,6143,2020-04-11
dr,6139,2020-04-11
medical,6128,2020-04-11
face,6114,2020-04-11
year,6095,2020-04-11
italy,6091,2020-04-11
une,6079,2020-04-11
vía,6073,2020-04-11
media,5944,2020-04-11
family,5923,2020-04-11
to,5922,2020-04-11
use,5916,2020-04-11
americans,5872,2020-04-11
days,5843,2020-04-11
ppe,5837,2020-04-11
real,5815,2020-04-11
qui,5780,2020-04-11
never,5773,2020-04-11
safe,5770,2020-04-11
covid__19,5754,2020-04-11
mais,5751,2020-04-11
não,5728,2020-04-11
tests,5713,2020-04-11
24,5692,2020-04-11
país,5637,2020-04-11
