term,amount,date
last,4891,2020-10-01
white,4874,2020-10-01
worse,4843,2020-10-01
misinformation,4840,2020-10-01
million,4833,2020-10-01
biden,4819,2020-10-01
pour,4788,2020-10-01
compra,4782,2020-10-01
crisis,4780,2020-10-01
let,4768,2020-10-01
school,4758,2020-10-01
country,4750,2020-10-01
got,4725,2020-10-01
24,4720,2020-10-01
want,4678,2020-10-01
since,4655,2020-10-01
yang,4642,2020-10-01
uk,4636,2020-10-01
restrictions,4604,2020-10-01
doados,4594,2020-10-01
sua,4590,2020-10-01
europe,4559,2020-10-01
donald,4553,2020-10-01
plan,4549,2020-10-01
days,4546,2020-10-01
google,4521,2020-10-01
live,4500,2020-10-01
esposa,4445,2020-10-01
projeto,4426,2020-10-01
dinheiro,4420,2020-10-01
china,4418,2020-10-01
repassou,4402,2020-10-01
desviou,4396,2020-10-01
stay,4354,2020-10-01
30,4317,2020-10-01
debate,4296,2020-10-01
report,4280,2020-10-01
much,4279,2020-10-01
really,4248,2020-10-01
update,4208,2020-10-01
children,4206,2020-10-01
hoping,4194,2020-10-01
another,4176,2020-10-01
close,4169,2020-10-01
gt,4154,2020-10-01
results,4146,2020-10-01
come,4138,2020-10-01
workers,4128,2020-10-01
latest,4122,2020-10-01
auge,4100,2020-10-01
professional,4092,2020-10-01
channel,4051,2020-10-01
senhor,4041,2020-10-01
pas,4016,2020-10-01
fda,4016,2020-10-01
business,4011,2020-10-01
number,4001,2020-10-01
response,3940,2020-10-01
nuevos,3932,2020-10-01
patients,3928,2020-10-01
madrid,3921,2020-10-01
stop,3920,2020-10-01
largest,3918,2020-10-01
look,3899,2020-10-01
salud,3889,2020-10-01
next,3875,2020-10-01
schools,3864,2020-10-01
great,3860,2020-10-01
times,3854,2020-10-01
must,3848,2020-10-01
friend,3832,2020-10-01
je,3831,2020-10-01
defeated,3802,2020-10-01
died,3798,2020-10-01
economy,3787,2020-10-01
everyone,3775,2020-10-01
purchase,3758,2020-10-01
two,3740,2020-10-01
to,3736,2020-10-01
dr,3735,2020-10-01
ushoparea,3735,2020-10-01
recommends,3729,2020-10-01
approved,3723,2020-10-01
america,3705,2020-10-01
finalidade,3667,2020-10-01
months,3666,2020-10-01
14,3655,2020-10-01
impact,3638,2020-10-01
rate,3638,2020-10-01
daily,3612,2020-10-01
long,3608,2020-10-01
relief,3606,2020-10-01
life,3606,2020-10-01
my,3598,2020-10-01
never,3590,2020-10-01
anyone,3571,2020-10-01
case,3558,2020-10-01
flu,3538,2020-10-01
face,3511,2020-10-01
around,3504,2020-10-01
real,3498,2020-10-01
driver,3466,2020-10-01
app,3446,2020-10-01
oct,3424,2020-10-01
better,3419,2020-10-01
every,3409,2020-10-01
states,3396,2020-10-01
global,3355,2020-10-01
in,3347,2020-10-01
single,3342,2020-10-01
15,3342,2020-10-01
reports,3324,2020-10-01
une,3314,2020-10-01
au,3308,2020-10-01
comfortable,3299,2020-10-01
lives,3284,2020-10-01
searches,3270,2020-10-01
bill,3269,2020-10-01
rules,3261,2020-10-01
high,3259,2020-10-01
numbers,3235,2020-10-01
and,3235,2020-10-01
100,3224,2020-10-01
oh,3224,2020-10-01
thursday,3221,2020-10-01
non,3212,2020-10-01
travel,3204,2020-10-01
election,3174,2020-10-01
ca,3157,2020-10-01
reported,3147,2020-10-01
contact,3097,2020-10-01
county,3088,2020-10-01
big,3088,2020-10-01
air,3081,2020-10-01
family,3074,2020-10-01
12,3040,2020-10-01
mil,3032,2020-10-01
ne,3026,2020-10-01
away,3015,2020-10-01
em,3015,2020-10-01
breaking,3014,2020-10-01
open,3006,2020-10-01
finds,3005,2020-10-01
person,2982,2020-10-01
mais,2982,2020-10-01
american,2979,2020-10-01
tak,2969,2020-10-01
free,2966,2020-10-01
use,2964,2020-10-01
recovery,2961,2020-10-01
sur,2958,2020-10-01
made,2954,2020-10-01
community,2916,2020-10-01
hospital,2914,2020-10-01
thanks,2912,2020-10-01
students,2908,2020-10-01
yet,2907,2020-10-01
post,2888,2020-10-01
amazon,2888,2020-10-01
national,2883,2020-10-01
ve,2881,2020-10-01
working,2876,2020-10-01
cdc,2864,2020-10-01
01,2859,2020-10-01
personas,2856,2020-10-01
thank,2851,2020-10-01
put,2848,2020-10-01
find,2843,2020-10-01
joebiden,2830,2020-10-01
contagios,2826,2020-10-01
control,2825,2020-10-01
covid_19,2816,2020-10-01
symptoms,2816,2020-10-01
medidas,2812,2020-10-01
fight,2806,2020-10-01
dans,2804,2020-10-01
media,2796,2020-10-01
years,2782,2020-10-01
outbreak,2758,2020-10-01
infection,2752,2020-10-01
infected,2748,2020-10-01
it,2747,2020-10-01
needs,2747,2020-10-01
11,2746,2020-10-01
part,2739,2020-10-01
hoax,2739,2020-10-01
kids,2738,2020-10-01
plus,2735,2020-10-01
online,2732,2020-10-01
protect,2720,2020-10-01
confirmed,2720,2020-10-01
qui,2717,2020-10-01
done,2712,2020-10-01
check,2702,2020-10-01
give,2688,2020-10-01
important,2686,2020-10-01
second,2682,2020-10-01
science,2671,2020-10-01
end,2665,2020-10-01
money,2664,2020-10-01
local,2655,2020-10-01
start,2651,2020-10-01
thing,2650,2020-10-01
usa,2640,2020-10-01
job,2635,2020-10-01
wearing,2625,2020-10-01
york,2613,2020-10-01
man,2609,2020-10-01
hoy,2608,2020-10-01
gets,2607,2020-10-01
without,2591,2020-10-01
sure,2568,2020-10-01
team,2562,2020-10-01
continue,2560,2020-10-01
gop,2559,2020-10-01
kita,2555,2020-10-01
200,2548,2020-10-01
amid,2546,2020-10-01
city,2530,2020-10-01
information,2496,2020-10-01
super,2491,2020-10-01
best,2487,2020-10-01
dead,2486,2020-10-01
com,2483,2020-10-01
youtube,2478,2020-10-01
van,2478,2020-10-01
tell,2472,2020-10-01
research,2468,2020-10-01
someone,2468,2020-10-01
ce,2439,2020-10-01
article,2429,2020-10-01
far,2427,2020-10-01
dos,2424,2020-10-01
disease,2421,2020-10-01
staff,2416,2020-10-01
ever,2411,2020-10-01
ini,2409,2020-10-01
25,2406,2020-10-01
bad,2402,2020-10-01
het,2398,2020-10-01
act,2395,2020-10-01
wisconsin,2387,2020-10-01
nothing,2385,2020-10-01
octubre,2378,2020-10-01
already,2376,2020-10-01
lost,2374,2020-10-01
safety,2358,2020-10-01
month,2356,2020-10-01
god,2354,2020-10-01
full,2350,2020-10-01
watch,2348,2020-10-01
businesses,2343,2020-10-01
story,2337,2020-10-01
medical,2305,2020-10-01
rakyat,2303,2020-10-01
shows,2301,2020-10-01
learn,2294,2020-10-01
for,2284,2020-10-01
taking,2276,2020-10-01
yg,2273,2020-10-01
cnn,2262,2020-10-01
september,2259,2020-10-01
call,2253,2020-10-01
deal,2246,2020-10-01
muertes,2242,2020-10-01
infections,2236,2020-10-01
updates,2232,2020-10-01
women,2228,2020-10-01
der,2228,2020-10-01
canada,2221,2020-10-01
follow,2221,2020-10-01
others,2220,2020-10-01
self,2212,2020-10-01
hopehicks,2201,2020-10-01
gobierno,2199,2020-10-01
show,2192,2020-10-01
population,2178,2020-10-01
countries,2170,2020-10-01
50,2169,2020-10-01
día,2169,2020-10-01
of,2167,2020-10-01
untuk,2158,2020-10-01
pelosi,2151,2020-10-01
across,2142,2020-10-01
something,2141,2020-10-01
2021,2128,2020-10-01
including,2128,2020-10-01
party,2126,2020-10-01
process,2119,2020-10-01
believe,2118,2020-10-01
democrats,2114,2020-10-01
sick,2108,2020-10-01
video,2101,2020-10-01
país,2086,2020-10-01
join,2082,2020-10-01
ai,2072,2020-10-01
no,2071,2020-10-01
might,2070,2020-10-01
coming,2067,2020-10-01
stimulus,2062,2020-10-01
ser,2061,2020-10-01
weeks,2060,2020-10-01
is,2060,2020-10-01
va,2059,2020-10-01
economic,2051,2020-10-01
dari,2050,2020-10-01
found,2041,2020-10-01
love,2039,2020-10-01
rise,2037,2020-10-01
employees,2021,2020-10-01
dengan,2020,2020-10-01
sa,2016,2020-10-01
99,2014,2020-10-01
force,2012,2020-10-01
normal,2005,2020-10-01
positivo,2003,2020-10-01
always,1999,2020-10-01
things,1994,2020-10-01
che,1986,2020-10-01
according,1985,2020-10-01
future,1979,2020-10-01
não,1978,2020-10-01
place,1975,2020-10-01
jobs,1973,2020-10-01
using,1972,2020-10-01
nak,1970,2020-10-01
enough,1968,2020-10-01
market,1963,2020-10-01
ll,1962,2020-10-01
you,1962,2020-10-01
change,1956,2020-10-01
making,1954,2020-10-01
point,1954,2020-10-01
maybe,1953,2020-10-01
recovered,1936,2020-10-01
vous,1922,2020-10-01
ke,1921,2020-10-01
potus,1918,2020-10-01
distancing,1917,2020-10-01
und,1917,2020-10-01
rally,1915,2020-10-01
share,1912,2020-10-01
politicians,1912,2020-10-01
active,1911,2020-10-01
13,1909,2020-10-01
game,1906,2020-10-01
cause,1906,2020-10-01
lies,1905,2020-10-01
situation,1902,2020-10-01
measures,1901,2020-10-01
families,1899,2020-10-01
par,1898,2020-10-01
wave,1896,2020-10-01
likely,1894,2020-10-01
wo,1892,2020-10-01
healthcare,1891,2020-10-01
hit,1889,2020-10-01
hard,1886,2020-10-01
soon,1883,2020-10-01
trying,1882,2020-10-01
least,1880,2020-10-01
mp,1870,2020-10-01
horas,1866,2020-10-01
food,1864,2020-10-01
less,1859,2020-10-01
france,1853,2020-10-01
lady,1852,2020-10-01
mundo,1851,2020-10-01
thought,1851,2020-10-01
republicans,1849,2020-10-01
united,1848,2020-10-01
increase,1848,2020-10-01
feel,1846,2020-10-01
través,1843,2020-10-01
order,1841,2020-10-01
alert,1834,2020-10-01
eu,1828,2020-10-01
rallies,1826,2020-10-01
he,1822,2020-10-01
old,1817,2020-10-01
joe,1814,2020-10-01
saying,1809,2020-10-01
left,1806,2020-10-01
titans,1805,2020-10-01
system,1795,2020-10-01
season,1790,2020-10-01
yes,1785,2020-10-01
police,1785,2020-10-01
dah,1784,2020-10-01
fallecidos,1783,2020-10-01
shit,1782,2020-10-01
education,1781,2020-10-01
available,1780,2020-10-01
16,1777,2020-10-01
de,1776,2020-10-01
following,1775,2020-10-01
info,1770,2020-10-01
march,1766,2020-10-01
pcr,1765,2020-10-01
link,1761,2020-10-01
lot,1759,2020-10-01
mean,1751,2020-10-01
positivos,1748,2020-10-01
fuck,1747,2020-10-01
law,1746,2020-10-01
españa,1744,2020-10-01
ada,1742,2020-10-01
qu,1737,2020-10-01
this,1735,2020-10-01
among,1734,2020-10-01
thousands,1731,2020-10-01
rapid,1731,2020-10-01
plans,1730,2020-10-01
university,1725,2020-10-01
based,1725,2020-10-01
called,1724,2020-10-01
hours,1720,2020-10-01
told,1718,2020-10-01
small,1717,2020-10-01
despite,1716,2020-10-01
ahora,1713,2020-10-01
dia,1710,2020-10-01
industry,1710,2020-10-01
experts,1704,2020-10-01
vaccines,1703,2020-10-01
mayor,1702,2020-10-01
actually,1700,2020-10-01
vacuna,1694,2020-10-01
remember,1693,2020-10-01
rt,1693,2020-10-01
political,1690,2020-10-01
early,1679,2020-10-01
das,1675,2020-10-01
wait,1670,2020-10-01
nfl,1669,2020-10-01
looking,1668,2020-10-01
campaign,1666,2020-10-01
yesterday,1665,2020-10-01
adviser,1663,2020-10-01
nous,1662,2020-10-01
cuomo,1658,2020-10-01
persons,1656,2020-10-01
truth,1655,2020-10-01
nursing,1654,2020-10-01
on,1652,2020-10-01
three,1647,2020-10-01
claims,1641,2020-10-01
anything,1636,2020-10-01
spreading,1624,2020-10-01
avec,1613,2020-10-01
together,1609,2020-10-01
pay,1608,2020-10-01
kes,1606,2020-10-01
gov,1606,2020-10-01
pm,1605,2020-10-01
south,1604,2020-10-01
méxico,1596,2020-10-01
nearly,1596,2020-10-01
digital,1595,2020-10-01
everything,1594,2020-10-01
that,1590,2020-10-01
millions,1583,2020-10-01
talk,1581,2020-10-01
nhs,1580,2020-10-01
aid,1567,2020-10-01
bien,1565,2020-10-01
leaders,1562,2020-10-01
cuarentena,1555,2020-10-01
johnson,1554,2020-10-01
21,1551,2020-10-01
possible,1548,2020-10-01
key,1545,2020-10-01
human,1542,2020-10-01
older,1540,2020-10-01
low,1538,2020-10-01
31,1536,2020-10-01
tracing,1534,2020-10-01
homes,1534,2020-10-01
able,1531,2020-10-01
casi,1528,2020-10-01
visit,1524,2020-10-01
40,1524,2020-10-01
related,1521,2020-10-01
orang,1521,2020-10-01
result,1520,2020-10-01
kesehatan,1518,2020-10-01
used,1516,2020-10-01
dies,1513,2020-10-01
toll,1510,2020-10-01
services,1508,2020-10-01
boris,1506,2020-10-01
sont,1503,2020-10-01
semua,1499,2020-10-01
critical,1498,2020-10-01
exposed,1489,2020-10-01
federal,1489,2020-10-01
etc,1487,2020-10-01
past,1485,2020-10-01
fucking,1484,2020-10-01
fake,1478,2020-10-01
england,1477,2020-10-01
cas,1474,2020-10-01
killed,1472,2020-10-01
florida,1466,2020-10-01
twitter,1466,2020-10-01
sars,1466,2020-10-01
fact,1465,2020-10-01
true,1463,2020-10-01
60,1460,2020-10-01
18,1458,2020-10-01
age,1457,2020-10-01
00,1457,2020-10-01
administration,1452,2020-10-01
save,1446,2020-10-01
facebook,1446,2020-10-01
wrong,1444,2020-10-01
parents,1444,2020-10-01
co,1444,2020-10-01
international,1437,2020-10-01
different,1436,2020-10-01
mental,1436,2020-10-01
virtual,1435,2020-10-01
seen,1431,2020-10-01
else,1430,2020-10-01
group,1429,2020-10-01
minister,1426,2020-10-01
sign,1426,2020-10-01
almost,1424,2020-10-01
bir,1421,2020-10-01
sorry,1419,2020-10-01
action,1416,2020-10-01
rates,1416,2020-10-01
solo,1416,2020-10-01
republican,1416,2020-10-01
guidelines,1416,2020-10-01
record,1415,2020-10-01
especially,1414,2020-10-01
vía,1414,2020-10-01
wish,1413,2020-10-01
politik,1411,2020-10-01
blame,1410,2020-10-01
event,1408,2020-10-01
surge,1407,2020-10-01
sabah,1406,2020-10-01
fear,1406,2020-10-01
muertos,1405,2020-10-01
negative,1402,2020-10-01
een,1402,2020-10-01
últimas,1402,2020-10-01
black,1401,2020-10-01
pacientes,1400,2020-10-01
caused,1399,2020-10-01
current,1399,2020-10-01
ready,1398,2020-10-01
personal,1398,2020-10-01
ontario,1397,2020-10-01
gente,1394,2020-10-01
um,1394,2020-10-01
list,1385,2020-10-01
trial,1381,2020-10-01
ago,1381,2020-10-01
little,1377,2020-10-01
we,1374,2020-10-01
officials,1373,2020-10-01
hear,1371,2020-10-01
anti,1369,2020-10-01
sector,1364,2020-10-01
service,1363,2020-10-01
chinese,1361,2020-10-01
access,1360,2020-10-01
buat,1358,2020-10-01
reason,1357,2020-10-01
pass,1356,2020-10-01
wednesday,1355,2020-10-01
así,1354,2020-10-01
source,1354,2020-10-01
halloween,1352,2020-10-01
scientists,1351,2020-10-01
pre,1350,2020-10-01
17,1350,2020-10-01
night,1349,2020-10-01
understand,1349,2020-10-01
seriously,1345,2020-10-01
puede,1344,2020-10-01
set,1344,2020-10-01
lt,1344,2020-10-01
penyebaran,1340,2020-10-01
begin,1339,2020-10-01
bolsonaro,1336,2020-10-01
vs,1331,2020-10-01
question,1328,2020-10-01
dying,1328,2020-10-01
stupid,1324,2020-10-01
met,1323,2020-10-01
en,1323,2020-10-01
stand,1322,2020-10-01
instead,1320,2020-10-01
emergency,1318,2020-10-01
play,1317,2020-10-01
melania,1315,2020-10-01
positif,1313,2020-10-01
thread,1312,2020-10-01
power,1312,2020-10-01
october1st,1312,2020-10-01
huge,1312,2020-10-01
probably,1310,2020-10-01
treatment,1308,2020-10-01
biggest,1308,2020-10-01
paris,1305,2020-10-01
reduce,1305,2020-10-01
common,1304,2020-10-01
happy,1301,2020-10-01
highest,1300,2020-10-01
wow,1300,2020-10-01
abc,1299,2020-10-01
protokol,1298,2020-10-01
communities,1298,2020-10-01
borisjohnson,1295,2020-10-01
members,1294,2020-10-01
transmission,1292,2020-10-01
child,1291,2020-10-01
dalam,1291,2020-10-01
policy,1290,2020-10-01
red,1288,2020-10-01
role,1287,2020-10-01
la,1286,2020-10-01
means,1284,2020-10-01
company,1282,2020-10-01
issues,1282,2020-10-01
governor,1281,2020-10-01
young,1280,2020-10-01
term,1277,2020-10-01
pandemi,1276,2020-10-01
office,1275,2020-10-01
recent,1275,2020-10-01
seems,1274,2020-10-01
makes,1273,2020-10-01
ny,1272,2020-10-01
bu,1272,2020-10-01
aku,1270,2020-10-01
reporting,1270,2020-10-01
college,1267,2020-10-01
learning,1267,2020-10-01
contracted,1267,2020-10-01
hands,1267,2020-10-01
exposure,1266,2020-10-01
politics,1266,2020-10-01
rest,1266,2020-10-01
28,1265,2020-10-01
interesting,1265,2020-10-01
waiting,1264,2020-10-01
comes,1259,2020-10-01
argentina,1259,2020-10-01
knew,1259,2020-10-01
kill,1256,2020-10-01
restaurants,1256,2020-10-01
serious,1254,2020-10-01
affected,1252,2020-10-01
evidence,1252,2020-10-01
el,1252,2020-10-01
closed,1252,2020-10-01
all,1248,2020-10-01
ok,1246,2020-10-01
technology,1245,2020-10-01
mas,1240,2020-10-01
train,1240,2020-10-01
ça,1240,2020-10-01
unemployment,1237,2020-10-01
nuevo,1235,2020-10-01
días,1235,2020-10-01
wonder,1234,2020-10-01
continues,1234,2020-10-01
nation,1233,2020-10-01
higher,1231,2020-10-01
course,1229,2020-10-01
whole,1228,2020-10-01
covidー19,1226,2020-10-01
military,1226,2020-10-01
contre,1226,2020-10-01
ceo,1224,2020-10-01
hospitals,1223,2020-10-01
spike,1221,2020-10-01
line,1221,2020-10-01
millones,1217,2020-10-01
problem,1217,2020-10-01
behind,1216,2020-10-01
govt,1215,2020-10-01
announced,1215,2020-10-01
level,1213,2020-10-01
lying,1213,2020-10-01
severe,1212,2020-10-01
leadership,1211,2020-10-01
leader,1209,2020-10-01
north,1208,2020-10-01
talks,1208,2020-10-01
london,1207,2020-10-01
return,1206,2020-10-01
airborne,1204,2020-10-01
healthy,1203,2020-10-01
billion,1202,2020-10-01
hari,1200,2020-10-01
effects,1200,2020-10-01
running,1200,2020-10-01
responsible,1199,2020-10-01
friends,1198,2020-10-01
op,1198,2020-10-01
killing,1196,2020-10-01
ask,1196,2020-10-01
worst,1195,2020-10-01
ou,1195,2020-10-01
500,1193,2020-10-01
six,1193,2020-10-01
confirmados,1189,2020-10-01
morning,1189,2020-10-01
imagine,1189,2020-10-01
provide,1187,2020-10-01
challenges,1187,2020-10-01
general,1186,2020-10-01
prevent,1185,2020-10-01
given,1182,2020-10-01
lie,1180,2020-10-01
ist,1180,2020-10-01
menos,1179,2020-10-01
cornell,1176,2020-10-01
fine,1173,2020-10-01
moderna,1173,2020-10-01
boleh,1172,2020-10-01
parte,1172,2020-10-01
bring,1171,2020-10-01
major,1171,2020-10-01
hey,1170,2020-10-01
im,1170,2020-10-01
poor,1169,2020-10-01
looks,1168,2020-10-01
needed,1168,2020-10-01
italia,1165,2020-10-01
lol,1163,2020-10-01
area,1163,2020-10-01
cancer,1161,2020-10-01
so,1160,2020-10-01
within,1160,2020-10-01
become,1160,2020-10-01
dat,1160,2020-10-01
researchers,1158,2020-10-01
listen,1158,2020-10-01
lagi,1157,2020-10-01
guidance,1154,2020-10-01
date,1154,2020-10-01
student,1153,2020-10-01
34,1152,2020-10-01
fall,1151,2020-10-01
hold,1149,2020-10-01
brasil,1149,2020-10-01
texas,1148,2020-10-01
doctors,1145,2020-10-01
caught,1145,2020-10-01
citizens,1144,2020-10-01
malaysia,1144,2020-10-01
australia,1143,2020-10-01
rising,1141,2020-10-01
datos,1141,2020-10-01
kena,1141,2020-10-01
wants,1138,2020-10-01
pa,1138,2020-10-01
living,1137,2020-10-01
happen,1133,2020-10-01
hacer,1133,2020-10-01
jueves,1133,2020-10-01
talking,1132,2020-10-01
aux,1132,2020-10-01
residents,1129,2020-10-01
awaiting,1129,2020-10-01
nigeria,1127,2020-10-01
survey,1126,2020-10-01
financial,1126,2020-10-01
official,1124,2020-10-01
guess,1122,2020-10-01
fauci,1122,2020-10-01
matter,1122,2020-10-01
wearamask,1119,2020-10-01
29,1119,2020-10-01
conditions,1115,2020-10-01
try,1114,2020-10-01
uti,1114,2020-10-01
años,1113,2020-10-01
though,1113,2020-10-01
tax,1112,2020-10-01
congress,1112,2020-10-01
maaf,1112,2020-10-01
23,1111,2020-10-01
airlines,1111,2020-10-01
proud,1111,2020-10-01
sad,1109,2020-10-01
menteri,1109,2020-10-01
half,1108,2020-10-01
vida,1106,2020-10-01
karma,1105,2020-10-01
trust,1099,2020-10-01
later,1097,2020-10-01
areas,1095,2020-10-01
center,1094,2020-10-01
spreader,1093,2020-10-01
department,1093,2020-10-01
if,1090,2020-10-01
california,1087,2020-10-01
companies,1086,2020-10-01
tweet,1086,2020-10-01
sarscov2,1086,2020-10-01
run,1083,2020-10-01
forward,1083,2020-10-01
cómo,1080,2020-10-01
entire,1078,2020-10-01
ferrier,1077,2020-10-01
ils,1076,2020-10-01
closest,1076,2020-10-01
situación,1075,2020-10-01
indonesia,1074,2020-10-01
clear,1073,2020-10-01
gon,1072,2020-10-01
took,1072,2020-10-01
senate,1071,2020-10-01
venezuela,1070,2020-10-01
chief,1069,2020-10-01
1st,1069,2020-10-01
immunity,1068,2020-10-01
ont,1065,2020-10-01
advice,1061,2020-10-01
snp,1061,2020-10-01
tras,1060,2020-10-01
surprise,1059,2020-10-01
san,1057,2020-10-01
masker,1056,2020-10-01
22,1056,2020-10-01
aquí,1054,2020-10-01
issue,1051,2020-10-01
pruebas,1051,2020-10-01
70,1051,2020-10-01
steelers,1050,2020-10-01
cada,1050,2020-10-01
effective,1048,2020-10-01
baru,1048,2020-10-01
hace,1048,2020-10-01
2019,1047,2020-10-01
traveled,1046,2020-10-01
questions,1043,2020-10-01
chance,1041,2020-10-01
sop,1041,2020-10-01
lockdowns,1040,2020-10-01
worried,1040,2020-10-01
demand,1040,2020-10-01
came,1039,2020-10-01
vez,1038,2020-10-01
aged,1038,2020-10-01
sense,1036,2020-10-01
up,1033,2020-10-01
africa,1033,2020-10-01
funding,1033,2020-10-01
experience,1032,2020-10-01
events,1032,2020-10-01
bbc,1031,2020-10-01
program,1030,2020-10-01
er,1030,2020-10-01
false,1030,2020-10-01
patient,1029,2020-10-01
pun,1028,2020-10-01
kasus,1026,2020-10-01
reopening,1025,2020-10-01
hell,1022,2020-10-01
swab,1021,2020-10-01
cold,1020,2020-10-01
buy,1019,2020-10-01
jadi,1019,2020-10-01
gone,1019,2020-10-01
38,1018,2020-10-01
trillion,1017,2020-10-01
started,1015,2020-10-01
viruses,1014,2020-10-01
racist,1014,2020-10-01
package,1013,2020-10-01
website,1013,2020-10-01
den,1010,2020-10-01
move,1010,2020-10-01
coronavirus,340182,2020-03-26
covid19,137568,2020-03-26
covid,128786,2020-03-26
19,124076,2020-03-26
nan,86337,2020-03-26
people,42561,2020-03-26
amp,35637,2020-03-26
us,33261,2020-03-26
via,33227,2020-03-26
cases,31100,2020-03-26
trump,28143,2020-03-26
virus,26839,2020-03-26
pandemic,26029,2020-03-26
china,25932,2020-03-26
new,25026,2020-03-26
get,22491,2020-03-26
like,20698,2020-03-26
world,20500,2020-03-26
one,20436,2020-03-26
help,20433,2020-03-26
time,18928,2020-03-26
news,18762,2020-03-26
crisis,18366,2020-03-26
covid2019,18005,2020-03-26
home,17723,2020-03-26
need,17697,2020-03-26
000,16414,2020-03-26
please,16331,2020-03-26
si,15964,2020-03-26
health,15775,2020-03-26
realdonaldtrump,15348,2020-03-26
stay,14855,2020-03-26
di,14449,2020-03-26
know,14062,2020-03-26
would,13665,2020-03-26
et,13003,2020-03-26
na,12816,2020-03-26
corona,12746,2020-03-26
lockdown,12555,2020-03-26
work,12313,2020-03-26
go,12285,2020-03-26
il,12221,2020-03-26
good,12051,2020-03-26
government,11860,2020-03-26
test,11851,2020-03-26
deaths,11635,2020-03-26
hospital,11568,2020-03-26
see,11440,2020-03-26
due,11401,2020-03-26
day,11383,2020-03-26
could,11258,2020-03-26
country,11249,2020-03-26
des,11210,2020-03-26
take,11127,2020-03-26
going,11058,2020-03-26
spread,10884,2020-03-26
da,10730,2020-03-26
today,10513,2020-03-26
still,10495,2020-03-26
many,10397,2020-03-26
even,10236,2020-03-26
die,10190,2020-03-26
casos,10021,2020-03-26
2020,9981,2020-03-26
outbreak,9894,2020-03-26
positive,9826,2020-03-26
first,9809,2020-03-26
right,9787,2020-03-26
du,9785,2020-03-26
re,9736,2020-03-26
est,9603,2020-03-26
make,9596,2020-03-26
may,9531,2020-03-26
social,9425,2020-03-26
per,9395,2020-03-26
well,9331,2020-03-26
think,9279,2020-03-26
fight,9266,2020-03-26
workers,9194,2020-03-26
let,9148,2020-03-26
the,9105,2020-03-26
support,8994,2020-03-26
coronaviruspandemic,8983,2020-03-26
response,8943,2020-03-26
pour,8939,2020-03-26
care,8841,2020-03-26
