term,amount,date
dan,6952,2020-10-06
lives,6936,2020-10-06
joebiden,6887,2020-10-06
home,6839,2020-10-06
corona,6790,2020-10-06
every,6706,2020-10-06
better,6699,2020-10-06
yang,6688,2020-10-06
covid_19,6646,2020-10-06
top,6628,2020-10-06
state,6624,2020-10-06
read,6562,2020-10-06
china,6550,2020-10-06
patients,6538,2020-10-06
na,6530,2020-10-06
si,6468,2020-10-06
safe,6456,2020-10-06
anyone,6415,2020-10-06
ca,6354,2020-10-06
per,6247,2020-10-06
staff,6232,2020-10-06
disease,6216,2020-10-06
around,6192,2020-10-06
support,6185,2020-10-06
talks,6185,2020-10-06
nothing,6174,2020-10-06
must,6149,2020-10-06
risk,6128,2020-10-06
treatment,6096,2020-10-06
months,6088,2020-10-06
total,6035,2020-10-06
media,5978,2020-10-06
face,5968,2020-10-06
fuck,5944,2020-10-06
cnn,5904,2020-10-06
post,5892,2020-10-06
social,5834,2020-10-06
pandemi,5827,2020-10-06
look,5809,2020-10-06
week,5801,2020-10-06
dengan,5748,2020-10-06
real,5729,2020-10-06
est,5714,2020-10-06
uk,5637,2020-10-06
pence,5615,2020-10-06
20,5605,2020-10-06
response,5544,2020-10-06
give,5537,2020-10-06
24,5525,2020-10-06
da,5522,2020-10-06
next,5509,2020-10-06
states,5503,2020-10-06
rate,5493,2020-10-06
des,5488,2020-10-06
sick,5487,2020-10-06
potus,5474,2020-10-06
quarantine,5457,2020-10-06
kesehatan,5435,2020-10-06
million,5406,2020-10-06
democrats,5404,2020-10-06
medical,5385,2020-10-06
symptoms,5371,2020-10-06
hope,5361,2020-10-06
data,5355,2020-10-06
family,5349,2020-10-06
best,5345,2020-10-06
to,5345,2020-10-06
money,5342,2020-10-06
yet,5322,2020-10-06
end,5321,2020-10-06
come,5320,2020-10-06
pandemia,5301,2020-10-06
dr,5268,2020-10-06
thing,5214,2020-10-06
afraid,5214,2020-10-06
put,5184,2020-10-06
made,5163,2020-10-06
long,5139,2020-10-06
economy,5123,2020-10-06
away,5111,2020-10-06
case,5096,2020-10-06
recovery,5074,2020-10-06
lockdown,5073,2020-10-06
dead,5064,2020-10-06
person,5061,2020-10-06
two,5028,2020-10-06
it,4996,2020-10-06
control,4995,2020-10-06
less,4992,2020-10-06
needs,4984,2020-10-06
doctors,4979,2020-10-06
years,4977,2020-10-06
crisis,4972,2020-10-06
free,4957,2020-10-06
twitter,4919,2020-10-06
du,4911,2020-10-06
usa,4903,2020-10-06
joe,4897,2020-10-06
trying,4896,2020-10-06
tell,4881,2020-10-06
untuk,4871,2020-10-06
in,4858,2020-10-06
sure,4851,2020-10-06
fear,4841,2020-10-06
doctor,4838,2020-10-06
bill,4831,2020-10-06
stay,4816,2020-10-06
families,4794,2020-10-06
believe,4793,2020-10-06
already,4788,2020-10-06
show,4764,2020-10-06
shit,4758,2020-10-06
bad,4747,2020-10-06
without,4740,2020-10-06
school,4709,2020-10-06
job,4688,2020-10-06
lost,4670,2020-10-06
times,4657,2020-10-06
use,4655,2020-10-06
oct,4637,2020-10-06
report,4631,2020-10-06
business,4623,2020-10-06
oh,4622,2020-10-06
far,4585,2020-10-06
ever,4583,2020-10-06
someone,4574,2020-10-06
video,4572,2020-10-06
fucking,4543,2020-10-06
ini,4542,2020-10-06
saying,4542,2020-10-06
administration,4532,2020-10-06
latest,4524,2020-10-06
done,4523,2020-10-06
adalah,4508,2020-10-06
and,4492,2020-10-06
kalian,4475,2020-10-06
big,4463,2020-10-06
ve,4455,2020-10-06
god,4414,2020-10-06
daily,4397,2020-10-06
october,4395,2020-10-06
working,4364,2020-10-06
outbreak,4360,2020-10-06
plan,4350,2020-10-06
facebook,4342,2020-10-06
number,4340,2020-10-06
tuesday,4324,2020-10-06
others,4317,2020-10-06
diagnosis,4315,2020-10-06
100,4288,2020-10-06
update,4231,2020-10-06
protokol,4219,2020-10-06
210,4217,2020-10-06
deadly,4189,2020-10-06
guidelines,4184,2020-10-06
30,4177,2020-10-06
wh,4146,2020-10-06
infection,4144,2020-10-06
protect,4139,2020-10-06
lies,4134,2020-10-06
county,4125,2020-10-06
non,4113,2020-10-06
salud,4085,2020-10-06
reports,4075,2020-10-06
military,4047,2020-10-06
dimanapun,4040,2020-10-06
global,4037,2020-10-06
langkah,4035,2020-10-06
something,4030,2020-10-06
15,4027,2020-10-06
gt,4011,2020-10-06
efektif,4006,2020-10-06
maybe,3994,2020-10-06
enough,3993,2020-10-06
economic,3986,2020-10-06
menerapkan,3975,2020-10-06
old,3973,2020-10-06
yes,3969,2020-10-06
second,3964,2020-10-06
mengurangi,3963,2020-10-06
memutus,3956,2020-10-06
national,3944,2020-10-06
watch,3939,2020-10-06
gets,3931,2020-10-06
wants,3929,2020-10-06
orang,3912,2020-10-06
taking,3900,2020-10-06
nuevos,3899,2020-10-06
dari,3894,2020-10-06
science,3887,2020-10-06
trumpisanationaldisgrace,3881,2020-10-06
berada,3881,2020-10-06
melakukan,3876,2020-10-06
tweet,3865,2020-10-06
breaking,3844,2020-10-06
pas,3843,2020-10-06
14,3820,2020-10-06
republicans,3820,2020-10-06
important,3810,2020-10-06
actually,3808,2020-10-06
high,3793,2020-10-06
pour,3776,2020-10-06
youtube,3773,2020-10-06
thank,3759,2020-10-06
contact,3758,2020-10-06
website,3755,2020-10-06
itu,3724,2020-10-06
wearing,3717,2020-10-06
told,3704,2020-10-06
feel,3692,2020-10-06
covidiot,3692,2020-10-06
return,3690,2020-10-06
air,3668,2020-10-06
you,3649,2020-10-06
dies,3637,2020-10-06
tengah,3634,2020-10-06
point,3628,2020-10-06
india,3628,2020-10-06
children,3617,2020-10-06
leadership,3607,2020-10-06
love,3604,2020-10-06
jobs,3589,2020-10-06
11,3579,2020-10-06
stupid,3574,2020-10-06
killed,3568,2020-10-06
restrictions,3561,2020-10-06
full,3551,2020-10-06
safety,3548,2020-10-06
anything,3540,2020-10-06
whitehouse,3533,2020-10-06
99,3523,2020-10-06
plus,3521,2020-10-06
including,3514,2020-10-06
of,3497,2020-10-06
part,3494,2020-10-06
positivo,3494,2020-10-06
pelosi,3486,2020-10-06
find,3481,2020-10-06
12,3469,2020-10-06
thanks,3466,2020-10-06
weeks,3457,2020-10-06
spreading,3456,2020-10-06
things,3454,2020-10-06
buy,3450,2020-10-06
political,3450,2020-10-06
left,3447,2020-10-06
thought,3437,2020-10-06
200,3434,2020-10-06
check,3433,2020-10-06
continue,3408,2020-10-06
negative,3382,2020-10-06
call,3371,2020-10-06
making,3352,2020-10-06
impact,3343,2020-10-06
super,3329,2020-10-06
republican,3327,2020-10-06
healthcare,3308,2020-10-06
negotiations,3307,2020-10-06
open,3305,2020-10-06
numbers,3303,2020-10-06
coming,3287,2020-10-06
self,3284,2020-10-06
schools,3283,2020-10-06
fake,3265,2020-10-06
ll,3262,2020-10-06
else,3262,2020-10-06
is,3261,2020-10-06
human,3252,2020-10-06
start,3249,2020-10-06
senior,3248,2020-10-06
team,3246,2020-10-06
au,3240,2020-10-06
wait,3227,2020-10-06
satu,3220,2020-10-06
contagios,3217,2020-10-06
deal,3211,2020-10-06
might,3207,2020-10-06
kita,3201,2020-10-06
makes,3200,2020-10-06
true,3200,2020-10-06
reported,3191,2020-10-06
trumpcovid19,3166,2020-10-06
students,3166,2020-10-06
rakyat,3162,2020-10-06
dangerous,3162,2020-10-06
mean,3153,2020-10-06
fda,3153,2020-10-06
cause,3149,2020-10-06
wrong,3147,2020-10-06
fact,3144,2020-10-06
je,3140,2020-10-06
vp,3136,2020-10-06
party,3135,2020-10-06
pay,3123,2020-10-06
campaign,3107,2020-10-06
soon,3093,2020-10-06
everything,3091,2020-10-06
truth,3086,2020-10-06
guy,3072,2020-10-06
worse,3072,2020-10-06
mental,3064,2020-10-06
despite,3063,2020-10-06
salah,3053,2020-10-06
updates,3051,2020-10-06
une,3040,2020-10-06
senatemajldr,3036,2020-10-06
follow,3032,2020-10-06
using,3020,2020-10-06
leader,3010,2020-10-06
oleh,3006,2020-10-06
place,2997,2020-10-06
little,2986,2020-10-06
het,2977,2020-10-06
story,2969,2020-10-06
van,2967,2020-10-06
learn,2964,2020-10-06
professional,2959,2020-10-06
kill,2950,2020-10-06
sebab,2945,2020-10-06
used,2941,2020-10-06
wo,2940,2020-10-06
this,2937,2020-10-06
workers,2934,2020-10-06
community,2929,2020-10-06
event,2923,2020-10-06
always,2922,2020-10-06
close,2922,2020-10-06
businesses,2913,2020-10-06
lot,2908,2020-10-06
month,2899,2020-10-06
millions,2888,2020-10-06
court,2883,2020-10-06
50,2872,2020-10-06
took,2869,2020-10-06
mil,2864,2020-10-06
perlu,2862,2020-10-06
infectious,2860,2020-10-06
past,2858,2020-10-06
least,2854,2020-10-06
speakerpelosi,2844,2020-10-06
information,2841,2020-10-06
der,2838,2020-10-06
remember,2837,2020-10-06
change,2833,2020-10-06
no,2819,2020-10-06
shows,2798,2020-10-06
setiap,2794,2020-10-06
experts,2786,2020-10-06
study,2785,2020-10-06
nation,2778,2020-10-06
hard,2767,2020-10-06
population,2763,2020-10-06
force,2761,2020-10-06
he,2751,2020-10-06
looks,2736,2020-10-06
wow,2736,2020-10-06
dominate,2736,2020-10-06
confirmed,2733,2020-10-06
06,2732,2020-10-06
save,2727,2020-10-06
thousands,2724,2020-10-06
market,2718,2020-10-06
chair,2717,2020-10-06
officials,2715,2020-10-06
spreader,2715,2020-10-06
personas,2712,2020-10-06
hands,2699,2020-10-06
lying,2698,2020-10-06
hours,2684,2020-10-06
called,2681,2020-10-06
leaders,2674,2020-10-06
according,2670,2020-10-06
win,2670,2020-10-06
instead,2666,2020-10-06
fisik,2658,2020-10-06
ass,2654,2020-10-06
sur,2649,2020-10-06
dans,2636,2020-10-06
seriously,2635,2020-10-06
listen,2634,2020-10-06
united,2633,2020-10-06
together,2633,2020-10-06
chief,2632,2020-10-06
fight,2622,2020-10-06
power,2605,2020-10-06
research,2595,2020-10-06
for,2590,2020-10-06
lol,2583,2020-10-06
crazy,2579,2020-10-06
hate,2579,2020-10-06
senate,2577,2020-10-06
ago,2574,2020-10-06
office,2565,2020-10-06
cuomo,2563,2020-10-06
course,2546,2020-10-06
purchasing,2543,2020-10-06
hey,2542,2020-10-06
dying,2541,2020-10-06
likely,2533,2020-10-06
harris,2532,2020-10-06
recovered,2526,2020-10-06
muertes,2524,2020-10-06
pentagon,2523,2020-10-06
city,2518,2020-10-06
almost,2517,2020-10-06
ushoparea,2517,2020-10-06
distancing,2515,2020-10-06
1trenggalek,2514,2020-10-06
tax,2504,2020-10-06
search,2503,2020-10-06
pemerintah,2503,2020-10-06
we,2495,2020-10-06
amid,2492,2020-10-06
countries,2490,2020-10-06
em,2488,2020-10-06
vaccines,2487,2020-10-06
system,2482,2020-10-06
infections,2480,2020-10-06
casa,2477,2020-10-06
seems,2473,2020-10-06
looking,2470,2020-10-06
head,2468,2020-10-06
article,2464,2020-10-06
results,2460,2020-10-06
continues,2457,2020-10-06
york,2450,2020-10-06
lie,2448,2020-10-06
literally,2447,2020-10-06
ne,2439,2020-10-06
kamalaharris,2431,2020-10-06
whole,2425,2020-10-06
exposure,2421,2020-10-06
app,2415,2020-10-06
votehimout,2413,2020-10-06
three,2412,2020-10-06
among,2410,2020-10-06
knows,2407,2020-10-06
13,2407,2020-10-06
mais,2397,2020-10-06
local,2390,2020-10-06
drugs,2386,2020-10-06
16,2386,2020-10-06
active,2380,2020-10-06
und,2379,2020-10-06
rules,2379,2020-10-06
possible,2374,2020-10-06
transmission,2366,2020-10-06
service,2365,2020-10-06
qui,2360,2020-10-06
package,2355,2020-10-06
rise,2353,2020-10-06
try,2352,2020-10-06
access,2345,2020-10-06
calls,2344,2020-10-06
online,2341,2020-10-06
che,2340,2020-10-06
especially,2333,2020-10-06
given,2330,2020-10-06
normal,2326,2020-10-06
seen,2324,2020-10-06
politics,2324,2020-10-06
act,2322,2020-10-06
understand,2321,2020-10-06
age,2318,2020-10-06
members,2315,2020-10-06
on,2314,2020-10-06
federal,2312,2020-10-06
sense,2309,2020-10-06
measures,2295,2020-10-06
single,2288,2020-10-06
press,2285,2020-10-06
available,2280,2020-10-06
sorry,2275,2020-10-06
that,2270,2020-10-06
order,2267,2020-10-06
cancer,2264,2020-10-06
lose,2263,2020-10-06
become,2263,2020-10-06
means,2258,2020-10-06
following,2256,2020-10-06
hell,2252,2020-10-06
guess,2251,2020-10-06
security,2251,2020-10-06
across,2246,2020-10-06
mundo,2246,2020-10-06
reason,2245,2020-10-06
yahoo,2241,2020-10-06
idiot,2236,2020-10-06
different,2234,2020-10-06
official,2232,2020-10-06
food,2231,2020-10-06
probably,2229,2020-10-06
level,2227,2020-10-06
ce,2227,2020-10-06
pm,2222,2020-10-06
fad,2221,2020-10-06
voters,2221,2020-10-06
airborne,2216,2020-10-06
través,2216,2020-10-06
hit,2216,2020-10-06
aide,2213,2020-10-06
responsible,2210,2020-10-06
matter,2209,2020-10-06
immune,2207,2020-10-06
scientists,2206,2020-10-06
ok,2203,2020-10-06
rest,2202,2020-10-06
poll,2197,2020-10-06
issue,2197,2020-10-06
talk,2194,2020-10-06
serious,2193,2020-10-06
hoax,2192,2020-10-06
plexiglass,2190,2020-10-06
bidenharris2020,2184,2020-10-06
selalu,2183,2020-10-06
supreme,2183,2020-10-06
situation,2182,2020-10-06
future,2180,2020-10-06
gon,2174,2020-10-06
hoy,2172,2020-10-06
shut,2171,2020-10-06
chinese,2170,2020-10-06
sign,2168,2020-10-06
trumpvirus,2159,2020-10-06
fauci,2158,2020-10-06
presidente,2156,2020-10-06
term,2155,2020-10-06
de,2155,2020-10-06
ones,2153,2020-10-06
message,2147,2020-10-06
cares,2147,2020-10-06
based,2145,2020-10-06
canada,2142,2020-10-06
msnbc,2139,2020-10-06
false,2133,2020-10-06
women,2131,2020-10-06
wave,2130,2020-10-06
move,2130,2020-10-06
evil,2125,2020-10-06
damn,2116,2020-10-06
diri,2114,2020-10-06
wish,2112,2020-10-06
kerumunan,2112,2020-10-06
horas,2105,2020-10-06
país,2104,2020-10-06
das,2098,2020-10-06
small,2098,2020-10-06
entire,2097,2020-10-06
medidas,2096,2020-10-06
holding,2092,2020-10-06
early,2091,2020-10-06
gov,2091,2020-10-06
hear,2087,2020-10-06
aid,2082,2020-10-06
travel,2082,2020-10-06
talking,2081,2020-10-06
rt,2080,2020-10-06
night,2077,2020-10-06
industry,2072,2020-10-06
season,2069,2020-10-06
focus,2069,2020-10-06
join,2069,2020-10-06
learned,2067,2020-10-06
kids,2065,2020-10-06
anti,2065,2020-10-06
worst,2062,2020-10-06
pcr,2061,2020-10-06
run,2060,2020-10-06
either,2058,2020-10-06
telling,2058,2020-10-06
absolutely,2056,2020-10-06
25,2056,2020-10-06
knew,2050,2020-10-06
beat,2049,2020-10-06
foxnews,2046,2020-10-06
voting,2044,2020-10-06
sad,2036,2020-10-06
common,2035,2020-10-06
yeah,2028,2020-10-06
yg,2026,2020-10-06
johnson,2026,2020-10-06
caused,2024,2020-10-06
exposed,2023,2020-10-06
com,2022,2020-10-06
pro,2021,2020-10-06
ser,2019,2020-10-06
par,2018,2020-10-06
maga,2017,2020-10-06
mr,2013,2020-10-06
hukum,2011,2020-10-06
walter,2008,2020-10-06
all,2006,2020-10-06
citizens,2002,2020-10-06
failed,2002,2020-10-06
lead,1997,2020-10-06
va,1997,2020-10-06
guard,1997,2020-10-06
immunity,1995,2020-10-06
boris,1993,2020-10-06
trust,1990,2020-10-06
march,1989,2020-10-06
etc,1987,2020-10-06
madrid,1986,2020-10-06
issues,1985,2020-10-06
votebidenharris2020,1984,2020-10-06
rantai,1982,2020-10-06
oms,1979,2020-10-06
related,1976,2020-10-06
happen,1974,2020-10-06
downplaying,1973,2020-10-06
reed,1970,2020-10-06
warns,1968,2020-10-06
problem,1966,2020-10-06
action,1965,2020-10-06
gobierno,1964,2020-10-06
2021,1951,2020-10-06
agree,1950,2020-10-06
quarantining,1950,2020-10-06
share,1949,2020-10-06
friends,1947,2020-10-06
nbcnews,1947,2020-10-06
octubre,1942,2020-10-06
heart,1940,2020-10-06
info,1940,2020-10-06
question,1938,2020-10-06
washington,1936,2020-10-06
scotus,1933,2020-10-06
dos,1933,2020-10-06
governor,1932,2020-10-06
wonder,1929,2020-10-06
er,1924,2020-10-06
play,1923,2020-10-06
smartnews,1923,2020-10-06
comes,1921,2020-10-06
went,1916,2020-10-06
education,1916,2020-10-06
hold,1914,2020-10-06
low,1913,2020-10-06
record,1908,2020-10-06
needed,1898,2020-10-06
pass,1897,2020-10-06
ai,1895,2020-10-06
words,1894,2020-10-06
giving,1887,2020-10-06
ask,1886,2020-10-06
clear,1881,2020-10-06
70,1880,2020-10-06
chiefs,1875,2020-10-06
minister,1874,2020-10-06
27,1874,2020-10-06
nancy,1873,2020-10-06
fox,1872,2020-10-06
poor,1869,2020-10-06
link,1864,2020-10-06
sa,1862,2020-10-06
living,1857,2020-10-06
patient,1854,2020-10-06
able,1851,2020-10-06
akan,1850,2020-10-06
current,1842,2020-10-06
suffering,1842,2020-10-06
takes,1837,2020-10-06
increase,1834,2020-10-06
killing,1833,2020-10-06
hostage,1830,2020-10-06
coast,1823,2020-10-06
though,1819,2020-10-06
día,1819,2020-10-06
contagious,1813,2020-10-06
general,1813,2020-10-06
drug,1809,2020-10-06
positivos,1809,2020-10-06
experience,1807,2020-10-06
bring,1807,2020-10-06
plasma,1805,2020-10-06
returns,1804,2020-10-06
blame,1803,2020-10-06
chris,1802,2020-10-06
emergency,1800,2020-10-06
vacuna,1799,2020-10-06
een,1796,2020-10-06
ready,1794,2020-10-06
international,1791,2020-10-06
democrat,1790,2020-10-06
morning,1788,2020-10-06
balcony,1785,2020-10-06
vía,1784,2020-10-06
eu,1781,2020-10-06
homes,1781,2020-10-06
masyarakat,1779,2020-10-06
tracing,1778,2020-10-06
tidak,1777,2020-10-06
seem,1773,2020-10-06
ending,1770,2020-10-06
alone,1764,2020-10-06
mind,1764,2020-10-06
op,1763,2020-10-06
18,1763,2020-10-06
fallecidos,1760,2020-10-06
goes,1759,2020-10-06
pada,1757,2020-10-06
arts,1755,2020-10-06
effects,1754,2020-10-06
personal,1753,2020-10-06
within,1752,2020-10-06
claims,1751,2020-10-06
list,1749,2020-10-06
yesterday,1749,2020-10-06
dems,1744,2020-10-06
maskless,1741,2020-10-06
monday,1741,2020-10-06
sars,1739,2020-10-06
idea,1739,2020-10-06
calling,1738,2020-10-06
task,1737,2020-10-06
bien,1736,2020-10-06
longer,1736,2020-10-06
ahora,1735,2020-10-06
tells,1732,2020-10-06
committee,1732,2020-10-06
gasping,1731,2020-10-06
history,1723,2020-10-06
ppl,1723,2020-10-06
set,1722,2020-10-06
tras,1722,2020-10-06
taken,1719,2020-10-06
reporting,1717,2020-10-06
harus,1716,2020-10-06
tv,1711,2020-10-06
qu,1708,2020-10-06
positif,1707,2020-10-06
wearamask,1703,2020-10-06
stand,1703,2020-10-06
victims,1701,2020-10-06
feeling,1699,2020-10-06
threat,1698,2020-10-06
facts,1697,2020-10-06
solo,1697,2020-10-06
caught,1696,2020-10-06
días,1696,2020-10-06
trumps,1695,2020-10-06
university,1692,2020-10-06
rates,1689,2020-10-06
tetap,1688,2020-10-06
thinking,1688,2020-10-06
excel,1686,2020-10-06
failure,1686,2020-10-06
several,1684,2020-10-06
address,1684,2020-10-06
ist,1681,2020-10-06
abc,1676,2020-10-06
side,1675,2020-10-06
released,1674,2020-10-06
met,1672,2020-10-06
3m,1671,2020-10-06
advice,1671,2020-10-06
obama,1669,2020-10-06
finally,1668,2020-10-06
argentina,1668,2020-10-06
infect,1665,2020-10-06
loved,1665,2020-10-06
21,1665,2020-10-06
services,1664,2020-10-06
criminal,1662,2020-10-06
méxico,1661,2020-10-06
imagine,1655,2020-10-06
chance,1655,2020-10-06
presidential,1655,2020-10-06
congress,1655,2020-10-06
fed,1653,2020-10-06
affected,1652,2020-10-06
struggling,1652,2020-10-06
40,1651,2020-10-06
law,1644,2020-10-06
covidー19,1644,2020-10-06
guidance,1643,2020-10-06
found,1643,2020-10-06
putting,1640,2020-10-06
virtual,1640,2020-10-06
joke,1639,2020-10-06
adma,1637,2020-10-06
result,1636,2020-10-06
kind,1635,2020-10-06
kamala,1634,2020-10-06
lady,1634,2020-10-06
mother,1632,2020-10-06
guna,1630,2020-10-06
average,1629,2020-10-06
thinks,1628,2020-10-06
joint,1624,2020-10-06
hospitals,1623,2020-10-06
south,1621,2020-10-06
wash,1614,2020-10-06
six,1614,2020-10-06
vous,1614,2020-10-06
evidence,1609,2020-10-06
muertos,1609,2020-10-06
california,1607,2020-10-06
behind,1606,2020-10-06
reckless,1605,2020-10-06
france,1603,2020-10-06
war,1602,2020-10-06
source,1599,2020-10-06
tak,1596,2020-10-06
nearly,1594,2020-10-06
learning,1594,2020-10-06
exactly,1593,2020-10-06
announced,1592,2020-10-06
forget,1585,2020-10-06
november,1583,2020-10-06
visit,1583,2020-10-06
nov,1582,2020-10-06
pretty,1581,2020-10-06
35,1580,2020-10-06
la,1575,2020-10-06
mari,1574,2020-10-06
highest,1573,2020-10-06
brain,1573,2020-10-06
fine,1571,2020-10-06
isolation,1569,2020-10-06
release,1568,2020-10-06
sector,1568,2020-10-06
lindungi,1565,2020-10-06
steroids,1564,2020-10-06
supporters,1562,2020-10-06
blood,1560,2020-10-06
zero,1558,2020-10-06
superspreader,1556,2020-10-06
not,1555,2020-10-06
dat,1554,2020-10-06
donaldtrump,1551,2020-10-06
00,1551,2020-10-06
came,1551,2020-10-06
prevent,1550,2020-10-06
ill,1549,2020-10-06
reality,1546,2020-10-06
questions,1544,2020-10-06
45,1544,2020-10-06
28,1543,2020-10-06
healthy,1543,2020-10-06
co,1540,2020-10-06
west,1537,2020-10-06
up,1536,2020-10-06
masker,1534,2020-10-06
class,1532,2020-10-06
leave,1531,2020-10-06
moment,1521,2020-10-06
folks,1521,2020-10-06
strong,1519,2020-10-06
hand,1518,2020-10-06
im,1517,2020-10-06
não,1516,2020-10-06
half,1512,2020-10-06
policy,1512,2020-10-06
cold,1509,2020-10-06
influenza,1508,2020-10-06
2019,1506,2020-10-06
happened,1506,2020-10-06
scared,1506,2020-10-06
ada,1504,2020-10-06
piece,1500,2020-10-06
line,1499,2020-10-06
borisjohnson,1493,2020-10-06
misinformation,1491,2020-10-06
running,1490,2020-10-06
propaganda,1486,2020-10-06
toll,1486,2020-10-06
gente,1485,2020-10-06
el,1484,2020-10-06
irresponsible,1483,2020-10-06
playing,1480,2020-10-06
gathering,1479,2020-10-06
music,1474,2020-10-06
así,1473,2020-10-06
do,1473,2020-10-06
gone,1473,2020-10-06
tuesdaythoughts,1473,2020-10-06
catch,1471,2020-10-06
illness,1469,2020-10-06
whitehousevirus,1468,2020-10-06
coronavirus,301676,2020-05-22
covid,241074,2020-05-22
19,229764,2020-05-22
covid19,170628,2020-05-22
amp,43337,2020-05-22
people,42242,2020-05-22
new,40089,2020-05-22
nan,39354,2020-05-22
trump,37817,2020-05-22
pandemic,36119,2020-05-22
cases,34540,2020-05-22
via,33669,2020-05-22
us,28128,2020-05-22
news,25883,2020-05-22
virus,23111,2020-05-22
deaths,22952,2020-05-22
one,21887,2020-05-22
may,21527,2020-05-22
like,21219,2020-05-22
health,20406,2020-05-22
000,19970,2020-05-22
get,19766,2020-05-22
casos,19719,2020-05-22
lockdown,19695,2020-05-22
2020,19280,2020-05-22
time,18338,2020-05-22
di,17785,2020-05-22
crisis,17448,2020-05-22
realdonaldtrump,17136,2020-05-22
china,16512,2020-05-22
help,16266,2020-05-22
world,16246,2020-05-22
would,16069,2020-05-22
need,15463,2020-05-22
death,15343,2020-05-22
says,15285,2020-05-22
could,15272,2020-05-22
home,15116,2020-05-22
da,15021,2020-05-22
patients,14536,2020-05-22
day,14485,2020-05-22
know,13979,2020-05-22
vaccine,13537,2020-05-22
si,13351,2020-05-22
government,13283,2020-05-22
today,13229,2020-05-22
many,13204,2020-05-22
work,13002,2020-05-22
due,12912,2020-05-22
see,12791,2020-05-22
state,12766,2020-05-22
go,12668,2020-05-22
pandemia,12080,2020-05-22
total,11881,2020-05-22
10,11717,2020-05-22
take,11656,2020-05-22
still,11590,2020-05-22
good,11586,2020-05-22
covidー19,11426,2020-05-22
22,11401,2020-05-22
positive,11378,2020-05-22
please,11345,2020-05-22
back,11338,2020-05-22
uk,11240,2020-05-22
country,11227,2020-05-22
even,11218,2020-05-22
going,11183,2020-05-22
testing,11154,2020-05-22
et,11106,2020-05-22
na,11061,2020-05-22
test,11029,2020-05-22
live,10626,2020-05-22
study,10575,2020-05-22
first,10496,2020-05-22
re,10423,2020-05-22
em,10321,2020-05-22
care,10287,2020-05-22
per,10274,2020-05-22
make,10255,2020-05-22
