date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-03,5912,2684,50585,2785,,8369,217863,206981,142410,17668,4391,6046,,2914,2237,14771,2156,2935,4653,3005,2159,2399,37523,22692
