term,amount,date
pour,8115,2020-03-28
social,8076,2020-03-28
care,8071,2020-03-28
testing,7911,2020-03-28
total,7886,2020-03-28
10,7825,2020-03-28
stop,7781,2020-03-28
india,7772,2020-03-28
president,7724,2020-03-28
also,7704,2020-03-28
great,7430,2020-03-28
outbreak,7379,2020-03-28
says,7335,2020-03-28
today,7285,2020-03-28
pas,7271,2020-03-28
back,7270,2020-03-28
way,7219,2020-03-28
really,7179,2020-03-28
much,6985,2020-03-28
workers,6977,2020-03-28
days,6970,2020-03-28
said,6922,2020-03-28
man,6890,2020-03-28
re,6859,2020-03-28
safe,6771,2020-03-28
everyone,6717,2020-03-28
coronaupdate,6687,2020-03-28
youtube,6681,2020-03-28
want,6674,2020-03-28
keep,6624,2020-03-28
thank,6621,2020-03-28
every,6615,2020-03-28
god,6557,2020-03-28
response,6548,2020-03-28
tests,6547,2020-03-28
live,6534,2020-03-28
york,6508,2020-03-28
uk,6504,2020-03-28
life,6456,2020-03-28
read,6437,2020-03-28
non,6430,2020-03-28
got,6395,2020-03-28
come,6354,2020-03-28
28,6324,2020-03-28
say,6257,2020-03-28
italy,6240,2020-03-28
times,6204,2020-03-28
support,6114,2020-03-28
hope,6098,2020-03-28
video,6074,2020-03-28
real,6036,2020-03-28
stayathomeandstaysafe,5987,2020-03-28
march,5943,2020-03-28
tested,5805,2020-03-28
coronavirusoutbreak,5778,2020-03-28
confirmed,5686,2020-03-28
gobierno,5682,2020-03-28
public,5660,2020-03-28
must,5584,2020-03-28
não,5574,2020-03-28
to,5516,2020-03-28
thanks,5502,2020-03-28
qui,5501,2020-03-28
number,5488,2020-03-28
au,5470,2020-03-28
com,5397,2020-03-28
twitter,5387,2020-03-28
use,5374,2020-03-28
une,5357,2020-03-28
em,5339,2020-03-28
casa,5335,2020-03-28
pandemia,5321,2020-03-28
available,5308,2020-03-28
media,5307,2020-03-28
usa,5265,2020-03-28
true,5261,2020-03-28
daily,5223,2020-03-28
two,5203,2020-03-28
ne,5193,2020-03-28
100,5192,2020-03-28
money,5154,2020-03-28
last,5144,2020-03-28
sur,5138,2020-03-28
20,5137,2020-03-28
america,5129,2020-03-28
family,5109,2020-03-28
va,5070,2020-03-28
mais,5040,2020-03-28
dan,5039,2020-03-28
states,5033,2020-03-28
gt,4997,2020-03-28
better,4973,2020-03-28
ser,4965,2020-03-28
week,4929,2020-03-28
free,4911,2020-03-28
lives,4910,2020-03-28
weeks,4900,2020-03-28
eu,4859,2020-03-28
mundo,4856,2020-03-28
case,4854,2020-03-28
gente,4852,2020-03-28
getting,4829,2020-03-28
never,4821,2020-03-28
year,4808,2020-03-28
look,4807,2020-03-28
dr,4793,2020-03-28
thing,4784,2020-03-28
stayhome,4682,2020-03-28
vía,4668,2020-03-28
dans,4637,2020-03-28
best,4610,2020-03-28
je,4608,2020-03-28
working,4604,2020-03-28
latest,4603,2020-03-28
love,4594,2020-03-28
chinese,4594,2020-03-28
cuarentena,4593,2020-03-28
already,4581,2020-03-28
global,4578,2020-03-28
amid,4567,2020-03-28
call,4536,2020-03-28
ce,4533,2020-03-28
around,4525,2020-03-28
che,4514,2020-03-28
flu,4503,2020-03-28
symptoms,4485,2020-03-28
done,4479,2020-03-28
another,4472,2020-03-28
update,4450,2020-03-28
ca,4439,2020-03-28
face,4433,2020-03-28
plus,4396,2020-03-28
país,4377,2020-03-28
infected,4365,2020-03-28
30,4361,2020-03-28
died,4360,2020-03-28
distancing,4350,2020-03-28
made,4324,2020-03-28
doctors,4318,2020-03-28
away,4300,2020-03-28
business,4257,2020-03-28
salud,4254,2020-03-28
24,4232,2020-03-28
end,4202,2020-03-28
job,4199,2020-03-28
in,4190,2020-03-28
check,4173,2020-03-28
wuhan,4163,2020-03-28
give,4159,2020-03-28
self,4150,2020-03-28
15,4087,2020-03-28
ahora,4078,2020-03-28
sa,4074,2020-03-28
covid2019,4063,2020-03-28
anyone,4053,2020-03-28
old,4045,2020-03-28
data,4035,2020-03-28
ve,4014,2020-03-28
risk,4010,2020-03-28
countries,3995,2020-03-28
next,3994,2020-03-28
solo,3973,2020-03-28
vous,3971,2020-03-28
since,3948,2020-03-28
americans,3919,2020-03-28
food,3913,2020-03-28
bien,3905,2020-03-28
things,3904,2020-03-28
bill,3890,2020-03-28
needs,3885,2020-03-28
and,3876,2020-03-28
narendramodi,3874,2020-03-28
99,3872,2020-03-28
specific,3847,2020-03-28
shit,3824,2020-03-28
someone,3822,2020-03-28
something,3819,2020-03-28
house,3806,2020-03-28
rate,3800,2020-03-28
situation,3797,2020-03-28
big,3774,2020-03-28
long,3739,2020-03-28
save,3731,2020-03-28
watch,3730,2020-03-28
sure,3727,2020-03-28
police,3724,2020-03-28
million,3712,2020-03-28
post,3699,2020-03-28
par,3694,2020-03-28
bad,3689,2020-03-28
app,3689,2020-03-28
put,3684,2020-03-28
pm,3667,2020-03-28
together,3665,2020-03-28
nhs,3645,2020-03-28
hospitals,3640,2020-03-28
personas,3633,2020-03-28
part,3629,2020-03-28
así,3618,2020-03-28
españa,3604,2020-03-28
van,3601,2020-03-28
de,3586,2020-03-28
person,3585,2020-03-28
कर,3575,2020-03-28
disease,3569,2020-03-28
fuck,3566,2020-03-28
rt,3553,2020-03-28
without,3553,2020-03-28
confinement,3550,2020-03-28
relief,3547,2020-03-28
yet,3532,2020-03-28
city,3526,2020-03-28
um,3524,2020-03-28
hands,3519,2020-03-28
mas,3517,2020-03-28
pay,3498,2020-03-28
protect,3489,2020-03-28
fake,3483,2020-03-28
hoy,3465,2020-03-28
numbers,3459,2020-03-28
staff,3453,2020-03-28
oh,3444,2020-03-28
far,3438,2020-03-28
making,3433,2020-03-28
trying,3431,2020-03-28
information,3431,2020-03-28
france,3419,2020-03-28
of,3418,2020-03-28
yes,3410,2020-03-28
coronaviruspandemic,3398,2020-03-28
find,3391,2020-03-28
tell,3389,2020-03-28
enough,3385,2020-03-28
show,3376,2020-03-28
12,3375,2020-03-28
coronavírus,3366,2020-03-28
nothing,3351,2020-03-28
sick,3343,2020-03-28
healthcare,3326,2020-03-28
taking,3314,2020-03-28
yang,3311,2020-03-28
believe,3305,2020-03-28
el,3302,2020-03-28
this,3300,2020-03-28
always,3296,2020-03-28
emergency,3295,2020-03-28
place,3292,2020-03-28
govt,3278,2020-03-28
italia,3277,2020-03-28
qu,3272,2020-03-28
breaking,3267,2020-03-28
isolation,3266,2020-03-28
years,3263,2020-03-28
article,3262,2020-03-28
online,3250,2020-03-28
governor,3241,2020-03-28
cnn,3237,2020-03-28
others,3228,2020-03-28
sir,3203,2020-03-28
updates,3193,2020-03-28
might,3188,2020-03-28
national,3181,2020-03-28
ini,3179,2020-03-28
sign,3173,2020-03-28
stayathome,3169,2020-03-28
coming,3155,2020-03-28
high,3153,2020-03-28
doctor,3146,2020-03-28
important,3136,2020-03-28
start,3132,2020-03-28
system,3128,2020-03-28
ever,3115,2020-03-28
it,3106,2020-03-28
community,3095,2020-03-28
war,3093,2020-03-28
share,3088,2020-03-28
der,3082,2020-03-28
presidente,3079,2020-03-28
ventilators,3076,2020-03-28
nous,3060,2020-03-28
follow,3051,2020-03-28
dos,3050,2020-03-28
reported,3036,2020-03-28
muertos,3031,2020-03-28
hacer,3031,2020-03-28
50,3030,2020-03-28
día,3029,2020-03-28
little,3021,2020-03-28
27,3018,2020-03-28
no,3018,2020-03-28
top,3017,2020-03-28
soon,2997,2020-03-28
called,2984,2020-03-28
everything,2963,2020-03-28
puede,2958,2020-03-28
using,2953,2020-03-28
months,2949,2020-03-28
point,2941,2020-03-28
ver,2934,2020-03-28
american,2932,2020-03-28
anything,2918,2020-03-28
human,2916,2020-03-28
feel,2916,2020-03-28
gov,2912,2020-03-28
lot,2906,2020-03-28
hace,2899,2020-03-28
open,2898,2020-03-28
order,2895,2020-03-28
treatment,2891,2020-03-28
local,2884,2020-03-28
11,2856,2020-03-28
cure,2850,2020-03-28
county,2850,2020-03-28
story,2847,2020-03-28
control,2846,2020-03-28
travel,2838,2020-03-28
ai,2832,2020-03-28
saying,2831,2020-03-28
yg,2812,2020-03-28
maybe,2795,2020-03-28
change,2776,2020-03-28
tweet,2774,2020-03-28
report,2770,2020-03-28
spreading,2755,2020-03-28
und,2755,2020-03-28
toll,2753,2020-03-28
etc,2747,2020-03-28
economy,2746,2020-03-28
covidー19,2744,2020-03-28
friends,2743,2020-03-28
hard,2739,2020-03-28
14,2734,2020-03-28
fucking,2730,2020-03-28
small,2725,2020-03-28
least,2720,2020-03-28
united,2718,2020-03-28
told,2709,2020-03-28
ago,2707,2020-03-28
actually,2700,2020-03-28
spain,2683,2020-03-28
medidas,2678,2020-03-28
thought,2677,2020-03-28
is,2674,2020-03-28
días,2663,2020-03-28
florida,2659,2020-03-28
mask,2656,2020-03-28
across,2651,2020-03-28
possible,2641,2020-03-28
nigeria,2635,2020-03-28
positivo,2625,2020-03-28
boris,2622,2020-03-28
cause,2621,2020-03-28
whole,2616,2020-03-28
hit,2616,2020-03-28
das,2616,2020-03-28
03,2612,2020-03-28
ll,2610,2020-03-28
donate,2608,2020-03-28
full,2607,2020-03-28
team,2601,2020-03-28
makes,2599,2020-03-28
nation,2594,2020-03-28
17,2593,2020-03-28
you,2588,2020-03-28
plan,2586,2020-03-28
measures,2584,2020-03-28
gracias,2580,2020-03-28
avec,2577,2020-03-28
johnson,2569,2020-03-28
month,2557,2020-03-28
lost,2552,2020-03-28
nyc,2549,2020-03-28
caso,2548,2020-03-28
fighting,2545,2020-03-28
ou,2540,2020-03-28
fund,2536,2020-03-28
sont,2530,2020-03-28
500,2515,2020-03-28
essential,2502,2020-03-28
la,2493,2020-03-28
dead,2482,2020-03-28
wrong,2476,2020-03-28
we,2475,2020-03-28
रह,2472,2020-03-28
fact,2470,2020-03-28
25,2470,2020-03-28
used,2451,2020-03-28
menos,2448,2020-03-28
south,2448,2020-03-28
listen,2443,2020-03-28
en,2440,2020-03-28
cómo,2433,2020-03-28
hours,2409,2020-03-28
reports,2406,2020-03-28
que,2405,2020-03-28
contact,2397,2020-03-28
thread,2396,2020-03-28
worse,2389,2020-03-28
stimulus,2386,2020-03-28
potus,2385,2020-03-28
understand,2383,2020-03-28
advice,2378,2020-03-28
link,2376,2020-03-28
ny,2356,2020-03-28
muertes,2356,2020-03-28
donald,2351,2020-03-28
quedateencasa,2350,2020-03-28
sad,2345,2020-03-28
minister,2336,2020-03-28
experts,2335,2020-03-28
personal,2334,2020-03-28
infection,2333,2020-03-28
taken,2333,2020-03-28
ça,2332,2020-03-28
left,2331,2020-03-28
saturday,2318,2020-03-28
supplies,2317,2020-03-28
kill,2316,2020-03-28
close,2315,2020-03-28
méxico,2312,2020-03-28
on,2312,2020-03-28
recovered,2311,2020-03-28
vaccine,2304,2020-03-28
hand,2303,2020-03-28
info,2301,2020-03-28
act,2300,2020-03-28
idea,2299,2020-03-28
vida,2299,2020-03-28
uma,2287,2020-03-28
pmoindia,2269,2020-03-28
continue,2266,2020-03-28
seen,2264,2020-03-28
less,2260,2020-03-28
href,2255,2020-03-28
federal,2254,2020-03-28
brasil,2250,2020-03-28
rel,2250,2020-03-28
nofollow,2246,2020-03-28
remember,2243,2020-03-28
seriously,2233,2020-03-28
try,2229,2020-03-28
instead,2227,2020-03-28
population,2222,2020-03-28
18,2221,2020-03-28
socialdistancing,2221,2020-03-28
petition,2220,2020-03-28
wow,2210,2020-03-28
truth,2208,2020-03-28
minutes,2207,2020-03-28
else,2188,2020-03-28
dying,2183,2020-03-28
patient,2181,2020-03-28
ppe,2178,2020-03-28
bu,2172,2020-03-28
service,2170,2020-03-28
allah,2168,2020-03-28
poor,2162,2020-03-28
het,2160,2020-03-28
for,2147,2020-03-28
bir,2142,2020-03-28
citizens,2131,2020-03-28
mal,2126,2020-03-28
looking,2125,2020-03-28
all,2125,2020-03-28
canada,2124,2020-03-28
ils,2122,2020-03-28
needed,2117,2020-03-28
16,2111,2020-03-28
staysafe,2104,2020-03-28
fear,2097,2020-03-28
impact,2096,2020-03-28
gets,2095,2020-03-28
april,2091,2020-03-28
join,2086,2020-03-28
action,2084,2020-03-28
mil,2084,2020-03-28
mejor,2079,2020-03-28
पर,2078,2020-03-28
question,2073,2020-03-28
gon,2071,2020-03-28
guys,2070,2020-03-28
cdc,2069,2020-03-28
13,2067,2020-03-28
dies,2067,2020-03-28
general,2065,2020-03-28
nuevos,2064,2020-03-28
white,2064,2020-03-28
kits,2058,2020-03-28
leave,2051,2020-03-28
lol,2048,2020-03-28
critical,2039,2020-03-28
और,2038,2020-03-28
ke,2037,2020-03-28
related,2028,2020-03-28
ask,2028,2020-03-28
stupid,2027,2020-03-28
favor,2026,2020-03-28
tem,2024,2020-03-28
untuk,2022,2020-03-28
leadership,2021,2020-03-28
air,2020,2020-03-28
economic,2016,2020-03-28
children,2016,2020-03-28
problem,2016,2020-03-28
mean,2014,2020-03-28
panic,2010,2020-03-28
fox,2009,2020-03-28
aux,2008,2020-03-28
message,2004,2020-03-28
wait,2000,2020-03-28
bbc,1999,2020-03-28
kids,1998,2020-03-28
line,1998,2020-03-28
current,1992,2020-03-28
cas,1989,2020-03-28
found,1988,2020-03-28
ok,1984,2020-03-28
early,1983,2020-03-28
questions,1979,2020-03-28
helping,1975,2020-03-28
started,1971,2020-03-28
provide,1969,2020-03-28
stayhomesavelives,1967,2020-03-28
michigan,1962,2020-03-28
wants,1959,2020-03-28
nurses,1958,2020-03-28
21,1958,2020-03-28
wo,1957,2020-03-28
millions,1955,2020-03-28
able,1954,2020-03-28
group,1953,2020-03-28
shut,1950,2020-03-28
hear,1949,2020-03-28
front,1949,2020-03-28
seems,1948,2020-03-28
businesses,1946,2020-03-28
officials,1946,2020-03-28
different,1943,2020-03-28
including,1937,2020-03-28
prevent,1935,2020-03-28
normal,1935,2020-03-28
serious,1932,2020-03-28
novel,1929,2020-03-28
woman,1928,2020-03-28
efforts,1927,2020-03-28
name,1925,2020-03-28
reason,1923,2020-03-28
un,1922,2020-03-28
closed,1921,2020-03-28
guy,1920,2020-03-28
yesterday,1919,2020-03-28
mayor,1917,2020-03-28
probably,1917,2020-03-28
hi,1914,2020-03-28
law,1913,2020-03-28
dice,1910,2020-03-28
hai,1902,2020-03-28
marzo,1896,2020-03-28
cada,1894,2020-03-28
tan,1893,2020-03-28
sars,1891,2020-03-28
worst,1883,2020-03-28
party,1873,2020-03-28
force,1873,2020-03-28
send,1866,2020-03-28
night,1860,2020-03-28
años,1859,2020-03-28
ng,1858,2020-03-28
learn,1853,2020-03-28
shows,1853,2020-03-28
tv,1852,2020-03-28
aquí,1852,2020-03-28
europe,1851,2020-03-28
aid,1847,2020-03-28
dia,1845,2020-03-28
science,1845,2020-03-28
means,1844,2020-03-28
failed,1844,2020-03-28
results,1842,2020-03-28
given,1832,2020-03-28
behind,1826,2020-03-28
australia,1824,2020-03-28
area,1823,2020-03-28
ont,1821,2020-03-28
hoax,1819,2020-03-28
rest,1818,2020-03-28
cuomo,1816,2020-03-28
services,1816,2020-03-28
past,1815,2020-03-28
nytimes,1813,2020-03-28
2019,1812,2020-03-28
40,1812,2020-03-28
im,1805,2020-03-28
iran,1804,2020-03-28
history,1803,2020-03-28
talking,1803,2020-03-28
families,1803,2020-03-28
hey,1798,2020-03-28
número,1790,2020-03-28
leaders,1790,2020-03-28
indiafightscorona,1784,2020-03-28
combat,1784,2020-03-28
vez,1783,2020-03-28
giving,1782,2020-03-28
power,1782,2020-03-28
gop,1781,2020-03-28
research,1781,2020-03-28
drug,1777,2020-03-28
set,1777,2020-03-28
heart,1776,2020-03-28
students,1774,2020-03-28
pra,1772,2020-03-28
contre,1768,2020-03-28
affected,1765,2020-03-28
safety,1764,2020-03-28
ang,1763,2020-03-28
wuhanvirus,1757,2020-03-28
ada,1757,2020-03-28
went,1756,2020-03-28
web,1753,2020-03-28
political,1753,2020-03-28
three,1753,2020-03-28
biggest,1753,2020-03-28
momento,1752,2020-03-28
ppl,1750,2020-03-28
worldwide,1750,2020-03-28
morning,1748,2020-03-28
increase,1745,2020-03-28
venezuela,1738,2020-03-28
comes,1736,2020-03-28
bolsonaro,1736,2020-03-28
future,1734,2020-03-28
tout,1730,2020-03-28
primer,1730,2020-03-28
moment,1728,2020-03-28
fait,1724,2020-03-28
sorry,1722,2020-03-28
pakistan,1722,2020-03-28
become,1714,2020-03-28
thousands,1712,2020-03-28
based,1700,2020-03-28
talk,1694,2020-03-28
likely,1694,2020-03-28
frontline,1693,2020-03-28
living,1692,2020-03-28
er,1691,2020-03-28
equipment,1690,2020-03-28
school,1689,2020-03-28
blame,1686,2020-03-28
vamos,1685,2020-03-28
lack,1684,2020-03-28
faire,1684,2020-03-28
governors,1682,2020-03-28
crise,1680,2020-03-28
thinking,1678,2020-03-28
inside,1676,2020-03-28
dios,1675,2020-03-28
pacientes,1672,2020-03-28
healthy,1672,2020-03-28
pruebas,1668,2020-03-28
indian,1668,2020-03-28
ist,1668,2020-03-28
causa,1664,2020-03-28
600,1662,2020-03-28
wash,1661,2020-03-28
happen,1658,2020-03-28
request,1656,2020-03-28
pray,1655,2020-03-28
información,1655,2020-03-28
fallecidos,1648,2020-03-28
dangerous,1645,2020-03-28
derrotar,1643,2020-03-28
almost,1642,2020-03-28
ao,1640,2020-03-28
though,1632,2020-03-28
happy,1630,2020-03-28
single,1629,2020-03-28
amazing,1628,2020-03-28
company,1623,2020-03-28
ready,1622,2020-03-28
kita,1622,2020-03-28
cette,1620,2020-03-28
00,1614,2020-03-28
hate,1614,2020-03-28
ko,1613,2020-03-28
argentina,1612,2020-03-28
treat,1610,2020-03-28
outside,1610,2020-03-28
resources,1609,2020-03-28
especially,1606,2020-03-28
that,1604,2020-03-28
ass,1604,2020-03-28
tener,1603,2020-03-28
dont,1603,2020-03-28
leader,1603,2020-03-28
hydroxychloroquine,1602,2020-03-28
rise,1595,2020-03-28
tiempo,1593,2020-03-28
interesting,1591,2020-03-28
ones,1590,2020-03-28
slow,1587,2020-03-28
low,1587,2020-03-28
kind,1586,2020-03-28
sense,1585,2020-03-28
huge,1583,2020-03-28
second,1583,2020-03-28
hell,1578,2020-03-28
reporting,1578,2020-03-28
mr,1575,2020-03-28
negative,1568,2020-03-28
wish,1567,2020-03-28
infectados,1566,2020-03-28
cuba,1564,2020-03-28
confirmados,1563,2020-03-28
deal,1563,2020-03-28
center,1562,2020-03-28
vs,1562,2020-03-28
list,1557,2020-03-28
late,1555,2020-03-28
break,1554,2020-03-28
lies,1551,2020-03-28
africa,1549,2020-03-28
play,1549,2020-03-28
staying,1548,2020-03-28
came,1548,2020-03-28
después,1547,2020-03-28
vai,1546,2020-03-28
clear,1546,2020-03-28
nuevo,1543,2020-03-28
den,1542,2020-03-28
mind,1538,2020-03-28
looks,1537,2020-03-28
pa,1535,2020-03-28
dar,1534,2020-03-28
sent,1534,2020-03-28
países,1531,2020-03-28
damn,1527,2020-03-28
package,1526,2020-03-28
anti,1523,2020-03-28
course,1522,2020-03-28
foxnews,1522,2020-03-28
avoid,1519,2020-03-28
run,1518,2020-03-28
dear,1517,2020-03-28
europa,1515,2020-03-28
longer,1514,2020-03-28
common,1512,2020-03-28
companies,1512,2020-03-28
borisjohnson,1506,2020-03-28
buy,1505,2020-03-28
imagine,1502,2020-03-28
finally,1502,2020-03-28
took,1501,2020-03-28
goes,1500,2020-03-28
responsible,1500,2020-03-28
contagio,1499,2020-03-28
contagiados,1494,2020-03-28
toda,1494,2020-03-28
sono,1492,2020-03-28
wonder,1491,2020-03-28
tous,1491,2020-03-28
parents,1490,2020-03-28
epidemic,1489,2020-03-28
head,1489,2020-03-28
blood,1486,2020-03-28
médicos,1483,2020-03-28
issue,1480,2020-03-28
water,1479,2020-03-28
alone,1479,2020-03-28
siempre,1477,2020-03-28
entire,1472,2020-03-28
só,1470,2020-03-28
deadly,1470,2020-03-28
dari,1470,2020-03-28
washington,1469,2020-03-28
issues,1469,2020-03-28
bring,1468,2020-03-28
friday,1467,2020-03-28
se,1466,2020-03-28
ki,1465,2020-03-28
ways,1463,2020-03-28
despite,1462,2020-03-28
korea,1460,2020-03-28
nunca,1459,2020-03-28
por,1459,2020-03-28
être,1458,2020-03-28
telling,1457,2020-03-28
parte,1456,2020-03-28
vote,1450,2020-03-28
shame,1450,2020-03-28
members,1450,2020-03-28
pls,1448,2020-03-28
calls,1446,2020-03-28
battle,1444,2020-03-28
mortes,1442,2020-03-28
proud,1442,2020-03-28
situación,1441,2020-03-28
administration,1441,2020-03-28
chloroquine,1441,2020-03-28
في,1438,2020-03-28
age,1437,2020-03-28
delhi,1433,2020-03-28
80,1430,2020-03-28
game,1430,2020-03-28
germany,1428,2020-03-28
infections,1427,2020-03-28
mass,1426,2020-03-28
morts,1424,2020-03-28
wtf,1423,2020-03-28
bit,1422,2020-03-28
pass,1420,2020-03-28
asking,1418,2020-03-28
failure,1417,2020-03-28
strong,1417,2020-03-28
mar,1417,2020-03-28
hold,1416,2020-03-28
nice,1416,2020-03-28
seeing,1412,2020-03-28
salir,1410,2020-03-28
happening,1410,2020-03-28
verdad,1410,2020-03-28
absolutely,1408,2020-03-28
friend,1407,2020-03-28
horas,1406,2020-03-28
agree,1406,2020-03-28
source,1401,2020-03-28
nicht,1400,2020-03-28
ka,1398,2020-03-28
move,1396,2020-03-28
masques,1395,2020-03-28
cat,1395,2020-03-28
worth,1394,2020-03-28
नह,1394,2020-03-28
60,1388,2020-03-28
study,1384,2020-03-28
asked,1383,2020-03-28
من,1383,2020-03-28
evitar,1383,2020-03-28
respect,1383,2020-03-28
financial,1382,2020-03-28
comment,1382,2020-03-28
hour,1382,2020-03-28
mental,1380,2020-03-28
scientists,1377,2020-03-28
trust,1375,2020-03-28
fauci,1374,2020-03-28
heard,1372,2020-03-28
calling,1370,2020-03-28
pays,1369,2020-03-28
residents,1367,2020-03-28
six,1363,2020-03-28
employees,1363,2020-03-28
announced,1363,2020-03-28
at,1362,2020-03-28
vulnerable,1360,2020-03-28
comme,1360,2020-03-28
todas,1358,2020-03-28
market,1357,2020-03-28
facebook,1356,2020-03-28
press,1355,2020-03-28
isso,1355,2020-03-28
ta,1354,2020-03-28
matter,1354,2020-03-28
immune,1353,2020-03-28
access,1352,2020-03-28
watching,1352,2020-03-28
podemos,1351,2020-03-28
fda,1350,2020-03-28
biden,1347,2020-03-28
known,1345,2020-03-28
literally,1343,2020-03-28
même,1342,2020-03-28
democrats,1338,2020-03-28
ho,1338,2020-03-28
according,1335,2020-03-28
keeping,1335,2020-03-28
office,1334,2020-03-28
takes,1334,2020-03-28
rs,1333,2020-03-28
orders,1333,2020-03-28
attention,1332,2020-03-28
fin,1331,2020-03-28
women,1329,2020-03-28
26,1329,2020-03-28
threat,1328,2020-03-28
russia,1327,2020-03-28
bless,1323,2020-03-28
facts,1322,2020-03-28
zu,1322,2020-03-28
guess,1321,2020-03-28
creo,1319,2020-03-28
department,1319,2020-03-28
chinesevirus,1318,2020-03-28
gran,1317,2020-03-28
mismo,1316,2020-03-28
following,1313,2020-03-28
lying,1310,2020-03-28
cuenta,1306,2020-03-28
nygovcuomo,1305,2020-03-28
not,1304,2020-03-28
happened,1299,2020-03-28
season,1299,2020-03-28
200,1298,2020-03-28
zero,1297,2020-03-28
já,1296,2020-03-28
running,1295,2020-03-28
politics,1295,2020-03-28
falta,1295,2020-03-28
โคว,1292,2020-03-28
actual,1292,2020-03-28
up,1291,2020-03-28
reach,1290,2020-03-28
handling,1289,2020-03-28
1000,1289,2020-03-28
protection,1289,2020-03-28
words,1288,2020-03-28
forget,1286,2020-03-28
كورونا,1285,2020-03-28
covid,154133,2020-09-01
19,138915,2020-09-01
coronavirus,118977,2020-09-01
covid19,101754,2020-09-01
amp,24019,2020-09-01
cases,23937,2020-09-01
new,22524,2020-09-01
people,21533,2020-09-01
pandemic,20470,2020-09-01
trump,18934,2020-09-01
us,17607,2020-09-01
deaths,17520,2020-09-01
via,14018,2020-09-01
vaccine,13623,2020-09-01
health,12861,2020-09-01
virus,12585,2020-09-01
casos,11981,2020-09-01
2020,11669,2020-09-01
000,11454,2020-09-01
get,11258,2020-09-01
news,10675,2020-09-01
like,10518,2020-09-01
one,10154,2020-09-01
death,9208,2020-09-01
cdc,8987,2020-09-01
realdonaldtrump,8678,2020-09-01
would,8597,2020-09-01
need,8120,2020-09-01
time,7981,2020-09-01
world,7802,2020-09-01
test,7631,2020-09-01
positive,7479,2020-09-01
due,7308,2020-09-01
many,7206,2020-09-01
di,7172,2020-09-01
help,7114,2020-09-01
today,7066,2020-09-01
know,6962,2020-09-01
school,6949,2020-09-01
see,6936,2020-09-01
says,6892,2020-09-01
back,6820,2020-09-01
10,6752,2020-09-01
da,6743,2020-09-01
testing,6735,2020-09-01
si,6684,2020-09-01
state,6635,2020-09-01
day,6618,2020-09-01
still,6533,2020-09-01
die,6516,2020-09-01
pandemia,6282,2020-09-01
total,6239,2020-09-01
go,6230,2020-09-01
died,6213,2020-09-01
global,5953,2020-09-01
could,5914,2020-09-01
even,5733,2020-09-01
data,5717,2020-09-01
et,5695,2020-09-01
india,5656,2020-09-01
government,5644,2020-09-01
take,5622,2020-09-01
country,5506,2020-09-01
going,5499,2020-09-01
good,5450,2020-09-01
work,5409,2020-09-01
americans,5398,2020-09-01
crisis,5381,2020-09-01
please,5369,2020-09-01
china,5286,2020-09-01
first,5249,2020-09-01
mask,5224,2020-09-01
corona,5224,2020-09-01
spread,5220,2020-09-01
want,5210,2020-09-01
year,5159,2020-09-01
join,5147,2020-09-01
tests,5110,2020-09-01
care,5106,2020-09-01
live,5078,2020-09-01
students,5038,2020-09-01
say,5023,2020-09-01
also,5011,2020-09-01
re,5002,2020-09-01
september,4992,2020-09-01
public,4986,2020-09-01
million,4978,2020-09-01
read,4892,2020-09-01
make,4872,2020-09-01
last,4790,2020-09-01
lockdown,4776,2020-09-01
per,4766,2020-09-01
schools,4755,2020-09-01
masks,4727,2020-09-01
said,4699,2020-09-01
home,4698,2020-09-01
since,4696,2020-09-01
the,4627,2020-09-01
right,4610,2020-09-01
think,4591,2020-09-01
may,4572,2020-09-01
il,4547,2020-09-01
social,4521,2020-09-01
months,4481,2020-09-01
na,4466,2020-09-01
well,4462,2020-09-01
reports,4457,2020-09-01
des,4447,2020-09-01
states,4403,2020-09-01
nuevos,4393,2020-09-01
economy,4376,2020-09-01
update,4341,2020-09-01
let,4320,2020-09-01
support,4308,2020-09-01
response,4266,2020-09-01
report,4249,2020-09-01
24,4217,2020-09-01
salud,4172,2020-09-01
du,4159,2020-09-01
dan,4153,2020-09-01
president,4098,2020-09-01
america,4068,2020-09-01
way,3991,2020-09-01
est,3984,2020-09-01
children,3982,2020-09-01
numbers,3982,2020-09-01
must,3976,2020-09-01
week,3975,2020-09-01
latest,3934,2020-09-01
every,3830,2020-09-01
patients,3815,2020-09-01
stop,3815,2020-09-01
much,3748,2020-09-01
really,3728,2020-09-01
number,3718,2020-09-01
20,3695,2020-09-01
house,3673,2020-09-01
days,3653,2020-09-01
business,3646,2020-09-01
dr,3615,2020-09-01
em,3615,2020-09-01
times,3609,2020-09-01
face,3607,2020-09-01
keep,3600,2020-09-01
risk,3593,2020-09-01
reported,3561,2020-09-01
tested,3545,2020-09-01
effort,3513,2020-09-01
uk,3482,2020-09-01
daily,3476,2020-09-01
guido,3448,2020-09-01
com,3442,2020-09-01
come,3437,2020-09-01
confirmed,3391,2020-09-01
contagios,3390,2020-09-01
open,3374,2020-09-01
safe,3373,2020-09-01
case,3348,2020-09-01
plan,3332,2020-09-01
post,3328,2020-09-01
great,3315,2020-09-01
life,3300,2020-09-01
got,3282,2020-09-01
restrictions,3259,2020-09-01
in,3251,2020-09-01
real,3239,2020-09-01
30,3227,2020-09-01
gt,3223,2020-09-01
without,3220,2020-09-01
