date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-09-02,4661,2589,27326,1625,,7746,143768,198922,126430,17725,2719,6438,,1931,1878,5755,1257,1560,1782,,3676,5564,25180,16816
2020-06-21,3163,1289,39917,2008,,7095,177242,152390,123476,14761,3166,3272,,2297,1644,6522,,1564,2206,1558,1237,1117,46170,16575
