date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-08-04,5355,2050,33712,2582,,8037,180077,205017,158714,22410,2435,4458,,2638,1583,8306,2304,2319,2314,1630,1922,10248,37173,18039
2020-06-01,7674,2394,32887,1985,,9059,257828,201258,170188,16904,4845,6474,,2662,1780,4900,3150,2679,2042,,2866,3875,22079,19345
