date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-06-20,3840,1537,46090,3018,,7645,195821,178016,135998,15399,3873,3426,,2869,2059,11244,1299,2251,3422,1711,1568,1287,40297,17402
2020-04-12,4699,2338,29787,2994,,12461,340647,167386,185222,23539,6791,5913,,3911,2082,4297,,,2559,,,,36762,28836
2020-06-22,6815,2396,52214,2462,,8343,220474,209028,162668,18942,3893,5695,,2106,1647,8660,2322,3535,4345,2429,2027,1993,32212,19010
