term,amount,date
15,3189,2020-05-19
things,3183,2020-05-19
gov,3182,2020-05-19
11,3182,2020-05-19
treatment,3181,2020-05-19
nursing,3177,2020-05-19
for,3177,2020-05-19
person,3176,2020-05-19
economic,3175,2020-05-19
oh,3173,2020-05-19
find,3172,2020-05-19
lives,3170,2020-05-19
cnn,3155,2020-05-19
ever,3149,2020-05-19
white,3147,2020-05-19
sure,3142,2020-05-19
anyone,3142,2020-05-19
menghadapi,3142,2020-05-19
put,3120,2020-05-19
ahora,3119,2020-05-19
90,3116,2020-05-19
california,3115,2020-05-19
reported,3113,2020-05-19
yang,3100,2020-05-19
funding,3089,2020-05-19
50,3085,2020-05-19
doctor,3080,2020-05-19
community,3067,2020-05-19
weeks,3063,2020-05-19
already,3062,2020-05-19
is,3036,2020-05-19
governor,3029,2020-05-19
recovery,3028,2020-05-19
trying,3013,2020-05-19
doctors,3009,2020-05-19
market,3007,2020-05-19
on,3002,2020-05-19
local,3001,2020-05-19
yet,3001,2020-05-19
05,3000,2020-05-19
it,2992,2020-05-19
tem,2979,2020-05-19
protect,2978,2020-05-19
lockdowns,2972,2020-05-19
uma,2970,2020-05-19
society,2963,2020-05-19
contagios,2948,2020-05-19
needs,2944,2020-05-19
ini,2942,2020-05-19
contact,2938,2020-05-19
cure,2934,2020-05-19
prevent,2931,2020-05-19
might,2914,2020-05-19
webinar,2914,2020-05-19
south,2898,2020-05-19
fake,2894,2020-05-19
solo,2884,2020-05-19
change,2867,2020-05-19
god,2866,2020-05-19
someone,2863,2020-05-19
emissions,2855,2020-05-19
mortes,2842,2020-05-19
plus,2841,2020-05-19
league,2839,2020-05-19
far,2830,2020-05-19
american,2827,2020-05-19
wear,2827,2020-05-19
breaking,2808,2020-05-19
premier,2808,2020-05-19
chinese,2806,2020-05-19
que,2800,2020-05-19
shit,2794,2020-05-19
distancing,2789,2020-05-19
dengan,2769,2020-05-19
maskerhai,2754,2020-05-19
something,2746,2020-05-19
bad,2735,2020-05-19
mayo,2735,2020-05-19
tell,2719,2020-05-19
across,2718,2020-05-19
hit,2717,2020-05-19
looking,2716,2020-05-19
away,2714,2020-05-19
travel,2713,2020-05-19
making,2713,2020-05-19
par,2708,2020-05-19
texas,2702,2020-05-19
used,2701,2020-05-19
dead,2696,2020-05-19
months,2688,2020-05-19
symptoms,2681,2020-05-19
company,2674,2020-05-19
claims,2673,2020-05-19
science,2662,2020-05-19
mental,2657,2020-05-19
govt,2653,2020-05-19
pay,2651,2020-05-19
despite,2646,2020-05-19
hard,2644,2020-05-19
infection,2636,2020-05-19
results,2632,2020-05-19
this,2631,2020-05-19
small,2625,2020-05-19
muertos,2624,2020-05-19
hi,2622,2020-05-19
information,2618,2020-05-19
coming,2616,2020-05-19
protokol,2614,2020-05-19
order,2611,2020-05-19
normal,2609,2020-05-19
cómo,2606,2020-05-19
pa,2593,2020-05-19
van,2585,2020-05-19
qui,2568,2020-05-19
méxico,2563,2020-05-19
casa,2557,2020-05-19
always,2555,2020-05-19
industry,2551,2020-05-19
you,2550,2020-05-19
así,2545,2020-05-19
found,2545,2020-05-19
disease,2545,2020-05-19
point,2542,2020-05-19
hand,2528,2020-05-19
500,2526,2020-05-19
enough,2518,2020-05-19
human,2514,2020-05-19
full,2513,2020-05-19
ce,2513,2020-05-19
related,2509,2020-05-19
safety,2499,2020-05-19
wrong,2497,2020-05-19
minister,2494,2020-05-19
bien,2488,2020-05-19
ver,2488,2020-05-19
team,2484,2020-05-19
medidas,2479,2020-05-19
positivos,2471,2020-05-19
australia,2466,2020-05-19
tuesday,2466,2020-05-19
14,2465,2020-05-19
nigeria,2465,2020-05-19
rt,2457,2020-05-19
cdc,2456,2020-05-19
told,2453,2020-05-19
anti,2449,2020-05-19
share,2442,2020-05-19
three,2433,2020-05-19
follow,2424,2020-05-19
je,2405,2020-05-19
saying,2402,2020-05-19
che,2397,2020-05-19
dies,2394,2020-05-19
lot,2387,2020-05-19
federal,2387,2020-05-19
second,2380,2020-05-19
16,2377,2020-05-19
infected,2377,2020-05-19
actually,2365,2020-05-19
nothing,2365,2020-05-19
place,2352,2020-05-19
untuk,2332,2020-05-19
cause,2324,2020-05-19
bolsonaro,2324,2020-05-19
carbon,2315,2020-05-19
pm,2314,2020-05-19
horas,2312,2020-05-19
se,2309,2020-05-19
situation,2307,2020-05-19
towards,2293,2020-05-19
pra,2292,2020-05-19
obama,2285,2020-05-19
continue,2284,2020-05-19
कर,2282,2020-05-19
00,2281,2020-05-19
der,2276,2020-05-19
pacientes,2268,2020-05-19
chile,2265,2020-05-19
fuck,2256,2020-05-19
fund,2246,2020-05-19
trial,2245,2020-05-19
system,2244,2020-05-19
we,2243,2020-05-19
nuevo,2238,2020-05-19
das,2237,2020-05-19
patuhiprotokolcovid19,2234,2020-05-19
less,2233,2020-05-19
rise,2230,2020-05-19
measures,2226,2020-05-19
qu,2220,2020-05-19
gets,2214,2020-05-19
truth,2207,2020-05-19
imagine,2203,2020-05-19
soon,2197,2020-05-19
españa,2197,2020-05-19
canada,2189,2020-05-19
puede,2186,2020-05-19
virtual,2182,2020-05-19
hear,2180,2020-05-19
días,2175,2020-05-19
ai,2175,2020-05-19
interesting,2175,2020-05-19
set,2173,2020-05-19
potus,2173,2020-05-19
ll,2171,2020-05-19
lol,2171,2020-05-19
police,2170,2020-05-19
madrid,2167,2020-05-19
lost,2162,2020-05-19
wow,2162,2020-05-19
kids,2161,2020-05-19
month,2157,2020-05-19
maybe,2148,2020-05-19
vai,2148,2020-05-19
hace,2148,2020-05-19
70,2147,2020-05-19
students,2136,2020-05-19
confirmados,2135,2020-05-19
talk,2132,2020-05-19
cada,2132,2020-05-19
kill,2131,2020-05-19
return,2127,2020-05-19
together,2127,2020-05-19
africa,2126,2020-05-19
learn,2125,2020-05-19
mean,2125,2020-05-19
seen,2125,2020-05-19
cas,2125,2020-05-19
control,2119,2020-05-19
sad,2114,2020-05-19
others,2112,2020-05-19
tax,2108,2020-05-19
21,2107,2020-05-19
hey,2103,2020-05-19
wants,2102,2020-05-19
wait,2102,2020-05-19
sign,2101,2020-05-19
dia,2101,2020-05-19
administration,2099,2020-05-19
wo,2099,2020-05-19
chief,2097,2020-05-19
georgia,2097,2020-05-19
wuhan,2096,2020-05-19
scientists,2091,2020-05-19
leaders,2087,2020-05-19
question,2082,2020-05-19
april,2082,2020-05-19
makes,2075,2020-05-19
companies,2074,2020-05-19
positivo,2073,2020-05-19
service,2072,2020-05-19
patient,2068,2020-05-19
sick,2062,2020-05-19
feel,2057,2020-05-19
everything,2053,2020-05-19
called,2049,2020-05-19
fucking,2047,2020-05-19
six,2046,2020-05-19
caso,2045,2020-05-19
wearing,2045,2020-05-19
women,2043,2020-05-19
un,2043,2020-05-19
nation,2040,2020-05-19
recovered,2040,2020-05-19
gates,2038,2020-05-19
gop,2033,2020-05-19
13,2025,2020-05-19
become,2025,2020-05-19
cuomo,2024,2020-05-19
air,2021,2020-05-19
advice,2019,2020-05-19
pencegahan,2019,2020-05-19
nhs,2016,2020-05-19
stupid,2016,2020-05-19
ou,2011,2020-05-19
least,2010,2020-05-19
evidence,2008,2020-05-19
sars,2006,2020-05-19
republicans,2006,2020-05-19
kita,2006,2020-05-19
número,2005,2020-05-19
पर,2004,2020-05-19
link,2003,2020-05-19
tjhinfar21,2002,2020-05-19
ao,1999,2020-05-19
thearieair,1997,2020-05-19
hamka_sutra,1994,2020-05-19
narkosun,1994,2020-05-19
wagimandeep212,1992,2020-05-19
kampoeng_99,1991,2020-05-19
questions,1990,2020-05-19
billion,1990,2020-05-19
anything,1987,2020-05-19
healthcare,1982,2020-05-19
flu,1981,2020-05-19
já,1981,2020-05-19
foxnews,1976,2020-05-19
25,1975,2020-05-19
1802_kimmi,1975,2020-05-19
1trenggalek,1973,2020-05-19
little,1972,2020-05-19
por,1972,2020-05-19
fact,1965,2020-05-19
woman,1964,2020-05-19
lying,1963,2020-05-19
ng,1954,2020-05-19
families,1951,2020-05-19
officials,1950,2020-05-19
members,1948,2020-05-19
an,1948,2020-05-19
based,1941,2020-05-19
services,1939,2020-05-19
cov,1937,2020-05-19
self,1929,2020-05-19
menos,1925,2020-05-19
brazil,1925,2020-05-19
including,1924,2020-05-19
highest,1924,2020-05-19
argentina,1922,2020-05-19
sales,1920,2020-05-19
almost,1919,2020-05-19
mass,1916,2020-05-19
sir,1915,2020-05-19
digital,1914,2020-05-19
following,1912,2020-05-19
são,1908,2020-05-19
40,1906,2020-05-19
europe,1901,2020-05-19
united,1899,2020-05-19
war,1899,2020-05-19
tras,1895,2020-05-19
mayor,1891,2020-05-19
millions,1890,2020-05-19
looks,1888,2020-05-19
60,1888,2020-05-19
opening,1887,2020-05-19
yg,1887,2020-05-19
critical,1880,2020-05-19
remember,1875,2020-05-19
that,1875,2020-05-19
malaria,1868,2020-05-19
employees,1866,2020-05-19
available,1865,2020-05-19
closed,1864,2020-05-19
likely,1861,2020-05-19
und,1858,2020-05-19
seems,1857,2020-05-19
different,1852,2020-05-19
party,1847,2020-05-19
aryprasetyo85,1846,2020-05-19
dropped,1842,2020-05-19
ass,1841,2020-05-19
fox,1841,2020-05-19
key,1840,2020-05-19
infections,1839,2020-05-19
fallecidos,1836,2020-05-19
line,1831,2020-05-19
close,1831,2020-05-19
understand,1831,2020-05-19
group,1829,2020-05-19
hacer,1824,2020-05-19
hospitals,1824,2020-05-19
fear,1823,2020-05-19
gon,1822,2020-05-19
emergency,1819,2020-05-19
education,1819,2020-05-19
ready,1818,2020-05-19
ago,1814,2020-05-19
só,1809,2020-05-19
vez,1808,2020-05-19
low,1808,2020-05-19
whole,1806,2020-05-19
datos,1805,2020-05-19
population,1804,2020-05-19
court,1801,2020-05-19
office,1800,2020-05-19
cashless,1798,2020-05-19
gracias,1796,2020-05-19
all,1796,2020-05-19
at,1795,2020-05-19
increase,1793,2020-05-19
और,1792,2020-05-19
helping,1787,2020-05-19
millones,1786,2020-05-19
dice,1785,2020-05-19
demand,1784,2020-05-19
isso,1784,2020-05-19
ask,1783,2020-05-19
agree,1781,2020-05-19
announces,1780,2020-05-19
residents,1777,2020-05-19
try,1776,2020-05-19
june,1774,2020-05-19
takes,1772,2020-05-19
morning,1762,2020-05-19
guy,1757,2020-05-19
handling,1756,2020-05-19
venezuela,1751,2020-05-19
started,1750,2020-05-19
essential,1748,2020-05-19
plans,1748,2020-05-19
después,1748,2020-05-19
crise,1747,2020-05-19
idea,1747,2020-05-19
left,1747,2020-05-19
act,1745,2020-05-19
march,1745,2020-05-19
personal,1743,2020-05-19
vous,1738,2020-05-19
thread,1736,2020-05-19
talking,1733,2020-05-19
vs,1729,2020-05-19
ang,1723,2020-05-19
san,1722,2020-05-19
het,1722,2020-05-19
season,1721,2020-05-19
reason,1720,2020-05-19
orang,1719,2020-05-19
financial,1718,2020-05-19
church,1714,2020-05-19
up,1712,2020-05-19
monday,1707,2020-05-19
países,1704,2020-05-19
given,1703,2020-05-19
aid,1703,2020-05-19
jobs,1702,2020-05-19
move,1700,2020-05-19
hours,1699,2020-05-19
vida,1696,2020-05-19
able,1691,2020-05-19
issues,1690,2020-05-19
current,1690,2020-05-19
law,1689,2020-05-19
age,1687,2020-05-19
policy,1687,2020-05-19
past,1685,2020-05-19
ok,1680,2020-05-19
scientist,1680,2020-05-19
fall,1678,2020-05-19
power,1678,2020-05-19
course,1676,2020-05-19
ke,1673,2020-05-19
save,1672,2020-05-19
fase,1671,2020-05-19
fda,1667,2020-05-19
possible,1659,2020-05-19
28,1658,2020-05-19
trust,1656,2020-05-19
term,1655,2020-05-19
happy,1654,2020-05-19
announced,1651,2020-05-19
sector,1648,2020-05-19
with,1647,2020-05-19
22,1646,2020-05-19
provide,1644,2020-05-19
semana,1644,2020-05-19
tweet,1644,2020-05-19
lie,1644,2020-05-19
blame,1644,2020-05-19
vote,1643,2020-05-19
piersmorgan,1643,2020-05-19
रह,1643,2020-05-19
unproven,1640,2020-05-19
listen,1640,2020-05-19
young,1629,2020-05-19
esse,1625,2020-05-19
spreading,1624,2020-05-19
program,1618,2020-05-19
gives,1615,2020-05-19
special,1614,2020-05-19
be,1612,2020-05-19
calls,1612,2020-05-19
rules,1608,2020-05-19
spent,1607,2020-05-19
fighting,1605,2020-05-19
avec,1603,2020-05-19
ways,1601,2020-05-19
pruebas,1598,2020-05-19
do,1596,2020-05-19
deal,1593,2020-05-19
situación,1592,2020-05-19
atau,1591,2020-05-19
department,1590,2020-05-19
info,1584,2020-05-19
russia,1579,2020-05-19
difference,1575,2020-05-19
hate,1573,2020-05-19
últimas,1572,2020-05-19
tv,1572,2020-05-19
taken,1571,2020-05-19
orders,1571,2020-05-19
sense,1567,2020-05-19
problem,1567,2020-05-19
poor,1566,2020-05-19
glenn,1564,2020-05-19
black,1564,2020-05-19
third,1562,2020-05-19
nous,1560,2020-05-19
giving,1558,2020-05-19
phase,1557,2020-05-19
list,1554,2020-05-19
mark,1553,2020-05-19
tiempos,1551,2020-05-19
among,1551,2020-05-19
researchers,1544,2020-05-19
means,1543,2020-05-19
noticias,1542,2020-05-19
dashboard,1542,2020-05-19
tomorrow,1540,2020-05-19
unemployment,1540,2020-05-19
im,1540,2020-05-19
level,1540,2020-05-19
casi,1540,2020-05-19
thinking,1539,2020-05-19
probably,1536,2020-05-19
tracing,1536,2020-05-19
force,1535,2020-05-19
ada,1534,2020-05-19
challenges,1533,2020-05-19
dari,1530,2020-05-19
germany,1527,2020-05-19
pessoas,1525,2020-05-19
registra,1525,2020-05-19
affected,1524,2020-05-19
though,1522,2020-05-19
reporting,1520,2020-05-19
lead,1518,2020-05-19
threat,1518,2020-05-19
class,1517,2020-05-19
not,1517,2020-05-19
international,1516,2020-05-19
hcq,1516,2020-05-19
oregon,1513,2020-05-19
general,1513,2020-05-19
summer,1511,2020-05-19
action,1511,2020-05-19
needed,1509,2020-05-19
as,1506,2020-05-19
survey,1506,2020-05-19
are,1503,2020-05-19
31,1501,2020-05-19
pro,1498,2020-05-19
yeah,1498,2020-05-19
dying,1491,2020-05-19
yesterday,1490,2020-05-19
amazing,1490,2020-05-19
heart,1489,2020-05-19
wonder,1487,2020-05-19
ta,1487,2020-05-19
ka,1487,2020-05-19
fired,1485,2020-05-19
record,1483,2020-05-19
friends,1482,2020-05-19
works,1480,2020-05-19
continues,1478,2020-05-19
living,1478,2020-05-19
indonesia,1477,2020-05-19
removed,1477,2020-05-19
drugs,1476,2020-05-19
count,1472,2020-05-19
behind,1469,2020-05-19
mejor,1462,2020-05-19
published,1459,2020-05-19
nueva,1459,2020-05-19
took,1458,2020-05-19
warns,1458,2020-05-19
effective,1458,2020-05-19
according,1457,2020-05-19
dangerous,1455,2020-05-19
supply,1452,2020-05-19
else,1449,2020-05-19
political,1447,2020-05-19
contre,1446,2020-05-19
single,1444,2020-05-19
wave,1441,2020-05-19
play,1437,2020-05-19
leading,1433,2020-05-19
aquí,1431,2020-05-19
reuters,1430,2020-05-19
official,1429,2020-05-19
he,1429,2020-05-19
pr,1428,2020-05-19
efforts,1428,2020-05-19
cut,1421,2020-05-19
comes,1419,2020-05-19
democrats,1417,2020-05-19
pelo,1416,2020-05-19
percent,1415,2020-05-19
años,1414,2020-05-19
fauci,1412,2020-05-19
thousands,1412,2020-05-19
private,1410,2020-05-19
went,1410,2020-05-19
lakh,1408,2020-05-19
moment,1407,2020-05-19
refusing,1404,2020-05-19
tangan,1403,2020-05-19
john,1402,2020-05-19
lies,1401,2020-05-19
vamos,1399,2020-05-19
proud,1396,2020-05-19
blog,1395,2020-05-19
finally,1394,2020-05-19
leadership,1394,2020-05-19
parte,1389,2020-05-19
sorry,1389,2020-05-19
frente,1389,2020-05-19
guidelines,1387,2020-05-19
tech,1381,2020-05-19
effects,1381,2020-05-19
mal,1381,2020-05-19
opens,1380,2020-05-19
forward,1380,2020-05-19
bring,1378,2020-05-19
absolutely,1376,2020-05-19
2019,1374,2020-05-19
favor,1373,2020-05-19
came,1369,2020-05-19
tom,1369,2020-05-19
mungkin,1367,2020-05-19
restaurants,1367,2020-05-19
रत,1367,2020-05-19
worst,1366,2020-05-19
potential,1365,2020-05-19
mundial,1361,2020-05-19
claim,1360,2020-05-19
300,1360,2020-05-19
quem,1359,2020-05-19
pemerintah,1358,2020-05-19
italy,1358,2020-05-19
po,1355,2020-05-19
wake,1355,2020-05-19
hai,1355,2020-05-19
coronaviruspandemic,1354,2020-05-19
run,1352,2020-05-19
common,1350,2020-05-19
según,1348,2020-05-19
facebook,1347,2020-05-19
nearly,1347,2020-05-19
hands,1345,2020-05-19
con,1342,2020-05-19
judge,1338,2020-05-19
director,1338,2020-05-19
stores,1338,2020-05-19
resultados,1337,2020-05-19
80,1337,2020-05-19
chance,1337,2020-05-19
contagio,1335,2020-05-19
italia,1332,2020-05-19
independent,1330,2020-05-19
so,1330,2020-05-19
me,1329,2020-05-19
immune,1328,2020-05-19
mai,1328,2020-05-19
stock,1327,2020-05-19
from,1327,2020-05-19
buy,1327,2020-05-19
foi,1326,2020-05-19
huge,1325,2020-05-19
failed,1323,2020-05-19
pakistan,1323,2020-05-19
governors,1323,2020-05-19
caused,1322,2020-05-19
porn,1320,2020-05-19
comment,1319,2020-05-19
decision,1318,2020-05-19
vulnerable,1314,2020-05-19
bank,1314,2020-05-19
access,1314,2020-05-19
front,1314,2020-05-19
especially,1311,2020-05-19
es,1311,2020-05-19
stimulus,1311,2020-05-19
issue,1309,2020-05-19
coronavirus,202376,2020-07-05
covid,181446,2020-07-05
19,166085,2020-07-05
covid19,136825,2020-07-05
cases,50978,2020-07-05
people,40636,2020-07-05
trump,34663,2020-07-05
amp,34149,2020-07-05
new,33220,2020-07-05
us,24135,2020-07-05
virus,22857,2020-07-05
pandemic,22397,2020-07-05
deaths,20520,2020-07-05
via,20259,2020-07-05
like,19795,2020-07-05
news,19610,2020-07-05
000,19033,2020-07-05
casos,18416,2020-07-05
realdonaldtrump,18165,2020-07-05
one,18007,2020-07-05
get,16600,2020-07-05
2020,13929,2020-07-05
health,13582,2020-07-05
day,13179,2020-07-05
positive,13091,2020-07-05
world,12962,2020-07-05
would,12862,2020-07-05
july,12792,2020-07-05
mask,12660,2020-07-05
time,12490,2020-07-05
china,12407,2020-07-05
know,11977,2020-07-05
death,11546,2020-07-05
need,11162,2020-07-05
please,11002,2020-07-05
going,10765,2020-07-05
many,10686,2020-07-05
go,10585,2020-07-05
see,10517,2020-07-05
lockdown,10418,2020-07-05
total,10416,2020-07-05
still,10223,2020-07-05
back,9992,2020-07-05
could,9790,2020-07-05
even,9781,2020-07-05
si,9762,2020-07-05
masks,9755,2020-07-05
india,9479,2020-07-05
say,9468,2020-07-05
good,9372,2020-07-05
country,9323,2020-07-05
help,9262,2020-07-05
test,9107,2020-07-05
state,8958,2020-07-05
florida,8907,2020-07-05
today,8889,2020-07-05
think,8880,2020-07-05
due,8819,2020-07-05
da,8779,2020-07-05
take,8518,2020-07-05
na,8514,2020-07-05
government,8512,2020-07-05
corona,8445,2020-07-05
di,8389,2020-07-05
spread,8356,2020-07-05
10,8296,2020-07-05
social,8262,2020-07-05
die,8233,2020-07-05
may,8145,2020-07-05
wear,8143,2020-07-05
president,8064,2020-07-05
testing,7941,2020-07-05
work,7868,2020-07-05
re,7866,2020-07-05
says,7819,2020-07-05
right,7799,2020-07-05
vaccine,7787,2020-07-05
well,7679,2020-07-05
said,7657,2020-07-05
hospital,7562,2020-07-05
