term,amount,date
make,8157,2020-06-02
risk,8084,2020-06-02
per,8020,2020-06-02
report,8020,2020-06-02
data,7980,2020-06-02
want,7948,2020-06-02
business,7894,2020-06-02
du,7886,2020-06-02
spread,7873,2020-06-02
think,7860,2020-06-02
die,7839,2020-06-02
well,7765,2020-06-02
latest,7602,2020-06-02
must,7463,2020-06-02
blacklivesmatter,7463,2020-06-02
com,7407,2020-06-02
response,7381,2020-06-02
24,7327,2020-06-02
safe,7264,2020-06-02
police,7244,2020-06-02
number,7164,2020-06-02
salud,7156,2020-06-02
said,7151,2020-06-02
last,7134,2020-06-02
way,7076,2020-06-02
let,7069,2020-06-02
say,7026,2020-06-02
economy,7007,2020-06-02
impact,6996,2020-06-02
stay,6987,2020-06-02
america,6918,2020-06-02
lives,6902,2020-06-02
much,6900,2020-06-02
update,6862,2020-06-02
est,6799,2020-06-02
covid_19,6737,2020-06-02
the,6661,2020-06-02
daily,6660,2020-06-02
times,6640,2020-06-02
since,6617,2020-06-02
30,6599,2020-06-02
days,6531,2020-06-02
não,6528,2020-06-02
20,6433,2020-06-02
hospital,6432,2020-06-02
post,6403,2020-06-02
year,6349,2020-06-02
mais,6345,2020-06-02
global,6297,2020-06-02
use,6261,2020-06-02
riots,6214,2020-06-02
really,6210,2020-06-02
stop,6174,2020-06-02
outbreak,6163,2020-06-02
great,6144,2020-06-02
workers,6138,2020-06-02
gobierno,6089,2020-06-02
país,6069,2020-06-02
pour,6043,2020-06-02
keep,6029,2020-06-02
masks,5986,2020-06-02
two,5972,2020-06-02
mundo,5918,2020-06-02
mil,5912,2020-06-02
everyone,5893,2020-06-02
week,5869,2020-06-02
personas,5866,2020-06-02
president,5801,2020-06-02
de,5795,2020-06-02
dan,5789,2020-06-02
months,5777,2020-06-02
nuevos,5767,2020-06-02
tests,5742,2020-06-02
gente,5740,2020-06-02
ser,5721,2020-06-02
look,5720,2020-06-02
article,5700,2020-06-02
brasil,5672,2020-06-02
distancing,5656,2020-06-02
plan,5491,2020-06-02
face,5468,2020-06-02
online,5463,2020-06-02
ebola,5448,2020-06-02
come,5356,2020-06-02
hope,5356,2020-06-02
100,5355,2020-06-02
updates,5329,2020-06-02
dos,5326,2020-06-02
día,5310,2020-06-02
americans,5302,2020-06-02
non,5301,2020-06-02
every,5292,2020-06-02
open,5256,2020-06-02
another,5195,2020-06-02
muertes,5184,2020-06-02
next,5159,2020-06-02
free,5158,2020-06-02
hoy,5144,2020-06-02
gt,5138,2020-06-02
top,5126,2020-06-02
media,5126,2020-06-02
life,5117,2020-06-02
states,5116,2020-06-02
amid,5087,2020-06-02
tested,5006,2020-06-02
fight,4992,2020-06-02
community,4987,2020-06-02
racism,4936,2020-06-02
video,4926,2020-06-02
vaccine,4900,2020-06-02
got,4882,2020-06-02
real,4875,2020-06-02
confirmed,4840,2020-06-02
mask,4816,2020-06-02
end,4813,2020-06-02
protest,4796,2020-06-02
dr,4795,2020-06-02
vote,4792,2020-06-02
pandemi,4769,2020-06-02
ve,4758,2020-06-02
quarantine,4744,2020-06-02
died,4739,2020-06-02
sa,4726,2020-06-02
information,4709,2020-06-02
businesses,4690,2020-06-02
control,4685,2020-06-02
made,4661,2020-06-02
behind,4659,2020-06-02
case,4657,2020-06-02
show,4638,2020-06-02
man,4636,2020-06-02
pm,4634,2020-06-02
already,4627,2020-06-02
50,4593,2020-06-02
au,4593,2020-06-02
weeks,4561,2020-06-02
ahora,4551,2020-06-02
contagios,4547,2020-06-02
fuck,4527,2020-06-02
medical,4515,2020-06-02
around,4508,2020-06-02
junio,4505,2020-06-02
second,4484,2020-06-02
11,4483,2020-06-02
long,4476,2020-06-02
reported,4473,2020-06-02
never,4462,2020-06-02
better,4448,2020-06-02
family,4422,2020-06-02
cuarentena,4406,2020-06-02
medidas,4390,2020-06-02
important,4376,2020-06-02
thank,4376,2020-06-02
um,4368,2020-06-02
floyd,4366,2020-06-02
thanks,4357,2020-06-02
done,4351,2020-06-02
working,4350,2020-06-02
15,4346,2020-06-02
check,4342,2020-06-02
countries,4320,2020-06-02
million,4292,2020-06-02
muertos,4285,2020-06-02
12,4274,2020-06-02
méxico,4264,2020-06-02
ca,4249,2020-06-02
thing,4240,2020-06-02
mas,4237,2020-06-02
city,4226,2020-06-02
county,4225,2020-06-02
find,4216,2020-06-02
rate,4181,2020-06-02
va,4175,2020-06-02
sur,4171,2020-06-02
getting,4166,2020-06-02
fallecidos,4159,2020-06-02
part,4129,2020-06-02
solo,4118,2020-06-02
to,4106,2020-06-02
une,4103,2020-06-02
través,4095,2020-06-02
job,4094,2020-06-02
future,4093,2020-06-02
god,4087,2020-06-02
money,4087,2020-06-02
youtube,4073,2020-06-02
app,4063,2020-06-02
yet,4047,2020-06-02
watch,4046,2020-06-02
pas,4042,2020-06-02
bame,4030,2020-06-02
big,4012,2020-06-02
white,4010,2020-06-02
personal,4006,2020-06-02
van,3988,2020-06-02
normal,3982,2020-06-02
situation,3977,2020-06-02
call,3975,2020-06-02
national,3972,2020-06-02
toll,3961,2020-06-02
market,3947,2020-06-02
georgefloyd,3939,2020-06-02
homes,3938,2020-06-02
reports,3934,2020-06-02
disease,3931,2020-06-02
change,3927,2020-06-02
recovery,3909,2020-06-02
eu,3874,2020-06-02
wave,3873,2020-06-02
society,3832,2020-06-02
economic,3823,2020-06-02
high,3811,2020-06-02
14,3809,2020-06-02
el,3779,2020-06-02
02,3778,2020-06-02
students,3777,2020-06-02
without,3771,2020-06-02
plus,3761,2020-06-02
share,3754,2020-06-02
give,3748,2020-06-02
che,3744,2020-06-02
join,3726,2020-06-02
best,3715,2020-06-02
protect,3712,2020-06-02
govt,3711,2020-06-02
contact,3709,2020-06-02
away,3697,2020-06-02
restrictions,3683,2020-06-02
george,3682,2020-06-02
españa,3673,2020-06-02
días,3664,2020-06-02
years,3652,2020-06-02
put,3650,2020-06-02
things,3645,2020-06-02
children,3618,2020-06-02
inovasipolriutksemua,3608,2020-06-02
dans,3600,2020-06-02
start,3594,2020-06-02
in,3591,2020-06-02
hit,3581,2020-06-02
far,3560,2020-06-02
believe,3552,2020-06-02
across,3551,2020-06-02
ever,3547,2020-06-02
la,3545,2020-06-02
info,3535,2020-06-02
enough,3520,2020-06-02
coronavírus,3516,2020-06-02
travel,3514,2020-06-02
coming,3509,2020-06-02
full,3505,2020-06-02
en,3501,2020-06-02
study,3497,2020-06-02
ini,3497,2020-06-02
sure,3495,2020-06-02
mortes,3476,2020-06-02
minister,3459,2020-06-02
numbers,3455,2020-06-02
place,3445,2020-06-02
protesters,3444,2020-06-02
local,3437,2020-06-02
covidー19,3426,2020-06-02
pacientes,3409,2020-06-02
dead,3396,2020-06-02
casa,3394,2020-06-02
webinar,3393,2020-06-02
qui,3384,2020-06-02
así,3380,2020-06-02
ai,3378,2020-06-02
на,3375,2020-06-02
using,3357,2020-06-02
something,3352,2020-06-02
taking,3345,2020-06-02
safety,3343,2020-06-02
recovered,3336,2020-06-02
tem,3333,2020-06-02
needs,3333,2020-06-02
link,3332,2020-06-02
meaning,3323,2020-06-02
06,3313,2020-06-02
companies,3312,2020-06-02
school,3301,2020-06-02
nothing,3295,2020-06-02
कर,3294,2020-06-02
continue,3289,2020-06-02
food,3289,2020-06-02
experts,3255,2020-06-02
no,3229,2020-06-02
yang,3220,2020-06-02
nursing,3211,2020-06-02
likely,3209,2020-06-02
law,3200,2020-06-02
uma,3200,2020-06-02
nuevo,3193,2020-06-02
anyone,3186,2020-06-02
american,3186,2020-06-02
00,3183,2020-06-02
confirmados,3180,2020-06-02
vía,3179,2020-06-02
research,3155,2020-06-02
follow,3151,2020-06-02
shit,3148,2020-06-02
oh,3138,2020-06-02
40,3131,2020-06-02
staff,3131,2020-06-02
tuesday,3130,2020-06-02
person,3122,2020-06-02
remember,3107,2020-06-02
presidente,3096,2020-06-02
everything,3095,2020-06-02
point,3091,2020-06-02
infected,3082,2020-06-02
horas,3081,2020-06-02
cause,3079,2020-06-02
federal,3073,2020-06-02
cómo,3066,2020-06-02
communities,3063,2020-06-02
yanomami,3058,2020-06-02
número,3057,2020-06-02
together,3056,2020-06-02
others,3053,2020-06-02
lost,3051,2020-06-02
porn,3039,2020-06-02
team,3031,2020-06-02
ne,3026,2020-06-02
system,3019,2020-06-02
bad,3016,2020-06-02
caso,3014,2020-06-02
puede,3013,2020-06-02
month,3012,2020-06-02
used,3004,2020-06-02
18,2993,2020-06-02
and,2989,2020-06-02
bien,2986,2020-06-02
love,2985,2020-06-02
order,2963,2020-06-02
tell,2958,2020-06-02
might,2954,2020-06-02
je,2924,2020-06-02
fucking,2920,2020-06-02
13,2898,2020-06-02
york,2894,2020-06-02
making,2887,2020-06-02
17,2881,2020-06-02
less,2880,2020-06-02
31,2880,2020-06-02
learn,2879,2020-06-02
menos,2875,2020-06-02
wuhan,2866,2020-06-02
trying,2861,2020-06-02
matter,2859,2020-06-02
human,2854,2020-06-02
ll,2843,2020-06-02
affected,2841,2020-06-02
ce,2834,2020-06-02
someone,2823,2020-06-02
services,2821,2020-06-02
old,2813,2020-06-02
tras,2809,2020-06-02
house,2803,2020-06-02
hours,2802,2020-06-02
par,2797,2020-06-02
rt,2794,2020-06-02
healthcare,2792,2020-06-02
measures,2789,2020-06-02
related,2787,2020-06-02
march,2784,2020-06-02
lot,2783,2020-06-02
ng,2782,2020-06-02
infection,2771,2020-06-02
left,2766,2020-06-02
yes,2764,2020-06-02
oms,2763,2020-06-02
industry,2759,2020-06-02
small,2756,2020-06-02
thought,2746,2020-06-02
mark,2745,2020-06-02
hace,2737,2020-06-02
ver,2726,2020-06-02
population,2720,2020-06-02
war,2717,2020-06-02
protesting,2715,2020-06-02
symptoms,2713,2020-06-02
leaders,2713,2020-06-02
positivos,2712,2020-06-02
looking,2701,2020-06-02
hard,2699,2020-06-02
hacer,2692,2020-06-02
action,2685,2020-06-02
feel,2682,2020-06-02
reopening,2681,2020-06-02
soon,2671,2020-06-02
etc,2671,2020-06-02
level,2666,2020-06-02
schools,2664,2020-06-02
quedateencasa,2659,2020-06-02
of,2653,2020-06-02
shows,2652,2020-06-02
nueva,2649,2020-06-02
figures,2646,2020-06-02
leave,2635,2020-06-02
gov,2613,2020-06-02
anonymous,2610,2020-06-02
sign,2609,2020-06-02
positivo,2605,2020-06-02
hi,2604,2020-06-02
doctor,2600,2020-06-02
officials,2598,2020-06-02
interesting,2597,2020-06-02
anything,2597,2020-06-02
violence,2595,2020-06-02
least,2593,2020-06-02
current,2589,2020-06-02
thousands,2588,2020-06-02
including,2582,2020-06-02
pay,2580,2020-06-02
delhi,2578,2020-06-02
hospitals,2568,2020-06-02
saying,2566,2020-06-02
emergency,2565,2020-06-02
polri,2558,2020-06-02
información,2557,2020-06-02
citizens,2554,2020-06-02
science,2553,2020-06-02
cada,2550,2020-06-02
relief,2545,2020-06-02
always,2543,2020-06-02
increase,2534,2020-06-02
leadership,2532,2020-06-02
cities,2527,2020-06-02
contagio,2526,2020-06-02
digital,2520,2020-06-02
despite,2513,2020-06-02
bbc,2511,2020-06-02
het,2511,2020-06-02
breaking,2506,2020-06-02
vida,2504,2020-06-02
mayor,2502,2020-06-02
venezuela,2495,2020-06-02
ang,2492,2020-06-02
16,2488,2020-06-02
treatment,2486,2020-06-02
pangan,2486,2020-06-02
return,2485,2020-06-02
given,2481,2020-06-02
aquí,2480,2020-06-02
past,2478,2020-06-02
towards,2464,2020-06-02
issues,2459,2020-06-02
sir,2457,2020-06-02
military,2449,2020-06-02
chinese,2448,2020-06-02
que,2438,2020-06-02
office,2437,2020-06-02
talk,2437,2020-06-02
official,2434,2020-06-02
story,2426,2020-06-02
told,2426,2020-06-02
पर,2415,2020-06-02
ago,2412,2020-06-02
save,2410,2020-06-02
france,2404,2020-06-02
der,2400,2020-06-02
jobs,2395,2020-06-02
situación,2374,2020-06-02
review,2374,2020-06-02
vous,2371,2020-06-02
nation,2369,2020-06-02
argentina,2366,2020-06-02
killed,2365,2020-06-02
education,2361,2020-06-02
forget,2348,2020-06-02
higher,2344,2020-06-02
das,2338,2020-06-02
dying,2334,2020-06-02
racist,2333,2020-06-02
different,2333,2020-06-02
available,2332,2020-06-02
sick,2331,2020-06-02
coronaviruspandemic,2331,2020-06-02
gracias,2330,2020-06-02
hear,2330,2020-06-02
become,2329,2020-06-02
twitter,2326,2020-06-02
yesterday,2317,2020-06-02
sector,2316,2020-06-02
possible,2315,2020-06-02
set,2313,2020-06-02
parte,2311,2020-06-02
anti,2310,2020-06-02
pass,2310,2020-06-02
service,2310,2020-06-02
africa,2309,2020-06-02
england,2294,2020-06-02
nigeria,2294,2020-06-02
it,2294,2020-06-02
millones,2287,2020-06-02
bible,2286,2020-06-02
three,2284,2020-06-02
ketahanan,2281,2020-06-02
mean,2277,2020-06-02
south,2276,2020-06-02
cnn,2274,2020-06-02
whole,2271,2020-06-02
highest,2270,2020-06-02
act,2268,2020-06-02
according,2266,2020-06-02
johnson,2266,2020-06-02
datos,2261,2020-06-02
spike,2260,2020-06-02
makes,2259,2020-06-02
untuk,2258,2020-06-02
tengah,2258,2020-06-02
pra,2256,2020-06-02
seen,2254,2020-06-02
reopen,2253,2020-06-02
based,2253,2020-06-02
needed,2248,2020-06-02
among,2248,2020-06-02
truth,2247,2020-06-02
wear,2245,2020-06-02
looting,2243,2020-06-02
25,2241,2020-06-02
sigue,2236,2020-06-02
registra,2234,2020-06-02
happening,2232,2020-06-02
along,2232,2020-06-02
key,2227,2020-06-02
mass,2225,2020-06-02
wrong,2219,2020-06-02
worse,2219,2020-06-02
closed,2217,2020-06-02
delayed,2217,2020-06-02
women,2216,2020-06-02
años,2214,2020-06-02
evidence,2212,2020-06-02
últimas,2209,2020-06-02
casi,2209,2020-06-02
kill,2206,2020-06-02
active,2203,2020-06-02
self,2201,2020-06-02
we,2201,2020-06-02
novel,2200,2020-06-02
spreading,2199,2020-06-02
air,2196,2020-06-02
called,2195,2020-06-02
fact,2193,2020-06-02
wait,2190,2020-06-02
actually,2187,2020-06-02
killing,2185,2020-06-02
vez,2179,2020-06-02
understand,2176,2020-06-02
ou,2175,2020-06-02
chile,2170,2020-06-02
pakistan,2169,2020-06-02
started,2168,2020-06-02
infections,2167,2020-06-02
revealed,2166,2020-06-02
early,2166,2020-06-02
hidden,2165,2020-06-02
general,2162,2020-06-02
hands,2162,2020-06-02
pruebas,2162,2020-06-02
primer,2158,2020-06-02
issue,2151,2020-06-02
guidelines,2150,2020-06-02
families,2146,2020-06-02
happened,2145,2020-06-02
low,2138,2020-06-02
seems,2137,2020-06-02
2nd,2135,2020-06-02
blood,2124,2020-06-02
fighting,2121,2020-06-02
nygovcuomo,2117,2020-06-02
frente,2117,2020-06-02
group,2116,2020-06-02
found,2115,2020-06-02
virtual,2113,2020-06-02
bill,2111,2020-06-02
rules,2109,2020-06-02
fund,2103,2020-06-02
close,2100,2020-06-02
vulnerable,2095,2020-06-02
visit,2095,2020-06-02
por,2093,2020-06-02
friends,2091,2020-06-02
unemployment,2090,2020-06-02
borisjohnson,2089,2020-06-02
stayhome,2086,2020-06-02
ask,2085,2020-06-02
worst,2084,2020-06-02
op,2084,2020-06-02
fear,2082,2020-06-02
millions,2077,2020-06-02
trabajo,2074,2020-06-02
russia,2069,2020-06-02
canada,2068,2020-06-02
loan,2066,2020-06-02
01,2066,2020-06-02
members,2062,2020-06-02
ppe,2062,2020-06-02
wearing,2060,2020-06-02
deal,2053,2020-06-02
ways,2052,2020-06-02
true,2052,2020-06-02
questions,2052,2020-06-02
cashless,2051,2020-06-02
following,2051,2020-06-02
21,2051,2020-06-02
problem,2050,2020-06-02
governor,2050,2020-06-02
force,2048,2020-06-02
this,2048,2020-06-02
residents,2042,2020-06-02
finally,2041,2020-06-02
narendramodi,2040,2020-06-02
maybe,2038,2020-06-02
able,2032,2020-06-02
little,2027,2020-06-02
colombia,2026,2020-06-02
provide,2021,2020-06-02
instead,2020,2020-06-02
boris,2018,2020-06-02
rise,2006,2020-06-02
mejor,1999,2020-06-02
doctors,1999,2020-06-02
taken,1998,2020-06-02
power,1996,2020-06-02
demand,1995,2020-06-02
meses,1993,2020-06-02
almost,1993,2020-06-02
move,1992,2020-06-02
jesus,1987,2020-06-02
gone,1986,2020-06-02
you,1985,2020-06-02
united,1985,2020-06-02
financial,1985,2020-06-02
wanted,1981,2020-06-02
avec,1978,2020-06-02
means,1977,2020-06-02
mental,1965,2020-06-02
nacional,1965,2020-06-02
justice,1964,2020-06-02
dia,1958,2020-06-02
noticias,1957,2020-06-02
caused,1957,2020-06-02
failed,1954,2020-06-02
atención,1946,2020-06-02
longer,1946,2020-06-02
fake,1944,2020-06-02
talking,1938,2020-06-02
staysafe,1934,2020-06-02
especially,1933,2020-06-02
dice,1933,2020-06-02
rights,1930,2020-06-02
und,1930,2020-06-02
monday,1929,2020-06-02
groups,1928,2020-06-02
political,1925,2020-06-02
jaga,1919,2020-06-02
ao,1912,2020-06-02
blog,1909,2020-06-02
blm,1906,2020-06-02
reason,1904,2020-06-02
civil,1902,2020-06-02
2019,1899,2020-06-02
click,1895,2020-06-02
question,1893,2020-06-02
nearly,1889,2020-06-02
tv,1885,2020-06-02
países,1881,2020-06-02
patient,1879,2020-06-02
poor,1877,2020-06-02
se,1873,2020-06-02
bring,1871,2020-06-02
hand,1870,2020-06-02
kids,1868,2020-06-02
tomorrow,1865,2020-06-02
analysis,1862,2020-06-02
trust,1861,2020-06-02
italy,1860,2020-06-02
else,1858,2020-06-02
happen,1855,2020-06-02
advice,1854,2020-06-02
race,1852,2020-06-02
nous,1848,2020-06-02
technology,1845,2020-06-02
party,1844,2020-06-02
wants,1843,2020-06-02
lead,1843,2020-06-02
access,1842,2020-06-02
vamos,1841,2020-06-02
cas,1840,2020-06-02
wonder,1840,2020-06-02
on,1839,2020-06-02
pa,1838,2020-06-02
matthancock,1837,2020-06-02
policy,1837,2020-06-02
después,1835,2020-06-02
22,1833,2020-06-02
curfew,1829,2020-06-02
hey,1827,2020-06-02
segundo,1827,2020-06-02
crise,1825,2020-06-02
survey,1817,2020-06-02
riesgo,1817,2020-06-02
protests2020,1817,2020-06-02
cdc,1816,2020-06-02
evitar,1814,2020-06-02
international,1811,2020-06-02
siap,1811,2020-06-02
peaceful,1810,2020-06-02
ready,1804,2020-06-02
dalam,1801,2020-06-02
recuperados,1800,2020-06-02
रह,1800,2020-06-02
já,1799,2020-06-02
europe,1797,2020-06-02
666,1796,2020-06-02
500,1795,2020-06-02
phase,1795,2020-06-02
vai,1792,2020-06-02
mal,1788,2020-06-02
spoke,1786,2020-06-02
momento,1785,2020-06-02
ok,1782,2020-06-02
estão,1770,2020-06-02
sars,1769,2020-06-02
beast,1768,2020-06-02
60,1767,2020-06-02
play,1761,2020-06-02
blame,1759,2020-06-02
28,1757,2020-06-02
living,1756,2020-06-02
causa,1752,2020-06-02
resources,1752,2020-06-02
all,1751,2020-06-02
importante,1751,2020-06-02
mundial,1749,2020-06-02
drug,1749,2020-06-02
stand,1749,2020-06-02
results,1748,2020-06-02
summer,1743,2020-06-02
potus,1741,2020-06-02
date,1739,2020-06-02
lies,1739,2020-06-02
democrats,1738,2020-06-02
forward,1738,2020-06-02
tweet,1737,2020-06-02
microchip,1736,2020-06-02
rfid,1735,2020-06-02
tiempos,1735,2020-06-02
try,1734,2020-06-02
wo,1733,2020-06-02
helping,1733,2020-06-02
san,1731,2020-06-02
prevent,1730,2020-06-02
co,1729,2020-06-02
line,1726,2020-06-02
scientists,1721,2020-06-02
published,1720,2020-06-02
company,1719,2020-06-02
shut,1717,2020-06-02
run,1715,2020-06-02
और,1715,2020-06-02
heard,1711,2020-06-02
tan,1709,2020-06-02
cost,1707,2020-06-02
salir,1706,2020-06-02
qu,1706,2020-06-02
lockdowns,1704,2020-06-02
racial,1703,2020-06-02
ppl,1701,2020-06-02
congo,1700,2020-06-02
governo,1699,2020-06-02
según,1697,2020-06-02
cuomo,1696,2020-06-02
challenges,1696,2020-06-02
employees,1693,2020-06-02
contract,1693,2020-06-02
nhs,1692,2020-06-02
200,1690,2020-06-02
falta,1690,2020-06-02
italia,1688,2020-06-02
29,1687,2020-06-02
infectados,1680,2020-06-02
essential,1680,2020-06-02
sense,1679,2020-06-02
australia,1678,2020-06-02
immunity,1678,2020-06-02
yg,1676,2020-06-02
gas,1674,2020-06-02
register,1674,2020-06-02
release,1674,2020-06-02
são,1673,2020-06-02
allowed,1672,2020-06-02
plans,1672,2020-06-02
huge,1672,2020-06-02
flu,1671,2020-06-02
threat,1671,2020-06-02
protection,1669,2020-06-02
for,1669,2020-06-02
27,1666,2020-06-02
looks,1665,2020-06-02
leader,1661,2020-06-02
director,1659,2020-06-02
is,1658,2020-06-02
guess,1657,2020-06-02
fall,1656,2020-06-02
ethnic,1655,2020-06-02
record,1654,2020-06-02
garimpeiros,1652,2020-06-02
reporting,1651,2020-06-02
anymore,1643,2020-06-02
26,1641,2020-06-02
critical,1641,2020-06-02
concerns,1634,2020-06-02
details,1629,2020-06-02
age,1628,2020-06-02
dengan,1627,2020-06-02
worked,1626,2020-06-02
gon,1620,2020-06-02
large,1619,2020-06-02
took,1616,2020-06-02
single,1616,2020-06-02
listen,1614,2020-06-02
announced,1614,2020-06-02
area,1612,2020-06-02
nyc,1611,2020-06-02
bolsonaro,1610,2020-06-02
major,1607,2020-06-02
though,1603,2020-06-02
changes,1599,2020-06-02
voting,1599,2020-06-02
continues,1598,2020-06-02
sales,1598,2020-06-02
department,1595,2020-06-02
fauci,1593,2020-06-02
sanitaria,1593,2020-06-02
vacuna,1586,2020-06-02
pmoindia,1586,2020-06-02
church,1583,2020-06-02
biden,1582,2020-06-02
tres,1581,2020-06-02
history,1580,2020-06-02
recent,1580,2020-06-02
deadly,1579,2020-06-02
statistics,1578,2020-06-02
tener,1577,2020-06-02
een,1577,2020-06-02
head,1576,2020-06-02
emergencia,1576,2020-06-02
result,1575,2020-06-02
petition,1574,2020-06-02
idea,1572,2020-06-02
semana,1569,2020-06-02
gets,1567,2020-06-02
half,1566,2020-06-02
up,1565,2020-06-02
sex,1564,2020-06-02
desintrusãojá,1563,2020-06-02
quédateencasa,1562,2020-06-02
poder,1562,2020-06-02
médicos,1562,2020-06-02
election,1562,2020-06-02
moment,1562,2020-06-02
im,1561,2020-06-02
guidance,1560,2020-06-02
só,1560,2020-06-02
distance,1560,2020-06-02
learning,1559,2020-06-02
todas,1558,2020-06-02
april,1558,2020-06-02
tips,1558,2020-06-02
outside,1557,2020-06-02
fin,1556,2020-06-02
un,1556,2020-06-02
ke,1555,2020-06-02
sont,1553,2020-06-02
course,1551,2020-06-02
press,1547,2020-06-02
calling,1546,2020-06-02
1st,1546,2020-06-02
saúde,1546,2020-06-02
buy,1545,2020-06-02
hold,1543,2020-06-02
rest,1541,2020-06-02
opening,1540,2020-06-02
university,1539,2020-06-02
cover,1538,2020-06-02
final,1537,2020-06-02
morning,1536,2020-06-02
favor,1535,2020-06-02
mumbai,1535,2020-06-02
donate,1532,2020-06-02
mga,1532,2020-06-02
hai,1532,2020-06-02
cure,1531,2020-06-02
isso,1531,2020-06-02
humanity,1530,2020-06-02
probably,1526,2020-06-02
indonesia,1526,2020-06-02
guys,1525,2020-06-02
cuenta,1524,2020-06-02
changed,1523,2020-06-02
clear,1523,2020-06-02
website,1521,2020-06-02
term,1521,2020-06-02
efforts,1520,2020-06-02
medio,1520,2020-06-02
gop,1520,2020-06-02
toda,1519,2020-06-02
della,1519,2020-06-02
actual,1518,2020-06-02
coronavirus,213162,2020-06-24
covid,204587,2020-06-24
19,192321,2020-06-24
covid19,146620,2020-06-24
cases,50104,2020-06-24
new,44076,2020-06-24
people,39002,2020-06-24
amp,36114,2020-06-24
trump,32366,2020-06-24
pandemic,29844,2020-06-24
us,27829,2020-06-24
via,22656,2020-06-24
virus,20429,2020-06-24
casos,19121,2020-06-24
health,18812,2020-06-24
like,18426,2020-06-24
testing,18245,2020-06-24
one,18055,2020-06-24
realdonaldtrump,17850,2020-06-24
news,17758,2020-06-24
get,17260,2020-06-24
2020,16548,2020-06-24
deaths,16136,2020-06-24
000,15829,2020-06-24
day,15253,2020-06-24
positive,15144,2020-06-24
time,14612,2020-06-24
24,14409,2020-06-24
world,13830,2020-06-24
states,13504,2020-06-24
know,13210,2020-06-24
mask,12606,2020-06-24
need,12377,2020-06-24
would,12210,2020-06-24
help,12105,2020-06-24
today,12081,2020-06-24
state,12029,2020-06-24
going,11943,2020-06-24
test,11827,2020-06-24
due,11573,2020-06-24
still,11523,2020-06-24
go,11078,2020-06-24
masks,10993,2020-06-24
see,10954,2020-06-24
please,10948,2020-06-24
could,10882,2020-06-24
many,10859,2020-06-24
si,10542,2020-06-24
says,10499,2020-06-24
back,10481,2020-06-24
crisis,10300,2020-06-24
home,10134,2020-06-24
da,10071,2020-06-24
government,10015,2020-06-24
total,9932,2020-06-24
lockdown,9887,2020-06-24
pandemia,9867,2020-06-24
re,9796,2020-06-24
may,9760,2020-06-24
even,9707,2020-06-24
good,9585,2020-06-24
read,9449,2020-06-24
china,9420,2020-06-24
death,9335,2020-06-24
work,9225,2020-06-24
take,9103,2020-06-24
first,9100,2020-06-24
texas,9064,2020-06-24
country,9050,2020-06-24
support,8867,2020-06-24
care,8849,2020-06-24
di,8765,2020-06-24
spread,8729,2020-06-24
said,8717,2020-06-24
corona,8695,2020-06-24
make,8575,2020-06-24
june,8554,2020-06-24
live,8543,2020-06-24
na,8486,2020-06-24
public,8357,2020-06-24
also,8355,2020-06-24
think,8354,2020-06-24
right,8105,2020-06-24
wear,8101,2020-06-24
die,8072,2020-06-24
uk,8019,2020-06-24
10,8001,2020-06-24
tests,7898,2020-06-24
number,7767,2020-06-24
well,7760,2020-06-24
patients,7718,2020-06-24
the,7712,2020-06-24
social,7631,2020-06-24
want,7602,2020-06-24
florida,7574,2020-06-24
india,7540,2020-06-24
must,7468,2020-06-24
response,7441,2020-06-24
say,7352,2020-06-24
since,7294,2020-06-24
vaccine,7217,2020-06-24
stay,7126,2020-06-24
way,7113,2020-06-24
et,7054,2020-06-24
tested,7005,2020-06-24
hospital,6994,2020-06-24
let,6949,2020-06-24
americans,6920,2020-06-24
global,6905,2020-06-24
really,6899,2020-06-24
keep,6878,2020-06-24
post,6871,2020-06-24
quarantine,6855,2020-06-24
em,6812,2020-06-24
daily,6767,2020-06-24
face,6738,2020-06-24
president,6737,2020-06-24
year,6732,2020-06-24
covid__19,6731,2020-06-24
days,6727,2020-06-24
stop,6715,2020-06-24
much,6625,2020-06-24
safe,6602,2020-06-24
great,6539,2020-06-24
last,6531,2020-06-24
york,6481,2020-06-24
america,6345,2020-06-24
business,6303,2020-06-24
data,6214,2020-06-24
lives,6202,2020-06-24
salud,6133,2020-06-24
risk,6118,2020-06-24
two,6074,2020-06-24
per,6033,2020-06-24
times,5980,2020-06-24
23,5976,2020-06-24
county,5968,2020-06-24
high,5952,2020-06-24
eu,5944,2020-06-24
got,5941,2020-06-24
surge,5922,2020-06-24
100,5883,2020-06-24
second,5874,2020-06-24
report,5856,2020-06-24
update,5833,2020-06-24
latest,5780,2020-06-24
il,5758,2020-06-24
impact,5731,2020-06-24
everyone,5731,2020-06-24
economy,5727,2020-06-24
des,5707,2020-06-24
record,5698,2020-06-24
look,5658,2020-06-24
wave,5639,2020-06-24
nuevos,5637,2020-06-24
14,5583,2020-06-24
numbers,5579,2020-06-24
end,5564,2020-06-24
week,5482,2020-06-24
case,5479,2020-06-24
next,5398,2020-06-24
months,5397,2020-06-24
every,5349,2020-06-24
20,5315,2020-06-24
outbreak,5298,2020-06-24
flu,5280,2020-06-24
real,5265,2020-06-24
dr,5259,2020-06-24
du,5237,2020-06-24
open,5185,2020-06-24
reported,5168,2020-06-24
another,5163,2020-06-24
