date,business,canada,cases,close,closing,corona,coronavirus,covid,covid19,deaths,distancing,economy,epidemic,fake,hoax,masks,reopen,reopening,rise,rising,rules,schools,trump,virus
2020-07-11,3327,1453,36085,1899,,8637,163344,155299,115794,16869,2810,3334,,2404,3526,9977,2173,2925,2791,1474,1520,6004,21691,17329
