gram,counts,date
coronavirus briefing,845,2020-04-01
nhs staff,844,2020-04-01
fools day,834,2020-04-01
made pillow,833,2020-04-01
000 coronavirus,833,2020-04-01
go back,829,2020-04-01
du covid,825,2020-04-01
world war,822,2020-04-01
fighting coronavirus,820,2020-04-01
loved ones,819,2020-04-01
response covid,814,2020-04-01
qu il,811,2020-04-01
coronavirus covid_19,809,2020-04-01
need know,808,2020-04-01
frontline nhs,806,2020-04-01
die coronavirus,803,2020-04-01
staying home,802,2020-04-01
died coronavirus,799,2020-04-01
stop spread,798,2020-04-01
china coronavirus,798,2020-04-01
000 cases,797,2020-04-01
test kits,797,2020-04-01
provide ppe,795,2020-04-01
trump says,783,2020-04-01
front line,783,2020-04-01
est pas,780,2020-04-01
uk govt,780,2020-04-01
coronavirus covid2019,779,2020-04-01
global pandemic,777,2020-04-01
sa mga,777,2020-04-01
york times,773,2020-04-01
one day,771,2020-04-01
need help,771,2020-04-01
would like,771,2020-04-01
19 relief,763,2020-04-01
covid self_portrait,758,2020-04-01
self_portrait covid19,750,2020-04-01
pillow letslovesuho,749,2020-04-01
casos positivos,749,2020-04-01
letslovesuho trump,740,2020-04-01
coronavirus quarantine,737,2020-04-01
death rate,737,2020-04-01
covid_19 coronavirus,735,2020-04-01
us intelligence,734,2020-04-01
aircraft carrier,733,2020-04-01
tiempos coronavirus,731,2020-04-01
ppe frontline,727,2020-04-01
new deaths,726,2020-04-01
het coronavirus,724,2020-04-01
wan na,724,2020-04-01
coronavirus symptoms,722,2020-04-01
covid19 outbreak,722,2020-04-01
govt provide,721,2020-04-01
19 test,717,2020-04-01
york city,717,2020-04-01
prime minister,717,2020-04-01
slow spread,717,2020-04-01
climate change,716,2020-04-01
000 people,712,2020-04-01
nhs keep,712,2020-04-01
coronavirus sign,710,2020-04-01
cases covid19,701,2020-04-01
pandemic via,701,2020-04-01
coronavirus trump,700,2020-04-01
well done,699,2020-04-01
coronavirus could,694,2020-04-01
american people,693,2020-04-01
lt lt,693,2020-04-01
corona covid19,691,2020-04-01
muertos coronavirus,688,2020-04-01
virus covid,684,2020-04-01
twitter android,684,2020-04-01
du covid19,679,2020-04-01
pandemia covid,679,2020-04-01
muertes coronavirus,679,2020-04-01
covid19 patients,671,2020-04-01
total cases,670,2020-04-01
press conference,668,2020-04-01
coronavirus china,666,2020-04-01
positive covid19,663,2020-04-01
help fight,663,2020-04-01
people need,662,2020-04-01
coronavirus disease,659,2020-04-01
coronavirus relief,657,2020-04-01
stayhome staysafe,657,2020-04-01
please stay,656,2020-04-01
19 testing,656,2020-04-01
new covid,655,2020-04-01
coronavirus tests,647,2020-04-01
coronavirus related,647,2020-04-01
coronavirus vaccine,646,2020-04-01
coronavirus coronavirus,644,2020-04-01
covid19 covid_19,643,2020-04-01
health workers,641,2020-04-01
cases deaths,640,2020-04-01
washington post,640,2020-04-01
19 update,639,2020-04-01
federal government,637,2020-04-01
join us,628,2020-04-01
breaking news,626,2020-04-01
small businesses,622,2020-04-01
time coronavirus,621,2020-04-01
secretary general,620,2020-04-01
let us,619,2020-04-01
ang mga,619,2020-04-01
covid19 lockdown,617,2020-04-01
au coronavirus,617,2020-04-01
24 horas,616,2020-04-01
dr fauci,616,2020-04-01
time covid,611,2020-04-01
coronavirus amp,609,2020-04-01
coronavirus news,609,2020-04-01
cuarentena coronavirus,606,2020-04-01
corona coronavirus,606,2020-04-01
10 000,597,2020-04-01
medical equipment,593,2020-04-01
working home,593,2020-04-01
total number,590,2020-04-01
home stay,589,2020-04-01
small business,588,2020-04-01
blood hands,586,2020-04-01
front lines,583,2020-04-01
19 death,582,2020-04-01
star wars,581,2020-04-01
pape diouf,578,2020-04-01
vía youtube,577,2020-04-01
joe biden,573,2020-04-01
via gatewaypundit,572,2020-04-01
coronavirus argentina,571,2020-04-01
relief fund,569,2020-04-01
covid19 stayathome,567,2020-04-01
cancelled due,563,2020-04-01
coronavirus instead,562,2020-04-01
uk coronavirus,561,2020-04-01
000 240,561,2020-04-01
hong kong,561,2020-04-01
testing kits,558,2020-04-01
got ta,555,2020-04-01
daily thanks,551,2020-04-01
cases rise,550,2020-04-01
people like,548,2020-04-01
19 feb,547,2020-04-01
19 vía,547,2020-04-01
amp rt,546,2020-04-01
covid19 covid,545,2020-04-01
crisis covid19,545,2020-04-01
since world,545,2020-04-01
long term,544,2020-04-01
tell us,542,2020-04-01
infected coronavirus,542,2020-04-01
impact covid,541,2020-04-01
the coronavirus,539,2020-04-01
frente coronavirus,539,2020-04-01
nueva york,538,2020-04-01
contre coronavirus,536,2020-04-01
mga tao,535,2020-04-01
coronavirus il,535,2020-04-01
covid19 corona,535,2020-04-01
covid19 stayhome,534,2020-04-01
prevent spread,533,2020-04-01
april 1st,532,2020-04-01
china lied,532,2020-04-01
ng mga,532,2020-04-01
000 americans,531,2020-04-01
feel like,530,2020-04-01
cases reported,529,2020-04-01
coronavirus aid,528,2020-04-01
uk government,527,2020-04-01
chris cuomo,526,2020-04-01
lucha coronavirus,526,2020-04-01
sant shri,524,2020-04-01
coronavirus us,523,2020-04-01
great job,522,2020-04-01
trump said,521,2020-04-01
coronavirus april,520,2020-04-01
personal protective,520,2020-04-01
via breitbartnews,519,2020-04-01
andrew jack,519,2020-04-01
whitehouse realdonaldtrump,519,2020-04-01
coronavirus india,517,2020-04-01
immediate globalceasefire,516,2020-04-01
via mailonline,516,2020-04-01
called immediate,516,2020-04-01
join amp,514,2020-04-01
globalceasefire fight,514,2020-04-01
boris johnson,514,2020-04-01
general called,513,2020-04-01
call join,513,2020-04-01
instead ve,511,2020-04-01
pandemia covid19,510,2020-04-01
backed call,509,2020-04-01
one thing,509,2020-04-01
house coronavirus,509,2020-04-01
aujourd hui,508,2020-04-01
look like,507,2020-04-01
ve backed,507,2020-04-01
crise du,505,2020-04-01
people coronavirus,505,2020-04-01
coronavirus threat,504,2020-04-01
whole world,503,2020-04-01
first coronavirus,502,2020-04-01
years ago,500,2020-04-01
protective gear,499,2020-04-01
50 000,499,2020-04-01
virus covid19,499,2020-04-01
good job,497,2020-04-01
coronavirus corona,496,2020-04-01
dies covid,495,2020-04-01
self isolation,494,2020-04-01
get well,493,2020-04-01
herd immunity,492,2020-04-01
days ago,492,2020-04-01
across country,492,2020-04-01
combat coronavirus,492,2020-04-01
lost job,491,2020-04-01
first responders,490,2020-04-01
wuhan coronavirus,490,2020-04-01
nuevo coronavirus,489,2020-04-01
pendamping desa,489,2020-04-01
press briefing,488,2020-04-01
coronavirus españa,488,2020-04-01
koko pimentel,488,2020-04-01
il est,487,2020-04-01
covid19 virus,486,2020-04-01
please take,486,2020-04-01
health officials,485,2020-04-01
spring break,485,2020-04-01
help coronavirus,485,2020-04-01
face mask,482,2020-04-01
da covid,481,2020-04-01
of the,481,2020-04-01
coronavirus infections,479,2020-04-01
tablighi jamaat,479,2020-04-01
penyebaran covid,479,2020-04-01
coronavirus new,478,2020-04-01
emergenza coronavirus,478,2020-04-01
positivo coronavirus,477,2020-04-01
crisis covid,476,2020-04-01
know coronavirus,476,2020-04-01
emergencia sanitaria,475,2020-04-01
wear masks,475,2020-04-01
like coronavirus,475,2020-04-01
si koko,474,2020-04-01
response covid19,474,2020-04-01
il faut,473,2020-04-01
deaths us,472,2020-04-01
anthony fauci,472,2020-04-01
anyone else,472,2020-04-01
last night,471,2020-04-01
sa covid,471,2020-04-01
china concealed,471,2020-04-01
cure coronavirus,466,2020-04-01
says coronavirus,466,2020-04-01
virus corona,465,2020-04-01
cruise ships,465,2020-04-01
testing positive,465,2020-04-01
coronavirus stimulus,465,2020-04-01
fool day,463,2020-04-01
coronavirus uk,462,2020-04-01
spreading coronavirus,462,2020-04-01
new post,461,2020-04-01
world health,461,2020-04-01
coronavirus bill,459,2020-04-01
via nytimes,459,2020-04-01
deaths coronavirus,457,2020-04-01
coronavirus case,457,2020-04-01
cnn msnbc,457,2020-04-01
wear mask,457,2020-04-01
stop coronavirus,456,2020-04-01
coronavirus fight,455,2020-04-01
coronavirus si,455,2020-04-01
get tested,454,2020-04-01
work home,454,2020-04-01
go away,454,2020-04-01
back normal,453,2020-04-01
19 situation,453,2020-04-01
last year,452,2020-04-01
total contagiados,451,2020-04-01
thank god,451,2020-04-01
fallecidos coronavirus,450,2020-04-01
14 days,450,2020-04-01
home coronavirus,450,2020-04-01
cruise ship,449,2020-04-01
get back,448,2020-04-01
back work,447,2020-04-01
new month,447,2020-04-01
impact coronavirus,446,2020-04-01
high risk,445,2020-04-01
coronavirus stayhome,443,2020-04-01
kami pendamping,442,2020-04-01
coronavirus spreads,442,2020-04-01
immune system,441,2020-04-01
pandemic covid19,441,2020-04-01
number cases,440,2020-04-01
even though,440,2020-04-01
ne pas,439,2020-04-01
bringing total,439,2020-04-01
march 31,438,2020-04-01
war ii,437,2020-04-01
health crisis,437,2020-04-01
via nypost,436,2020-04-01
19 positive,435,2020-04-01
million people,432,2020-04-01
march 2020,432,2020-04-01
fool joke,429,2020-04-01
coronavirus updates,429,2020-04-01
chinese government,428,2020-04-01
aprilfoolsday covid19,428,2020-04-01
ceux qui,428,2020-04-01
in the,427,2020-04-01
despite coronavirus,427,2020-04-01
help people,426,2020-04-01
click link,423,2020-04-01
face au,422,2020-04-01
rest world,421,2020-04-01
daily coronavirus,421,2020-04-01
yung mga,420,2020-04-01
beat coronavirus,420,2020-04-01
causa coronavirus,420,2020-04-01
combatir coronavirus,418,2020-04-01
world news,418,2020-04-01
physical distancing,417,2020-04-01
nancy pelosi,416,2020-04-01
est une,416,2020-04-01
concealed extent,416,2020-04-01
passed away,416,2020-04-01
sa covid19,415,2020-04-01
well soon,414,2020-04-01
every single,414,2020-04-01
people still,412,2020-04-01
health minister,410,2020-04-01
19 patient,409,2020-04-01
seems like,409,2020-04-01
toilet paper,408,2020-04-01
please share,408,2020-04-01
per il,407,2020-04-01
n95 masks,407,2020-04-01
travel ban,403,2020-04-01
handling coronavirus,403,2020-04-01
shelter place,402,2020-04-01
spread virus,401,2020-04-01
president donald,401,2020-04-01
puede ser,401,2020-04-01
single day,400,2020-04-01
कर रह,400,2020-04-01
confirmed coronavirus,400,2020-04-01
medical staff,399,2020-04-01
000 casos,398,2020-04-01
south africa,398,2020-04-01
common sense,398,2020-04-01
young people,395,2020-04-01
coronavirus would,395,2020-04-01
na lang,394,2020-04-01
covid19 relawandesalawancovid19,394,2020-04-01
coronavirus ecuador,391,2020-04-01
guerra mundial,391,2020-04-01
covid19 amp,391,2020-04-01
muertos covid,390,2020-04-01
coronavirus might,389,2020-04-01
na ang,389,2020-04-01
coronavirus est,388,2020-04-01
coronavirus stayathome,388,2020-04-01
home orders,387,2020-04-01
face coronavirus,386,2020-04-01
adam schiff,385,2020-04-01
rest peace,385,2020-04-01
could help,385,2020-04-01
sounds like,384,2020-04-01
000 000,384,2020-04-01
want know,384,2020-04-01
combate ao,383,2020-04-01
italy spain,383,2020-04-01
ron desantis,383,2020-04-01
covidー19 covid,383,2020-04-01
socialdistancing coronalockdown,383,2020-04-01
coronavirus shutdown,383,2020-04-01
coronavirus hoax,382,2020-04-01
penanganan covid,382,2020-04-01
du confinement,382,2020-04-01
หน ากากอนาม,381,2020-04-01
lutte contre,381,2020-04-01
19 spread,381,2020-04-01
died covid,381,2020-04-01
health organization,380,2020-04-01
poisson avril,379,2020-04-01
new jersey,378,2020-04-01
chinese virus,378,2020-04-01
19 symptoms,377,2020-04-01
última hora,377,2020-04-01
trump admin,376,2020-04-01
watch live,376,2020-04-01
lockdown coronavirus,376,2020-04-01
30 000,375,2020-04-01
test coronavirus,374,2020-04-01
stay away,374,2020-04-01
time since,373,2020-04-01
day coronavirus,373,2020-04-01
el coronavirus,372,2020-04-01
last 24,371,2020-04-01
fighting covid,371,2020-04-01
est ce,371,2020-04-01
americans die,370,2020-04-01
dying coronavirus,370,2020-04-01
time covid19,370,2020-04-01
next week,369,2020-04-01
positif covid,369,2020-04-01
coronavirus may,369,2020-04-01
coronavirus infection,368,2020-04-01
mortality rate,368,2020-04-01
coronalockdown coronavirus,368,2020-04-01
1er avril,367,2020-04-01
31 2020,367,2020-04-01
penanganan covid19,367,2020-04-01
confirmed covid,367,2020-04-01
nursing home,367,2020-04-01
wearing masks,366,2020-04-01
second wave,366,2020-04-01
coronavirus hit,366,2020-04-01
2020 coronavirus,366,2020-04-01
000 muertos,366,2020-04-01
19 amp,365,2020-04-01
covid coronavirus,365,2020-04-01
post coronavirus,363,2020-04-01
coronavirus italia,363,2020-04-01
per day,363,2020-04-01
tucker carlson,362,2020-04-01
pandemic coronavirus,362,2020-04-01
19 related,361,2020-04-01
re going,361,2020-04-01
johns hopkins,361,2020-04-01
this is,360,2020-04-01
30 days,360,2020-04-01
em casa,360,2020-04-01
give us,359,2020-04-01
outbreak via,359,2020-04-01
lot people,359,2020-04-01
help slow,358,2020-04-01
come back,358,2020-04-01
two months,357,2020-04-01
coronavirus epidemic,356,2020-04-01
mundo coronavirus,356,2020-04-01
domestic violence,356,2020-04-01
je suis,356,2020-04-01
coronavirus coverage,356,2020-04-01
campaign rallies,356,2020-04-01
good morning,356,2020-04-01
non essential,355,2020-04-01
das coronavirus,355,2020-04-01
hand sanitizer,354,2020-04-01
latest coronavirus,353,2020-04-01
_व यरस,353,2020-04-01
drug cartels,353,2020-04-01
family members,352,2020-04-01
oh god,352,2020-04-01
wars actor,352,2020-04-01
covid_19 covid19,351,2020-04-01
number deaths,351,2020-04-01
got coronavirus,351,2020-04-01
affected coronavirus,351,2020-04-01
ver si,349,2020-04-01
stacy mom,349,2020-04-01
via googlenews,348,2020-04-01
health insurance,348,2020-04-01
right thing,348,2020-04-01
covid19 testing,348,2020-04-01
people get,346,2020-04-01
pm cares,345,2020-04-01
mass testing,345,2020-04-01
stock market,345,2020-04-01
hundreds thousands,345,2020-04-01
qu ils,344,2020-04-01
coronavirus va,344,2020-04-01
dahil sa,344,2020-04-01
extent coronavirus,344,2020-04-01
rallies jan,344,2020-04-01
right coronavirus,343,2020-04-01
spring breakers,342,2020-04-01
via franceinfo,341,2020-04-01
cases confirmed,341,2020-04-01
covid19 deaths,340,2020-04-01
crisis since,340,2020-04-01
statewide stay,340,2020-04-01
please read,340,2020-04-01
trump amp,340,2020-04-01
1st april,340,2020-04-01
realdonaldtrump potus,340,2020-04-01
cares act,339,2020-04-01
03 2020,339,2020-04-01
coronavirus virus,339,2020-04-01
number coronavirus,339,2020-04-01
makes sense,339,2020-04-01
today coronavirus,338,2020-04-01
via nbcnews,337,2020-04-01
lied coronavirus,337,2020-04-01
test results,337,2020-04-01
últimas 24,337,2020-04-01
golfed jan,337,2020-04-01
covid19 โคว,336,2020-04-01
casos covid19,335,2020-04-01
ce qui,335,2020-04-01
coronavirus press,335,2020-04-01
realdonaldtrump vp,335,2020-04-01
stay inside,335,2020-04-01
affected covid,335,2020-04-01
19 tests,335,2020-04-01
25 000,334,2020-04-01
13 aprile,334,2020-04-01
coronavirus complications,334,2020-04-01
take action,334,2020-04-01
covid19 response,334,2020-04-01
asharamji bapu,333,2020-04-01
people stay,333,2020-04-01
caso coronavirus,333,2020-04-01
get covid,333,2020-04-01
social distance,332,2020-04-01
everyone else,332,2020-04-01
die covid,331,2020-04-01
even feel,331,2020-04-01
hoy 0recuperados,330,2020-04-01
shri asharamji,330,2020-04-01
19 sign,329,2020-04-01
500 000,329,2020-04-01
number people,329,2020-04-01
months ago,329,2020-04-01
jan 14,329,2020-04-01
key workers,328,2020-04-01
please please,328,2020-04-01
difficult time,327,2020-04-01
coronavirus situation,327,2020-04-01
sistema salud,327,2020-04-01
first case,327,2020-04-01
19 dengan,327,2020-04-01
going get,326,2020-04-01
covid 786,326,2020-04-01
hobby lobby,326,2020-04-01
life saving,325,2020-04-01
coronavirus numbers,325,2020-04-01
pandemi covid,324,2020-04-01
31 marzo,323,2020-04-01
mr president,323,2020-04-01
pay rent,322,2020-04-01
long time,321,2020-04-01
test covid,321,2020-04-01
back coronavirus,321,2020-04-01
coronavirus latest,321,2020-04-01
intelligence community,321,2020-04-01
stayathome covid19,320,2020-04-01
supply chain,320,2020-04-01
underlying health,320,2020-04-01
abril 2020,320,2020-04-01
fighting covid19,320,2020-04-01
covid19 coronavirusoutbreak,319,2020-04-01
crisis via,319,2020-04-01
mike pence,319,2020-04-01
self reporting,318,2020-04-01
coronavirus briefings,318,2020-04-01
new orleans,318,2020-04-01
coronavirus fears,317,2020-04-01
wimbledon cancelled,317,2020-04-01
trump warns,315,2020-04-01
desa relawandesalawancovid19,315,2020-04-01
new yorkers,314,2020-04-01
san francisco,314,2020-04-01
coronavirus people,314,2020-04-01
da coronavirus,313,2020-04-01
supreme court,313,2020-04-01
friends family,313,2020-04-01
every time,313,2020-04-01
say april,313,2020-04-01
real time,313,2020-04-01
des masques,313,2020-04-01
medical professionals,312,2020-04-01
looking forward,312,2020-04-01
get rid,312,2020-04-01
salud pública,312,2020-04-01
battle coronavirus,312,2020-04-01
self isolating,312,2020-04-01
contagio coronavirus,312,2020-04-01
10 days,311,2020-04-01
global coronavirus,311,2020-04-01
propagación coronavirus,311,2020-04-01
covid19 via,311,2020-04-01
ils ont,310,2020-04-01
coronavirus like,310,2020-04-01
health ministry,310,2020-04-01
covid19 positive,310,2020-04-01
crisis sanitaria,309,2020-04-01
positivos coronavirus,309,2020-04-01
contre covid,309,2020-04-01
via yahoo,309,2020-04-01
download app,308,2020-04-01
si coronavirus,308,2020-04-01
positivo covid,307,2020-04-01
20 000,306,2020-04-01
held accountable,306,2020-04-01
prince charles,306,2020-04-01
total deaths,306,2020-04-01
coronavirus coronavirusoutbreak,305,2020-04-01
feel well,305,2020-04-01
happy new,304,2020-04-01
andrew cuomo,304,2020-04-01
19 april,304,2020-04-01
real estate,304,2020-04-01
coronavirus et,303,2020-04-01
novo coronavírus,303,2020-04-01
pacientes covid,303,2020-04-01
material sanitario,302,2020-04-01
experts say,302,2020-04-01
may god,302,2020-04-01
pleads help,301,2020-04-01
contracting coronavirus,301,2020-04-01
country world,301,2020-04-01
officials say,301,2020-04-01
daily updates,301,2020-04-01
right wing,301,2020-04-01
coronavirus coming,300,2020-04-01
stay healthy,300,2020-04-01
jan 18,299,2020-04-01
people know,299,2020-04-01
world coronavirus,299,2020-04-01
health experts,298,2020-04-01
cover up,298,2020-04-01
covid19 sarscov2,298,2020-04-01
stayhome covid19,298,2020-04-01
health department,298,2020-04-01
13 year,298,2020-04-01
daily even,297,2020-04-01
us covid,297,2020-04-01
namo app,297,2020-04-01
firma petición,297,2020-04-01
ng gobyerno,296,2020-04-01
coronavirus país,295,2020-04-01
coronavirus please,295,2020-04-01
coronavirus global,295,2020-04-01
threat coronavirus,294,2020-04-01
said coronavirus,294,2020-04-01
grocery store,294,2020-04-01
identify risk,294,2020-04-01
feb 15,294,2020-04-01
feb 10,294,2020-04-01
first covid,293,2020-04-01
contaminated covid,293,2020-04-01
wearing mask,293,2020-04-01
coronavirus emergency,293,2020-04-01
impact covid19,293,2020-04-01
working hard,293,2020-04-01
contagios coronavirus,293,2020-04-01
tested coronavirus,293,2020-04-01
qu on,293,2020-04-01
american lives,292,2020-04-01
symptoms daily,292,2020-04-01
actor andrew,292,2020-04-01
stimulus package,292,2020-04-01
coronavirus video,292,2020-04-01
19 vaccine,292,2020-04-01
new covid19,292,2020-04-01
wall street,291,2020-04-01
hacer frente,291,2020-04-01
redes sociales,291,2020-04-01
2020 04,291,2020-04-01
15 mar,290,2020-04-01
using coronavirus,290,2020-04-01
people infected,290,2020-04-01
risk cases,290,2020-04-01
covid19 identify,290,2020-04-01
cdc issued,290,2020-04-01
china covid,290,2020-04-01
high school,290,2020-04-01
via usatoday,290,2020-04-01
reporting symptoms,290,2020-04-01
vía el_pais,289,2020-04-01
trump white,289,2020-04-01
covid19 quarantine,289,2020-04-01
cases sooner,289,2020-04-01
coronavirus flu,289,2020-04-01
human rights,289,2020-04-01
sooner self,289,2020-04-01
self isolate,289,2020-04-01
19 case,289,2020-04-01
fino 13,288,2020-04-01
combat covid,288,2020-04-01
please let,288,2020-04-01
us covid19,288,2020-04-01
et des,288,2020-04-01
000 us,288,2020-04-01
reino unido,287,2020-04-01
2020 amp,287,2020-04-01
much needed,287,2020-04-01
coronavirus hospital,287,2020-04-01
coronavirus treatment,287,2020-04-01
mar 13,287,2020-04-01
test test,287,2020-04-01
per coronavirus,287,2020-04-01
self quarantine,287,2020-04-01
coronavirus one,286,2020-04-01
take look,286,2020-04-01
well download,286,2020-04-01
larry david,286,2020-04-01
one person,286,2020-04-01
number one,286,2020-04-01
cada vez,285,2020-04-01
primer caso,285,2020-04-01
via change,285,2020-04-01
covid19 covid2019,285,2020-04-01
please stop,284,2020-04-01
saving lives,284,2020-04-01
say coronavirus,284,2020-04-01
healthcare system,284,2020-04-01
contact tracing,284,2020-04-01
abc news,284,2020-04-01
please contact,284,2020-04-01
to be,284,2020-04-01
toll rises,284,2020-04-01
might problem,284,2020-04-01
people tested,284,2020-04-01
ministerio salud,283,2020-04-01
via huffpostpol,282,2020-04-01
saw coming,282,2020-04-01
latest updates,282,2020-04-01
contre covid19,282,2020-04-01
update covid,282,2020-04-01
warning jan,282,2020-04-01
30 feb,282,2020-04-01
to the,281,2020-04-01
qui ont,281,2020-04-01
difficult times,281,2020-04-01
good idea,280,2020-04-01
amp feb,280,2020-04-01
aprilfoolsday coronavirus,280,2020-04-01
get sick,280,2020-04-01
08 2020,280,2020-04-01
coronavirus cure,279,2020-04-01
covid19 test,279,2020-04-01
number covid,279,2020-04-01
communist party,279,2020-04-01
kemendes pdtt,279,2020-04-01
body bags,279,2020-04-01
really need,278,2020-04-01
coronavirus stay,278,2020-04-01
kill us,278,2020-04-01
lost time,278,2020-04-01
ce qu,278,2020-04-01
admitted coronavirus,278,2020-04-01
ด19 covid19,278,2020-04-01
thousands people,277,2020-04-01
florida governor,277,2020-04-01
in place,277,2020-04-01
dangerous coronavirus,277,2020-04-01
ve got,276,2020-04-01
home covid19,276,2020-04-01
best way,276,2020-04-01
people would,275,2020-04-01
make lost,275,2020-04-01
dos semanas,275,2020-04-01
