gram,counts,date
covid 19,180741,2020-05-23
coronavirus pandemic,8869,2020-05-23
dominic cummings,8148,2020-05-23
coronavirus covid19,7494,2020-05-23
coronavirus cases,6061,2020-05-23
19 cases,5963,2020-05-23
19 pandemic,5757,2020-05-23
100 000,5609,2020-05-23
new york,5488,2020-05-23
covid19 coronavirus,5016,2020-05-23
new cases,4703,2020-05-23
nursing homes,4527,2020-05-23
nursing home,4333,2020-05-23
death toll,4230,2020-05-23
stay home,3582,2020-05-23
19 patients,3561,2020-05-23
social distancing,3399,2020-05-23
cashless society,3220,2020-05-23
nuevos casos,3141,2020-05-23
new coronavirus,3074,2020-05-23
via youtube,2981,2020-05-23
coronavirus lockdown,2979,2020-05-23
coronavirus vaccine,2971,2020-05-23
casos covid,2956,2020-05-23
patrick ewing,2797,2020-05-23
coronavirus covid,2660,2020-05-23
bbc news,2659,2020-05-23
covid19 pandemic,2641,2020-05-23
casos coronavirus,2579,2020-05-23
covidー19 coronavirus,2567,2020-05-23
news coronavirus,2530,2020-05-23
19 vaccine,2514,2020-05-23
19 deaths,2499,2020-05-23
amid coronavirus,2447,2020-05-23
memorial day,2313,2020-05-23
year old,2310,2020-05-23
coronavirus crisis,2297,2020-05-23
lockdown rules,2270,2020-05-23
home coronavirus,2177,2020-05-23
19 crisis,2170,2020-05-23
donald trump,2167,2020-05-23
due covid,2166,2020-05-23
pandemi covid,2149,2020-05-23
new covid,2148,2020-05-23
may 23,2126,2020-05-23
first time,2120,2020-05-23
yr old,2079,2020-05-23
via gatewaypundit,2077,2020-05-23
coronavirus outbreak,2069,2020-05-23
coronavirus deaths,2056,2020-05-23
tested positive,2041,2020-05-23
positive covid,2039,2020-05-23
coronavirus patients,2031,2020-05-23
casos confirmados,2003,2020-05-23
public health,1972,2020-05-23
positive coronavirus,1970,2020-05-23
confirmed cases,1948,2020-05-23
bill gates,1934,2020-05-23
coronavirus death,1892,2020-05-23
society know,1884,2020-05-23
pandemia coronavirus,1835,2020-05-23
24 horas,1824,2020-05-23
coronavirus via,1824,2020-05-23
live updates,1801,2020-05-23
coronavirus covidー19,1729,2020-05-23
due coronavirus,1718,2020-05-23
covid19 cases,1672,2020-05-23
coronavirus live,1628,2020-05-23
250 miles,1621,2020-05-23
19 via,1601,2020-05-23
due covid19,1593,2020-05-23
gon na,1583,2020-05-23
coronavirus spread,1550,2020-05-23
many people,1547,2020-05-23
boris johnson,1503,2020-05-23
loved ones,1500,2020-05-23
coronavirus dominic,1497,2020-05-23
