gram,counts,date
covid 19 cases,9325,2020-06-28
covid 19 pandemic,5518,2020-06-28
casos covid 19,2868,2020-06-28
new covid 19,2721,2020-06-28
new coronavirus cases,2552,2020-06-28
positive covid 19,1768,2020-06-28
due covid 19,1719,2020-06-28
covid 19 deaths,1632,2020-06-28
covid 19 patients,1623,2020-06-28
coronavirus covid 19,1612,2020-06-28
cases covid 19,1545,2020-06-28
handling covid 19,1369,2020-06-28
covid 19 crisis,1275,2020-06-28
últimas 24 horas,1196,2020-06-28
penyebaran covid 19,1171,2020-06-28
hold public inquiry,1123,2020-06-28
cegah covid 19,1110,2020-06-28
sign petition via,1105,2020-06-28
government handling covid,1104,2020-06-28
inquiry government handling,1097,2020-06-28
public inquiry government,1096,2020-06-28
covid 19 vaccine,1095,2020-06-28
19 pandemic covid19,1088,2020-06-28
masker cegah covid,1079,2020-06-28
berikan masker cegah,1077,2020-06-28
covid 19 via,1029,2020-06-28
bbc news coronavirus,1026,2020-06-28
da covid 19,1023,2020-06-28
cegah penyebaran covid,1023,2020-06-28
sejutamaskerpoldajatimberbagi dengan sesama,1004,2020-06-28
dengan sesama cegah,1004,2020-06-28
sesama cegah penyebaran,1004,2020-06-28
mantap berikan masker,1000,2020-06-28
amid covid 19,989,2020-06-28
coronavirus threat seriously,988,2020-06-28
petition via ukchange,981,2020-06-28
kept millions taking,981,2020-06-28
millions taking coronavirus,979,2020-06-28
taking coronavirus threat,966,2020-06-28
may kept millions,962,2020-06-28
fox news may,959,2020-06-28
spread covid 19,927,2020-06-28
news may kept,924,2020-06-28
covid19 sign petition,922,2020-06-28
data fox news,920,2020-06-28
global coronavirus cases,916,2020-06-28
pandemic covid19 sign,911,2020-06-28
covid 19 di,885,2020-06-28
covid 19 testing,878,2020-06-28
covid 19 test,845,2020-06-28
covid 19 death,835,2020-06-28
covid 19 virus,821,2020-06-28
newsom orders bars,816,2020-06-28
covid 19 sejutamaskerpoldajatim,811,2020-06-28
exceed 10 million,804,2020-06-28
surge coronavirus cases,802,2020-06-28
1trenggalek divhumas_polri khofifahip,795,2020-06-28
divhumas_polri khofifahip humaspoldajatim,795,2020-06-28
khofifahip humaspoldajatim thearieair,795,2020-06-28
humaspoldajatim thearieair tjhinfar21,794,2020-06-28
cases exceed 10,792,2020-06-28
thearieair tjhinfar21 mantap,791,2020-06-28
tjhinfar21 mantap berikan,791,2020-06-28
last 24 hours,775,2020-06-28
number covid 19,764,2020-06-28
covid 19 infections,762,2020-06-28
coronavirus failures exposed,756,2020-06-28
