gram,counts,date
covid 19,136656,2020-04-02
coronavirus pandemic,9487,2020-04-02
coronavirus covid19,8925,2020-04-02
covid19 coronavirus,5818,2020-04-02
19 pandemic,5245,2020-04-02
stay home,4996,2020-04-02
coronavirus outbreak,4726,2020-04-02
coronavirus cases,4715,2020-04-02
coronavirus crisis,4647,2020-04-02
new york,4368,2020-04-02
via youtube,4004,2020-04-02
due coronavirus,3606,2020-04-02
social distancing,3437,2020-04-02
amid coronavirus,3394,2020-04-02
coronavirus covid,3192,2020-04-02
19 cases,2946,2020-04-02
href rel,2903,2020-04-02
rel nofollow,2903,2020-04-02
true href,2850,2020-04-02
coronavirus via,2822,2020-04-02
19 crisis,2804,2020-04-02
death toll,2791,2020-04-02
19 optimiscegahcovid19,2715,2020-04-02
coronavirus response,2664,2020-04-02
coronavirus lockdown,2656,2020-04-02
fight coronavirus,2613,2020-04-02
white house,2583,2020-04-02
covid19 pandemic,2517,2020-04-02
new cases,2498,2020-04-02
nofollow twitter,2457,2020-04-02
covidー19 coronavirus,2454,2020-04-02
crisis coronavirus,2316,2020-04-02
tested positive,2312,2020-04-02
spread coronavirus,2288,2020-04-02
stay safe,2120,2020-04-02
19 outbreak,2106,2020-04-02
coronavirus covidー19,2091,2020-04-02
gon na,2078,2020-04-02
confirmed cases,2015,2020-04-02
public health,2011,2020-04-02
du coronavirus,1959,2020-04-02
positive coronavirus,1956,2020-04-02
10 000,1949,2020-04-02
coronavirus patients,1912,2020-04-02
due covid,1856,2020-04-02
100 000,1843,2020-04-02
coronavirus deaths,1837,2020-04-02
health care,1801,2020-04-02
news coronavirus,1766,2020-04-02
donald trump,1764,2020-04-02
corona virus,1741,2020-04-02
fox news,1729,2020-04-02
task force,1724,2020-04-02
bbc news,1706,2020-04-02
twitter web,1685,2020-04-02
pandemia coronavirus,1672,2020-04-02
19 patients,1642,2020-04-02
sign petition,1640,2020-04-02
fight covid19,1606,2020-04-02
pemerintah pusat,1583,2020-04-02
president trump,1580,2020-04-02
new coronavirus,1573,2020-04-02
fight covid,1565,2020-04-02
penanggulangan covid,1565,2020-04-02
april 2020,1563,2020-04-02
year old,1553,2020-04-02
united states,1534,2020-04-02
langkah pemerintah,1526,2020-04-02
pusat dalam,1523,2020-04-02
dalam penanggulangan,1522,2020-04-02
penuh setiap,1521,2020-04-02
setiap langkah,1518,2020-04-02
many people,1516,2020-04-02
casos coronavirus,1510,2020-04-02
novel coronavirus,1488,2020-04-02
web app,1481,2020-04-02
aircraft carrier,1477,2020-04-02
mendukung penuh,1470,2020-04-02
siap mendukung,1462,2020-04-02
senantiasa siap,1453,2020-04-02
fake news,1453,2020-04-02
trump coronavirus,1442,2020-04-02
petition via,1381,2020-04-02
positive covid,1377,2020-04-02
covid19pandemic coronavirus,1373,2020-04-02
19 via,1366,2020-04-02
due covid19,1359,2020-04-02
rt coronavirus,1340,2020-04-02
cases coronavirus,1339,2020-04-02
covidー19 covid19,1321,2020-04-02
gt gt,1314,2020-04-02
casos confirmados,1309,2020-04-02
amid covid,1300,2020-04-02
coronavirus death,1299,2020-04-02
save lives,1282,2020-04-02
polri senantiasa,1260,2020-04-02
good news,1258,2020-04-02
covid19 cases,1239,2020-04-02
at home,1232,2020-04-02
response coronavirus,1218,2020-04-02
last week,1207,2020-04-02
trump administration,1188,2020-04-02
covid19 crisis,1185,2020-04-02
healthcare workers,1183,2020-04-02
chief antonioguterres,1181,2020-04-02
19 coronavirus,1174,2020-04-02
coronavirus spread,1173,2020-04-02
social media,1141,2020-04-02
help us,1137,2020-04-02
looks like,1136,2020-04-02
coronavirus vía,1127,2020-04-02
around world,1122,2020-04-02
il coronavirus,1114,2020-04-02
pandemia covid19,1110,2020-04-02
face masks,1102,2020-04-02
covid19pandemic covid19,1102,2020-04-02
24 hours,1095,2020-04-02
50 000,1068,2020-04-02
coronavirus testing,1064,2020-04-02
penanganan covid,1062,2020-04-02
medical supplies,1062,2020-04-02
covid19 covidー19,1060,2020-04-02
one million,1056,2020-04-02
cases covid,1054,2020-04-02
jared kushner,1037,2020-04-02
stay at,1032,2020-04-02
coronavirus relief,1032,2020-04-02
spread covid,1028,2020-04-02
02 04,1022,2020-04-02
19 response,1021,2020-04-02
coronavirus update,1018,2020-04-02
mental health,1007,2020-04-02
via ukchange,1006,2020-04-02
000 000,994,2020-04-02
bill gates,988,2020-04-02
nuevos casos,979,2020-04-02
every day,976,2020-04-02
19 virus,970,2020-04-02
home order,967,2020-04-02
spread covid19,967,2020-04-02
sa mga,966,2020-04-02
died coronavirus,965,2020-04-02
19 lockdown,958,2020-04-02
make sure,953,2020-04-02
god bless,952,2020-04-02
live updates,952,2020-04-02
casos covid,951,2020-04-02
us coronavirus,950,2020-04-02
prime minister,949,2020-04-02
test positive,942,2020-04-02
04 2020,939,2020-04-02
coronavirus task,926,2020-04-02
coronavirus vaccine,913,2020-04-02
two weeks,909,2020-04-02
coronavirus covid19pandemic,907,2020-04-02
adam schlesinger,898,2020-04-02
people dying,897,2020-04-02
contre coronavirus,896,2020-04-02
york times,894,2020-04-02
tests positive,894,2020-04-02
new deaths,889,2020-04-02
ee uu,888,2020-04-02
people died,884,2020-04-02
keep safe,875,2020-04-02
weeks ago,872,2020-04-02
wash hands,864,2020-04-02
coronavirus live,863,2020-04-02
response covid,862,2020-04-02
coronavirus test,862,2020-04-02
south korea,861,2020-04-02
000 cases,860,2020-04-02
sars cov,858,2020-04-02
get coronavirus,845,2020-04-02
qu il,836,2020-04-02
dan strategi,827,2020-04-02
dalam penanganan,825,2020-04-02
dari semua,822,2020-04-02
dies coronavirus,821,2020-04-02
front line,820,2020-04-02
strategi dari,819,2020-04-02
care workers,816,2020-04-02
est pas,810,2020-04-02
medio pandemia,807,2020-04-02
global pandemic,802,2020-04-02
health workers,801,2020-04-02
coronavirus us,797,2020-04-02
19 deaths,791,2020-04-02
people die,787,2020-04-02
200 000,785,2020-04-02
sangat diperlukan,785,2020-04-02
dr fauci,783,2020-04-02
daya dan,783,2020-04-02
sumber daya,782,2020-04-02
positive cases,781,2020-04-02
pandemia covid,780,2020-04-02
semua komponen,780,2020-04-02
komponen bangsa,780,2020-04-02
diperlukan dalam,780,2020-04-02
bangsa sangat,780,2020-04-02
โคว ด19,778,2020-04-02
loved ones,775,2020-04-02
stop spread,774,2020-04-02
000 people,772,2020-04-02
doctors nurses,766,2020-04-02
need help,765,2020-04-02
du covid,764,2020-04-02
19 di,763,2020-04-02
