gram,counts,date
covid 19,220932,2020-04-29
coronavirus pandemic,11988,2020-04-29
coronavirus covid19,10057,2020-04-29
covid19 coronavirus,9844,2020-04-29
19 pandemic,9294,2020-04-29
death toll,5642,2020-04-29
coronavirus cases,5464,2020-04-29
19 cases,5066,2020-04-29
coronavirus crisis,5022,2020-04-29
new york,4953,2020-04-29
social distancing,4832,2020-04-29
via youtube,4607,2020-04-29
href rel,4537,2020-04-29
rel nofollow,4537,2020-04-29
true href,4438,2020-04-29
covid19 pandemic,4268,2020-04-29
new cases,4179,2020-04-29
coronavirus lockdown,3999,2020-04-29
coronavirus death,3892,2020-04-29
coronavirus outbreak,3860,2020-04-29
coronavirus covid,3833,2020-04-29
19 crisis,3827,2020-04-29
nofollow twitter,3739,2020-04-29
stay home,3682,2020-04-29
19 patients,3496,2020-04-29
due coronavirus,3452,2020-04-29
amid coronavirus,3451,2020-04-29
due covid,3229,2020-04-29
60 000,3088,2020-04-29
coronavirus deaths,3030,2020-04-29
donald trump,2948,2020-04-29
news coronavirus,2908,2020-04-29
coronavirus response,2717,2020-04-29
confirmed cases,2686,2020-04-29
19 deaths,2675,2020-04-29
new coronavirus,2604,2020-04-29
pandemi covid,2601,2020-04-29
twitter web,2601,2020-04-29
tested positive,2589,2020-04-29
bbc news,2577,2020-04-29
white house,2551,2020-04-29
good news,2533,2020-04-29
coronavirus testing,2399,2020-04-29
due covid19,2397,2020-04-29
coronavirus via,2304,2020-04-29
web app,2239,2020-04-29
united states,2192,2020-04-29
april 29,2188,2020-04-29
public health,2183,2020-04-29
dr fauci,2173,2020-04-29
19 via,2152,2020-04-29
coronavirus vaccine,2147,2020-04-29
covid19 cases,2093,2020-04-29
casos covid,2087,2020-04-29
positive coronavirus,2085,2020-04-29
vietnam war,2075,2020-04-29
casos coronavirus,2063,2020-04-29
fight covid19,2062,2020-04-29
pandemia coronavirus,2049,2020-04-29
health care,2026,2020-04-29
casos confirmados,2021,2020-04-29
gon na,2020,2020-04-29
covid19 crisis,1943,2020-04-29
19 death,1932,2020-04-29
year old,1921,2020-04-29
19 testing,1911,2020-04-29
april 2020,1909,2020-04-29
president trump,1887,2020-04-29
gt gt,1878,2020-04-29
stay safe,1873,2020-04-29
19 outbreak,1857,2020-04-29
amid covid,1850,2020-04-29
nuevos casos,1835,2020-04-29
19 lockdown,1812,2020-04-29
positive covid,1809,2020-04-29
care homes,1791,2020-04-29
du coronavirus,1773,2020-04-29
death rate,1771,2020-04-29
mental health,1757,2020-04-29
fight covid,1736,2020-04-29
novel coronavirus,1733,2020-04-29
