gram,counts,date
covid 19 cases,6425,2020-08-10
covid 19 pandemic,6017,2020-08-10
positive covid 19,4731,2020-08-10
casos covid 19,3356,2020-08-10
tested positive covid,2495,2020-08-10
due covid 19,2376,2020-08-10
covid 19 vaccine,2316,2020-08-10
new covid 19,2269,2020-08-10
97 000 children,2189,2020-08-10
children tested positive,2088,2020-08-10
000 children tested,1907,2020-08-10
positivo covid 19,1798,2020-08-10
two weeks july,1762,2020-08-10
last two weeks,1750,2020-08-10
tested positive coronavirus,1636,2020-08-10
covid 19 deaths,1636,2020-08-10
get well soon,1558,2020-08-10
covid 19 test,1438,2020-08-10
cases covid 19,1357,2020-08-10
covid 19 via,1331,2020-08-10
covid 19 last,1294,2020-08-10
test positive coronavirus,1293,2020-08-10
coronavirus covid 19,1277,2020-08-10
spread covid 19,1273,2020-08-10
covid 19 testing,1269,2020-08-10
covid 19 crisis,1259,2020-08-10
da covid 19,1233,2020-08-10
covid 19 di,1188,2020-08-10
últimas 24 horas,1151,2020-08-10
pandemia covid 19,1096,2020-08-10
covid 19 outbreak,1071,2020-08-10
new coronavirus cases,1068,2020-08-10
covid 19 patients,1058,2020-08-10
amid covid 19,982,2020-08-10
impact covid 19,953,2020-08-10
covid 19 tests,942,2020-08-10
covid 19 virus,930,2020-08-10
19 last two,921,2020-08-10
pandemi covid 19,907,2020-08-10
test positive covid,892,2020-08-10
covid 19 relief,878,2020-08-10
covid 19 response,866,2020-08-10
well soon sir,836,2020-08-10
covid 19 update,822,2020-08-10
100 000 children,800,2020-08-10
contagios covid 19,773,2020-08-10
nuevos casos covid,765,2020-08-10
august 10 2020,755,2020-08-10
tests positive covid,754,2020-08-10
president pranab mukherjee,750,2020-08-10
nearly 100 000,732,2020-08-10
tests positive coronavirus,724,2020-08-10
nuevos casos coronavirus,716,2020-08-10
sharpest tool shed,712,2020-08-10
positivos covid 19,708,2020-08-10
coronavirus live updates,708,2020-08-10
vacuna covid 19,689,2020-08-10
muertes covid 19,687,2020-08-10
number covid 19,679,2020-08-10
covid 19 coronavirus,676,2020-08-10
covid 19 death,670,2020-08-10
100 days without,668,2020-08-10
covid 19 positive,664,2020-08-10
former president pranab,659,2020-08-10
get covid 19,653,2020-08-10
tested positive covid19,649,2020-08-10
fight covid 19,646,2020-08-10
children test positive,646,2020-08-10
died covid 19,644,2020-08-10
narendramodi rsprasad pmoindia,639,2020-08-10
amid coronavirus pandemic,627,2020-08-10
covid 19 em,624,2020-08-10
rsprasad pmoindia bsnl4gnow,617,2020-08-10
evidence public record,605,2020-08-10
july report says,601,2020-08-10
mortes covid 19,598,2020-08-10
