gram,counts,date
covid 19,85937,2020-03-25
prince charles,6287,2020-03-25
coronavirus pandemic,5402,2020-03-25
positive coronavirus,4922,2020-03-25
tests positive,4485,2020-03-25
stay home,4356,2020-03-25
coronavirus covid19,4057,2020-03-25
new york,3665,2020-03-25
coronavirus outbreak,3459,2020-03-25
coronavirus crisis,3187,2020-03-25
white house,3165,2020-03-25
via youtube,3130,2020-03-25
coronavirus cases,3044,2020-03-25
social distancing,3028,2020-03-25
charles tests,2876,2020-03-25
19 pandemic,2805,2020-03-25
href rel,2799,2020-03-25
rel nofollow,2799,2020-03-25
tested positive,2772,2020-03-25
true href,2754,2020-03-25
covid19 coronavirus,2753,2020-03-25
due coronavirus,2747,2020-03-25
amid coronavirus,2659,2020-03-25
coronavirus stimulus,2646,2020-03-25
nofollow twitter,2354,2020-03-25
coronavirus covid,2290,2020-03-25
coronavirus via,2200,2020-03-25
fight coronavirus,2065,2020-03-25
trillion coronavirus,1998,2020-03-25
coronavirus lockdown,1943,2020-03-25
new cases,1830,2020-03-25
spread covid19,1808,2020-03-25
19 cases,1788,2020-03-25
coronavirus relief,1774,2020-03-25
coronavirus bill,1747,2020-03-25
positive covid,1743,2020-03-25
stay safe,1732,2020-03-25
gon na,1724,2020-03-25
stimulus package,1683,2020-03-25
slow spread,1651,2020-03-25
casos coronavirus,1609,2020-03-25
death toll,1608,2020-03-25
corona virus,1589,2020-03-25
bbc news,1584,2020-03-25
twitter web,1584,2020-03-25
news coronavirus,1477,2020-03-25
house senate,1464,2020-03-25
help slow,1441,2020-03-25
year old,1433,2020-03-25
trump coronavirus,1377,2020-03-25
new coronavirus,1366,2020-03-25
du coronavirus,1362,2020-03-25
web app,1361,2020-03-25
stimulus bill,1358,2020-03-25
donald trump,1330,2020-03-25
covid19 identify,1325,2020-03-25
identify risk,1319,2020-03-25
19 crisis,1314,2020-03-25
risk cases,1312,2020-03-25
self reporting,1302,2020-03-25
cases sooner,1301,2020-03-25
due covid,1297,2020-03-25
sooner self,1291,2020-03-25
spread coronavirus,1287,2020-03-25
confirmed cases,1268,2020-03-25
coronavirus patients,1258,2020-03-25
reporting symptoms,1254,2020-03-25
positivo coronavirus,1251,2020-03-25
19 outbreak,1250,2020-03-25
symptoms daily,1246,2020-03-25
daily even,1242,2020-03-25
coronavirus response,1214,2020-03-25
crisis coronavirus,1213,2020-03-25
covid2019 coronavirus,1180,2020-03-25
coronavirus covid2019,1175,2020-03-25
president trump,1165,2020-03-25
cases coronavirus,1097,2020-03-25
coronavirus death,1075,2020-03-25
good news,1075,2020-03-25
test positive,1022,2020-03-25
coronavirus update,1012,2020-03-25
relief bill,996,2020-03-25
casos confirmados,985,2020-03-25
19 via,965,2020-03-25
senate reach,957,2020-03-25
novel coronavirus,934,2020-03-25
amid covid,932,2020-03-25
príncipe carlos,928,2020-03-25
coronavirus test,926,2020-03-25
sign petition,921,2020-03-25
fake news,920,2020-03-25
united states,920,2020-03-25
public health,917,2020-03-25
health care,915,2020-03-25
coronavirus live,909,2020-03-25
covid19 pandemic,908,2020-03-25
pandemia coronavirus,893,2020-03-25
