gram,counts,date
covid 19 cases,6011,2020-08-02
covid 19 pandemic,3889,2020-08-02
positive covid 19,3684,2020-08-02
covid 19 vaccine,3001,2020-08-02
hrdministry drrpnishank pmoindia,2564,2020-08-02
get well soon,2296,2020-08-02
casos covid 19,2039,2020-08-02
new covid 19,1953,2020-08-02
reducereimburse reducenittuitionfees mhrd,1943,2020-08-02
due covid 19,1872,2020-08-02
reducenittuitionfees mhrd covid19,1809,2020-08-02
covid 19 patients,1562,2020-08-02
covid 19 deaths,1528,2020-08-02
tests positive covid,1511,2020-08-02
minister amit shah,1502,2020-08-02
tested positive coronavirus,1472,2020-08-02
silver play button,1436,2020-08-02
home minister amit,1393,2020-08-02
tests positive coronavirus,1348,2020-08-02
covid 19 test,1291,2020-08-02
coronavirus covid 19,1281,2020-08-02
covid 19 crisis,1277,2020-08-02
amit shah tests,1262,2020-08-02
nitians hrdministry drrpnishank,1209,2020-08-02
covid 19 via,1181,2020-08-02
drrpnishank pmoindia reducereimburse,1163,2020-08-02
declares state disaster,1159,2020-08-02
pmoindia reducereimburse reducenittuitionfees,1157,2020-08-02
últimas 24 horas,1109,2020-08-02
covid 19 positive,1100,2020-08-02
new coronavirus cases,1086,2020-08-02
cases covid 19,1061,2020-08-02
reducereimburse reducenittuitionfees due,1053,2020-08-02
white house coronavirus,1052,2020-08-02
issues regarding reducereimburse,1050,2020-08-02
regarding reducereimburse reducenittuitionfees,1049,2020-08-02
aajtak indiatv zeenewsenglish,1046,2020-08-02
concrete measures hrdministry,1029,2020-08-02
lack concrete measures,1027,2020-08-02
measures hrdministry drrpnishank,1027,2020-08-02
indiatv zeenewsenglish bbcindia,1024,2020-08-02
vain lack concrete,1023,2020-08-02
bbcindia pragnews dy365,1010,2020-08-02
assurances vain lack,1010,2020-08-02
urge aajtak indiatv,1007,2020-08-02
zeenewsenglish bbcindia pragnews,995,2020-08-02
tested positive covid,992,2020-08-02
vacuna covid 19,986,2020-08-02
shah tests positive,980,2020-08-02
covid 19 outbreak,974,2020-08-02
union home minister,963,2020-08-02
classes demands hefty,963,2020-08-02
demands hefty internet,962,2020-08-02
drrpnishank pmoindia mhrd,954,2020-08-02
victoria declares state,953,2020-08-02
online classes demands,952,2020-08-02
pragnews dy365 help,951,2020-08-02
request nits reimburse,944,2020-08-02
nits reimburse part,943,2020-08-02
reimburse part mess,943,2020-08-02
covid 19 testing,938,2020-08-02
mess excess cover,930,2020-08-02
part mess excess,929,2020-08-02
amid covid 19,913,2020-08-02
request drrpnishank rashtrapatibhvn,907,2020-08-02
covid 19 di,883,2020-08-02
internet expenseswe request,883,2020-08-02
hefty internet expenseswe,882,2020-08-02
spread covid 19,881,2020-08-02
nitians pay full,880,2020-08-02
advise council nits,876,2020-08-02
expenseswe request nits,876,2020-08-02
pay full tuition,870,2020-08-02
full tuition fee,864,2020-08-02
drrpnishank rashtrapatibhvn advise,863,2020-08-02
covid19verbal assurances vain,863,2020-08-02
rashtrapatibhvn advise council,862,2020-08-02
due covid19verbal assurances,861,2020-08-02
well soon sir,859,2020-08-02
reducenittuitionfees due covid19verbal,859,2020-08-02
justified request drrpnishank,854,2020-08-02
council nits reducenittuitionfees,854,2020-08-02
phase coronavirus pandemic,852,2020-08-02
covid 19 vaccines,849,2020-08-02
new phase coronavirus,842,2020-08-02
covid 19 death,839,2020-08-02
nit act 2007,835,2020-08-02
32 nit act,831,2020-08-02
tuition fee amount,828,2020-08-02
section 32 nit,826,2020-08-02
reducenittuitionfees section 32,820,2020-08-02
nits reducenittuitionfees section,803,2020-08-02
pandemia covid 19,794,2020-08-02
bbc news coronavirus,790,2020-08-02
act 2007 reducereimburse,789,2020-08-02
whole semester conducted,785,2020-08-02
dr deborah birx,779,2020-08-02
2007 reducereimburse covid19,776,2020-08-02
62500is justified request,746,2020-08-02
amount 62500is justified,743,2020-08-02
fee amount 62500is,742,2020-08-02
home minister amitshah,739,2020-08-02
covid 19 response,737,2020-08-02
take covid 19,735,2020-08-02
covid 19 tests,729,2020-08-02
new york times,702,2020-08-02
tested positive covid19,700,2020-08-02
covid 19 coronavirus,684,2020-08-02
help usraise issues,684,2020-08-02
usraise issues regarding,684,2020-08-02
acabo enterar tener,671,2020-08-02
tests positive covid19,664,2020-08-02
enterar tener gusto,660,2020-08-02
cover internetexpenses nitians,656,2020-08-02
internetexpenses nitians hrdministry,656,2020-08-02
india mitega india,655,2020-08-02
died covid 19,652,2020-08-02
contagios covid 19,651,2020-08-02
mitega india mitega,649,2020-08-02
safely reopening schools,645,2020-08-02
test positive covid,644,2020-08-02
da covid 19,642,2020-08-02
superintendent safely reopening,633,2020-08-02
muertes covid 19,631,2020-08-02
house coronavirus adviser,627,2020-08-02
arizona superintendent safely,626,2020-08-02
holding clinical trials,625,2020-08-02
000 covid 19,624,2020-08-02
covid 19 virus,622,2020-08-02
reopening schools it,617,2020-08-02
schools it fantasy,616,2020-08-02
best persuade americans,612,2020-08-02
dy365 help usraise,609,2020-08-02
conducted onlinebut nitians,608,2020-08-02
onlinebut nitians pay,605,2020-08-02
clinical trials best,605,2020-08-02
trials best persuade,605,2020-08-02
persuade americans take,603,2020-08-02
semester conducted onlinebut,600,2020-08-02
yale holding clinical,594,2020-08-02
covid 19 lockdown,588,2020-08-02
government yale holding,587,2020-08-02
fight covid 19,578,2020-08-02
federal government yale,578,2020-08-02
coronavirus pandemic widespread,573,2020-08-02
excess cover internetexpenses,571,2020-08-02
pandemic widespread cases,570,2020-08-02
vaccine liability claims,569,2020-08-02
line covid 19,564,2020-08-02
it fantasy washington,557,2020-08-02
covid 19 case,556,2020-08-02
americans take covid,552,2020-08-02
fantasy washington post,551,2020-08-02
first line covid,549,2020-08-02
positivo covid 19,546,2020-08-02
response covid 19,540,2020-08-02
nuevos casos coronavirus,536,2020-08-02
positif covid 19,535,2020-08-02
die covid 19,530,2020-08-02
coronavirus task force,527,2020-08-02
nuevos casos covid,525,2020-08-02
last 24 hours,521,2020-08-02
birx warns us,517,2020-08-02
pandemi covid 19,510,2020-08-02
wish speedy recovery,506,2020-08-02
deaths covid 19,503,2020-08-02
covid 19 update,500,2020-08-02
positivos covid 19,500,2020-08-02
says covid 19,500,2020-08-02
gusto sintoma coronavirus,497,2020-08-02
in new phase,495,2020-08-02
tener gusto sintoma,493,2020-08-02
pacientes covid 19,491,2020-08-02
test positive coronavirus,491,2020-08-02
get covid 19,490,2020-08-02
negative covid 19,485,2020-08-02
02 08 2020,482,2020-08-02
sintoma coronavirus espero,482,2020-08-02
us in new,482,2020-08-02
warns us in,480,2020-08-02
covid 19 relief,478,2020-08-02
infected covid 19,476,2020-08-02
hospitals monetary incentive,468,2020-08-02
pelosi says confidence,462,2020-08-02
coronavirus death toll,451,2020-08-02
coronavirus live updates,447,2020-08-02
tests covid 19,446,2020-08-02
begins first line,442,2020-08-02
exempt covid 19,440,2020-08-02
covid 19 surge,440,2020-08-02
covid 19 infections,440,2020-08-02
reopen schools safely,440,2020-08-02
big pharma exempt,438,2020-08-02
debate begins first,438,2020-08-02
trying reopen schools,437,2020-08-02
extraordinarily widespread us,436,2020-08-02
covid 19 restrictions,435,2020-08-02
