gram,counts,date
covid 19,203493,2020-04-27
coronavirus pandemic,11451,2020-04-27
coronavirus covid19,10355,2020-04-27
covid19 coronavirus,9645,2020-04-27
19 pandemic,8468,2020-04-27
new york,6385,2020-04-27
coronavirus lockdown,5268,2020-04-27
coronavirus cases,5190,2020-04-27
via youtube,4993,2020-04-27
19 cases,4763,2020-04-27
new cases,4506,2020-04-27
coronavirus crisis,4258,2020-04-27
covid19 pandemic,4238,2020-04-27
social distancing,4190,2020-04-27
href rel,4189,2020-04-27
rel nofollow,4189,2020-04-27
true href,4116,2020-04-27
boris johnson,3982,2020-04-27
coronavirus outbreak,3761,2020-04-27
death toll,3761,2020-04-27
stay home,3727,2020-04-27
coronavirus covid,3707,2020-04-27
cashless society,3607,2020-04-27
amid coronavirus,3568,2020-04-27
nofollow twitter,3514,2020-04-27
new zealand,3428,2020-04-27
19 crisis,3412,2020-04-27
19 patients,3208,2020-04-27
bill gates,3135,2020-04-27
due covid,3071,2020-04-27
bbc news,3070,2020-04-27
white house,2908,2020-04-27
due coronavirus,2844,2020-04-27
news coronavirus,2835,2020-04-27
new coronavirus,2791,2020-04-27
fight covid,2666,2020-04-27
coronavirus via,2579,2020-04-27
19 via,2520,2020-04-27
twitter web,2446,2020-04-27
tested positive,2425,2020-04-27
confirmed cases,2406,2020-04-27
coronavirus patients,2378,2020-04-27
coronavirus response,2365,2020-04-27
coronavirus deaths,2325,2020-04-27
19 lockdown,2322,2020-04-27
donald trump,2240,2020-04-27
coronavirus death,2231,2020-04-27
web app,2134,2020-04-27
covid19 cases,2129,2020-04-27
task force,2125,2020-04-27
april 27,2100,2020-04-27
public health,2085,2020-04-27
19 deaths,2078,2020-04-27
coronavirus vaccine,2025,2020-04-27
covid19 lockdown,2015,2020-04-27
due covid19,2005,2020-04-27
positive covid,1985,2020-04-27
gon na,1952,2020-04-27
du coronavirus,1938,2020-04-27
president trump,1914,2020-04-27
casos covid,1910,2020-04-27
stay safe,1896,2020-04-27
casos confirmados,1891,2020-04-27
united states,1874,2020-04-27
amid covid,1852,2020-04-27
gt gt,1836,2020-04-27
mental health,1806,2020-04-27
27 04,1793,2020-04-27
pandemia coronavirus,1763,2020-04-27
nuevos casos,1753,2020-04-27
health care,1741,2020-04-27
nursing homes,1738,2020-04-27
fight coronavirus,1731,2020-04-27
casos coronavirus,1731,2020-04-27
new covid,1724,2020-04-27
fake news,1723,2020-04-27
at home,1720,2020-04-27
positive coronavirus,1704,2020-04-27
fight covid19,1704,2020-04-27
novel coronavirus,1702,2020-04-27
april 2020,1696,2020-04-27
spread coronavirus,1686,2020-04-27
coronavirus covid_19,1683,2020-04-27
crisis coronavirus,1649,2020-04-27
many people,1611,2020-04-27
prime minister,1609,2020-04-27
19 testing,1609,2020-04-27
27 abril,1597,2020-04-27
27 2020,1596,2020-04-27
sign petition,1582,2020-04-27
19 outbreak,1582,2020-04-27
corona virus,1579,2020-04-27
towards cashless,1549,2020-04-27
covid19 crisis,1544,2020-04-27
04 2020,1541,2020-04-27
live updates,1512,2020-04-27
back work,1507,2020-04-27
small business,1497,2020-04-27
around world,1493,2020-04-27
healthcare workers,1488,2020-04-27
contact tracing,1487,2020-04-27
last week,1484,2020-04-27
test kits,1482,2020-04-27
19 response,1451,2020-04-27
people died,1446,2020-04-27
stay at,1444,2020-04-27
coronavirus new,1434,2020-04-27
trump coronavirus,1431,2020-04-27
fox news,1420,2020-04-27
covid_19 coronavirus,1413,2020-04-27
coronavirus testing,1413,2020-04-27
du covid,1412,2020-04-27
19 coronavirus,1403,2020-04-27
looks like,1397,2020-04-27
death rate,1373,2020-04-27
coronavirus live,1365,2020-04-27
coronavirus related,1361,2020-04-27
19 di,1361,2020-04-27
तब _जम,1352,2020-04-27
cases covid,1335,2020-04-27
society know,1335,2020-04-27
covid19 patients,1325,2020-04-27
supply chain,1320,2020-04-27
join us,1317,2020-04-27
test positive,1310,2020-04-27
_जम त_पर_गर,1305,2020-04-27
pandemia covid,1303,2020-04-27
covid19 covid_19,1303,2020-04-27
help us,1300,2020-04-27
save lives,1296,2020-04-27
19 vaccine,1273,2020-04-27
त_पर_गर व_ह,1271,2020-04-27
front line,1269,2020-04-27
social media,1267,2020-04-27
year old,1266,2020-04-27
cases covid19,1262,2020-04-27
coronavirus update,1245,2020-04-27
19 death,1242,2020-04-27
died coronavirus,1237,2020-04-27
24 hours,1231,2020-04-27
spread covid19,1218,2020-04-27
jesus spoke,1212,2020-04-27
coronavirus vía,1210,2020-04-27
good news,1209,2020-04-27
sars cov,1200,2020-04-27
every day,1189,2020-04-27
home order,1181,2020-04-27
small businesses,1171,2020-04-27
100 000,1168,2020-04-27
bible spoke,1160,2020-04-27
19 test,1159,2020-04-27
spread covid,1154,2020-04-27
know jesus,1152,2020-04-27
