gram,counts,date
covid 19,161344,2020-04-10
coronavirus pandemic,9941,2020-04-10
coronavirus covid19,9015,2020-04-10
new york,7634,2020-04-10
19 pandemic,6936,2020-04-10
covid19 coronavirus,6783,2020-04-10
coronavirus cases,5005,2020-04-10
stay home,4998,2020-04-10
via youtube,4737,2020-04-10
social distancing,4508,2020-04-10
coronavirus crisis,4247,2020-04-10
death toll,4218,2020-04-10
coronavirus outbreak,3949,2020-04-10
coronavirus lockdown,3833,2020-04-10
href rel,3491,2020-04-10
rel nofollow,3491,2020-04-10
19 cases,3468,2020-04-10
coronavirus covid,3444,2020-04-10
apple google,3411,2020-04-10
true href,3411,2020-04-10
covidー19 coronavirus,3369,2020-04-10
amid coronavirus,3295,2020-04-10
100 000,3270,2020-04-10
new cases,3070,2020-04-10
coronavirus deaths,3017,2020-04-10
nofollow twitter,2877,2020-04-10
coronavirus covidー19,2849,2020-04-10
19 crisis,2814,2020-04-10
coronavirus via,2800,2020-04-10
covid19 pandemic,2667,2020-04-10
due coronavirus,2640,2020-04-10
white house,2600,2020-04-10
crisis coronavirus,2599,2020-04-10
bbc news,2597,2020-04-10
task force,2408,2020-04-10
news coronavirus,2342,2020-04-10
fight coronavirus,2260,2020-04-10
tested positive,2240,2020-04-10
19 patients,2236,2020-04-10
due covid,2174,2020-04-10
stay safe,2166,2020-04-10
spread coronavirus,2145,2020-04-10
good friday,2117,2020-04-10
fake news,2106,2020-04-10
fight covid19,2044,2020-04-10
coronavirus response,2031,2020-04-10
public health,2026,2020-04-10
coronavirus death,2017,2020-04-10
contact tracing,2012,2020-04-10
coronavirus patients,1996,2020-04-10
new coronavirus,1955,2020-04-10
confirmed cases,1930,2020-04-10
corona virus,1912,2020-04-10
du coronavirus,1912,2020-04-10
positive coronavirus,1907,2020-04-10
nueva york,1885,2020-04-10
twitter web,1836,2020-04-10
united states,1833,2020-04-10
donald trump,1804,2020-04-10
pandemia coronavirus,1792,2020-04-10
gon na,1780,2020-04-10
casos coronavirus,1780,2020-04-10
health care,1776,2020-04-10
boris johnson,1764,2020-04-10
year old,1734,2020-04-10
fight covid,1729,2020-04-10
amid covid,1714,2020-04-10
novel coronavirus,1659,2020-04-10
19 via,1645,2020-04-10
april 10,1628,2020-04-10
19 deaths,1625,2020-04-10
19 outbreak,1614,2020-04-10
bill gates,1605,2020-04-10
many people,1598,2020-04-10
web app,1586,2020-04-10
gt gt,1582,2020-04-10
casos confirmados,1570,2020-04-10
april 2020,1553,2020-04-10
covidー19 covid19,1521,2020-04-10
died coronavirus,1518,2020-04-10
president trump,1511,2020-04-10
coronavirus testing,1483,2020-04-10
due covid19,1478,2020-04-10
fox news,1476,2020-04-10
trump coronavirus,1471,2020-04-10
positive covid,1468,2020-04-10
nuevos casos,1443,2020-04-10
people died,1439,2020-04-10
sign petition,1438,2020-04-10
casos covid,1428,2020-04-10
coronavirus new,1428,2020-04-10
south korea,1420,2020-04-10
mass graves,1407,2020-04-10
cases coronavirus,1385,2020-04-10
hart island,1383,2020-04-10
19 coronavirus,1349,2020-04-10
24 hours,1348,2020-04-10
19 lockdown,1345,2020-04-10
live updates,1334,2020-04-10
around world,1333,2020-04-10
coronavirus task,1326,2020-04-10
covid19 cases,1280,2020-04-10
10 2020,1269,2020-04-10
petition via,1240,2020-04-10
save lives,1230,2020-04-10
good news,1217,2020-04-10
19 death,1199,2020-04-10
looks like,1188,2020-04-10
10 04,1178,2020-04-10
york city,1173,2020-04-10
social media,1170,2020-04-10
coronavirus vía,1167,2020-04-10
covid19 crisis,1164,2020-04-10
test positive,1161,2020-04-10
covid19 please,1161,2020-04-10
muertos coronavirus,1160,2020-04-10
spread covid19,1153,2020-04-10
every day,1133,2020-04-10
federal government,1125,2020-04-10
herd immunity,1119,2020-04-10
coronavirus live,1118,2020-04-10
du covid,1109,2020-04-10
19 virus,1101,2020-04-10
healthcare workers,1099,2020-04-10
back work,1086,2020-04-10
coronavirus update,1084,2020-04-10
10 abril,1083,2020-04-10
positive cases,1076,2020-04-10
19 response,1068,2020-04-10
people dying,1067,2020-04-10
go back,1027,2020-04-10
10 000,1027,2020-04-10
mental health,1026,2020-04-10
fosas comunes,1023,2020-04-10
death rate,1020,2020-04-10
24 horas,1013,2020-04-10
virus covid,1008,2020-04-10
spread covid,1006,2020-04-10
cases covid,995,2020-04-10
dr fauci,993,2020-04-10
tests positive,985,2020-04-10
prime minister,973,2020-04-10
new covid,971,2020-04-10
get coronavirus,969,2020-04-10
sars cov,968,2020-04-10
make sure,967,2020-04-10
york times,964,2020-04-10
new deaths,959,2020-04-10
19 testing,957,2020-04-10
04 2020,955,2020-04-10
help us,947,2020-04-10
via change,947,2020-04-10
loved ones,946,2020-04-10
19 relief,935,2020-04-10
coronavirus spread,935,2020-04-10
qu il,930,2020-04-10
500 000,928,2020-04-10
people die,923,2020-04-10
19 di,923,2020-04-10
coronavirus victims,920,2020-04-10
il coronavirus,919,2020-04-10
covid19 covidー19,906,2020-04-10
coronavirus vaccine,902,2020-04-10
coronavirus could,897,2020-04-10
staying home,897,2020-04-10
covid19 stayhome,896,2020-04-10
est pas,893,2020-04-10
at home,888,2020-04-10
000 people,886,2020-04-10
face masks,876,2020-04-10
casos positivos,875,2020-04-10
coronavirus argentina,871,2020-04-10
top story,869,2020-04-10
small businesses,864,2020-04-10
000 deaths,862,2020-04-10
du covid19,858,2020-04-10
coronavirus covid_19,851,2020-04-10
coronavirus realdonaldtrump,848,2020-04-10
intensive care,847,2020-04-10
muertes coronavirus,847,2020-04-10
response covid,843,2020-04-10
south africa,843,2020-04-10
us coronavirus,842,2020-04-10
well done,839,2020-04-10
twitter android,837,2020-04-10
health workers,834,2020-04-10
coronavirus relief,829,2020-04-10
handling coronavirus,817,2020-04-10
ee uu,815,2020-04-10
one day,809,2020-04-10
first time,806,2020-04-10
pandemic via,804,2020-04-10
november election,803,2020-04-10
19 contact,803,2020-04-10
total number,801,2020-04-10
please help,800,2020-04-10
cases country,793,2020-04-10
pandemia covid,793,2020-04-10
viernes santo,793,2020-04-10
front line,789,2020-04-10
cases covid19,789,2020-04-10
election coronavirus,789,2020-04-10
home coronavirus,788,2020-04-10
get back,785,2020-04-10
coronavirus stimulus,782,2020-04-10
covid19 lockdown,778,2020-04-10
via breitbartnews,773,2020-04-10
response coronavirus,771,2020-04-10
testing positive,770,2020-04-10
small business,770,2020-04-10
da covid,769,2020-04-10
protect november,769,2020-04-10
stayhome staysafe,768,2020-04-10
god bless,768,2020-04-10
10 april,768,2020-04-10
need know,758,2020-04-10
johns hopkins,757,2020-04-10
โคว ด19,755,2020-04-10
every american,746,2020-04-10
covid19 patients,745,2020-04-10
semana santa,744,2020-04-10
stop spread,744,2020-04-10
front lines,742,2020-04-10
covid19 deaths,739,2020-04-10
died covid,737,2020-04-10
cause death,736,2020-04-10
cast ballot,735,2020-04-10
covid_19 coronavirus,735,2020-04-10
next week,733,2020-04-10
coronavirus briefings,732,2020-04-10
passing bill,731,2020-04-10
would like,730,2020-04-10
every voter,729,2020-04-10
ballot mail,729,2020-04-10
guarantee every,728,2020-04-10
easter weekend,728,2020-04-10
voter cast,727,2020-04-10
bill guarantee,726,2020-04-10
whitehouse realdonaldtrump,726,2020-04-10
face mask,725,2020-04-10
slow spread,723,2020-04-10
realdonaldtrump passing,721,2020-04-10
demandprogress protect,721,2020-04-10
stay at,721,2020-04-10
sokağa çıkma,721,2020-04-10
stand demandprogress,721,2020-04-10
china coronavirus,720,2020-04-10
total cases,720,2020-04-10
trump administration,720,2020-04-10
corona coronavirus,717,2020-04-10
coronavirus tests,717,2020-04-10
recovered coronavirus,716,2020-04-10
two weeks,714,2020-04-10
impact covid,714,2020-04-10
trump says,713,2020-04-10
nursing home,713,2020-04-10
coronavirus coronavirus,710,2020-04-10
care workers,706,2020-04-10
corona covid19,706,2020-04-10
nursing homes,702,2020-04-10
pandemi ile,700,2020-04-10
deaths coronavirus,699,2020-04-10
tiempos coronavirus,688,2020-04-10
join us,683,2020-04-10
19 update,680,2020-04-10
new zealand,678,2020-04-10
coronavirus case,678,2020-04-10
black people,677,2020-04-10
long term,670,2020-04-10
coronavirus uk,668,2020-04-10
covid19 corona,666,2020-04-10
first coronavirus,666,2020-04-10
coronavirus disease,666,2020-04-10
health officials,664,2020-04-10
infected coronavirus,662,2020-04-10
19 cehalet,661,2020-04-10
covid19 sign,661,2020-04-10
medical supplies,659,2020-04-10
19 vaccine,657,2020-04-10
au coronavirus,656,2020-04-10
surgeon general,655,2020-04-10
2000 month,653,2020-04-10
let us,650,2020-04-10
ile savaşıyoruz,647,2020-04-10
coronavirus fight,647,2020-04-10
moneyforthepeople covid19,645,2020-04-10
give 2000,643,2020-04-10
american moneyforthepeople,643,2020-04-10
the coronavirus,642,2020-04-10
month every,641,2020-04-10
post coronavirus,641,2020-04-10
country world,639,2020-04-10
sokagacikmayasagi coronavirus,637,2020-04-10
washington post,634,2020-04-10
coronavirus il,628,2020-04-10
google partner,628,2020-04-10
tracing technology,628,2020-04-10
contre coronavirus,627,2020-04-10
look like,625,2020-04-10
weeks ago,624,2020-04-10
like coronavirus,623,2020-04-10
take care,621,2020-04-10
coronavirus coronavirusoutbreak,620,2020-04-10
doctors nurses,620,2020-04-10
19 treatment,619,2020-04-10
die coronavirus,619,2020-04-10
world health,619,2020-04-10
kenny dalglish,616,2020-04-10
het coronavirus,615,2020-04-10
covid19 covid_19,614,2020-04-10
covid19 virus,612,2020-04-10
coronavirus test,612,2020-04-10
daily thanks,611,2020-04-10
global coronavirus,611,2020-04-10
coronavirus ukraine,608,2020-04-10
nhs staff,607,2020-04-10
need help,607,2020-04-10
coronavirus stayhome,607,2020-04-10
coronavirus related,606,2020-04-10
google team,603,2020-04-10
coronavirus si,601,2020-04-10
covid19 outbreak,599,2020-04-10
per day,597,2020-04-10
pandemia covid19,596,2020-04-10
coronavirus corona,594,2020-04-10
joe biden,593,2020-04-10
american people,593,2020-04-10
face au,590,2020-04-10
time coronavirus,590,2020-04-10
cuarentena coronavirus,588,2020-04-10
dies coronavirus,587,2020-04-10
global pandemic,585,2020-04-10
via nytimes,583,2020-04-10
home stay,582,2020-04-10
crise du,582,2020-04-10
wan na,582,2020-04-10
coronavirus updates,581,2020-04-10
abril 2020,581,2020-04-10
coronavirus news,578,2020-04-10
coronavirus briefing,578,2020-04-10
google apple,578,2020-04-10
climate change,578,2020-04-10
via mailonline,575,2020-04-10
wash hands,575,2020-04-10
defeat covid19,573,2020-04-10
últimas 24,573,2020-04-10
home order,572,2020-04-10
coronavirus trump,571,2020-04-10
19 test,571,2020-04-10
junta andalucía,568,2020-04-10
across country,568,2020-04-10
cases reported,567,2020-04-10
mortality rate,566,2020-04-10
savaşıyoruz covid,566,2020-04-10
