gram,counts,date
covid 19 cases,8213,2020-07-23
covid 19 pandemic,7989,2020-07-23
covid 19 vaccine,3558,2020-07-23
due covid 19,3410,2020-07-23
casos covid 19,3391,2020-07-23
positive covid 19,2964,2020-07-23
new covid 19,2655,2020-07-23
covid 19 deaths,2317,2020-07-23
covid 19 testing,2032,2020-07-23
covid 19 patients,1900,2020-07-23
covid 19 crisis,1882,2020-07-23
pandemi covid 19,1800,2020-07-23
vacuna covid 19,1703,2020-07-23
coronavirus covid 19,1631,2020-07-23
amid covid 19,1625,2020-07-23
covid 19 test,1622,2020-07-23
cases covid 19,1616,2020-07-23
covid 19 via,1602,2020-07-23
new coronavirus cases,1592,2020-07-23
chinese virologist accuses,1525,2020-07-23
virologist accuses beijing,1525,2020-07-23
hong kong know,1522,2020-07-23
kong know treat,1522,2020-07-23
know treat whistleblowers,1522,2020-07-23
impact covid 19,1519,2020-07-23
accuses beijing covered,1518,2020-07-23
beijing covered coronavirus,1518,2020-07-23
covered coronavirus fleeing,1518,2020-07-23
coronavirus fleeing hong,1518,2020-07-23
fleeing hong kong,1518,2020-07-23
treat whistleblowers telling,1518,2020-07-23
whistleblowers telling world,1518,2020-07-23
telling world truth,1518,2020-07-23
world truth virus,1518,2020-07-23
últimas 24 horas,1514,2020-07-23
truth ccp virus,1512,2020-07-23
ccp virus chinese,1512,2020-07-23
spread truth ccp,1511,2020-07-23
virus chinese virologist,1511,2020-07-23
pls spread truth,1507,2020-07-23
da covid 19,1469,2020-07-23
penularan covid 19,1378,2020-07-23
covid 19 response,1311,2020-07-23
positivo covid 19,1311,2020-07-23
spread covid 19,1261,2020-07-23
covid 19 outbreak,1253,2020-07-23
excuse pls spread,1251,2020-07-23
risiko penularan covid,1240,2020-07-23
covid 19 relief,1237,2020-07-23
jaga jarak sosial,1236,2020-07-23
pembaharuan status jaga,1235,2020-07-23
status jaga jarak,1235,2020-07-23
jarak sosial social,1235,2020-07-23
sosial social distancing,1235,2020-07-23
social distancing terhadap,1235,2020-07-23
distancing terhadap risiko,1235,2020-07-23
terhadap risiko penularan,1235,2020-07-23
jakartacommuterline jakarta kcioke,1235,2020-07-23
jakarta kcioke ptkci,1235,2020-07-23
covid 19 death,1201,2020-07-23
23 07 2020,1197,2020-07-23
stasiun bogor zona,1147,2020-07-23
bogor zona peron,1147,2020-07-23
zona peron risiko,1147,2020-07-23
covid 19 commuterline,1147,2020-07-23
19 commuterline jakartacommuterline,1147,2020-07-23
commuterline jakartacommuterline jakarta,1147,2020-07-23
kcioke ptkci stasiunbogor,1147,2020-07-23
pandemia covid 19,1098,2020-07-23
response covid 19,1081,2020-07-23
india mitega india,1056,2020-07-23
covid 19 di,1027,2020-07-23
fight covid 19,1000,2020-07-23
bbc news coronavirus,982,2020-07-23
mitega india mitega,963,2020-07-23
july 23 2020,948,2020-07-23
tested positive covid,934,2020-07-23
payroll tax cut,920,2020-07-23
nuevos casos covid,879,2020-07-23
covid 19 update,856,2020-07-23
covid 19 tests,853,2020-07-23
covid 19 positive,848,2020-07-23
contagios covid 19,845,2020-07-23
nuevos casos coronavirus,837,2020-07-23
covid 19 coronavirus,818,2020-07-23
positivos covid 19,798,2020-07-23
24 07 2020,796,2020-07-23
died covid 19,793,2020-07-23
covid 19 virus,755,2020-07-23
coronavirus live updates,750,2020-07-23
pacientes covid 19,732,2020-07-23
herd immunity vaccine,729,2020-07-23
covid 19 em,724,2020-07-23
republican national convention,723,2020-07-23
much time left,719,2020-07-23
time left wakeup,718,2020-07-23
left wakeup focus,718,2020-07-23
wakeup focus virus,718,2020-07-23
focus virus mankind,718,2020-07-23
virus mankind great,718,2020-07-23
mankind great danger,718,2020-07-23
great danger ccp,718,2020-07-23
danger ccp bio,718,2020-07-23
ccp bio weapon,718,2020-07-23
bio weapon expect,718,2020-07-23
weapon expect herd,718,2020-07-23
expect herd immunity,718,2020-07-23
immunity vaccine current,718,2020-07-23
vaccine current situation,718,2020-07-23
current situation terminate,718,2020-07-23
situation terminate ccp,718,2020-07-23
terminate ccp stop,718,2020-07-23
ccp stop covid,718,2020-07-23
stop covid virus,718,2020-07-23
get covid 19,712,2020-07-23
covid 19 case,707,2020-07-23
penyebaran covid 19,696,2020-07-23
tests positive covid,688,2020-07-23
tests positive coronavirus,684,2020-07-23
covid 19 amp,669,2020-07-23
last 24 hours,668,2020-07-23
news covid 19,659,2020-07-23
amid coronavirus pandemic,656,2020-07-23
number covid 19,635,2020-07-23
covid 19 infections,627,2020-07-23
covid 19 impact,622,2020-07-23
new york times,615,2020-07-23
post covid 19,610,2020-07-23
million coronavirus cases,579,2020-07-23
year old girl,576,2020-07-23
kepuasan publik terhadap,573,2020-07-23
media claims coronavirus,572,2020-07-23
covid 19 every,571,2020-07-23
coronavirus tool beat,570,2020-07-23
tool beat trump,569,2020-07-23
com covid 19,569,2020-07-23
peron risiko menengah,567,2020-07-23
tested positive coronavirus,563,2020-07-23
highest single day,562,2020-07-23
claims coronavirus tool,562,2020-07-23
covid 19 related,560,2020-07-23
covid 19 lockdown,558,2020-07-23
penanganan pandemi covid,549,2020-07-23
good news covid,542,2020-07-23
kinerjaprofesionalpolri dalam membantu,535,2020-07-23
23 julio 2020,534,2020-07-23
pruebas covid 19,534,2020-07-23
president donald trump,533,2020-07-23
bill gates says,533,2020-07-23
19 every country,530,2020-07-23
million covid 19,528,2020-07-23
country know corona,526,2020-07-23
positif covid 19,525,2020-07-23
every country know,525,2020-07-23
important good news,522,2020-07-23
casos positivos covid,510,2020-07-23
covid 19 takes,508,2020-07-23
contagio covid 19,503,2020-07-23
test positive covid,503,2020-07-23
corona vaccine truth,502,2020-07-23
new cases covid,500,2020-07-23
muertes covid 19,493,2020-07-23
new covid19 cases,490,2020-07-23
confirmed coronavirus cases,490,2020-07-23
chinese state media,485,2020-07-23
covid 19 situation,480,2020-07-23
du covid 19,480,2020-07-23
19 takes toll,477,2020-07-23
ணஅரச யல பழன,475,2020-07-23
state media claims,473,2020-07-23
reported coronavirus cases,469,2020-07-23
confirmed covid 19,467,2020-07-23
corona corona vaccine,465,2020-07-23
coronavirus covid19 sarscov2,461,2020-07-23
know corona corona,461,2020-07-23
covid 19 world,460,2020-07-23
covid 19 través,457,2020-07-23
jueves 23 julio,448,2020-07-23
population coronavirus covid19,447,2020-07-23
black lives matter,445,2020-07-23
covid19 sarscov2 forecast,445,2020-07-23
vaksin covid 19,444,2020-07-23
first covid 19,442,2020-07-23
basic cognitive test,440,2020-07-23
passing basic cognitive,438,2020-07-23
covid19 145k dead,437,2020-07-23
dopeydon thursday truths,436,2020-07-23
thursday truths thinks,436,2020-07-23
truths thinks passing,436,2020-07-23
thinks passing basic,436,2020-07-23
cognitive test proves,436,2020-07-23
test proves mentally,436,2020-07-23
proves mentally stable,436,2020-07-23
mentally stable claims,436,2020-07-23
stable claims hoax,436,2020-07-23
claims hoax caught,436,2020-07-23
hoax caught something,436,2020-07-23
caught something illegal,436,2020-07-23
something illegal caught,436,2020-07-23
illegal caught lying,436,2020-07-23
caught lying sends,436,2020-07-23
lying sends goons,436,2020-07-23
sends goons cities,436,2020-07-23
goons cities causing,436,2020-07-23
cities causing unreststill,436,2020-07-23
causing unreststill refuses,436,2020-07-23
unreststill refuses admit,436,2020-07-23
refuses admit putin,436,2020-07-23
admit putin bounties,436,2020-07-23
putin bounties covid19,436,2020-07-23
bounties covid19 145k,436,2020-07-23
145k dead amp,436,2020-07-23
dead amp 1m,436,2020-07-23
amp 1m infected,436,2020-07-23
die covid 19,434,2020-07-23
new death population,434,2020-07-23
death population coronavirus,434,2020-07-23
million reported coronavirus,434,2020-07-23
says covid 19,431,2020-07-23
