gram,counts,date
covid 19 cases,4579,2020-09-25
covid 19 pandemic,4183,2020-09-25
covid 19 vaccine,2601,2020-09-25
pandemi covid 19,2566,2020-09-25
memutus mata rantai,2241,2020-09-25
menerapkan protokol kesehatan,2189,2020-09-25
rantai covid 19,2120,2020-09-25
mata rantai covid,2094,2020-09-25
covid 19 hingga,2089,2020-09-25
dalam menerapkan protokol,2086,2020-09-25
hingga saat ini,2085,2020-09-25
belum juga berakhir,2085,2020-09-25
saat ini belum,2083,2020-09-25
protokol kesehatan menjadi,2081,2020-09-25
kesehatan menjadi kunci,2081,2020-09-25
19 hingga saat,2080,2020-09-25
ini belum juga,2080,2020-09-25
dan kesadaran kita,2080,2020-09-25
kesadaran kita dalam,2080,2020-09-25
kita dalam menerapkan,2080,2020-09-25
menjadi kunci utama,1884,2020-09-25
kunci utama memutus,1884,2020-09-25
utama memutus mata,1884,2020-09-25
new covid 19,1780,2020-09-25
positive covid 19,1683,2020-09-25
juga berakhir pilkadasehatpatuhprokeskedisiplinan,1561,2020-09-25
berakhir pilkadasehatpatuhprokeskedisiplinan dan,1561,2020-09-25
pilkadasehatpatuhprokeskedisiplinan dan kesadaran,1561,2020-09-25
due covid 19,1511,2020-09-25
casos covid 19,1485,2020-09-25
1trenggalek thearieair tjhinfar21,1431,2020-09-25
covid 19 restrictions,1326,2020-09-25
thearieair tjhinfar21 pandemi,1317,2020-09-25
tjhinfar21 pandemi covid,1317,2020-09-25
penyebaran covid 19,1282,2020-09-25
covid 19 deaths,1274,2020-09-25
covid 19 testing,1173,2020-09-25
covid 19 test,1152,2020-09-25
covid 19 di,905,2020-09-25
coronavirus covid 19,886,2020-09-25
cases covid 19,877,2020-09-25
covid 19 via,800,2020-09-25
prophesied coronavirus december,786,2020-09-25
coronavirus december 1st,786,2020-09-25
one prophesied coronavirus,785,2020-09-25
december 1st 2015,780,2020-09-25
1st 2015 ravaging,779,2020-09-25
2015 ravaging locusts,779,2020-09-25
impact covid 19,776,2020-09-25
nhs covid 19,753,2020-09-25
pandemia covid 19,742,2020-09-25
covid 19 app,730,2020-09-25
20 49 99,726,2020-09-25
covid 19 pilkadasehatpatuhprokes,725,2020-09-25
19 99 997,723,2020-09-25
50 69 99,721,2020-09-25
lyinglindsey lyinglindsey lyinglindsey,715,2020-09-25
49 99 98,701,2020-09-25
covid 19 crisis,700,2020-09-25
covid 19 update,696,2020-09-25
covid 19 patients,691,2020-09-25
covid 19 outbreak,689,2020-09-25
covid 19 numbers,684,2020-09-25
últimas 24 horas,683,2020-09-25
rantai penyebaran covid,674,2020-09-25
amid covid 19,648,2020-09-25
covid 19 tests,647,2020-09-25
died covid 19,636,2020-09-25
da covid 19,627,2020-09-25
ravaging locusts plaguelive,627,2020-09-25
