gram,counts,date
covid 19 pandemic,5909,2020-09-11
covid 19 cases,5156,2020-09-11
covid 19 vaccine,3194,2020-09-11
due covid 19,2015,2020-09-11
positive covid 19,1930,2020-09-11
new covid 19,1928,2020-09-11
casos covid 19,1731,2020-09-11
covid 19 deaths,1725,2020-09-11
died covid 19,1400,2020-09-11
covid 19 via,1298,2020-09-11
covid 19 di,1205,2020-09-11
covid 19 test,1166,2020-09-11
covid 19 response,1141,2020-09-11
cases covid 19,1139,2020-09-11
penyebaran covid 19,1091,2020-09-11
últimas 24 horas,1053,2020-09-11
covid 19 testing,1048,2020-09-11
ice flew detainees,951,2020-09-11
new coronavirus cases,924,2020-09-11
coronavirus covid 19,911,2020-09-11
amid covid 19,876,2020-09-11
covid 19 patients,875,2020-09-11
flew detainees virginia,871,2020-09-11
detainees virginia planes,861,2020-09-11
could transport agents,861,2020-09-11
virginia planes could,860,2020-09-11
planes could transport,860,2020-09-11
huge coronavirus outbreak,852,2020-09-11
transport agents protests,844,2020-09-11
protests huge coronavirus,841,2020-09-11
covid 19 crisis,838,2020-09-11
agents protests huge,830,2020-09-11
coronavirus outbreak followed,825,2020-09-11
trump covid 19,805,2020-09-11
covid 19 outbreak,767,2020-09-11
spread covid 19,751,2020-09-11
pandemia covid 19,732,2020-09-11
covid 19 relief,719,2020-09-11
positivo covid 19,713,2020-09-11
impact covid 19,710,2020-09-11
covid 19 update,706,2020-09-11
da covid 19,699,2020-09-11
tested positive covid,669,2020-09-11
positif covid 19,657,2020-09-11
11 09 2020,649,2020-09-11
trump officials interfered,645,2020-09-11
li meng yan,633,2020-09-11
september 11 2020,623,2020-09-11
protokol kesehatan covid19,623,2020-09-11
200 000 americans,609,2020-09-11
covid 19 tests,604,2020-09-11
covid 19 vaccines,603,2020-09-11
covid 19 virus,601,2020-09-11
reports covid 19,593,2020-09-11
ikuti protokol kesehatan,586,2020-09-11
cdc reports covid,586,2020-09-11
bbc news coronavirus,585,2020-09-11
covid 19 death,582,2020-09-11
kesehatan covid19 dan,581,2020-09-11
pandemi covid 19,578,2020-09-11
dr li meng,576,2020-09-11
pilkada serentak 2020,572,2020-09-11
ayo ikuti protokol,571,2020-09-11
sign petition via,569,2020-09-11
contoh baik bagi,565,2020-09-11
baik bagi masyarakat,564,2020-09-11
last 24 hours,562,2020-09-11
bagi masyarakat pilkadasehattaati3m,562,2020-09-11
able amp willing,557,2020-09-11
vacuna covid 19,555,2020-09-11
dalam kondisi pandemi,544,2020-09-11
masker menjaga jarak,541,2020-09-11
serentak 2020 dalam,541,2020-09-11
2020 dalam kondisi,541,2020-09-11
kondisi pandemi corona,540,2020-09-11
paslon ayo ikuti,537,2020-09-11
covid19 dan menjadi,537,2020-09-11
dan menjadi contoh,537,2020-09-11
menjadi contoh baik,536,2020-09-11
memakai masker menjaga,534,2020-09-11
pandemi corona paslon,534,2020-09-11
corona paslon ayo,534,2020-09-11
19 vaccine development,523,2020-09-11
new cases covid,509,2020-09-11
covid 19 restrictions,507,2020-09-11
person able amp,506,2020-09-11
voteearly person able,505,2020-09-11
northcarolina oct 15,505,2020-09-11
oct 15 florida,505,2020-09-11
15 florida oct,505,2020-09-11
florida oct 24,505,2020-09-11
oct 24 arizona,505,2020-09-11
24 arizona oct,505,2020-09-11
arizona oct 07,505,2020-09-11
georgia oct 12,505,2020-09-11
texas oct 13,505,2020-09-11
covid 19 made,505,2020-09-11
interfered cdc reports,503,2020-09-11
covid 19 positive,502,2020-09-11
tested positive coronavirus,501,2020-09-11
officials interfered cdc,499,2020-09-11
us covid 19,498,2020-09-11
vaccine development continues,497,2020-09-11
development continues phase,497,2020-09-11
continues phase three,497,2020-09-11
phase three studies,497,2020-09-11
three studies logistics,497,2020-09-11
studies logistics fda,497,2020-09-11
logistics fda approvals,497,2020-09-11
fda approvals production,497,2020-09-11
approvals production complex,497,2020-09-11
production complex hurdles,497,2020-09-11
complex hurdles distribution,497,2020-09-11
hurdles distribution taking,497,2020-09-11
distribution taking shape,497,2020-09-11
fight covid 19,496,2020-09-11
