gram,counts,date
covid 19,216857,2020-05-09
penyebaran covid,16645,2020-05-09
19 dengan,12254,2020-05-09
white house,8899,2020-05-09
coronavirus pandemic,8839,2020-05-09
cegah penyebaran,8606,2020-05-09
coronavirus covid19,8437,2020-05-09
menggunakan masker,8184,2020-05-09
dengan menggunakan,8144,2020-05-09
19 partisipasicegahcovid19,7545,2020-05-09
stay home,6556,2020-05-09
covid19 coronavirus,6514,2020-05-09
coronavirus cases,6357,2020-05-09
19 pandemic,6163,2020-05-09
new york,5976,2020-05-09
19 cases,5467,2020-05-09
new cases,5409,2020-05-09
stay safe,5133,2020-05-09
masker partisipasicegahcovid19,5010,2020-05-09
tested positive,4596,2020-05-09
positive coronavirus,4515,2020-05-09
social distancing,4491,2020-05-09
chaotic disaster,4452,2020-05-09
yang harus,4215,2020-05-09
death toll,4214,2020-05-09
via youtube,4049,2020-05-09
dengan tetap,3984,2020-05-09
mencegah penyebaran,3981,2020-05-09
bagi asn,3860,2020-05-09
tetap dirumah,3819,2020-05-09
menunda mudik,3760,2020-05-09
dirumah saja,3751,2020-05-09
safe stay,3688,2020-05-09
pandemi covid,3677,2020-05-09
saja dan,3581,2020-05-09
berpartisipasi mencegah,3575,2020-05-09
coronavirus lockdown,3564,2020-05-09
ayo berpartisipasi,3558,2020-05-09
mudik stay,3552,2020-05-09
dan menunda,3552,2020-05-09
covid_19 coronavirus,3504,2020-05-09
coronavirus covid,3484,2020-05-09
new coronavirus,3407,2020-05-09
roy horn,3388,2020-05-09
home partisipasicegahcovid19,3367,2020-05-09
href rel,3349,2020-05-09
rel nofollow,3349,2020-05-09
coronavirus response,3340,2020-05-09
true href,3283,2020-05-09
kebijakan pemerintah,3276,2020-05-09
positive covid,3270,2020-05-09
dalam membantu,3235,2020-05-09
memutuskan penyebaran,3216,2020-05-09
membantu memutuskan,3212,2020-05-09
adalah partisipasi,3211,2020-05-09
menjalankan kebijakan,3202,2020-05-09
disiplin dalam,3151,2020-05-09
kita dalam,3095,2020-05-09
pemerintah adalah,3093,2020-05-09
partisipasi besar,3090,2020-05-09
besar kita,3090,2020-05-09
dalam menjalankan,3084,2020-05-09
pelarangan mudik,3058,2020-05-09
coronavirus deaths,3050,2020-05-09
coronavirus covid_19,3024,2020-05-09
pada masa,2998,2020-05-09
darurat covid,2995,2020-05-09
pakai masker,2993,2020-05-09
coronavirus crisis,2985,2020-05-09
masa darurat,2981,2020-05-09
mudik bagi,2976,2020-05-09
asn pada,2973,2020-05-09
keluar rumah,2894,2020-05-09
maskermu melindungi,2881,2020-05-09
nofollow twitter,2849,2020-05-09
warga yang,2828,2020-05-09
rumah untuk,2767,2020-05-09
wajib pakai,2765,2020-05-09
setiap warga,2763,2020-05-09
harus keluar,2752,2020-05-09
republik indonesia,2724,2020-05-09
joko widodopresiden,2723,2020-05-09
widodopresiden republik,2722,2020-05-09
untuk wajib,2717,2020-05-09
masker setiap,2711,2020-05-09
cashless society,2674,2020-05-09
ir joko,2668,2020-05-09
masker ir,2665,2020-05-09
indonesia partisipasicegahcovid19,2638,2020-05-09
test positive,2623,2020-05-09
covid19 pandemic,2622,2020-05-09
19 patients,2544,2020-05-09
coronavirus outbreak,2538,2020-05-09
tests positive,2528,2020-05-09
donald trump,2519,2020-05-09
may 2020,2487,2020-05-09
nuevos casos,2392,2020-05-09
absolute chaotic,2277,2020-05-09
due covid,2273,2020-05-09
amid coronavirus,2253,2020-05-09
bbc news,2241,2020-05-09
confirmed cases,2185,2020-05-09
19 crisis,2180,2020-05-09
response coronavirus,2166,2020-05-09
news coronavirus,2153,2020-05-09
due coronavirus,2124,2020-05-09
new covid,2112,2020-05-09
19 deaths,2100,2020-05-09
19 testing,2091,2020-05-09
19 via,2072,2020-05-09
penanganan covid,2072,2020-05-09
coronavirus via,2069,2020-05-09
covid19 cases,2004,2020-05-09
gon na,1994,2020-05-09
casos covid,1990,2020-05-09
casos confirmados,1990,2020-05-09
trump coronavirus,1972,2020-05-09
nursing homes,1972,2020-05-09
public health,1936,2020-05-09
casos coronavirus,1929,2020-05-09
united states,1911,2020-05-09
obama says,1858,2020-05-09
many people,1842,2020-05-09
secret service,1835,2020-05-09
go away,1813,2020-05-09
19 dan,1800,2020-05-09
twitter web,1744,2020-05-09
10 mil,1744,2020-05-09
24 horas,1724,2020-05-09
pandemia coronavirus,1724,2020-05-09
wabah covid,1704,2020-05-09
coronavirus vaccine,1673,2020-05-09
10 000,1659,2020-05-09
mereka yang,1652,2020-05-09
dan jangan,1651,2020-05-09
jenazah covid,1619,2020-05-09
amp roy,1618,2020-05-09
isolasi mandiri,1618,2020-05-09
bantu mereka,1617,2020-05-09
dan bantu,1616,2020-05-09
hargai dan,1615,2020-05-09
du coronavirus,1612,2020-05-09
mandiri jangan,1609,2020-05-09
diskriminasi dan,1609,2020-05-09
jangan diskriminasi,1609,2020-05-09
trump says,1603,2020-05-09
mother day,1592,2020-05-09
kita bisa,1592,2020-05-09
novel coronavirus,1592,2020-05-09
siegfried amp,1589,2020-05-09
gt gt,1580,2020-05-09
says coronavirus,1578,2020-05-09
live updates,1574,2020-05-09
due covid19,1573,2020-05-09
manajemen penanganan,1565,2020-05-09
19 lockdown,1559,2020-05-09
pedoman manajemen,1550,2020-05-09
contact tracing,1547,2020-05-09
covid19 covid_19,1538,2020-05-09
president trump,1537,2020-05-09
year old,1532,2020-05-09
dampaknya bagi,1532,2020-05-09
bagi pemerintah,1531,2020-05-09
dan dampaknya,1529,2020-05-09
south korea,1520,2020-05-09
new deaths,1501,2020-05-09
covid_19 covid19,1476,2020-05-09
web app,1466,2020-05-09
kita lakukan,1465,2020-05-09
dr fauci,1454,2020-05-09
melindungi kamu,1453,2020-05-09
harus kita,1452,2020-05-09
mencegah penularan,1451,2020-05-09
trump administration,1441,2020-05-09
yang melaksanakan,1440,2020-05-09
lakukan hargai,1440,2020-05-09
kamu maskermu,1440,2020-05-09
melaksanakan isolasi,1436,2020-05-09
menolak jenazah,1435,2020-05-09
